|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-37.274681091308594|-36.72550582885742|-19.701852798461914|-19.666046142578125|-38.672882080078125|-41.918609619140625|-40.926326751708984
1|a red thing facing to the right|-41.17829132080078|-39.80741500854492|-22.5666446685791|-22.333179473876953|-41.37557601928711|-44.425689697265625|-43.8970947265625
2|a red thing facing backwards|-47.327144622802734|-45.50886535644531|-27.170665740966797|-24.949777603149414|-48.312442779541016|-48.586238861083984|-46.24384307861328
3|a red sofa|-24.365413665771484|-27.299222946166992|-11.159274101257324|-11.024954795837402|-30.985916137695312|-34.103145599365234|-32.08678436279297
4|a red sofa facing to the right|-25.379852294921875|-28.196895599365234|-12.351689338684082|-11.951687812805176|-32.39139175415039|-35.213951110839844|-33.56679916381836
5|a red sofa facing backwards|-34.03070831298828|-34.26631164550781|-17.196392059326172|-16.16995620727539|-37.66097640991211|-39.72126770019531|-37.34822082519531
6|a red desk|-35.1818962097168|-32.59553909301758|-14.369600296020508|-13.552985191345215|-26.99790382385254|-33.710784912109375|-33.44009780883789
7|a red desk facing to the right|-36.11238479614258|-33.82345962524414|-15.483795166015625|-14.336457252502441|-27.844263076782227|-34.198333740234375|-34.220680236816406
8|a red desk facing backwards|-39.308658599853516|-37.08770751953125|-18.61817169189453|-17.067245483398438|-36.691162109375|-39.45799255371094|-37.90654373168945
9|a green thing|-41.320682525634766|-41.39971923828125|-17.674419403076172|-13.513917922973633|-40.795799255371094|-41.36915969848633|-36.190086364746094
10|a green thing facing to the right|-48.15739440917969|-47.78316116333008|-26.798290252685547|-24.078716278076172|-48.264129638671875|-47.16012954711914|-45.87165451049805
11|a green thing facing backwards|-43.139739990234375|-43.185821533203125|-19.97586441040039|-14.893499374389648|-42.460906982421875|-42.8777961730957|-37.360782623291016
12|a green sofa|-32.52745056152344|-33.13783264160156|-10.016972541809082|-4.938667297363281|-33.51786422729492|-33.64507293701172|-30.616226196289062
13|a green sofa facing to the right|-37.393428802490234|-37.377689361572266|-14.015137672424316|-11.081451416015625|-37.29179000854492|-37.02037048339844|-35.539005279541016
14|a green sofa facing backwards|-32.977874755859375|-33.57007598876953|-10.670921325683594|-5.248615264892578|-34.6115837097168|-34.421138763427734|-31.06584358215332
