|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing facing forwards|-20.30459213256836|-27.739246368408203|-41.53117370605469|-27.163488388061523|-49.515464782714844|-42.603057861328125|-28.51683807373047
1|a thing facing to the left|-28.506839752197266|-27.635313034057617|-48.001094818115234|-20.675912857055664|-48.43141555786133|-48.3671760559082|-20.215707778930664
2|a thing|-16.19663429260254|-16.331527709960938|-36.28961944580078|-15.408823013305664|-37.84295654296875|-37.85650634765625|-15.672463417053223
3|a thing facing to the right|-27.861780166625977|-20.533660888671875|-47.96257019042969|-27.47089385986328|-42.70454025268555|-48.51139831542969|-27.580501556396484
4|a chair facing forwards|-12.779717445373535|-13.899175643920898|-32.47823715209961|-16.74135398864746|-35.49253845214844|-29.875673294067383|-15.064193725585938
5|a chair facing to the left|-12.732217788696289|-11.574454307556152|-32.9527473449707|-9.484911918640137|-33.41789245605469|-34.443214416503906|-6.111658573150635
6|a chair|-10.291718482971191|-8.627429008483887|-30.725879669189453|-8.633408546447754|-27.568347930908203|-29.288257598876953|-5.472939491271973
7|a chair facing to the right|-12.155309677124023|-9.701992988586426|-34.53828811645508|-14.944880485534668|-28.28618812561035|-34.91779327392578|-12.705371856689453
8|a desk facing forwards|-7.063196182250977|-13.989068984985352|-28.951330184936523|-13.779311180114746|-36.65092086791992|-33.233951568603516|-14.577841758728027
9|a desk facing to the left|-14.882601737976074|-12.929389953613281|-34.40511703491211|-6.175554275512695|-35.118553161621094|-36.34305191040039|-11.148126602172852
10|a desk|-6.312949180603027|-5.336387634277344|-27.598182678222656|-5.061233043670654|-30.879714965820312|-31.839962005615234|-8.922847747802734
11|a desk facing to the right|-13.924660682678223|-5.781192779541016|-34.26401138305664|-12.352741241455078|-32.47328186035156|-35.69835662841797|-12.605939865112305
12|a grey thing facing forwards|-27.486486434936523|-29.56293296813965|-51.009456634521484|-25.865447998046875|-49.43506622314453|-52.533634185791016|-27.03388214111328
13|a grey thing facing to the left|-24.022794723510742|-24.217199325561523|-45.357730865478516|-18.986774444580078|-43.216331481933594|-47.411216735839844|-19.177291870117188
14|a grey thing|-21.269432067871094|-20.882205963134766|-41.18812561035156|-15.558027267456055|-40.63518524169922|-44.68362808227539|-16.463851928710938
15|a grey thing facing to the right|-25.738880157470703|-26.37079429626465|-49.398719787597656|-25.170513153076172|-45.99533462524414|-49.98891067504883|-26.031064987182617
16|a grey chair facing forwards|-17.64480972290039|-19.07863998413086|-40.58082580566406|-16.06817626953125|-38.48777389526367|-41.06449890136719|-13.39853286743164
17|a grey chair facing to the left|-12.51980209350586|-13.080159187316895|-34.49102020263672|-8.782905578613281|-31.772066116333008|-35.599979400634766|-5.24791955947876
18|a grey chair|-11.970552444458008|-12.556631088256836|-33.60038757324219|-7.949710369110107|-31.297584533691406|-35.056976318359375|-4.642057418823242
19|a grey chair facing to the right|-15.053985595703125|-15.902976989746094|-37.98726272583008|-14.32354736328125|-35.367454528808594|-38.821006774902344|-11.960527420043945
20|a grey desk facing forwards|-15.413244247436523|-17.74515724182129|-37.767913818359375|-11.978689193725586|-37.704345703125|-40.5115966796875|-14.743511199951172
21|a grey desk facing to the left|-12.613096237182617|-12.008811950683594|-32.660247802734375|-4.594428539276123|-33.7921257019043|-36.8791618347168|-9.26783275604248
22|a grey desk|-11.827516555786133|-11.30544662475586|-31.30724334716797|-3.397914409637451|-32.43488311767578|-35.68696212768555|-7.628805160522461
23|a grey desk facing to the right|-14.418657302856445|-14.28948974609375|-36.390953063964844|-10.816226959228516|-35.59528732299805|-38.613521575927734|-12.073813438415527
24|a green thing facing forwards|-17.86936378479004|-26.722105026245117|-38.95176696777344|-20.501522064208984|-47.52928924560547|-40.83041763305664|-20.521240234375
25|a green thing facing to the left|-25.893810272216797|-25.8183650970459|-45.666473388671875|-22.0199031829834|-46.07516860961914|-47.287071228027344|-22.912094116210938
26|a green thing|-16.315914154052734|-15.92917537689209|-36.53215789794922|-17.288179397583008|-37.81147384643555|-38.60697555541992|-17.934295654296875
27|a green thing facing to the right|-25.699926376342773|-19.076581954956055|-45.64228439331055|-21.430255889892578|-40.807899475097656|-47.3439826965332|-23.414260864257812
28|a green chair facing forwards|-11.22041130065918|-14.48121452331543|-30.232315063476562|-10.387812614440918|-33.309532165527344|-26.933765411376953|-9.358856201171875
29|a green chair facing to the left|-13.332172393798828|-12.98243522644043|-33.91018295288086|-11.318645477294922|-32.07848358154297|-32.09051513671875|-11.89765739440918
30|a green chair|-10.242116928100586|-9.63094711303711|-29.691314697265625|-9.243278503417969|-25.958904266357422|-26.692018508911133|-8.873520851135254
31|a green chair facing to the right|-12.162651062011719|-10.322956085205078|-34.44557571411133|-11.726404190063477|-26.48224449157715|-32.03429412841797|-12.680784225463867
32|a green desk facing forwards|-3.778472661972046|-14.200887680053711|-26.41717529296875|-9.015182495117188|-34.38542175292969|-32.75693130493164|-11.029088020324707
33|a green desk facing to the left|-10.962453842163086|-12.597616195678711|-32.13698959350586|-10.752917289733887|-33.825191497802734|-36.682552337646484|-13.283535957336426
34|a green desk|-3.5933549404144287|-5.321382522583008|-25.718830108642578|-7.908048629760742|-28.637409210205078|-30.264249801635742|-9.903916358947754
35|a green desk facing to the right|-10.611992835998535|-5.903401851654053|-31.801658630371094|-10.249661445617676|-30.94365119934082|-36.1297492980957|-12.645857810974121
36|a large thing facing forwards|-25.551971435546875|-28.560165405273438|-40.74834060668945|-27.170957565307617|-48.46943283081055|-42.87701416015625|-28.732526779174805
37|a large thing facing to the left|-26.806705474853516|-27.08781623840332|-47.17938995361328|-20.58868980407715|-45.92306137084961|-49.502342224121094|-20.24225425720215
38|a large thing|-22.070030212402344|-20.791080474853516|-36.930702209472656|-16.41863250732422|-42.153411865234375|-38.879478454589844|-16.74183464050293
39|a large chair facing forwards|-15.729751586914062|-16.454753875732422|-32.64338302612305|-18.134780883789062|-37.60922622680664|-29.4561767578125|-16.714000701904297
40|a large chair facing to the left|-12.78758716583252|-13.633234024047852|-32.93754959106445|-11.840774536132812|-33.57199478149414|-33.98241424560547|-8.123032569885254
41|a large chair|-12.074199676513672|-12.775908470153809|-31.445261001586914|-11.336254119873047|-32.909400939941406|-29.09739112854004|-7.707737445831299
42|a large desk facing forwards|-12.396081924438477|-15.218647003173828|-26.209386825561523|-12.634248733520508|-37.35724639892578|-33.27407455444336|-15.329850196838379
43|a large desk facing to the left|-13.946202278137207|-13.776138305664062|-31.591753005981445|-5.550470352172852|-35.54240798950195|-36.61289978027344|-11.826796531677246
44|a large desk|-11.54173469543457|-10.482255935668945|-25.37317657470703|-4.714843273162842|-34.31418228149414|-32.3642463684082|-10.858896255493164
45|a large, grey thing facing forwards|-30.475019454956055|-30.321943283081055|-53.91416931152344|-27.20248031616211|-52.2005729675293|-53.92036819458008|-27.094255447387695
46|a large, grey thing facing to the left|-25.157283782958984|-24.166881561279297|-47.50222396850586|-19.002681732177734|-44.70952224731445|-48.06065368652344|-17.25809097290039
47|a large, grey thing|-23.650310516357422|-22.6313419342041|-45.83109664916992|-17.90235137939453|-43.552738189697266|-46.94066619873047|-16.540599822998047
48|a large, grey chair facing forwards|-18.171537399291992|-19.448326110839844|-43.39434814453125|-15.872591972351074|-39.66086196899414|-41.22494125366211|-12.929277420043945
49|a large, grey chair facing to the left|-11.078824996948242|-11.83117961883545|-35.93555450439453|-7.676816463470459|-30.277551651000977|-34.089385986328125|-0.2687503695487976
50|a large, grey chair|-10.954793930053711|-11.715716361999512|-35.73582458496094|-7.425858497619629|-30.198963165283203|-33.956024169921875|-0.18998026847839355
51|a large, grey desk facing forwards|-16.7032470703125|-16.511117935180664|-38.9933967590332|-11.894572257995605|-38.67273712158203|-40.480587005615234|-11.591364860534668
52|a large, grey desk facing to the left|-11.378724098205566|-9.305386543273926|-31.353775024414062|-1.2402935028076172|-32.99905014038086|-36.07774353027344|-5.760164260864258
53|a large, grey desk|-11.206819534301758|-9.156344413757324|-30.927871704101562|-0.5816827416419983|-32.66454315185547|-35.75686264038086|-5.4559526443481445
54|a large, green thing facing forwards|-23.124330520629883|-26.56698989868164|-39.72265625|-22.109750747680664|-43.53522872924805|-40.486083984375|-24.05673599243164
55|a large, green thing facing to the left|-26.567113876342773|-25.717557907104492|-46.65421676635742|-24.358076095581055|-47.021385192871094|-47.0535888671875|-27.813339233398438
56|a large, green thing|-22.351238250732422|-20.74928092956543|-38.8694953918457|-20.724952697753906|-42.38679504394531|-39.65032196044922|-23.271236419677734
57|a large, green chair facing forwards|-10.098748207092285|-11.405981063842773|-31.0128231048584|-10.038969039916992|-28.291162490844727|-22.62841796875|-10.079769134521484
58|a large, green chair facing to the left|-13.030391693115234|-14.148416519165039|-36.43745803833008|-13.413372993469238|-33.753604888916016|-30.806442260742188|-15.536416053771973
59|a large, green chair|-9.971282958984375|-11.146678924560547|-30.87270736694336|-9.865455627441406|-28.222604751586914|-22.56940460205078|-10.007340431213379
60|a large, green desk facing forwards|-9.339394569396973|-13.23846435546875|-21.934438705444336|-7.190399169921875|-32.66306686401367|-29.873258590698242|-13.185321807861328
61|a large, green desk facing to the left|-12.926624298095703|-12.46550178527832|-30.826536178588867|-10.6881685256958|-35.6314811706543|-35.004127502441406|-16.573612213134766
62|a large, green desk|-9.216127395629883|-7.024238586425781|-21.7025089263916|-6.994479656219482|-32.342655181884766|-29.265087127685547|-12.982583045959473
63|a small thing facing forwards|-19.108999252319336|-27.409507751464844|-43.51944351196289|-24.583446502685547|-49.196266174316406|-47.307579040527344|-26.901500701904297
64|a small thing|-15.265233039855957|-16.09078025817871|-38.91233444213867|-18.666362762451172|-36.916778564453125|-42.4117431640625|-19.988677978515625
65|a small thing facing to the right|-25.951480865478516|-20.68962287902832|-45.873565673828125|-23.812829971313477|-41.70728302001953|-48.21497344970703|-24.927043914794922
66|a small chair|-11.010557174682617|-11.38321590423584|-32.777259826660156|-11.568498611450195|-28.38442611694336|-35.00403594970703|-12.577423095703125
67|a small chair facing to the right|-11.930840492248535|-12.046051979064941|-34.26032257080078|-13.221020698547363|-28.915193557739258|-36.11879348754883|-13.786046028137207
68|a small desk facing forwards|-4.596144199371338|-13.903905868530273|-31.255615234375|-11.734148979187012|-32.7874755859375|-36.015098571777344|-13.998464584350586
69|a small desk|-4.143259048461914|-5.643287181854248|-29.88870620727539|-10.089910507202148|-30.64504623413086|-34.67940139770508|-12.508323669433594
70|a small desk facing to the right|-10.9324312210083|-6.189215183258057|-33.4182243347168|-12.00156021118164|-32.178951263427734|-36.98847198486328|-15.065783500671387
71|a small, grey thing facing forwards|-25.659223556518555|-27.419055938720703|-49.55807876586914|-28.013280868530273|-47.672489166259766|-51.72381591796875|-29.543275833129883
72|a small, grey thing|-23.856163024902344|-22.063209533691406|-45.249534606933594|-21.990684509277344|-43.04404067993164|-47.56492233276367|-23.489547729492188
73|a small, grey thing facing to the right|-26.582897186279297|-23.56703758239746|-48.47541809082031|-25.677318572998047|-44.81803894042969|-50.611358642578125|-27.028955459594727
74|a small, grey chair|-14.259695053100586|-12.630022048950195|-35.11489486694336|-12.61880874633789|-32.7559928894043|-37.393165588378906|-12.656991958618164
75|a small, grey chair facing to the right|-16.178266525268555|-13.741218566894531|-36.906124114990234|-14.861351013183594|-34.117393493652344|-39.02174758911133|-14.854162216186523
76|a small, grey desk facing forwards|-13.851334571838379|-16.287145614624023|-36.949066162109375|-14.468170166015625|-35.823402404785156|-39.75457763671875|-15.987869262695312
77|a small, grey desk|-12.847291946411133|-10.910126686096191|-34.505245208740234|-10.435140609741211|-33.67726516723633|-37.682228088378906|-13.723949432373047
78|a small, grey desk facing to the right|-14.56268310546875|-11.361907005310059|-36.178001403808594|-12.279267311096191|-34.978458404541016|-39.21651840209961|-15.147269248962402
79|a small, green thing facing forwards|-17.62729263305664|-26.804561614990234|-42.784908294677734|-22.097126007080078|-46.17718505859375|-45.47197723388672|-22.934864044189453
80|a small, green thing|-16.63431739807129|-17.42889404296875|-41.09400939941406|-19.610862731933594|-37.23316955566406|-43.72412109375|-20.514436721801758
81|a small, green thing facing to the right|-24.873517990112305|-18.632421493530273|-45.86983871459961|-22.691633224487305|-38.39580154418945|-46.73063278198242|-22.82929229736328
82|a small, green chair|-9.56527328491211|-9.58056354522705|-33.2786865234375|-11.004022598266602|-21.053966522216797|-31.739675521850586|-10.21226692199707
83|a small, green chair facing to the right|-9.897534370422363|-9.744759559631348|-33.69099426269531|-11.372272491455078|-21.169355392456055|-32.113773345947266|-10.35732650756836
84|a small, green desk facing forwards|-0.582070529460907|-11.2134428024292|-28.00432014465332|-8.027864456176758|-29.910236358642578|-32.52490234375|-9.344276428222656
85|a small, green desk|-0.48165008425712585|-0.027832461521029472|-27.684532165527344|-7.480916500091553|-26.595924377441406|-31.961820602416992|-8.95916748046875
86|a small, green desk facing to the right|-8.898181915283203|-0.11485906690359116|-31.399709701538086|-8.999619483947754|-26.955371856689453|-33.51548385620117|-10.899214744567871
