|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-16.31764793395996|-36.72550582885742|-19.701852798461914|-40.125030517578125|-38.672882080078125|-19.858062744140625|-20.215389251708984
1|a red thing facing to the right|-20.221256256103516|-39.80741500854492|-22.5666446685791|-42.79216384887695|-41.37557601928711|-22.365142822265625|-23.186159133911133
2|a red thing facing backwards|-26.37010955810547|-45.50886535644531|-27.170665740966797|-45.40876388549805|-48.312442779541016|-26.525691986083984|-25.53290557861328
3|a red sofa|-3.4083826541900635|-27.299222946166992|-11.159274101257324|-31.483936309814453|-30.985916137695312|-12.042595863342285|-11.375849723815918
4|a red sofa facing to the right|-4.422820568084717|-28.196895599365234|-12.351689338684082|-32.410667419433594|-32.39139175415039|-13.153404235839844|-12.855864524841309
5|a red sofa facing backwards|-13.073675155639648|-34.26631164550781|-17.196392059326172|-36.628936767578125|-37.66097640991211|-17.660717010498047|-16.637285232543945
6|a red desk|-14.224864959716797|-32.59553909301758|-14.369600296020508|-34.011966705322266|-26.99790382385254|-11.650235176086426|-12.729161262512207
7|a red desk facing to the right|-15.155353546142578|-33.82345962524414|-15.483795166015625|-34.795440673828125|-27.844263076782227|-12.137785911560059|-13.509750366210938
8|a red desk facing backwards|-18.351627349853516|-37.08770751953125|-18.61817169189453|-37.52622985839844|-36.691162109375|-17.397441864013672|-17.19561004638672
9|a green thing|-20.3636531829834|-41.39971923828125|-17.674419403076172|-33.972900390625|-40.795799255371094|-19.308612823486328|-15.479146957397461
10|a green thing facing to the right|-27.200363159179688|-47.78316116333008|-26.798290252685547|-44.537696838378906|-48.264129638671875|-25.099580764770508|-25.160715103149414
11|a green thing facing backwards|-22.182708740234375|-43.185821533203125|-19.97586441040039|-35.352481842041016|-42.460906982421875|-20.81724739074707|-16.649843215942383
12|a green sofa|-11.570422172546387|-33.13783264160156|-10.016972541809082|-25.39765167236328|-33.51786422729492|-11.584525108337402|-9.905288696289062
13|a green sofa facing to the right|-16.4364013671875|-37.377689361572266|-14.015137672424316|-31.54043960571289|-37.29179000854492|-14.959824562072754|-14.8280668258667
14|a green sofa facing backwards|-12.020845413208008|-33.57007598876953|-10.670921325683594|-25.707599639892578|-34.6115837097168|-12.360591888427734|-10.35490608215332
15|a green desk|-11.041462898254395|-32.132389068603516|-11.134026527404785|-28.165285110473633|-31.151378631591797|-9.629904747009277|-5.4299702644348145
16|a green desk facing to the right|-15.566764831542969|-36.11420822143555|-15.295238494873047|-34.126373291015625|-35.11380386352539|-13.266770362854004|-11.236013412475586
17|a green desk facing backwards|-11.429140090942383|-32.53609085083008|-11.725638389587402|-28.633207321166992|-31.542156219482422|-9.923919677734375|-5.722780227661133
18|a thing|-15.444067001342773|-37.02528381347656|-16.972864151000977|-36.784576416015625|-38.29747009277344|-17.510513305664062|-16.290555953979492
