,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-6.964771270751953,topk,,"a large, grey chair ",-29.022933959960938,topk,,a red chair ,-7.755543708801269,topk,,"a small, grey chair facing backwards ",-6.063587665557861,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,a large desk,-30.823883056640625,topk,,"a large, grey desk facing backwards",-9.745000839233398,topk,
1,a grey chair ,-8.7521390914917,topk,,"a large, grey chair (2) facing forwards",-37.18692779541016,topk,,a red chair facing backward,-8.268287658691406,topk,,"a small, grey chair facing backwards""",-7.407337665557861,topk,,"a large, grey desk facing forwards""",-28.15830612182617,topk,,a desk facing backwards,-30.54095268249512,topk,,"a large, grey chair facing backwards",-9.086336135864258,topk,
2,"a large, grey, backwards chair",-9.84974479675293,topk,,a chair facing forwards,-29.490272521972656,topk,,"a large, grey chair facing backwards",-10.4968843460083,topk,,"a small, grey chair that is facing backwards",-10.981064796447754,topk,,"a large, grey desk facing forwards'",-30.63486862182617,topk,,"a large, red desk, facing backwards",-29.269624710083008,topk,,a desk facing backwards,-9.4962797164917,topk,
3,"a large, grey chair facing backwards",-7.008084297180176,topk,,a large grey chair that is facing forwards,-33.02725601196289,topk,,a large chair facing backwards,-9.796709060668944,topk,,"a small, grey chair facing backwards  (4)",-10.361976623535156,topk,,"a large, grey desk facing forwards is in the room",-31.676557540893555,topk,,a red desk facing backwards,-31.497528076171875,topk,,"a small, grey desk is facing backwards",-9.017355918884276,topk,
4,"a grey chair facing backwards, large",-9.856075286865234,topk,,"a large, grey chair facing backwards",-31.1877555847168,topk,,a large chair that is red in colour and facing backwards,-13.275700569152832,topk,,"a large, grey chair facing backwards",-8.225018501281738,topk,,a chair facing forwards,-31.84574508666992,topk,,"a large, red chair facing backwards",-29.441146850585938,topk,,"a small, grey desk ",-6.7946553230285645,topk,
5,"a grey chair facing backwards, large in size",-9.284976959228516,topk,,a large grey chair facing the front,-32.65201568603516,topk,,a  red  chair  facing  backwards,-11.010190963745115,topk,,a small grey chair,-8.499876976013184,topk,,"a large, grey desk, facing forwards",-29.969209671020508,topk,,"a large, red desk that is facing backwards",-31.609081268310547,topk,,"a small, grey desk  facing backwards",-8.273900032043457,topk,
6,a large chair facing backwards,-9.717756271362305,topk,,"a large grey chair, facing forwards",-32.177730560302734,topk,,"a small, red chair facing backwards",-10.74937629699707,topk,,"a grey, small chair facing backwards",-9.52704906463623,topk,,"a large, grey desk facing forward",-31.43696975708008,topk,,"a large, red desk  facing backwards",-30.217458724975582,topk,,"a small grey desk facing backwards""",-9.34174633026123,topk,
7,a backwards grey chair,-7.383198738098144,topk,,"a large, grey chair that is facing forwards",-33.41279602050781,topk,,"a small, grey chair",-10.39681911468506,topk,,"a small, grey chair  facing backwards",-9.506643295288086,topk,,"a large, grey desk",-25.23326110839844,topk,,"a large, red desk facing backward",-29.42045783996582,topk,,a grey desk facing backwards,-7.884363174438477,topk,
8,a large grey chair backwards,-8.94308853149414,topk,,a forward-facing grey chair,-31.579164505004883,topk,,a chair facing backwards,-10.105148315429688,topk,,"a small, grey chair facing backwards  ",-9.76671314239502,topk,,"a large, grey desk facing forwards """,-31.70518112182617,topk,,"a large, red desk facing backwards in the room",-29.828393936157227,topk,,a small grey desk facing backwards is in the room,-10.610581398010254,topk,
9,a grey chair that is facing backwards,-9.878240585327148,topk,,a chair facing forwards ,-32.521522521972656,topk,,"a, large, red chair facing backwards",-11.021234512329102,topk,,a small grey chair ,-8.124876976013184,topk,,"a  large, grey desk facing forwards",-30.23788452148437,topk,,"a large, red desk facing backwards  (6)",-31.28099822998047,topk,,"a large, red chair facing backwards",-9.827927589416504,topk,
10,"a large, grey chair, facing backwards",-10.419872283935549,topk,,a grey chair,-31.21598625183105,topk,,"a red, large chair facing backwards",-10.375736236572266,topk,,a small chair facing backwards,-7.786143779754639,topk,,"a large, grey desk  ",-30.92076110839844,topk,,a large desk facing backwards,-29.67439842224121,topk,,"a small, grey chair",-8.826298713684082,topk,
11,a grey chair facing backwards is in the room,-9.981523513793944,topk,,a large chair facing forwards,-29.16298484802246,topk,,"a large, red, backwards-facing chair",-11.26435089111328,topk,,"a large, red chair facing backwards",-7.782404899597168,topk,,a large grey desk ,-30.972347259521484,topk,,"a large, red desk facing backwards""",-27.95195198059082,topk,,"a small, grey desk, facing backwards",-10.813705444335938,topk,
