,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the right side",-31.907947540283203,topk,,a chair facing to the left,-8.215622901916504,topk,,"a small, blue chair  ",-31.6796989440918,topk,,"a large, grey sofa facing forwards",-8.752771377563477,topk,,"a small red sofa, facing left",-31.52472686767578,topk,,"a large, grey sofa facing forwards",-32.55015182495117,topk,,"a large, grey facing forwards",-31.736438751220703,topk,
1,"a red, small chair facing right",-30.964733123779297,topk,,a chair facing left,-9.093761444091797,topk,,"a small, blue chair facing to the left",-32.29017639160156,topk,,"a large chair, facing forwards",-10.758770942687988,topk,,"a small, red sofa faces left",-30.92104721069336,topk,,a blue sofa that is facing backwards,-33.14754867553711,topk,,"a large, grey sofa facing forwards",-29.61980628967285,topk,
2,a red chair facing to the right,-30.850082397460938,topk,,a small red chair facing to the right,-9.470937728881836,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,a chair facing forwards,-8.271207809448242,topk,,"a small, red sofa facing the left",-28.470458984375,topk,,a blue sofa facing backwards,-33.07212829589844,topk,,"a large, gray sofa facing forwards",-30.97481346130371,topk,
3,a small red chair facing to the right,-25.456695556640625,topk,,"a small red chair, facing to the left",-9.562057495117188,topk,,"a small, blue chair facing to the right",-32.2818489074707,topk,,a grey chair,-6.9066925048828125,topk,,"a small, red sofa in the room",-31.967679977416992,topk,,"a small, blue couch",-31.35359764099121,topk,,a large grey sofa facing forward,-31.32109642028809,topk,
4,a small red chair,-27.192148208618164,topk,,a small red chair facing left,-10.493537902832031,topk,,"a small, blue chair facing backwards 3",-32.3417854309082,topk,,a small red chair facing to the right,-9.09176254272461,topk,,a small sofa,-29.70389175415039,topk,,"a small, blue sofa facing to the right",-31.83795166015625,topk,,a blue sofa facing backwards,-31.64151382446289,topk,
5,"a small, red chair facing  to the right",-31.71630859375,topk,,"a red chair, facing left",-10.236223220825195,topk,,"a small, blue chair facing backwards,",-29.619096755981445,topk,,a large chair facing forwards,-6.274848461151123,topk,,"a small, red sofa faces to the left",-30.213356018066406,topk,,"a small, blue sofa facing the opposite direction of the other objects",-36.86719131469727,topk,,a small red chair facing to the right,-32.077884674072266,topk,
6,"a small, red chair, facing to the right, in the room",-33.25095748901367,topk,,a small red chair,-10.331220626831056,topk,,"a small, blue chair facing backwards is in the room",-31.96821594238281,topk,,a grey chair facing forward,-8.605155944824219,topk,,"a small, red sofa to the left",-29.61233901977539,topk,,"a small, blue sofa facing the wall",-33.085201263427734,topk,,"a large, grey couch facing forwards",-32.363712310791016,topk,
7,a small red chair facing to the left,-30.581695556640625,topk,,"a small, red chair facing the left",-7.136041641235352,topk,,a chair facing backwards,-30.676332473754883,topk,,a grey chair is facing forwards,-9.570235252380373,topk,,"a small, red sofa facing to the right",-32.55366134643555,topk,,"a small, blue sofa with its back to us",-33.75299835205078,topk,,a small red chair,-32.28165817260742,topk,
8,a chair facing to the right,-29.77015495300293,topk,,a small red chair facing to the left,-5.63228702545166,topk,,"a small, blue chair facing backwards ",-28.181596755981445,topk,,a grey chair ,-9.781692504882812,topk,,"a small, red sofa""",-30.90655899047852,topk,,a small blue sofa,-33.19025802612305,topk,,"a large, grey chair facing forwards",-29.04202651977539,topk,
9,a small red chair is facing to the right,-30.908355712890625,topk,,"a small, red chair that is facing to the left",-9.589715957641602,topk,,"a small, blue chair facing away",-32.051658630371094,topk,,a small red chair,-10.147902488708496,topk,,a small red sofa to the left,-30.79986953735352,topk,,"a small, blue sofa facing the opposite direction of the other objects in the room",-37.63483047485352,topk,,a small red chair facing to the left,-31.946853637695312,topk,
