,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair facing left,-8.607723236083984,topk,,a backwards-facing blue chair,-31.23480224609375,topk,,a green chair to the left,-9.16627597808838,topk,,"a small grey chair facing forwards""",-31.057910919189453,topk,,"a large blue fan, facing backwards",-30.48785400390625,topk,,a fan facing to the left,-9.780634880065918,topk,,"a grey, small fan facing forwards",-30.469463348388672,topk,
1,"a large, blue chair, facing to the left",-9.86556911468506,topk,,a blue chair facing backwards,-27.603147506713867,topk,,a green chair facing to the left,-9.676765441894531,topk,,a small grey chair,-31.27972412109375,topk,,"a large fan, facing backwards",-32.41990661621094,topk,,a green chair facing to the left,-7.987310409545898,topk,,"a small, grey fan is facing forwards",-30.05787467956543,topk,
2,a large blue chair ,-8.369614601135254,topk,,"a large, blue chair facing the wall",-31.90456771850586,topk,,a chair that is green and large and facing to the left,-12.173591613769531,topk,,a small grey fan facing forwards,-31.33475112915039,topk,,a large blue fan facing to the left,-31.905601501464844,topk,,"a large, green chair",-10.135398864746094,topk,,a small grey fan facing forwards,-29.13465881347656,topk,
3,a large blue chair 1,-8.920201301574707,topk,,"a blue chair, facing backwards",-31.93647003173828,topk,,"a large, green chair",-1.639832854270935,topk,,a large blue chair facing to the left,-30.9229793548584,topk,,a large blue fan ,-29.84511947631836,topk,,a large green fan to the left,-9.949833869934082,topk,,a small grey chair,-29.526769638061523,topk,
4,a blue chair is facing to the left,-9.294703483581545,topk,,a large blue chair facing to the left,-32.60667419433594,topk,,a large green chair facing left,-6.2874627113342285,topk,,"a small, grey chair in the room",-32.145896911621094,topk,,a small grey fan facing forwards,-29.935192108154297,topk,,a green fan facing to the left,-9.242640495300291,topk,,a large blue chair facing to the left,-30.63096618652344,topk,
5,"a large, blue chair 1",-8.406038284301758,topk,,a large blue chair facing backward,-30.546266555786133,topk,,a large green chair facing the left,-8.104378700256348,topk,,a small grey chair facing forwards in the room,-33.72365951538086,topk,,a blue fan is facing backwards,-31.23894500732422,topk,,a green fan ,-9.120800018310549,topk,,a small grey fan  facing forwards,-30.730684280395508,topk,
6,a large blue chair facing to the left,-8.41292667388916,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.82672500610352,topk,,a large blue chair facing to the left,-9.620826721191406,topk,,a small grey chair facing forwards,-25.714160919189453,topk,,a blue fan facing backwards,-27.11352157592773,topk,,a large green fan facing the left,-9.434690475463867,topk,,"a large, green chair",-31.159469604492188,topk,
7,a big blue chair facing left,-8.350525856018066,topk,,a small grey chair facing forwards,-32.37117004394531,topk,,a green chair that is facing to the left,-10.847841262817385,topk,,a small grey chair facing to the front,-32.91878128051758,topk,,a blue fan in the room,-31.27911758422852,topk,,"a large, green fan, facing left",-9.942285537719728,topk,,"a small, grey fan""",-30.733537673950195,topk,
8,a large blue chair facing left in the room,-9.28266143798828,topk,,"a large, blue chair facing to the right",-32.673946380615234,topk,,"a chair, green, large, facing, left",-11.665789604187012,topk,,a grey chair,-31.004661560058597,topk,,a large blue fan facing to the right,-31.584156036376957,topk,,"a large, green fan  facing to the left",-9.048086166381836,topk,,a grey fan facing forward,-30.876739501953125,topk,
9,a blue chair facing the left,-7.032345771789551,topk,,"a large, blue chair facing",-32.4732666015625,topk,,a small grey chair facing forwards,-10.011849403381348,topk,,"a small, grey chair",-31.813419342041016,topk,,a blue fan facing to the left,-31.56976127624512,topk,,a large green fan facing left,-7.074532985687256,topk,,a blue fan facing backwards,-30.470539093017575,topk,
10,a large chair facing to the left,-8.653676986694336,topk,,a chair facing backwards,-29.013818740844727,topk,,"a chair that is large, green, and facing to the left",-11.451988220214844,topk,,a small grey chair is facing forwards,-30.43720817565918,topk,,a large fan facing backwards,-28.35043334960937,topk,,"a large, green fan facing to the left",-6.18452262878418,topk,,"a small, grey chair",-28.118236541748047,topk,
11,a large blue chair is facing left,-9.228581428527832,topk,,"a large, blue chair, facing backwards",-30.10811424255371,topk,,a large green chair facing left ,-10.41246223449707,topk,,a small chair,-29.47624397277832,topk,,a large fan,-29.672199249267575,topk,,"a small, grey fan facing forwards",-9.439961433410645,topk,,a grey fan is facing forwards,-31.157703399658203,topk,
12,a blue chair is facing left,-9.29804229736328,topk,,"a large, blue fan",-31.113924026489254,topk,,a green chair,-10.426241874694824,topk,,a little grey chair,-30.828693389892575,topk,,a blue fan ,-30.630943298339844,topk,,"a large, green fan facing the left",-8.405808448791504,topk,,"a small grey fan, facing forwards",-31.044506072998047,topk,
13,a large blue chair,-8.478989601135254,topk,,"a large blue chair, facing backwards",-31.96475982666016,topk,,a large green chair is facing to the left,-10.564105987548828,topk,,"a small, gray chair facing forwards",-31.735275268554688,topk,,"a large, blue chair facing to the left",-34.65738296508789,topk,,"a large, green fan facing left",-7.097137451171875,topk,,"a large, blue chair facing to the left",-28.08568572998047,topk,
14,"a chair, blue, large, facing left",-9.955588340759276,topk,,a blue chair is facing backwards,-32.27912521362305,topk,,a large chair facing to the left,-9.288793563842772,topk,,a small grey chair facing forwards ,-29.589160919189453,topk,,a blue fan that is facing backwards,-31.987468719482425,topk,,"a large, green fan",-7.769598960876465,topk,,"a small, grey fan ",-28.647600173950195,topk,
15,a large chair,-8.910737037658691,topk,,a backwards large blue chair,-32.44069290161133,topk,,"a green chair, facing to the left",-9.84473705291748,topk,,"a small, grey chair that is facing forwards",-31.23539161682129,topk,,a  blue fan,-31.17693901062012,topk,,"a  large, green fan facing to the left",-10.171886444091797,topk,,a small grey fan facing to the front,-31.706132888793945,topk,
16,"a large, blue chair facing to the left",-6.011998653411865,topk,,"a large, blue chair facing backward",-30.215452194213867,topk,,"a large chair, green in color, facing to the left",-11.34028148651123,topk,,"a large, blue chair facing to the left",-28.76206398010254,topk,,"a small, grey fan facing forwards",-28.078187942504883,topk,,a green fan facing the left,-9.07252025604248,topk,,"a small, grey fan facing forwards",-28.50068473815918,topk,
17,a large blue chair facing left,-4.132082462310791,topk,,"a large, blue chair facing downwards",-32.0513916015625,topk,,a large chair,-9.712950706481934,topk,,"a small, grey chair is facing forwards",-29.65768814086914,topk,,a blue fan facing to the right,-32.460384368896484,topk,,"a large, green fan is facing to the left",-9.34992790222168,topk,,"a large, green fan facing to the left",-28.159894943237305,topk,
18,"a large, blue chair is facing to the left",-9.15538215637207,topk,,"a large, blue chair facing to the left",-33.087242126464844,topk,,"a large, blue chair facing to the left",-8.922711372375488,topk,,"a small, grey chair, facing forwards",-29.97594451904297,topk,,"a large, blue chair facing backwards",-31.048873901367188,topk,,"a large, green fan, facing to the left",-7.688249588012695,topk,,"a large, green fan",-30.082015991210938,topk,
19,a large chair facing left,-7.801301956176758,topk,,"a large, blue fan facing backwards",-29.262086868286133,topk,,a green chair facing the left,-9.812861442565918,topk,,"a grey, small chair facing forwards",-30.984718322753903,topk,,a blue fan,-27.459068298339844,topk,,a green fan to the left,-7.967199325561523,topk,,"a small, grey fan faces forwards",-30.771841049194336,topk,
20,"a large blue chair facing left""",-8.96020793914795,topk,,"a small, grey fan facing forwards",-31.00348663330078,topk,,"a large chair facing to the left, colored green",-11.444913864135742,topk,,a small grey chair facing forwards in a room,-31.88788414001465,topk,,a large blue fan is facing backwards,-31.28327178955078,topk,,a green fan,-9.925487518310549,topk,,a small grey fan,-30.199722290039062,topk,
21,a blue chair ,-9.197781562805176,topk,,"a large, blue chair facing backwards",-31.13656234741211,topk,,"a large, green fan facing to the left",-9.78012752532959,topk,,"a small, grey chair faces forwards",-31.27927017211914,topk,,a fan facing backwards,-30.15091896057129,topk,,"a large, green chair facing to the left",-8.574593544006348,topk,,"a large, blue chair facing backwards",-31.37582778930664,topk,
22,"a large blue chair, facing to the left",-9.184741973876951,topk,,a small grey fan,-31.71151161193848,topk,,"a small, grey fan facing forwards",-10.522255897521973,topk,,a small grey chair facing forwards is in the room,-31.906599044799805,topk,,a large blue fan,-27.68886947631836,topk,,"a green fan, facing left",-8.947486877441406,topk,,a small grey fan faces forwards,-31.619224548339844,topk,
