,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair facing left,-9.215907096862791,topk,,"a large, blue chair with its back to us",-33.41093063354492,topk,,"a large, green chair facing the left",-7.825972557067871,topk,,"a  small, grey chair facing forwards",-32.950435638427734,topk,,"a large blue fan, facing backwards",-30.407264709472656,topk,,a fan facing to the left,-30.050153732299805,topk,,"a small, grey fan face forwards",-32.00353240966797,topk,
1,"a large, blue chair, facing to the left",-7.803305625915527,topk,,a backwards-facing blue chair,-31.25865173339844,topk,,a green chair to the left,-9.117384910583496,topk,,a chair facing forwards,-31.63856315612793,topk,,"a large, blue fan that is facing backwards",-30.757648468017575,topk,,a green chair facing to the left,-29.7523250579834,topk,,"a grey, small fan facing forwards",-30.554874420166016,topk,
2,a large blue chair ,-8.323171615600586,topk,,a blue chair facing backwards,-27.58048820495605,topk,,a green chair facing to the left,-5.945281505584717,topk,,a small grey chair,-24.70254135131836,topk,,a large blue fan facing to the left,-31.078426361083984,topk,,"a large, green chair",-32.05025863647461,topk,,"a small, grey fan is facing forwards",-30.08202171325684,topk,
3,a large blue chair 1,-8.874369621276855,topk,,"a large, blue chair facing the wall",-31.91606330871582,topk,,"a large, green chair",-4.536170482635498,topk,,"a small, grey chair  (4)",-33.033687591552734,topk,,a large blue fan ,-29.767841339111328,topk,,a large green fan to the left,-31.03208541870117,topk,,a small grey fan facing forwards,-29.208051681518555,topk,
4,a large blue chair facing to the left,-9.032292366027832,topk,,"a blue chair, facing backwards",-32.3395881652832,topk,,a large green chair facing left,-6.360083103179932,topk,,a large blue chair facing to the left,-30.871856689453125,topk,,a small grey fan facing forwards,-29.917081832885746,topk,,a green fan facing to the left,-32.926353454589844,topk,,a small grey fan  facing forwards,-30.70310401916504,topk,
5,"a large, blue chair facing to the left in the room",-9.217849731445312,topk,,a small grey chair,-30.495939254760746,topk,,a large green chair facing the left,-8.1338529586792,topk,,"a small, grey chair is facing forwards in the room",-423.14886474609375,topk,,a blue fan is facing backwards,-30.635173797607425,topk,,a green fan ,-31.8469181060791,topk,,"a large, green chair",-31.2359676361084,topk,
6,a big blue chair facing left,-9.095236778259276,topk,,a small grey fan facing forwards,-32.02231216430664,topk,,a large blue chair facing to the left,-9.620707511901855,topk,,"a small, grey chair in the room",-31.575122833251957,topk,,"a large, blue fan in the room",-31.04994773864746,topk,,a large green fan facing the left,-30.768524169921875,topk,,"a small, grey fan""",-30.768205642700195,topk,
7,a large chair facing to the left,-8.620809555053711,topk,,a large blue chair facing to the left,-31.446422576904297,topk,,"a large, green chair facing to the left  (3)",-11.474284172058104,topk,,a grey chair,-26.78329467773437,topk,,a blue fan facing backwards,-28.90779685974121,topk,,a green fan is facing to the left,-32.01817321777344,topk,,a small grey chair facing forwards,-32.39725875854492,topk,
8,a blue chair is facing left,-9.247727394104004,topk,,a large blue chair facing backward,-30.527082443237305,topk,,"a large, green chair facing to the left""",-6.918374061584473,topk,,"a small, grey, chair facing forwards",-32.27163314819336,topk,,"a large, blue fan is in the room",-30.94021415710449,topk,,"a large, green fan, facing left",-31.82526397705078,topk,,a grey fan facing forward,-30.99573516845703,topk,
9,a large blue chair is facing left,-9.27323055267334,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.82229995727539,topk,,"a large, green chair ",-7.590858459472656,topk,,"a small, grey chair",-25.75770568847656,topk,,"a large, blue fan",-24.63583755493164,topk,,"a large, green fan  facing to the left",-30.30373764038086,topk,,a blue fan facing backwards,-31.331592559814453,topk,
