,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large blue facing left chair,-9.370600700378418,topk,,"a large, blue chair facing the opposite direction from the others",-35.274208068847656,topk,,"a large, green chair facing the left",-7.730265140533447,topk,,"a small, gray chair",-8.92006778717041,topk,,"a large blue fan, facing backwards",-30.47240447998047,topk,,a fan facing to the left,-8.174089431762695,topk,,"a grey, small fan facing forwards",-9.179887771606444,topk,
1,a blue chair facing left,-9.24532985687256,topk,,"a large, blue chair with its back to us",-33.5025749206543,topk,,a green chair to the left,-9.222468376159668,topk,,a small grey fan facing forwards,-8.105914115905762,topk,,"a large, blue fan that is facing backwards",-30.82058525085449,topk,,a green chair facing to the left,-7.925682067871094,topk,,"a small, grey fan is facing forwards",-8.791552543640137,topk,
2,"a large, blue chair, facing to the left",-7.90779447555542,topk,,a backwards-facing blue chair,-31.35033226013184,topk,,a green chair facing to the left,-5.344257831573486,topk,,a small grey chair,-9.73707675933838,topk,,a large blue fan facing to the left,-31.949668884277344,topk,,"a large, green chair",-10.092843055725098,topk,,a small grey fan facing forwards,-7.853783130645752,topk,
3,a large blue chair ,-8.392463684082031,topk,,a blue chair facing backwards,-27.596010208129883,topk,,"a large, green chair",-4.439870357513428,topk,,a large blue chair facing to the left,-10.353857040405272,topk,,a large blue fan ,-29.795921325683597,topk,,a large green fan to the left,-9.185870170593262,topk,,a small grey fan  facing forwards,-9.436761856079102,topk,
4,a large blue chair 1,-8.923726081848145,topk,,"a large, blue chair facing the wall",-32.533870697021484,topk,,a large green chair facing left,-6.349880695343018,topk,,"a small, grey chair  (4)",-11.486676216125488,topk,,a small grey fan facing forwards,-29.98194694519043,topk,,a green fan faces left,-10.177435874938965,topk,,"a large, green chair",-9.975319862365724,topk,
5,a blue chair is facing to the left,-9.26054859161377,topk,,"a blue chair, facing backwards",-32.34476852416992,topk,,a large green chair facing the left,-8.687725067138672,topk,,"a small, grey chair is facing forwards in the room",-11.694775581359863,topk,,a blue fan is facing backwards,-30.693328857421875,topk,,a green chair,-8.872733116149902,topk,,"a small, grey fan""",-9.488814353942873,topk,
6,"a large, blue, facing-left chair",-10.19170093536377,topk,,a large blue chair facing to the left,-32.53993225097656,topk,,a large blue chair facing to the left,-9.584342002868652,topk,,"a small, grey chair in the room",-10.633546829223633,topk,,"a large, blue fan in the room",-31.7512149810791,topk,,a green fan facing to the left,-9.130602836608888,topk,,"a small, grey fan facing forwards  ",-9.884062767028809,topk,
7,"a large, blue chair 1",-9.501007080078123,topk,,a large blue chair facing backward,-30.527019500732425,topk,,"a large, green chair facing to the left, object 3",-10.163240432739258,topk,,a small grey chair facing forwards,-9.421414375305176,topk,,a blue fan facing backwards,-27.82721900939941,topk,,a green fan ,-9.971309661865234,topk,,"a small, grey fan facing forwards'",-8.665312767028809,topk,
8,a large blue chair facing to the left,-8.436076164245605,topk,,a large chair facing backwards,-30.131113052368164,topk,,"a large, green chair facing to the left""",-6.904566764831543,topk,,a small grey chair facing to the front,-10.804898262023926,topk,,"a large, blue fan is in the room",-30.982851028442383,topk,,a large green fan facing the left,-8.800679206848145,topk,,a blue fan facing backwards,-9.209089279174805,topk,
9,a big blue chair facing left,-9.08545207977295,topk,,a small grey chair facing forwards,-31.811168670654297,topk,,"a large, green chair facing to the left  (3)",-11.456831932067873,topk,,a grey chair,-7.107177734375,topk,,"a large, blue fan",-24.685117721557617,topk,,a green fan is facing to the left,-10.161547660827637,topk,,a grey chair,-9.017134666442873,topk,
