,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large blue chair 1,-30.73179244995117,topk,,"a large, blue chair facing backwards is object 2",-9.664556503295898,topk,,"a large, green chair, facing left",-31.91257667541504,topk,,a blue fan,-31.33016967773437,topk,,a blue fan,-4.5989532470703125,topk,,"a large, green fan on the left",-8.843417167663574,topk,,a small fan facing forwards,-30.996564865112305,topk,
1,a big blue chair facing left,-30.952655792236328,topk,,a large,-9.86117458343506,topk,,a chair facing to the left,-32.79508590698242,topk,,"a small, grey chair faces forwards",-31.02566719055176,topk,,"a large, blue fan that is facing backwards",-9.393390655517578,topk,,"a  large, green fan facing to the left",-10.943178176879885,topk,,"a small, grey fan""",-30.768205642700195,topk,
2,a large,-30.999486923217773,topk,,"a large, blue chair facing backwards'",-9.1155424118042,topk,,"a large, green chair facing to the left ",-31.602558135986328,topk,,a small-grey-chair-facing-forwards,-31.416187286376957,topk,,a large,-10.065996170043944,topk,,a green fan on the left,-8.28979206085205,topk,,"a grey, small fan facing forwards",-31.14762115478516,topk,
3,a chair facing to the left,-31.169572830200195,topk,,"a small, grey chair facing forwards",-8.130502700805664,topk,,a green chair facing to the left,-33.08403015136719,topk,,a small grey chair facing the front,-31.882089614868164,topk,,"a large, blue fan facing backwards",-1.921098589897156,topk,,"a large, green fan facing the left",-8.40286922454834,topk,,a small fan,-30.785608291625977,topk,
4,a large blue chair facing the left,-28.014196395874023,topk,,"a large, blue chair  facing backwards",-8.932848930358887,topk,,a chair facing left,-31.028228759765625,topk,,"a grey, small chair facing forwards",-30.33282852172852,topk,,"a large, blue fan  ",-9.288180351257324,topk,,a green chair,-6.978481769561768,topk,,"a large, blue fan facing backwards",-28.41496467590332,topk,
5,a chair facing left,-30.260009765625,topk,,a chair facing backwards,-7.047255516052246,topk,,"a large, green chair  (3)",-32.51444625854492,topk,,a grey chair,-28.629030227661133,topk,,"a large, blue fan 5",-10.260269165039062,topk,,a green fan facing left,-9.583663940429688,topk,,a grey fan facing forward,-30.99573516845703,topk,
6,"a large, blue chair facing to the left, ",-31.167919158935547,topk,,a chair that is facing backwards,-9.790778160095217,topk,,"a large, green chair facing to the left,",-32.61818313598633,topk,,a small grey chair  facing forwards,-31.68478775024414,topk,,"a large, blue fan  (5)",-9.703822135925291,topk,,a large green fan facing the left,-10.970683097839355,topk,,a small grey fan,-30.270832061767575,topk,
7,"a large blue chair, facing to the left",-30.64313697814941,topk,,a small grey chair facing forwards,-8.96610164642334,topk,,a large green chair facing the left,-29.68072891235352,topk,,"a small, grey chair facing forwards",-32.02046203613281,topk,,"a large, blue fan is facing backwards",-8.982802391052246,topk,,"a large, green fan, facing to the left",-7.470728874206543,topk,,"a small, grey fan faces forwards",-30.527284622192383,topk,
8,"a large, blue chair, facing left",-30.333961486816406,topk,,"a large, blue chair facing to the left",-8.495222091674805,topk,,"a large, green chair in the room",-32.62895584106445,topk,,"a small grey chair, facing forwards",-33.486228942871094,topk,,"a large, blue chair facing to the left",-11.017096519470217,topk,,"a large, green fan is facing to the left",-9.190553665161133,topk,,a large blue fan facing backwards,-30.15043830871582,topk,
9,a blue chair is facing left,-31.10515022277832,topk,,a backwards blue chair,-8.969154357910156,topk,,a small grey chair facing forwards,-31.551420211791992,topk,,a small gray chair facing forwards,-30.73025703430176,topk,,"a large,",-10.223390579223633,topk,,"a green fan, facing to the left",-9.013487815856934,topk,,a small grey chair facing forwards,-30.074174880981445,topk,
10,"a large, blue chair facing to the left",-24.855932235717773,topk,,"a large, blue chair that is facing backwards",-9.461429595947266,topk,,"a large, blue chair facing to the left",-30.398113250732425,topk,,a grey chair facing forward,-31.01242446899414,topk,,"a large, blue fan  facing backwards",-8.298393249511719,topk,,a fan facing to the left,-8.179060935974121,topk,,a small grey fan ,-30.114582061767575,topk,
11,"a large, blue chair facing left",-27.974761962890625,topk,,"a large, blue chair facing backwards;",-8.9671049118042,topk,,"a green chair, facing left",-30.62535858154297,topk,,a grey chair is facing forwards,-31.386701583862305,topk,,"a large, blue chair facing backwards",-9.667508125305176,topk,,"a large, green fan  (6)",-11.242403984069824,topk,,"a large, blue chair facing to the left",-28.892358779907227,topk,
12,"a large, blue chair facing the left",-28.519140243530277,topk,,"a large, blue chair facing to the right",-9.776472091674805,topk,,"a large, green chair that is facing to the left",-32.33780288696289,topk,,a grey chair ,-31.597780227661133,topk,,a blue chair,-9.338366508483888,topk,,"a large, green fan facing left",-8.72489070892334,topk,,"a small, grey fan ",-28.643205642700195,topk,
13,a blue chair facing to the left,-27.19028854370117,topk,,"a large, blue chair facing forwards",-9.633756637573242,topk,,a green chair,-30.394943237304688,topk,,"a small, grey chair facing the front",-33.10452651977539,topk,,"a large, blue fan facing forwards",-8.639848709106445,topk,,"a large, green chair",-10.17916774749756,topk,,a small grey fan facing to the left,-31.6589412689209,topk,
14,a blue chair facing the left,-29.431167602539062,topk,,"a large, blue chair facing backwards",-2.1780426502227783,topk,,"a  large, green chair facing to the left",-31.868242263793945,topk,,a small grey chair facing forwards,-31.04652404785156,topk,,"a large, blue fan backwards",-8.944430351257324,topk,,a blue fan facing backwards,-10.318353652954102,topk,,a blue chair facing to the left,-30.996156692504883,topk,
15,a blue chair ,-31.02999687194824,topk,,"a large, blue chair facing backwards <|im_sep|>",-10.692678451538086,topk,,"a large, green chair ",-31.083045959472656,topk,,a small grey chair is facing forwards,-33.015708923339844,topk,,"a large, blue fan, facing backwards",-7.404008388519287,topk,,"a green fan, facing left",-9.35746955871582,topk,,"a large, blue chair facing backwards",-31.45625686645508,topk,
16,"a large, blue chair",-29.54035186767578,topk,,"a large, blue chair",-9.136643409729004,topk,,"a large, green chair  facing to the left",-30.852149963378903,topk,,"a large, blue chair facing to the left",-28.676740646362305,topk,,"a large, blue fan face",-9.124117851257324,topk,,a large green fan,-10.16371726989746,topk,,"a large, blue chair",-30.679162979125977,topk,
17,"a chair, blue, large, facing left",-31.03081512451172,topk,,a blue chair facing backwards,-5.646895885467529,topk,,"a large, green chair",-32.63531875610352,topk,,"a small, grey, facing forwards chair",-31.93017196655273,topk,,"a large, blue fan""",-9.561617851257324,topk,,a large fan facing to the left,-11.33792781829834,topk,,"a small, grey fan that is facing forwards",-30.762481689453125,topk,
18,"a large, blue chair  facing to the left",-31.33757781982422,topk,,a chair,-9.649999618530272,topk,,a green chair is facing to the left,-31.08331871032715,topk,,a small grey chair facing to the front,-32.491695404052734,topk,,a large blue chair,-10.262887954711914,topk,,a large green fan to the left,-9.92099666595459,topk,,"a small grey fan, facing forwards",-31.054044723510746,topk,
19,a large blue chair is facing to the left,-31.12237548828125,topk,,"a large, blue chair facing backwards ",-5.295230388641357,topk,,"a large chair, green",-31.03139305114746,topk,,"a large, blue chair facing backwards",-32.07973861694336,topk,,a fan facing backwards,-7.935728073120117,topk,,"a large, green fan facing to the left",-10.42761516571045,topk,,"a large, green chair",-31.2359676361084,topk,
20,"a large, blue chair facing to the left""",-28.637182235717773,topk,,"a large, blue chair facing backwards in a room",-9.874298095703123,topk,,"a large, green chair facing to the left""",-31.750995635986328,topk,,"a  small, grey chair",-31.675745010375977,topk,,a large fan facing backwards,-6.922343730926514,topk,,"a large green fan, facing to the left",-9.759870529174805,topk,,"a small, gray fan facing forwards",-31.19034767150879,topk,
21,a large blue chair facing left in the room,-30.99085235595703,topk,,a blue fan facing backwards,-9.916255950927734,topk,,a green chair ,-30.340255737304688,topk,,"a large, blue chair",-31.34230232238769,topk,,"a large, blue fan faces backwards",-9.744108200073242,topk,,a green fan is facing to the left,-10.147082328796388,topk,,a large blue chair facing to the left,-30.65936088562012,topk,
22,"a large, blue chair is facing to the left",-31.047176361083984,topk,,"a large, blue chair ",-8.40226936340332,topk,,a large blue chair facing to the left,-31.167585372924805,topk,,a blue chair,-30.036983489990234,topk,,"a large, blue fan ",-6.225680351257324,topk,,a green fan to the left,-7.861316204071045,topk,,"a large, green fan facing to the left",-27.22233390808105,topk,
23,"a large, blue chair, facing to the left",-29.199541091918945,topk,,a large blue chair facing to the left,-9.512826919555664,topk,,"a large, green fan facing to the left",-31.273576736450195,topk,,"a small, grey chair is facing forwards in the room",-33.19380569458008,topk,,a small grey fan facing forwards,-8.553796768188477,topk,,"a large, green fan to the left",-7.444056034088135,topk,,"a small, grey fan facing forward",-30.74557113647461,topk,
24,"a large, blue chair ",-28.75910186767578,topk,,"a large, blue chair facing backwards <|user|>",-11.313222885131836,topk,,"a large, green chair facing to the right",-32.37886428833008,topk,,a chair,-29.15199089050293,topk,,"a small, grey fan",-9.536931037902832,topk,,a large green fan facing to the left,-9.048333168029783,topk,,a small grey fan is facing forwards,-30.737964630126957,topk,
25,a large blue chair facing to the left,-26.58478736877441,topk,,a large blue chair facing backwards,-4.374736785888672,topk,,"a chair, green, large, facing, left",-33.23509979248047,topk,,a large blue chair facing to the left,-30.871856689453125,topk,,a fan,-7.736998558044434,topk,,"a large, green fan, facing left",-10.311847686767578,topk,,a grey fan facing forwards,-28.167896270751957,topk,
26,a large blue chair,-30.305593490600582,topk,,"a large, blue chair facing backwards""",-6.912417888641357,topk,,a large chair,-31.277456283569336,topk,,"a small, grey chair  facing forwards",-31.10047912597656,topk,,"a large, blue fan facing to the right",-9.143163681030272,topk,,"a large, green fan faces to the left",-9.822489738464355,topk,,"a large, green fan",-30.118242263793945,topk,
27,a large chair,-30.814435958862305,topk,,"a large, blue chair facing backwards in the room",-7.630485534667969,topk,,a green chair that is facing to the left,-31.86745262145996,topk,,"a small, grey chair that faces forwards",-32.68342590332031,topk,,a large fan,-8.2216215133667,topk,,a green fan facing to the left,-5.860746383666992,topk,,a fan facing forwards,-29.79821014404297,topk,
28,"a large, blue chair facing to the left;",-31.059057235717773,topk,,"a large, blue chair facing backwards is in the room",-9.151960372924805,topk,,"a chair that is green and large, facing to the left",-33.485355377197266,topk,,"a small, grey chair that is facing forwards",-31.637067794799805,topk,,"a large, blue fan facing to the left",-13.815678596496582,topk,,"a large, green fan facing to the right",-11.556434631347656,topk,,a small grey fan  facing forwards,-31.26877784729004,topk,
29,a large chair facing to the left,-29.66104888916016,topk,,"a large, blue chair facing backwards  ",-8.8342924118042,topk,,a large chair that is green and facing to the left,-32.3126220703125,topk,,a little grey chair,-30.85872840881348,topk,,"a large fan, blue",-9.56735897064209,topk,,a small grey fan facing forwards,-10.24384307861328,topk,,a large green fan facing to the left,-31.008567810058597,topk,
30,"a large, blue chair facing to the left is in the room",-31.36285972595215,topk,,a backwards-facing blue chair,-9.945306777954102,topk,,a large chair facing to the left,-30.846485137939453,topk,,"a small, grey chair, facing forwards, in the room",-34.928550720214844,topk,,"a  large, blue fan facing backwards",-9.692017555236816,topk,,"a large, green chair facing to the left",-7.408247947692871,topk,,a small grey fan facing forwards,-29.208051681518555,topk,
31,a large chair facing left,-30.508134841918945,topk,,a large blue chair facing backward,-9.282500267028809,topk,,a green chair facing left,-30.73642921447754,topk,,a small grey chair faces forwards,-31.547117233276367,topk,,"a large, blue fan in the room",-10.395913124084473,topk,,a green fan that is facing to the left,-10.21857452392578,topk,,"a large, green chair facing to the left",-28.956619262695312,topk,
32,"a large blue chair, facing left",-30.379627227783203,topk,,"a large, blue chair, facing backwards",-8.226361274719238,topk,,a large green chair,-31.48369026184082,topk,,"a small, grey chair in the room",-34.33613204956055,topk,,a,-8.297840118408203,topk,,a,-9.290716171264648,topk,,"a small, grey fan is facing forwards",-30.0849723815918,topk,
33,a large blue chair ,-30.180593490600582,topk,,a,-8.569580078125,topk,,a large green chair ,-31.66337776184082,topk,,a small grey fan facing forwards,-31.38932228088379,topk,,"a large, blue fan facing the wall",-10.857797622680664,topk,,"a large, green fan (6) facing to the left",-10.883139610290527,topk,,"a small, grey fan",-29.049455642700195,topk,
34,a blue chair facing left,-30.386661529541016,topk,,"a large, blue chair facing backwards to distinguish from other objects",-11.69483757019043,topk,,"a large, green chair""",-31.364295959472656,topk,,"a large, green chair facing to the left",-31.226675033569336,topk,,"a large fan, facing backwards",-10.307036399841309,topk,,a large green fan facing left,-7.103008270263672,topk,,"a small, grey fan face forwards",-31.4790096282959,topk,
35,"a blue, large chair facing left",-31.14162826538086,topk,,"a large, blue chair facing backward",-8.297269821166992,topk,,"a large, green chair facing to the left",-30.636972427368164,topk,,"a small, grey fan",-27.206493377685547,topk,,"a large, blue fan (5)",-10.296178817749023,topk,,"a large, green fan 6",-9.90701675415039,topk,,"a small, grey chair",-30.36488914489746,topk,
36,"a large, blue chair facing to the left in the room",-31.035385131835938,topk,,"a large, blue fan",-7.068850517272949,topk,,"a large, green chair, facing to the left",-29.93281936645508,topk,,a small grey chair,-31.269311904907227,topk,,"a small, grey fan facing forwards",-6.707509994506836,topk,,a large green chair facing to the left,-9.63613510131836,topk,,a,-29.9689998626709,topk,
37,a,-30.32737159729004,topk,,a large blue chair is facing backwards,-9.909093856811523,topk,,"a large, green chair facing the left",-32.64261245727539,topk,,"a small, grey chair",-31.828880310058597,topk,,"a large, blue fan",-3.272555351257324,topk,,"a large, green fan  facing to the left",-8.433058738708496,topk,,"a small, grey fan facing forwards",-27.646440505981445,topk,
38,a large blue chair is facing left,-31.130653381347656,topk,,"a large, blue chair facing backwards is object 2 in the room",-11.133224487304688,topk,,"a green chair, facing to the left",-31.40192604064941,topk,,a,-30.46449089050293,topk,,a large blue fan,-3.729605197906494,topk,,"a small, grey fan facing forwards",-9.436320304870604,topk,,"a large, blue fan",-30.013277053833008,topk,
