,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, green desk  facing forwards",-29.484054565429688,topk,,"a small, green desk to the right",-28.3480167388916,topk,,"a large, green desk  ",-9.502981185913086,topk,,"a large, grey desk in the room",-10.628174781799316,topk,,"a small, green chair faces to the right",-31.048629760742188,topk,,a large,-33.49216842651367,topk,,"a large, grey desk facing the left",-33.41706085205078,topk,
1,a small green desk  facing forwards,-30.524511337280277,topk,,"a small, green desk (2)",-31.35094451904297,topk,,a large desk,-7.0082688331604,topk,,"a large, grey desk  facing to the left",-8.975847244262695,topk,,"a small, green chair facing  to the right",-31.708255767822266,topk,,a large green chair facing to the right,-33.1024169921875,topk,,"a large, grey chair  ",-32.274070739746094,topk,
2,a small desk,-28.31230354309082,topk,,"a small, green desk  facing to the right",-29.313499450683597,topk,,"a large, green desk  facing forwards",-9.517839431762695,topk,,"a large, grey desk facing the left",-8.545313835144043,topk,,"a small, green chair facing to the right",-22.21999168395996,topk,,a green chair facing to the left,-33.165504455566406,topk,,a grey chair facing to the left,-32.437767028808594,topk,
3,"a small, green desk facing forwards  ",-30.17102813720703,topk,,a green desk facing right,-30.410024642944336,topk,,a large desk facing forward,-10.028175354003906,topk,,a grey chair facing to the left,-9.63978672027588,topk,,"a small, green chair that is facing to the right",-31.00981712341309,topk,,"a small, green chair facing to the right",-33.19419860839844,topk,,a grey chair,-32.862735748291016,topk,
4,"a small, green table",-30.44866752624512,topk,,"a small, green desk, facing to the right",-31.24369239807129,topk,,a large green desk ,-8.880678176879883,topk,,a chair facing to the left,-10.41561222076416,topk,,"a  small, green chair facing to the right",-31.405635833740234,topk,,a green chair is facing forwards,-33.065067291259766,topk,,"a large, grey chair facing the left",-30.40334701538086,topk,
5,"a small, green desk facing forwards  (1)",-30.567018508911133,topk,,a small desk,-31.33011245727539,topk,,a desk,-8.870912551879883,topk,,"a large, grey desk  (4)",-10.512303352355955,topk,,"a small, green chair ",-27.91910552978516,topk,,a chair facing forwards,-30.89220428466797,topk,,a large grey chair ,-32.76106262207031,topk,
6,"a small, green desk facing forwards in the room",-31.13105583190918,topk,,"a small, green desk is facing to the right",-31.192428588867188,topk,,"a large, green desk facing to the right",-10.453052520751951,topk,,a large desk,-10.389323234558104,topk,,a small green chair,-31.65283203125,topk,,"a large, green desk chair facing forwards",-32.38972091674805,topk,,a grey chair facing left,-32.80693054199219,topk,
7,"a small, green desk, facing forwards",-30.648468017578125,topk,,"a  small, green desk facing to the right",-31.4287109375,topk,,"a green, large desk facing forwards",-9.86382007598877,topk,,"a large, grey table",-9.80027675628662,topk,,"a small, green desk facing to the right",-28.00692749023437,topk,,"a large, green chair is facing forwards",-31.764314651489254,topk,,a grey chair ,-32.862735748291016,topk,
8,"a small, green desk facing forwards 1",-30.01123809814453,topk,,a small green desk ,-31.570911407470703,topk,,"a large, green desk facing forwards",-8.230064392089844,topk,,a large desk that is grey in color and facing to the left,-11.489763259887695,topk,,a small green chair ,-31.59814453125,topk,,a large chair facing forwards,-31.34181022644043,topk,,a large grey chair facing the left,-31.196596145629883,topk,
9,a small green desk ,-29.439624786376957,topk,,"a small, green desk facing the right",-28.68913078308105,topk,,"a small, green desk",-9.550960540771484,topk,,"a large, grey desk ",-6.124565124511719,topk,,a small green chair to the right,-31.189985275268555,topk,,a large green chair  facing forwards,-33.23239517211914,topk,,"a large, grey chair",-26.383447647094727,topk,
