,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a red sofa, facing to the right",-9.812641143798828,topk,,a small red couch,-32.19646072387695,topk,,a blue sofa in the room,-11.831676483154297,topk,,"a small, green sofa facing forwards",-30.87677383422852,topk,,a small red desk facing the right,-32.25007629394531,topk,,a small blue desk ,-9.58046817779541,topk,,"a small, green desk",-25.559568405151367,topk,
1,"a large sofa, red",-9.946389198303224,topk,,a small red sofa facing the right,-30.40839958190918,topk,,"a small, blue  sofa",-10.598668098449709,topk,,"a small, green sofa ",-30.452301025390625,topk,,"a small, red desk",-24.861581802368164,topk,,"a small, blue desk to the right",-10.588094711303713,topk,,"a small, green desk facing to the left",-30.3391170501709,topk,
2,a large  red sofa,-10.067678451538086,topk,,"a small, red desk",-30.646678924560547,topk,,a small sofa,-11.763065338134766,topk,,a small green sofa facing backwards,-28.57209205627441,topk,,"a small, red desk  (5)",-31.71356773376465,topk,,"a small, red desk",-10.681200981140137,topk,,"a small, green deck facing backwards",-31.57921028137207,topk,
3,a red sofa facing the right,-8.443459510803223,topk,,a little red sofa facing to the right,-32.19482421875,topk,,a blue small sofa,-10.201790809631348,topk,,"a small, green sofa facing backwards",-30.21381187438965,topk,,"a small, red desk ",-27.494394302368164,topk,,"a small, blue  desk facing to the right",-10.593461036682127,topk,,a desk facing backwards,-31.004444122314453,topk,
4,a large sofa facing right,-9.232258796691896,topk,,"a small, red",-31.709178924560547,topk,,a small green sofa facing backwards,-11.761436462402344,topk,,a green sofa facing backward,-30.936187744140625,topk,,a red desk facing to the right,-30.769474029541016,topk,,"a  small, blue desk facing to the right",-10.226176261901855,topk,,"a small, green desk face backwards",-30.802146911621094,topk,
5,"a large, red sofa facing to the right",-6.553199291229248,topk,,a small red sofa  (2),-32.4521484375,topk,,a small sofa that is blue in color and facing to the right,-12.894447326660156,topk,,"a large, red sofa facing to the right",-31.31224632263184,topk,,"a large, red sofa facing to the right",-32.00478744506836,topk,,"a small, blue desk that faces to the right",-10.97832202911377,topk,,"a small, green desk facing to the right",-31.121570587158203,topk,
6,"a large, red sofa is in the room",-10.188669204711914,topk,,a small red sofa is facing to the right,-30.954679489135746,topk,,a ,-11.993314743041992,topk,,"a small, green sofa with its back to us",-32.41496276855469,topk,,"a small, red desk face to the right",-30.960901260375977,topk,,a blue desk facing the right,-10.855982780456545,topk,,"a small, green desk facing",-31.330432891845703,topk,
7,"a large, red sofa, facing to the right",-12.563590049743652,topk,,a ,-32.21112823486328,topk,,"a large, red sofa facing to the right",-11.549128532409668,topk,,"a small, green sofa facing the opposite direction of the others",-32.84272766113281,topk,,"a small red desk, facing to the right",-31.516801834106445,topk,,"a small, blue desk facing to the left",-9.994187355041504,topk,,"a large, red sofa facing to the right",-30.64366912841797,topk,
8,a red sofa ,-9.214658737182615,topk,,"a large, red sofa facing to the right",-30.615942001342773,topk,,"a small, blue couch facing to the right",-10.8447904586792,topk,,"a small, green sofa facing backward",-30.26551628112793,topk,,"a small, red desk is in the room",-31.62938690185547,topk,,"a small, blue desk facing right",-8.52477741241455,topk,,"a small, green desk facing forwards",-31.10984992980957,topk,
9,"a large, red sofa facing the right",-8.540815353393555,topk,,"a small, red sofa",-22.474802017211918,topk,,a small red sofa,-11.857311248779297,topk,,"a small, green sofa faces backwards",-31.037841796875,topk,,a desk facing to the right,-31.419055938720703,topk,,"a small blue desk, facing to the right",-10.149115562438965,topk,,"a small, green desk facing the wall",-31.868040084838867,topk,
10,"a red, large sofa",-9.578987121582031,topk,,a small red sofa  facing to the right,-30.65757751464844,topk,,"a  small, blue sofa  facing to the right",-12.4672212600708,topk,,a green desk facing backwards,-29.60669708251953,topk,,a small red desk is facing to the right,-31.831907272338867,topk,,"a small, blue desk ",-6.881504058837891,topk,,a green desk facing backwards,-28.31507682800293,topk,
11,"a large, red sofa that is facing to the right",-10.68586254119873,topk,,a small red sofa facing right,-33.429298400878906,topk,,"a small , blue sofa facing to the right",-11.82780933380127,topk,,"a small, green sofa with its back facing the viewer",-32.254093170166016,topk,,"a small, red desk facing the right",-29.831098556518555,topk,,a green desk facing backwards,-10.871516227722168,topk,,"a small, green table facing backwards",-30.60249900817871,topk,
12,a red sofa facing right,-9.295323371887209,topk,,a small red couch facing to the right,-32.421443939208984,topk,,a little blue sofa facing to the right,-11.587024688720703,topk,,a green sofa is facing backwards,-31.01556396484375,topk,,"a small, blue desk facing to the right",-30.77135467529297,topk,,"a small, blue table",-10.712388038635254,topk,,a small green desk facing backwards ,-30.16459274291992,topk,
13,a large red facing right sofa,-9.843969345092772,topk,,"a small red sofa, facing to the right",-32.379520416259766,topk,,"a small, blue sofa",-1.4260048866271973,topk,,"a small, green sofa that faces backwards",-31.113454818725582,topk,,"a small, red  desk facing to the right",-31.82966423034668,topk,,"a small, blue desk",-4.100254535675049,topk,,"a small, green desk is facing backwards",-30.05303192138672,topk,
14,a red sofa is facing to the right,-9.794194221496582,topk,,a small red sofa that is facing to the right,-32.62811279296875,topk,,"a small, blue, right-facing sofa",-11.563353538513184,topk,,"a  small, green sofa facing backwards",-31.113510131835938,topk,,a small  red desk,-31.200241088867188,topk,,a small blue desk facing right,-9.199487686157228,topk,,"a small, red desk facing to the right",-31.93894386291504,topk,
15,"a large,",-9.835046768188477,topk,,"a small, blue sofa",-31.49282455444336,topk,,"a small, blue desk facing to the right",-12.372881889343262,topk,,a small blue sofa facing to the right,-31.00422096252441,topk,,"a small, red desk""",-30.9943962097168,topk,,"a small, blue desk  (6)",-10.3255033493042,topk,,"a small green desk facing backwards""",-31.21928024291992,topk,
16,"a large, red sofa""",-10.325566291809082,topk,,a small red sofa 2,-32.32997131347656,topk,,a blue sofa facing the right,-12.113829612731934,topk,,"a small, green couch facing backwards",-30.336456298828125,topk,,a small red desk ,-30.82962417602539,topk,,a blue desk facing right,-10.789183616638184,topk,,"a small, blue desk facing to the right",-29.563989639282227,topk,
17,"a large, red sofa in the room",-10.119709014892578,topk,,a small  red sofa facing to the right,-31.78230857849121,topk,,a small red sofa facing to the right,-10.410449981689451,topk,,"a small, green sofa with its back facing us",-31.824642181396484,topk,,"a small, red desk faces to the right",-30.41012382507324,topk,,a small blue sofa facing to the right,-10.84958553314209,topk,,a small desk facing backwards,-28.34923553466797,topk,
18,a red couch,-9.660850524902344,topk,,"a  small, red sofa",-30.47755241394043,topk,,a small  blue sofa,-10.987369537353516,topk,,"a small, green sofa facing to the left",-31.467830657958984,topk,,"a small, red desk  ",-31.0178337097168,topk,,"a small, blue desk-facing to the right",-10.546761512756348,topk,,a small green desk ,-31.48924827575684,topk,
19,a red sofa,-9.199033737182615,topk,,a small red sofa facing to the right,-32.368553161621094,topk,,a small blue couch,-10.57915496826172,topk,,"a small, green sofa facing downwards",-31.48780632019043,topk,,"a small, red desk that is facing to the right",-31.63801002502441,topk,,"a small, blue desk face to the right",-9.8612060546875,topk,,a small green desk facing backward,-30.68265724182129,topk,
20,"a large, red sofa  ",-9.897281646728516,topk,,a small sofa that is red and facing to the right,-32.813758850097656,topk,,"a blue, small sofa facing to the right",-11.629270553588867,topk,,a green couch facing backwards,-31.33719825744629,topk,,"a small, red desk facing to the left",-32.255218505859375,topk,,"a small, blue desk facing backwards",-9.72790241241455,topk,,"a small, green desk facing the opposite direction of the other desks and sofas",-33.7967643737793,topk,
21,a large red sofa,-3.4357707500457764,topk,,"a small , red sofa facing to the right",-32.1890983581543,topk,,a blue sofa  facing to the right,-11.88900089263916,topk,,"a small, green sofa  ",-31.280426025390625,topk,,a red desk,-30.039499282836918,topk,,"a small, blue desk facing  to the right",-11.503162384033203,topk,,"a small, green desk facing backward",-30.33854484558105,topk,
22,a large,-10.000672340393066,topk,,"a small sofa, red",-31.394775390625,topk,,a blue couch facing to the right,-12.187732696533203,topk,,"a small, green sofa facing the left",-30.96673393249512,topk,,"a small, red desk  facing to the right",-28.826364517211918,topk,,"a small, blue desk is facing to the right",-8.999996185302734,topk,,"a small, green desk that is facing backwards",-30.28220558166504,topk,
