,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large desk,-28.61976432800293,topk,,a large desk,-30.165061950683597,topk,,a large desk that is red in color and is facing backwards,-33.73502731323242,topk,,a small desk facing left,-8.345101356506348,topk,,a large blue fan is facing forwards,-31.10212135314941,topk,,"a large,",-31.181367874145508,topk,,"a small, green fan faced to the left",-30.77821922302246,topk,
1,a desk,-27.4458122253418,topk,,"a large,",-32.58927536010742,topk,,a large desk,-29.256744384765625,topk,,a desk,-10.195399284362791,topk,,"a large,",-31.70428276062012,topk,,"a large, red fan facing backwards",-22.82339859008789,topk,,"a large, blue desk facing forwards",-30.9152946472168,topk,
2,"a large grey desk, facing forwards",-29.992267608642575,topk,,a large desk in a room,-33.34183120727539,topk,,"a large,",-31.199493408203125,topk,,a large blue desk facing forwards,-11.011067390441896,topk,,"a large fan, blue in colour, facing forwards",-32.310543060302734,topk,,"a large, red fan faces backwards",-30.660978317260746,topk,,"a large, red fan facing backwards",-29.049148559570312,topk,
3,"a grey, large desk facing forwards",-29.13795661926269,topk,,a desk,-31.44917678833008,topk,,a large desk that is red in color and facing backwards,-32.41089630126953,topk,,a desk facing left,-11.11101531982422,topk,,"a large, blue desk facing forwards",-29.05615997314453,topk,,a red desk facing backwards,-30.928607940673828,topk,,"a small, green desk facing left",-30.770553588867188,topk,
4,a grey desk faces forwards,-31.0241756439209,topk,,a large blue desk facing forwards,-29.597999572753903,topk,,a desk,-29.24907493591309,topk,,"a green, small desk",-8.0870943069458,topk,,a blue fan is facing forwards,-30.27988815307617,topk,,"a large, red fan  ",-30.943288803100582,topk,,"a small, green fan to the left",-28.95926094055176,topk,
5,a grey desk in a room,-31.14198303222656,topk,,"a large desk facing forwards, painted blue",-33.28303146362305,topk,,"a large, red fan facing backwards",-30.79509735107422,topk,,a desk facing to the left,-9.299991607666016,topk,,a large blue desk facing forwards,-30.824033737182617,topk,,"a large red fan, facing backwards",-30.987289428710938,topk,,a small green fan facing left,-29.84410095214844,topk,
6,a grey facing forwards desk,-30.92125701904297,topk,,a large desk that is blue in colour and facing forwards,-33.38473129272461,topk,,a large red desk is facing backwards,-31.41268539428711,topk,,a small desk that is green and facing to the left,-12.248860359191896,topk,,a large blue fan,-30.199920654296875,topk,,"a large, red fan facing to the left",-31.120420455932617,topk,,a small fan facing left,-30.078617095947266,topk,
7,"a large, grey desk",-23.128890991210938,topk,,a large desk that is blue in colour,-33.51622009277344,topk,,a large desk facing backwards,-27.88987159729004,topk,,"a large, grey desk",-10.19950008392334,topk,,a large blue fan  facing forwards,-30.947736740112305,topk,,a red fan facing backward,-31.01879119873047,topk,,"a small, green fan facing to the left",-26.9591064453125,topk,
8,a large desk that is grey in colour and facing forwards,-32.78580474853516,topk,,"a large, blue",-32.9578857421875,topk,,"a red, large desk facing backwards",-30.58729553222656,topk,,a little green desk,-11.131196975708008,topk,,"a large fan, blue, facing forwards",-31.806861877441406,topk,,a large red fan facing backwards,-25.85597419738769,topk,,a small green fan,-29.13322257995605,topk,
9,a large grey desk is facing forwards,-30.659889221191406,topk,,"a large desk that is blue in color, facing forwards",-34.01665496826172,topk,,a large desk is red and facing backwards,-32.12263870239258,topk,,a green small desk,-11.026777267456056,topk,,a blue fan is in the room,-32.05219268798828,topk,,"a large, red fan that is facing backwards",-30.803504943847656,topk,,a small green fan faces left,-30.720706939697266,topk,
