,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-8.81731128692627,topk,,"a small, red chair facing the left",-7.136041641235352,topk,,a backwards-facing blue chair,-32.382076263427734,topk,,a grey sofa facing forwards,-31.583229064941406,topk,,"a small, red sofa (5)",-31.5400447845459,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,a grey sofa facing forwards,-29.99446678161621,topk,
1,"a small, red chair, facing right",-8.503095626831055,topk,,"a small, red chair - facing to the left",-10.612585067749023,topk,,a blue chair facing backwards,-32.247779846191406,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,"a small, red sofa ",-29.84402847290039,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa, facing forwards",-30.981983184814453,topk,
2,a red chair ,-9.385684967041016,topk,,a blue chair facing backwards,-10.225629806518556,topk,,"a small, blue, facing-backwards chair",-32.70688247680664,topk,,a large gray chair facing forwards,-31.10343170166016,topk,,a red sofa facing left,-29.235294342041016,topk,,"a blue, small sofa facing backwards",-32.10177230834961,topk,,"a large, grey sofa",-29.93529319763184,topk,
3,a red chair is facing to the right,-9.81825065612793,topk,,a small red chair is facing to the left,-10.476442337036133,topk,,"a blue chair, facing backwards",-31.324853897094727,topk,,a chair facing forwards,-31.75124740600586,topk,,a small red sofa facing to the left,-29.43680191040039,topk,,"a small, blue sofa facing backwards",-23.678136825561523,topk,,a small red chair facing to the left,-31.946853637695312,topk,
4,a small red chair facing to the left,-9.15981674194336,topk,,a small red chair facing to the left,-9.332014083862305,topk,,"a small, blue backwards-facing chair",-32.832149505615234,topk,,a grey chair facing forward,-31.164066314697266,topk,,"a small red sofa, facing to the left",-31.019302368164062,topk,,a blue sofa facing backwards,-28.790367126464844,topk,,"a large, grey sofa  facing forwards",-30.489500045776367,topk,
5,a small red chair,-8.832770347595215,topk,,a red chair facing to the left,-6.979221820831299,topk,,a blue chair that is facing backwards,-31.247732162475582,topk,,"a large chair, facing forwards",-31.937864303588867,topk,,"a small, red sofa faces left",-30.921016693115234,topk,,"a small, blue sofa facing upwards",-32.26407623291016,topk,,"a large, grey sofa is facing forwards",-31.3881893157959,topk,
6,"a small, red chair  (1)",-9.975400924682615,topk,,"a small, red chair 2",-10.30296516418457,topk,,a blue chair with its back to you,-33.74092102050781,topk,,"a large grey chair, facing forwards",-32.1088752746582,topk,,a small red sofa facing left,-29.583141326904297,topk,,"a small, blue sofa that is facing backwards",-31.19856834411621,topk,,"a small, blue sofa facing backwards",-30.413055419921875,topk,
7,"a small, red chair facing to the right",-9.213943481445312,topk,,a small red chair,-10.331220626831056,topk,,a small red chair facing to the left,-33.87751007080078,topk,,a large grey chair facing forwards in the room,-32.14976119995117,topk,,"a small, red sofa",-30.51854133605957,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,a blue sofa facing backwards,-31.64151382446289,topk,
8,a small chair,-8.362825393676758,topk,,"a small, red chair facing to the right",-6.713708877563477,topk,,"a small, blue, backward-facing chair",-32.923492431640625,topk,,a small red chair facing to the left,-33.62264633178711,topk,,"a small, red sofa facing  to the left",-31.60407447814941,topk,,"a small, blue, backwards-facing sofa",-32.90480041503906,topk,,a small red chair,-32.28165817260742,topk,
9,a small red chair ,-8.465582847595215,topk,,a small red chair ,-9.932783126831056,topk,,a blue chair facing the back,-33.82057571411133,topk,,"a large, grey chair that is facing forwards",-33.867431640625,topk,,a small red sofa,-27.87613677978516,topk,,"a small, blue sofa",-27.056964874267575,topk,,a large chair facing forwards,-32.33610153198242,topk,
10,"a red chair, facing right",-8.873475074768066,topk,,a small red chair facing the left,-8.121123313903809,topk,,"a small, blue, chair facing backwards",-33.11884689331055,topk,,"a large, grey chair that is facing forward",-34.4227409362793,topk,,a small red sofa facing the left,-29.17764663696289,topk,,"a small, blue sofa with its back to the viewer",-34.16446685791016,topk,,"a small, red chair facing to the right",-29.65480232238769,topk,
11,a small red chair facing right ,-8.432625770568848,topk,,"a small, red chair is facing to the left",-9.375932693481444,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,a grey chair,-31.78559875488281,topk,,"a small, red sofa facing to the left",-30.133119583129883,topk,,"a small, blue sofa facing backward",-30.693761825561523,topk,,"a large, grey sofa faces forwards",-32.13628005981445,topk,
12,a red chair facing the right,-8.011139869689941,topk,,"a  small, red chair facing to the left",-11.22983741760254,topk,,a blue chair turned around,-33.595420837402344,topk,,a large chair facing forwards,-28.16156768798828,topk,,"a small, red sofa is in the room",-31.31251716613769,topk,,"a small, blue sofa  ",-32.93196487426758,topk,,"a large, grey, facing forwards sofa",-32.5427360534668,topk,
13,a chair facing to the right,-8.348278999328613,topk,,"a small, red chair  (2)",-11.189489364624023,topk,,a blue backwards-facing chair,-32.57988739013672,topk,,a large grey chair,-31.8371696472168,topk,,"a small, red sofa faces to the left",-30.21338653564453,topk,,a blue facing backwards,-33.07008361816406,topk,,"a large, grey sofa""",-32.52272415161133,topk,
14,a small red chair facing the right,-6.731332302093506,topk,,"a small, red chair to the left",-9.878448486328123,topk,,a blue chair backwards,-32.71909713745117,topk,,"a  large, grey chair facing forwards",-31.413333892822266,topk,,"a small, red sofa is facing to the left",-31.215362548828125,topk,,"a small, blue sofa, facing backwards",-29.884693145751957,topk,,"a small, blue chair facing backwards",-31.473953247070312,topk,
15,a small red chair facing right,-5.085024833679199,topk,,"a small, red chair  ",-10.171795845031738,topk,,a small chair facing backwards,-32.61228942871094,topk,,"a small, red chair facing to the right",-29.854909896850582,topk,,"a small, red sofa in the room",-31.04478454589844,topk,,"a small, blue sofa is facing backwards",-31.034528732299805,topk,,"a small, blue sofa",-32.14965057373047,topk,
16,a chair,-8.721531867980957,topk,,"a small, red chair  (2) facing to the left",-11.229366302490234,topk,,"a small, red chair facing to the right",-32.3690185546875,topk,,"a small, blue chair facing backwards",-31.21512222290039,topk,,a red chair,-30.905656814575195,topk,,"a small, blue sofa faces backwards",-32.384727478027344,topk,,"a large, grey, sofa, facing forwards",-32.61695861816406,topk,
17,"a small, red chair ",-9.04262924194336,topk,,"a small, red chair, facing to the left",-7.080118656158447,topk,,a blue facing backwards chair,-32.65501403808594,topk,,a large grey facing forwards chair,-31.74735641479492,topk,,"a small, red sofa that is facing to the left",-32.711456298828125,topk,,"a small, blue sofa facing to the left",-32.65093994140625,topk,,"a  large, grey sofa facing forwards",-31.246307373046875,topk,
