,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.607345581054688,topk,,"a large, grey chair ",-29.022933959960938,topk,,a red chair ,-7.755543708801269,topk,,"a small, grey chair facing backwards ",-31.08414459228516,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,"a large, red desk with its back facing the viewer",-12.026349067687988,topk,,a small grey desk face,-31.971981048583984,topk,
1,a grey chair ,-30.39471435546875,topk,,"a large, grey chair facing forwards;",-31.063796997070312,topk,,a red chair facing backward,-8.268287658691406,topk,,"a small, grey chair that is facing backwards",-30.009870529174805,topk,,a grey desk facing forward,-31.234941482543945,topk,,"a large, red desk""",-9.927112579345703,topk,,"a large, grey desk facing backwards",-31.55750274658203,topk,
2,"a large, grey, backwards chair",-31.4604549407959,topk,,"a large, grey chair facing forwards is in the room",-31.490705490112305,topk,,"a large, grey chair facing backwards",-9.855469703674316,topk,,"a small, grey chair facing backwards""",-32.45133209228516,topk,,a grey desk facing forwards ,-31.85697364807129,topk,,"a large, red desk facing the opposite direction of the other objects",-13.079463005065918,topk,,"a small, grey desk faced backwards",-31.83640480041504,topk,
3,"a large, grey chair facing the opposite direction of the other chairs",-35.8104248046875,topk,,a grey chair facing forward,-32.09251022338867,topk,,a large chair facing backwards,-9.796709060668944,topk,,"a large, grey chair facing backwards",-28.714601516723636,topk,,a chair facing forwards,-31.01290512084961,topk,,a large desk,-8.874666213989258,topk,,"a small, grey desk facing ",-32.120155334472656,topk,
4,"a large, grey chair facing backwards",-28.65062522888184,topk,,"a large, grey chair facing backwards",-31.1877555847168,topk,,"a red chair, facing away",-10.277868270874023,topk,,a small grey chair,-30.0018310546875,topk,,a large grey desk facing forward,-30.36248779296875,topk,,"a large, red desk, facing backwards",-7.320404052734375,topk,,"a large, grey chair facing backwards",-30.898836135864254,topk,
5,a large grey chair facing the opposite direction of the others,-33.66236114501953,topk,,"a large, grey chair facing forwards,",-31.704421997070312,topk,,a large chair that is red in colour and facing backwards,-13.275700569152832,topk,,"a small, grey chair  (4)",-32.11678695678711,topk,,a large desk,-29.442184448242188,topk,,a red desk facing backwards,-5.446325302124023,topk,,a desk facing backwards,-31.30877685546875,topk,
6,"a grey chair facing backwards, large",-31.498653411865234,topk,,"a large, grey chair that is facing forwards",-30.90614318847656,topk,,"a small, grey chair",-10.39681911468506,topk,,"a grey, small chair facing backwards",-31.643096923828125,topk,,"a large grey desk facing forwards""",-31.58265686035156,topk,,"a large, red chair facing backwards",-8.49321174621582,topk,,a small grey chair,-31.94784927368164,topk,
7,"a grey chair facing backwards, large in size",-33.22990798950195,topk,,a forward-facing grey chair,-31.579164505004883,topk,,a chair facing backwards,-10.105148315429688,topk,,"a small, grey chair in the room",-32.50952911376953,topk,,"a large desk, facing forwards",-31.488075256347656,topk,,"a large, red desk that is facing backwards",-9.266715049743652,topk,,"a small, grey desk is facing backwards",-30.575048446655277,topk,
8,a large chair facing backwards,-29.20745277404785,topk,,a grey chair,-31.21598625183105,topk,,"a red, large chair facing backwards",-10.375736236572266,topk,,"a small, grey chair  facing backwards",-31.0086612701416,topk,,"a large, grey desk, facing forwards",-32.21365737915039,topk,,a chair facing backwards,-9.788857460021973,topk,,a ,-32.05509567260742,topk,
9,"a large, grey chair, facing backwards",-29.102951049804688,topk,,a large chair facing forwards,-30.00082397460937,topk,,"a large, red, backwards-facing chair",-11.26435089111328,topk,,a grey desk facing backwards,-30.59610939025879,topk,,"a large, grey desk",-25.23326110839844,topk,,"a large, red desk  facing backwards",-8.26823902130127,topk,,"a small, grey desk facing the wall",-32.13693618774414,topk,
