,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large red sofa is in the room,-32.06928253173828,topk,,"a small, red sofa that is facing to the right",-30.51329040527344,topk,,"a small, blue sofa faces to the right",-9.92213249206543,topk,,"a small green sofa, facing backwards",-30.905366897583008,topk,,"a small, red  desk facing to the right",-31.8386344909668,topk,,"a small, blue desk facing to the  right",-10.963608741760254,topk,,"a small, green desk face backwards",-30.802146911621094,topk,
1,a large,-30.89715576171875,topk,,"a small, red sofa, facing to the right",-28.39264488220215,topk,,"a small, blue sofa facing to the right",-10.366495132446287,topk,,a green sofa facing backwards,-27.42628288269043,topk,,"a small, red desk 1",-32.245689392089844,topk,,"a small, blue desk ",-6.881504058837891,topk,,"a small, green desk facing the wall",-31.214637756347656,topk,
2,"a large red sofa""",-31.73038482666016,topk,,a little red sofa,-30.687274932861328,topk,,a small blue sofa facing to the left,-11.170048713684082,topk,,"a small, green sofa  ",-31.280426025390625,topk,,a small desk,-30.69586181640625,topk,,a small blue desk  facing to the right,-10.142611503601074,topk,,a desk facing backwards,-30.121671676635746,topk,
3,a large red sofa facing the right,-29.24678039550781,topk,,"a small, red sofa - facing to the right",-31.545503616333008,topk,,a small red sofa facing to the right,-10.41001796722412,topk,,"a small, blue sofa facing to the right",-30.803754806518555,topk,,"a small, blue desk facing to the right",-30.77166557312012,topk,,"a small, blue desk facing right",-9.324589729309082,topk,,"a small, green desk, facing backwards",-30.33089637756348,topk,
4,"a large, red facing right sofa",-31.5153751373291,topk,,"a small, red sofa is facing to the right",-31.70265388488769,topk,,"a small, blue sofa is facing to the right",-13.41098403930664,topk,,"a small, green sofa with its back facing the viewer",-32.62627410888672,topk,,"a small, red desk""",-31.018218994140625,topk,,"a small, blue sofa facing to the right",-8.854516983032227,topk,,a small green desk facing backwards,-30.622604370117188,topk,
5,"a large, red couch facing right",-32.75469207763672,topk,,"a small, red couch facing to the right",-30.91672706604004,topk,,a blue sofa,-7.344815731048584,topk,,a green desk facing backwards,-29.60669708251953,topk,,"a small, red desk that is facing to the right",-31.63881492614746,topk,,a blue desk facing to the right,-10.225659370422363,topk,,"a small, blue desk facing to the right",-30.55925750732422,topk,
6,a large red sofa in the room,-31.813453674316406,topk,,a large red sofa,-31.161317825317383,topk,,"a small, blue sofa facing right",-8.56596851348877,topk,,a small green desk facing backwards,-29.775697708129883,topk,,a large red sofa,-32.08197021484375,topk,,a small blue desk ,-10.31484317779541,topk,,"a small, green desk facing downwards",-30.791370391845703,topk,
7,"a  large, red sofa facing to the right",-31.54508781433105,topk,,"a small, red desk facing to the right",-31.22548484802246,topk,,"a small, blue sofa facing the right",-11.008495330810549,topk,,"a small, green sofa with its back facing us",-31.794906616210938,topk,,"a small, red desk-facing to the right",-31.743513107299805,topk,,"a small, blue desk that is facing to the right",-12.007698059082031,topk,,a small desk,-31.34286499023437,topk,
8,"a large, red facing to the right",-32.58302688598633,topk,,"a  small, red sofa",-30.47755241394043,topk,,"a small, blue sofa in the room",-11.021868705749512,topk,,"a small, green sofa facing the wall",-31.810192108154297,topk,,"a small, red desk is facing to the right",-32.35157012939453,topk,,"a small, blue desk facing the right",-8.465949058532715,topk,,a small desk facing backwards,-28.34796142578125,topk,
9,a large red sofa,-26.06009864807129,topk,,"a small, red sofa (2)",-30.89144897460937,topk,,a blue sofa facing to the right,-6.625248432159424,topk,,"a small, green sofa is facing backwards",-31.005125045776367,topk,,"a small, red desk (5)",-32.54301071166992,topk,,a small blue desk,-10.54921817779541,topk,,"a small, green desk facing to the right",-33.171634674072266,topk,
10,a large red sofa faces to the right,-32.23866653442383,topk,,"a small, red sofa""",-30.453561782836918,topk,,"a small, blue sofa is in the room",-10.675414085388184,topk,,a small blue sofa,-30.549346923828125,topk,,"a small, red desk  facing to the right",-29.583641052246094,topk,,"a small, red desk facing to the right",-10.865620613098145,topk,,"a small, green table facing backwards",-30.60249900817871,topk,
11,"a large red sofa, facing to the right",-32.727256774902344,topk,,"a small, red sofa, ",-30.828996658325195,topk,,"a small, blue sofa",-10.00892448425293,topk,,"a small, green sofa with its back to us",-31.857288360595703,topk,,a red desk,-27.91705703735352,topk,,"a small, blue desk faces to the right",-9.024785995483398,topk,,"a small, green desk with its back facing the viewer",-33.05744934082031,topk,
12,"a large, red couch",-31.56322860717773,topk,,a small red sofa,-24.82937240600586,topk,,"a small blue sofa, facing to the right",-10.01465892791748,topk,,"a small, green sofa that is facing backwards",-31.77045249938965,topk,,a sofa,-31.99959945678711,topk,,a blue sofa,-9.421841621398926,topk,,"a small, green desk facing the opposite direction of the others",-33.22602081298828,topk,
13,a large red sofa faces right,-31.00357818603516,topk,,"a small, red sofa-facing to the right",-31.296239852905277,topk,,"a small, blue sofa  facing to the right",-8.15950870513916,topk,,"a small, green sofa backwards",-30.827301025390625,topk,,"a small, red desk 5",-32.36695861816406,topk,,"a small, blue desk, facing to the right",-10.22886562347412,topk,,"a small, green desk facing the opposite direction of other objects",-33.76435470581055,topk,
14,a large red sofa facing right,-26.059045791625977,topk,,"a small, red sofa  ",-30.281686782836918,topk,,"a small, blue sofa  (3)",-9.589003562927246,topk,,a small green sofa facing backward,-30.08227157592773,topk,,"a small, red desk  (5)",-31.720993041992188,topk,,"a small, blue desk is facing to the right",-9.004744529724121,topk,,"a small, green desk  facing backwards",-29.269004821777344,topk,
15,"a large, red couch facing to the right",-31.98496627807617,topk,,"a small, red sofa facing backwards",-31.278711318969727,topk,,"a small, blue sofa that is facing to the right",-12.200736045837402,topk,,"a small, green sofa is facing backwards in the room",-31.997943878173828,topk,,"a small, red desk facing the right",-29.83319854736328,topk,,"a small, blue desk facing to  the right",-11.24550724029541,topk,,"a small, green desk facing",-31.330432891845703,topk,
16,"a large,",-30.73153114318848,topk,,"a small, red sofa  <|user|>",-33.64107131958008,topk,,a blue small sofa,-10.201790809631348,topk,,"a small, green sofa facing the left",-31.766944885253903,topk,,"a small, red desk faces to the right",-30.01541519165039,topk,,a small blue desk facing the right,-9.734482765197754,topk,,a small green desk ,-31.62206077575684,topk,
17,a red facing-right sofa,-31.48739051818848,topk,,"a small, red sofa 2",-31.73052978515625,topk,,"a small, blue sofa 3",-11.39643096923828,topk,,"a small, green sofa  facing backwards",-29.8900089263916,topk,,"a small, red desk  ",-31.037094116210938,topk,,"a small, blue desk faced to the right",-10.162997245788574,topk,,"a small, red desk facing to the right",-30.82948875427246,topk,
18,a large sofa in the room,-32.116180419921875,topk,,"a small, red sofa  <|im_sep|>",-33.693260192871094,topk,,"a small, blue sofa, facing right",-10.81574821472168,topk,,a small green couch,-30.89334297180176,topk,,"a small, red desk faced to the right",-31.337013244628903,topk,,"a small, blue desk",-4.100254535675049,topk,,"a small, green desk facing the opposite direction of the other desks and sofas",-34.07761764526367,topk,
19,"a large red sofa, facing right",-31.12964630126953,topk,,"a small, red sofa facing right",-28.360897064208984,topk,,a blue sofa facing right,-8.638668060302734,topk,,a green sofa facing backward,-30.936187744140625,topk,,"a small, red desk to the right",-31.995834350585938,topk,,"a small, blue desk facing  to the right",-11.503162384033203,topk,,"a small, green desk is facing backwards",-30.05717658996582,topk,
20,a large red sofa ,-29.083534240722656,topk,,a red sofa,-28.250349044799805,topk,,a small blue sofa  facing to the right,-9.857019424438477,topk,,"a small, green sofa with its back to the viewer",-32.02528381347656,topk,,"a small, red desk facing  to the right",-31.88517189025879,topk,,"a small, blue desk to the right",-10.588094711303713,topk,,"a small, green desk facing ",-31.752307891845703,topk,
21,"a large, red, sofa, facing, right",-32.738250732421875,topk,,"a small, red sofa,",-31.570749282836918,topk,,a small blue sofa facing the right,-9.09913730621338,topk,,"a small, green sofa with its back facing forward",-32.27228546142578,topk,,"a small, green desk facing backwards",-31.73928642272949,topk,,"a small, blue desk  facing to the right",-7.262887477874756,topk,,"a small, green desk",-25.559568405151367,topk,
22,a large red facing right sofa,-30.740148544311523,topk,,"a small sofa facing to the right, colored red",-31.78318977355957,topk,,a little blue sofa,-10.022144317626951,topk,,a small green sofa,-27.53110122680664,topk,,"a small, red desk facing to the left",-32.25559997558594,topk,,a small blue desk facing right,-9.916627883911133,topk,,"a small, green desk facing backward",-29.439807891845703,topk,
23,a large red facing-right sofa,-31.72890281677246,topk,,"a small, red sofa ",-26.836374282836918,topk,,"a small, blue sofa face",-10.260801315307615,topk,,"a small, green sofa facing to the left",-30.615312576293945,topk,,"a small, red desk facing right",-30.083179473876957,topk,,"a small, blue desk face to the right",-9.8612060546875,topk,,"a small, green desk ",-28.37206649780273,topk,
24,a red sofa,-25.327714920043945,topk,,"a small, red sofa faces to the right",-30.57077407836914,topk,,"a small, blue sofa that faces to the right",-10.561378479003906,topk,,"a small, green sofa faces backwards",-31.037841796875,topk,,a small red desk,-25.998106002807617,topk,,"a small, blue desk in the room",-10.4534912109375,topk,,a small  green desk facing backwards,-31.92322540283203,topk,
25,a large red sofa is facing to the right,-30.59176254272461,topk,,"a small, red sofa to the right",-32.37923812866211,topk,,a small blue sofa facing to the right,-11.055182456970217,topk,,"a small, green, backwards-facing sofa",-31.298704147338867,topk,,"a  small, red desk facing to the right",-31.178173065185547,topk,,"a small, blue desk""",-9.706725120544434,topk,,"a small, green desk facing the opposite direction of the other desks",-33.56217193603516,topk,
26,"a large, red, facing-right sofa",-31.88388061523437,topk,,"a small, red sofa  (2)",-30.141977310180664,topk,,"a small, blue sofa-facing to the right",-10.157899856567385,topk,,"a small, green sofa facing the opposite direction of the other sofas",-32.10859298706055,topk,,a small  red desk facing to the right,-31.723047256469727,topk,,"a small, blue desk  (6)",-10.3255033493042,topk,,"a small, green desk facing forwards",-28.705432891845703,topk,
