,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large grey desk facing forwards is in the room,-31.017223358154297,topk,,a large desk that is blue in colour and facing forwards,-33.36955261230469,topk,,"a small, green desk facing to the left",-8.055795669555664,topk,,"a small, green desk",-24.58797645568848,topk,,"a large, blue desk",-28.51140022277832,topk,,"a large, red fan""",-8.812431335449219,topk,,"a small, green fan",-28.2175407409668,topk,
1,"a large, grey, desk, facing forwards",-31.391544342041016,topk,,"a small, green desk facing to the left",-32.27580642700195,topk,,a large desk,-8.164946556091309,topk,,"a large, blue desk",-30.060768127441406,topk,,"a small, green fan facing to the left",-31.161266326904297,topk,,a large red fan facing backward,-9.553239822387695,topk,,"a small, green desk facing to the left",-29.62745475769043,topk,
2,a grey desk facing forward,-30.805553436279297,topk,,"a large, blue table",-33.45977020263672,topk,,a desk facing backwards,-7.909782409667969,topk,,"a small, green desk facing to the left",-23.04148292541504,topk,,a large fan that is blue in colour and facing forwards,-33.35899353027344,topk,,"a small, green fan facing to the left",-10.262287139892578,topk,,"a small, green fan on the left",-28.923925399780277,topk,
3,a large grey desk facing forward,-29.731185913085938,topk,,a large desk,-30.165061950683597,topk,,a large red desk,-4.545897483825684,topk,,"a small, green fan facing to the left",-29.374731063842773,topk,,"a blue, large fan facing forwards",-32.21810531616211,topk,,"a large, red fan facing backward",-8.450352668762207,topk,,"a small, green fan facing to the left",-26.9591064453125,topk,
4,a large desk,-28.61976432800293,topk,,a large desk with a blue top,-32.39322280883789,topk,,"a large, red desk, facing backwards",-7.865294933319092,topk,,"a small, green desk faced to the left",-30.55911636352539,topk,,"a large, red fan",-31.729707717895508,topk,,"a large, red fan",-3.812430858612061,topk,,a small fan facing left,-30.090749740600582,topk,
5,"a large grey desk facing forwards""",-30.791034698486328,topk,,"a small, green fan facing to the left",-33.78479766845703,topk,,a red desk facing backwards,-4.420300960540772,topk,,"a small green desk, facing left",-30.861492156982425,topk,,a blue fan in the room,-31.30199432373047,topk,,"a large, red fan facing forwards",-9.612936973571776,topk,,a small green fan is facing to the left,-30.170698165893555,topk,
6,"a large, grey desk",-23.12887954711914,topk,,a large desk with a blue surface,-33.43130874633789,topk,,"a red desk facing backwards""",-9.37342643737793,topk,,"a green, small desk",-30.52413749694824,topk,,a large fan,-28.68400001525879,topk,,a large red fan ,-9.674036979675291,topk,,a small green desk facing left,-29.304235458374023,topk,
7,a grey desk faces forwards,-30.747468948364254,topk,,a large desk that is blue in color and facing forwards,-32.77872467041016,topk,,"a large, red desk that is facing backwards",-9.374412536621094,topk,,a small green desk facing left,-26.45515251159668,topk,,"a  large, blue fan  facing forwards",-33.055137634277344,topk,,"a large red fan, facing backwards",-9.711447715759276,topk,,a green desk,-29.409469604492188,topk,
8,a large grey desk facing forwards in a room,-30.99951171875,topk,,a large desk facing forwards that is blue,-33.56657028198242,topk,,"a large, red desk facing backward",-9.619020462036133,topk,,"a small, green desk faces to the left",-29.766645431518555,topk,,a blue fan ,-30.71792221069336,topk,,"a large, red fan faces backwards",-9.70199489593506,topk,,a small green fan facing the left,-27.929967880249023,topk,
9,a grey table,-30.33085823059082,topk,,"a long, blue desk",-33.45749282836914,topk,,a large desk that is red in color and facing backwards,-11.350797653198242,topk,,a small green desk facing left ,-30.58258056640625,topk,,a blue desk fan,-31.58061408996582,topk,,a large fan facing backwards,-6.492329120635986,topk,,a small green fan to the left,-30.055036544799805,topk,
