,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small blue fan facing to the left,-4.89749813079834,topk,,a fan facing to the left,-30.58946228027344,topk,,"a small, blue fan facing to the left",-11.241340637207031,topk,,"a small, blue fan facing to the left",-29.279621124267575,topk,,"a small, green sofa  (5)",-30.355966567993164,topk,,a large blue sofa is facing to the left,-31.44571876525879,topk,,"a large, red sofa facing forwards",-29.537586212158203,topk,
1,"a small blue fan, facing left",-10.362284660339355,topk,,"a  small, green fan",-32.49186706542969,topk,,a big blue fan facing left,-10.273845672607422,topk,,"a small, green fan",-30.399333953857425,topk,,"a small, green sofa, facing to the left, in a room",-35.30963516235352,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,"a small, blue fan facing to the left",-31.90760803222656,topk,
2,a small blue fan facing to the left ,-8.89749813079834,topk,,"a small, green fan",-22.927875518798828,topk,,a fan facing to the left,-11.101954460144045,topk,,a large fan that is red in color and facing backwards,-34.44755935668945,topk,,"a small, green couch",-29.96820068359375,topk,,"a large, blue sofa is facing to the left",-30.45120048522949,topk,,a large sofa facing backwards,-29.78034400939941,topk,
3,"a small fan, blue in color, facing left",-10.325189590454102,topk,,a small fan facing left,-32.52320861816406,topk,,"a  large, blue fan facing to the left",-9.67900276184082,topk,,a red sofa facing backwards,-28.80339813232422,topk,,a small sofa,-31.222450256347656,topk,,"a large, blue sofa faced to the left",-34.50690841674805,topk,,a large red sofa facing to the right,-31.999271392822266,topk,
4,a small blue fan is facing left,-9.63090991973877,topk,,a small green fan is in the room,-32.957027435302734,topk,,"a small, green fan",-11.123815536499023,topk,,"a small, green fan facing to the left",-29.401586532592773,topk,,"a small, green sofa faced to the left",-31.0024356842041,topk,,"a large, blue sofa (6)",-32.69660949707031,topk,,a large red sofa facing backward,-30.365840911865234,topk,
5,"a blue, small fan facing to the left",-10.17146110534668,topk,,a small fan in green color,-32.736541748046875,topk,,"a small, green fan facing to the left",-9.44381046295166,topk,,a large red fan facing backward,-29.480960845947266,topk,,"a small, green sofa faces left",-30.39191627502441,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,"a large, red sofa facing the opposite direction of other objects",-32.9981575012207,topk,
6,a small fan facing left,-8.049763679504395,topk,,a small fan that is green and facing to the left,-32.49238586425781,topk,,a large  blue fan,-10.323026657104492,topk,,"a large, red fan facing the opposite direction",-30.18872833251953,topk,,"a small, green fan facing to the left",-31.19913482666016,topk,,"a large, blue sofa 6",-32.6380500793457,topk,,"a large, red sofa is facing backwards",-29.769367218017575,topk,
7,a small blue fan is in the room,-10.10491180419922,topk,,a small green fan is facing to the left,-31.52500534057617,topk,,a large fan is facing to the left,-10.505695343017578,topk,,a large red fan ,-30.30183982849121,topk,,a small green sofa  facing to the left,-31.077491760253903,topk,,a large blue sofa  facing to the left,-31.443084716796875,topk,,a red sofa facing backwards,-31.113426208496094,topk,
8,a small fan that is blue in color and facing to the left,-10.675761222839355,topk,,a small fan that is green in color,-32.848751068115234,topk,,a large fan that is blue and facing to the left,-10.881516456604004,topk,,a backwards red fan,-29.07011032104492,topk,,"a small, green sofa is facing to the left in the room",-32.33877944946289,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa facing to the right",-30.639205932617188,topk,
9,a small blue fan faces left,-10.011404037475586,topk,,a small green fan  (2),-32.68783187866211,topk,,a  large  blue  fan  facing  to  the  left,-11.39321517944336,topk,,"a large, red fan faces backwards",-30.313329696655277,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,"a large, blue sofa""",-31.805644989013672,topk,,"a large, red sofa facing to the left",-31.77226829528809,topk,
10,"a blue, small fan facing left",-10.031879425048828,topk,,a small green fan facing the left,-32.54640197753906,topk,,a blue sofa facing to the left,-10.978141784667969,topk,,"a large red fan, facing backwards",-30.51852035522461,topk,,"a small, green sofa, facing to the left, in a room with other objects",-37.08902740478516,topk,,a blue sofa facing to the left,-31.459341049194336,topk,,"a large, red sofa faces backwards",-31.263437271118164,topk,
11,a small blue fan to the left,-10.54791259765625,topk,,a small green fan to the left,-31.52162742614746,topk,,a large blue facing fan,-11.353753089904783,topk,,a large fan that is red in color and is facing backwards,-32.69966125488281,topk,,a little green sofa,-29.971830368041992,topk,,a large blue sofa faces to the left,-32.39165115356445,topk,,a red sofa facing backwards ,-31.441551208496094,topk,
12,a small blue fan  (1),-9.887999534606934,topk,,a blue fan facing to the left,-31.860469818115234,topk,,a green fan facing to the left,-11.01297378540039,topk,,a backwards-facing red fan,-29.600635528564453,topk,,"a small, green sofa on the left",-31.228376388549805,topk,,"a large, blue sofa, facing left",-32.41352844238281,topk,,a red sofa facing backward,-31.26078414916992,topk,
13,a small blue fan facing to the left of the room,-11.072773933410645,topk,,a small fan that is green in color and facing left,-34.56603240966797,topk,,"a large fan facing to the left, blue in color",-11.531597137451172,topk,,a large fan facing backwards,-27.412643432617188,topk,,"a large, blue sofa facing to the left",-29.184547424316406,topk,,"a large, blue couch facing to the left",-32.89266586303711,topk,,a red sofa is facing backwards,-31.385143280029297,topk,
14,a small fan that is blue in color and is facing to the left,-11.173757553100586,topk,,a small green fan facing left,-30.752477645874023,topk,,"a large, blue fan",-1.6842865943908691,topk,,a large fan,-29.43193244934082,topk,,"a small, green sofa facing to the left",-33.13603210449219,topk,,"a large, blue fan",-32.06833267211914,topk,,"a large, red sofa facing the wall",-31.637147903442383,topk,
15,"a large, blue fan facing to the left",-10.476893424987791,topk,,a small fan with a green color,-33.413360595703125,topk,,a large fan,-7.931243896484375,topk,,a large red fan backwards,-30.41902732849121,topk,,a small green sofa facing the left,-29.36952209472656,topk,,"a large, blue sofa that is facing to the left",-32.14850616455078,topk,,"a large, red sofa facing upwards",-31.865711212158203,topk,
16,a small fan facing the left,-9.963099479675291,topk,,"a large, green fan facing to the left",-30.303003311157227,topk,,a large fan is blue and facing left,-11.423317909240724,topk,,a large red fan,-27.19246482849121,topk,,a sofa,-31.143394470214844,topk,,"a large, blue sofa in the room",-32.0900764465332,topk,,"a large red sofa, facing backwards",-32.16487121582031,topk,
17,a blue fan,-3.7872257232666016,topk,,"a large, blue fan facing to the left",-30.361330032348636,topk,,"a large fan facing to the left, colored blue",-11.356947898864746,topk,,"a large, blue fan facing to the left",-29.701879501342773,topk,,a green couch,-29.52227020263672,topk,,"a large, blue sofa facing to the left",-29.99071311950684,topk,,"a large, blue sofa facing to the left",-29.733428955078125,topk,
18,a small fan facing to the left,-7.082493782043457,topk,,"a fan, green, small, facing left",-33.17754364013672,topk,,a  blue fan,-11.050042152404783,topk,,"a large, red fan that is facing backwards",-33.01191329956055,topk,,a sofa facing to the left,-30.930795669555664,topk,,"a small, green sofa facing to the left",-32.41983413696289,topk,,"a large, red sofa facing downwards",-31.584461212158203,topk,
19,a small blue fan in the room,-9.938875198364258,topk,,a small fan facing to the left,-29.56797790527344,topk,,a big blue fan,-11.056897163391112,topk,,"a large, red fan facing to the left",-30.645339965820312,topk,,a green fan,-30.02803421020508,topk,,"a large, blue sofa",-30.071269989013672,topk,,"a large, red, backwards-facing sofa",-32.173770904541016,topk,
20,a small blue fan 1,-8.956038475036621,topk,,a little green fan,-32.271610260009766,topk,,a large fan is blue and facing to the left,-11.42336082458496,topk,,a large red fan facing backwards,-26.620668411254883,topk,,"a green, small sofa facing left",-30.792619705200195,topk,,a large blue sofa faces left,-32.02346420288086,topk,,a large red sofa facing backwards,-29.94767951965332,topk,
21,"a small, blue fan",-1.825097680091858,topk,,"a small, blue fan",-30.23138999938965,topk,,a large fan that is blue in color,-11.252907752990724,topk,,a large red sofa facing backwards,-29.58570671081543,topk,,"a small, green sofa is in the room",-31.08258438110352,topk,,a sofa facing to the left,-31.852832794189453,topk,,"a small, blue fan",-31.147062301635746,topk,
22,a little blue fan,-10.325753211975098,topk,,a small green fan facing to the left,-28.41274642944336,topk,,"a large fan, blue",-8.44740104675293,topk,,"a small, blue fan",-30.24020004272461,topk,,"a small, green sofa in the room",-30.87824058532715,topk,,"a large, blue sofa  (6)",-32.35992813110352,topk,,"a large, red sofa, facing backwards",-32.46271133422852,topk,
23,"a small fan, blue in color, facing to the left",-9.93667697906494,topk,,a small green fan  facing to the left,-32.03936767578125,topk,,a blue fan,-6.83335018157959,topk,,a large red fan facing backwards ,-30.620668411254883,topk,,"a small, green sofa facing the left",-31.305320739746094,topk,,a large sofa facing to the left,-32.67985916137695,topk,,"a large,",-31.154170989990234,topk,
24,"a small blue fan, left-facing",-10.286897659301758,topk,,a green fan,-25.07581901550293,topk,,"a small, blue fan",-10.998028755187988,topk,,"a large, red fan, facing backwards",-28.74163818359375,topk,,"a small, green sofa, facing to the left, in the room",-33.20764923095703,topk,,a large blue sofa ,-32.57890319824219,topk,,"a large, red sofa""",-31.26021385192871,topk,
25,"a fan, blue, small",-10.050506591796877,topk,,a blue fan facing left,-32.50533676147461,topk,,a large fan that is blue in color and facing to the left,-10.56508445739746,topk,,"a large, red fan facing backwards",-30.55639266967773,topk,,"a small, green sofa is facing to the left",-31.30001449584961,topk,,"a large, blue sofa, facing to the left",-30.055347442626957,topk,,a sofa facing backwards,-30.176410675048828,topk,
