,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a fan facing to the left,-31.7209529876709,topk,,"a small, blue fan facing to the left",-31.737594604492188,topk,,"a small, blue fan facing to the left",-30.705541610717773,topk,,"a small, blue fan facing to the left",-8.426106452941895,topk,,"a small, green sofa  (5)",-10.156747817993164,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,"a large, red sofa facing forwards",-29.537586212158203,topk,
1,"a small fan, blue in color, facing left",-31.22954368591309,topk,,a fan facing to the left,-31.658891677856445,topk,,"a  large, blue fan facing to the left",-31.21611213684082,topk,,"a small, green fan",-7.324538707733154,topk,,a green couch facing left,-10.551880836486816,topk,,"a large, blue sofa faced to the left",-32.635292053222656,topk,,"a small, blue fan facing to the left",-30.745445251464844,topk,
2,"a blue, small fan facing to the left",-31.05036354064941,topk,,a small blue fan facing to the left,-31.84414291381836,topk,,a large blue fan facing to the left,-25.619579315185547,topk,,"a large, red fan facing the opposite direction of the others",-11.516509056091309,topk,,"a small, green couch",-9.768983840942385,topk,,"a large, blue sofa is facing to the left",-33.321571350097656,topk,,a large sofa facing backwards,-28.32720375061035,topk,
3,a small fan facing left,-28.92867088317871,topk,,a  green fan,-32.02765274047852,topk,,a large blue fan ,-29.552080154418945,topk,,a large fan that is red in color and facing backwards,-10.504462242126465,topk,,"a small, green sofa ",-7.642205238342285,topk,,"a large, blue sofa (6)",-32.70913314819336,topk,,a large red sofa facing backward,-30.365840911865234,topk,
4,a small fan that is blue in color and facing to the left,-31.53469657897949,topk,,"a small, green fan",-22.927875518798828,topk,,"a large, blue fan faces to the left",-30.6469841003418,topk,,a red sofa facing backwards,-7.949881553649902,topk,,a small sofa,-8.733386039733887,topk,,"a large, blue sofa on the left side of the room",-35.160030364990234,topk,,"a large, red sofa is facing backwards",-29.770864486694336,topk,
5,"a blue, small fan facing left",-30.298603057861328,topk,,a green small fan,-32.30580139160156,topk,,"a large, blue fan, facing left",-31.08868408203125,topk,,a large red fan facing backward,-9.67872714996338,topk,,"a small, green sofa faced to the left",-10.803217887878418,topk,,"a large, blue sofa 6 facing to the left",-34.16324615478516,topk,,a red sofa facing backwards,-31.19988250732422,topk,
6,a small fan 1,-32.13092041015625,topk,,a small fan facing left,-32.52320861816406,topk,,"a small, green fan facing to the left",-30.980920791625977,topk,,"a large, red fan facing backward",-7.921419143676758,topk,,"a small, green sofa faces left",-10.19269847869873,topk,,"a large, blue sofa 6",-32.61574172973633,topk,,"a large, red sofa facing to the right",-31.459205627441406,topk,
7,a small fan is blue and facing to the left,-32.92874526977539,topk,,a small green fan is facing to the left,-31.52489471435547,topk,,"a large, blue fan is facing to the left",-30.09182929992676,topk,,"a large, red fan  (4)",-10.594642639160156,topk,,"a small, green fan facing to the left",-10.999335289001465,topk,,"a large, blue couch",-31.49802017211914,topk,,"a large, red sofa facing to the left",-31.77206802368164,topk,
8,a small fan that is blue in color and is facing to the left,-31.922962188720703,topk,,a small green fan  (2),-32.68783187866211,topk,,"a large, blue fan faces left",-31.37272453308105,topk,,"a large, red fan",-7.162441253662109,topk,,a small green sofa  facing to the left,-10.878275871276855,topk,,"a small, green fan facing to the left",-32.94281005859375,topk,,"a large, red sofa faces backwards",-31.263437271118164,topk,
9,"a small fan that is blue in color, facing to the left",-32.958858489990234,topk,,a small green fan facing the left,-30.31935691833496,topk,,"a large, blue fan  (3)",-31.056474685668945,topk,,"a large, red fan facing forwards",-9.577669143676758,topk,,a little green sofa facing left,-10.949223518371582,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,a red sofa facing backward,-31.26078414916992,topk,
10,"a large, blue fan facing to the left",-31.355796813964844,topk,,a blue fan facing to the left,-31.02855682373047,topk,,"a large, blue fan",-31.343238830566406,topk,,a large red fan ,-9.448324203491213,topk,,"a small, green sofa""",-10.548455238342283,topk,,"a large, blue sofa on the left",-33.81350326538086,topk,,a red sofa is facing backwards,-31.385143280029297,topk,
11,a small fan facing the left,-31.5978946685791,topk,,a small green fan to the left,-32.35407257080078,topk,,a blue fan facing to the left,-29.77718544006348,topk,,a backwards red fan,-8.216596603393555,topk,,"a small, green sofa;",-10.892205238342283,topk,,"a large, blue sofa""",-33.26658248901367,topk,,"a large, red sofa facing the wall",-31.63140869140625,topk,
12,a small fan is blue,-31.637470245361328,topk,,"a fan, green, small",-32.2313232421875,topk,,a large blue fan  facing to the left,-31.394432067871094,topk,,"a large red fan, facing backwards",-9.665003776550291,topk,,"a small, green sofa on the left",-11.029159545898438,topk,,"a large, blue sofa that faces to the left",-33.379486083984375,topk,,"a large red sofa, facing backwards",-31.83009910583496,topk,
13,a blue fan,-24.6661319732666,topk,,a small green fan facing left,-30.102399826049805,topk,,a large blue fan is facing to the left,-30.50665664672852,topk,,"a large, blue fan",-8.444336891174316,topk,,"a large, blue sofa facing to the left",-8.985331535339355,topk,,"a large, blue sofa, facing left",-32.82215118408203,topk,,"a large, blue sofa facing to the left",-29.73349952697754,topk,
