,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a green desk facing forwards, small in size",-31.130273818969727,topk,,a green desk facing right,-29.60959815979004,topk,,"a small, green desk",-30.832210540771484,topk,,"a large desk, facing to the left",-10.013108253479004,topk,,"a small, green desk chair facing to the right",-30.1825008392334,topk,,"a large, green chair that is facing forwards",-32.207149505615234,topk,,"a large, grey chair ",-29.289697647094727,topk,
1,"a small, green desk",-28.81482315063477,topk,,"a small green desk, facing to the right",-31.02301025390625,topk,,a large green desk is facing forwards,-30.943660736083984,topk,,"a small, green desk",-10.908514976501465,topk,,"a small, green desk",-30.780038833618164,topk,,a chair facing forwards,-33.39247131347656,topk,,a grey chair ,-32.862735748291016,topk,
2,"a small, green desk facing to the right",-30.66454315185547,topk,,"a small, green desk facing the right",-28.68913459777832,topk,,a large desk,-28.28951835632324,topk,,"a grey, large desk facing left",-10.749382019042969,topk,,"a small, green chair  ",-30.95035552978516,topk,,"a large, green chair",-27.05831718444824,topk,,"a large, grey chair faces to the left",-32.72124099731445,topk,
3,"a green desk, facing forwards",-30.01154899597168,topk,,"a small, green desk  (2)",-31.80047035217285,topk,,"a small, green desk facing forwards",-29.06353759765625,topk,,"a small, green desk facing to the right",-11.105628967285156,topk,,"a small, green desk facing to the left",-32.053802490234375,topk,,"a large, green chair ",-30.00362968444824,topk,,"a large, grey chair facing to the left",-23.27661895751953,topk,
4,a green desk facing forwards in the room,-30.115942001342773,topk,,"a small, green desk",-25.84648895263672,topk,,"a large, green desk ",-27.768604278564453,topk,,"a large, grey chair facing to the left",-8.503164291381836,topk,,"a small, green desk facing to the right",-29.356050491333008,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,"a grey, large chair facing to the left",-32.91656494140625,topk,
5,"a small, green desk facing forwards",-27.502275466918945,topk,,"a small, green desk facing  to the right",-31.909854888916016,topk,,"a large desk, facing forwards",-31.419456481933597,topk,,"a small, green desk facing forwards",-9.01140022277832,topk,,"a large, grey chair facing to the left",-31.395591735839844,topk,,"a large, green chair is facing forwards",-31.776220321655277,topk,,"a small, green desk facing forwards",-32.98537063598633,topk,
6,a green desk facing forwards in a room,-30.610788345336918,topk,,"a small, green desk facing to the left",-32.16412353515625,topk,,a large desk facing forward,-31.309425354003903,topk,,a grey chair,-10.892494201660156,topk,,"a small, green chair",-24.90348052978516,topk,,a green chair is facing forwards,-33.065067291259766,topk,,a green chair,-31.920970916748047,topk,
7,"a small desk, facing forwards",-30.429298400878903,topk,,"a small, green desk (2) facing to the right",-32.167720794677734,topk,,"a large, green desk  (3)",-31.42915725708008,topk,,a large grey chair facing to the left,-10.180741310119627,topk,,"a small, green desk facing forwards",-30.95690155029297,topk,,"a large, green chair facing the camera",-33.394500732421875,topk,,a grey chair,-32.862735748291016,topk,
8,a small desk in the room,-30.89643859863281,topk,,a desk facing to the right,-28.097291946411133,topk,,"a large, green desk that is facing forwards",-31.40282821655273,topk,,"a large, grey  desk",-11.25313949584961,topk,,a small green chair ,-31.59814453125,topk,,"a large, green chair that faces forwards",-32.96944808959961,topk,,a large grey chair,-32.73762512207031,topk,
9,"a small, green desk 1",-29.82156181335449,topk,,"a small, green desk faced to the right",-30.999486923217773,topk,,a green desk,-26.753211975097656,topk,,a grey chair facing left,-10.556877136230469,topk,,"a small, green chair 5",-32.098079681396484,topk,,a green chair facing forward,-32.99689483642578,topk,,a large grey chair facing to the left,-33.54869842529297,topk,
