,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan on the left",-30.08259010314941,topk,,"a small, green fan",-25.15742492675781,topk,,a large blue fan faces to the left,-10.112665176391602,topk,,a red fan facing backwards,-29.59284782409668,topk,,"a small, green fan",-30.64007568359375,topk,,a green fan,-31.47503662109375,topk,,"a large, red sofa facing backwards  (7)",-10.246088981628418,topk,
1,"a small, blue fan""",-30.193756103515625,topk,,"a small, green fan facing to the right",-32.14415740966797,topk,,a blue fan,-6.83335018157959,topk,,"a large, red fan that is facing backwards",-29.33738136291504,topk,,a blue fan,-30.811494827270508,topk,,"a large, blue sofa faced to the left",-32.62918472290039,topk,,"a  large, red sofa facing backwards",-9.379236221313477,topk,
2,a blue fan,-29.30182266235352,topk,,a blue fan,-29.942554473876957,topk,,"a large, blue fan facing the left",-7.829977035522461,topk,,a red fan turned backwards,-30.008262634277344,topk,,"a small, green sofa that is facing to the left",-30.38919258117676,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,a red sofa is facing backwards,-9.922369003295898,topk,
3,a small fan facing left,-29.86309051513672,topk,,a small green fan,-25.491771697998047,topk,,a large fan that is blue in color and facing to the left,-10.576055526733398,topk,,a red fan that is facing backwards,-29.452608108520508,topk,,"a small, green sofa  ",-30.84142303466797,topk,,"a large, blue sofa faces left",-32.53977584838867,topk,,"a large, red sofa facing backwards""",-6.79280948638916,topk,
4,"a small, blue fan facing the left",-30.40010070800781,topk,,a small fan facing left,-31.253347396850582,topk,,a large blue fan facing to the left,-8.847945213317871,topk,,"a large, red fan turned around",-30.561450958251957,topk,,"a small, green sofa on the left",-31.22334861755371,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa facing backwards",-2.8084347248077397,topk,
5,a small fan that is blue in color,-31.448122024536133,topk,,"a small fan, green in color",-31.712671279907227,topk,,"a large, blue fan  ",-9.556127548217772,topk,,"a large, red fan facing forwards",-30.43118476867676,topk,,a small sofa facing to the left,-30.627952575683597,topk,,a sofa facing to the left,-31.852832794189453,topk,,a red sofa facing backward,-10.163125991821287,topk,
6,"a blue fan, facing to the left",-31.71645736694336,topk,,"a small, green fan  ",-30.89179992675781,topk,,"a large, blue sofa",-8.762411117553711,topk,,a red fan is facing backwards,-29.940937042236328,topk,,a green small sofa,-30.191240310668945,topk,,"a large, blue sofa to the left",-32.13622283935547,topk,,"a large, red sofa ",-7.451683044433594,topk,
7,a small fan,-28.54638290405273,topk,,"a small, green fan is facing to the left",-30.5859489440918,topk,,"a large, blue fan  (3)",-9.519363403320312,topk,,a red fan facing backward,-29.699729919433597,topk,,a small green sofa is facing to the left,-30.77962684631348,topk,,a large blue sofa faces to the left,-32.730621337890625,topk,,"a large,",-10.05651569366455,topk,
8,"a small, blue fan  facing to the left",-29.941837310791016,topk,,a small fan,-31.01277732849121,topk,,a large blue fan is facing to the left,-8.664551734924316,topk,,"a large, red sofa facing backwards",-28.55161666870117,topk,,a sofa facing to the left,-29.89737892150879,topk,,"a large, blue sofa faces to the left",-31.426528930664062,topk,,"a large, red sofa facing backwards'",-8.69124698638916,topk,
9,"a blue, small fan facing left",-30.29438018798828,topk,,"a small fan facing to the left, colored green",-31.88241195678711,topk,,"a large blue fan, facing to the left",-8.377167701721191,topk,,"a large, red fan is facing backwards",-30.9450740814209,topk,,"a small, green sofa (5)",-31.00436019897461,topk,,"a large, blue sofa",-26.25876808166504,topk,,a large red sofa facing backward,-9.269346237182615,topk,
10,"a small, blue fan  (1)",-30.189712524414062,topk,,a little green fan facing left,-31.910720825195312,topk,,"a large, blue fan is facing to the left",-8.552449226379395,topk,,a large red fan,-25.114856719970703,topk,,a small green sofa  facing to the left,-31.07747840881348,topk,,"a large blue sofa, facing to the left",-31.5936336517334,topk,,"a small, blue fan",-10.04940414428711,topk,
11,a blue fan is facing to the left,-30.31236267089844,topk,,"a small, green fan  facing to the left",-30.208236694335938,topk,,"a large, blue fan (3)",-10.543500900268556,topk,,"a small, blue fan",-30.24020004272461,topk,,a small sofa,-31.152137756347656,topk,,"a large, blue sofa""",-31.805644989013672,topk,,"a large, red sofa facing backwards in the room",-9.18398094177246,topk,
