,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large desk,-28.61976432800293,topk,,"a large, blue  desk",-32.73533248901367,topk,,a large desk,-29.256744384765625,topk,,"a green, small desk facing to the left",-30.70042991638184,topk,,a large blue fan is facing forwards,-9.899362564086914,topk,,"a large,",-10.222384452819824,topk,,"a large, blue desk facing forwards",-30.222841262817383,topk,
1,a desk,-27.4458122253418,topk,,a large desk,-30.165061950683597,topk,,"a large,",-31.199493408203125,topk,,a large desk,-30.18341064453125,topk,,a large desk,-10.43141746520996,topk,,"a large, red fan facing backwards",-1.8644150495529173,topk,,"a large, red fan facing backwards",-29.049148559570312,topk,
2,"a large grey desk, facing forwards",-29.69499397277832,topk,,"a large,",-32.58927536010742,topk,,a desk,-29.24907493591309,topk,,"a large, blue desk facing forwards",-28.675512313842773,topk,,"a large, blue fan""",-8.771761894226074,topk,,"a large, red fan faces backwards",-9.70199489593506,topk,,"a green, small desk",-30.590900421142575,topk,
3,"a grey, large desk facing forwards",-29.13795661926269,topk,,a large desk in a room,-33.33905029296875,topk,,"a large, red fan facing backwards",-30.794700622558597,topk,,a desk,-30.80868148803711,topk,,"a large, blue desk facing forwards",-8.122489929199219,topk,,a red desk facing backwards,-9.05812931060791,topk,,a small green fan facing to the left in the room,-31.081287384033203,topk,
4,"a large, grey desk in the room",-31.24770736694336,topk,,a large desk that is blue in colour and facing forwards,-33.36016845703125,topk,,a large desk facing backwards,-27.88987159729004,topk,,"a green, small desk",-30.52413749694824,topk,,"a large fan, blue in colour, facing forwards",-11.36183261871338,topk,,"a large, red fan  ",-9.984305381774902,topk,,"a small green fan facing to the left""",-30.26113510131836,topk,
5,"a large, grey desk",-28.30099868774414,topk,,a blue desk facing forwards ,-31.82748794555664,topk,,"a red, large desk facing backwards",-30.58729553222656,topk,,a desk facing to the left,-29.91327667236328,topk,,"a large, blue fan  |   facing forwards",-11.668622016906738,topk,,"a large red fan, facing backwards",-10.028305053710938,topk,,"a small, green fan to the left",-28.11960792541504,topk,
6,a big grey desk,-30.01613044738769,topk,,a large desk that is blue in colour,-33.52290725708008,topk,,"a large, red desk backwards",-31.03096389770508,topk,,a small green desk is facing to the left,-35.63289260864258,topk,,a large blue fan,-9.293550491333008,topk,,"a large, red fan facing to the left",-10.175622940063477,topk,,a small green fan facing left,-29.51576805114746,topk,
7,a large grey desk is facing forwards,-30.659889221191406,topk,,a blue desk is facing forwards,-31.920228958129883,topk,,"a small, green fan facing to the left",-31.02854347229004,topk,,a small green desk ,-28.809711456298828,topk,,a large blue fan  facing forwards,-9.994491577148438,topk,,a large red fan facing backwards,-8.128620147705078,topk,,a small fan facing left,-30.078617095947266,topk,
8,a grey desk facing forwards in a room,-30.78790664672852,topk,,"a large, blue",-33.03594970703125,topk,,"a large, red desk, facing backwards",-31.197643280029297,topk,,"a large, grey desk",-30.812780380249023,topk,,"a large, blue fan faces forwards",-8.93869686126709,topk,,"a large, red fan that is facing backwards",-9.486177444458008,topk,,"a small, green fan facing to the left",-26.9591064453125,topk,
9,a grey desk facing forwards,-25.782665252685547,topk,,a blue desk facing forwards,-27.79623794555664,topk,,"a large, red desk facing backwards, ",-31.360313415527344,topk,,a green small desk,-29.865827560424805,topk,,a large blue fan facing forwards,-7.995239734649658,topk,,"a large, red fan facing to the right",-11.221389770507812,topk,,a small green fan,-29.13322257995605,topk,
