,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-6.964771270751953,topk,,"a large, grey chair ",-29.022933959960938,topk,,"a large, red chair facing the opposite direction of the other chairs",-13.841343879699709,topk,,"a small, grey chair facing backwards ",-9.544828414916992,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,"a large, red desk with its back facing the viewer",-33.96783828735352,topk,,"a small, grey desk faced backwards",-31.83640480041504,topk,
1,a large grey chair facing backwards in the room,-8.328766822814941,topk,,a large gray chair facing forwards,-32.96430969238281,topk,,a  red  chair,-10.06295680999756,topk,,"a small, grey chair that is facing backwards",-8.920005798339844,topk,,"a large, grey desk-facing forwards",-32.03807067871094,topk,,"a large, red desk""",-31.876331329345703,topk,,"a large, grey chair facing backwards",-31.831512451171875,topk,
2,a grey chair ,-8.7521390914917,topk,,a grey chair facing forward,-32.09251022338867,topk,,"a large, red chair faces backwards",-10.160372734069824,topk,,"a large, grey chair facing backwards",-7.212647914886475,topk,,a grey desk facing forward,-31.234941482543945,topk,,"a large, red desk facing the opposite direction of the other objects",-35.760684967041016,topk,,a desk facing backwards,-31.30877685546875,topk,
3,"a large, grey chair facing backwards",-7.008051872253418,topk,,a large grey chair that is facing forwards,-33.02725601196289,topk,,"a large, grey chair facing backwards",-10.499045372009276,topk,,a small grey chair,-8.499876976013184,topk,,a chair facing forwards,-31.84574508666992,topk,,a large desk,-30.823883056640625,topk,,"a small, grey desk facing the wall",-32.13693618774414,topk,
4,a large chair facing backwards,-6.716684341430664,topk,,"a large, grey chair facing backwards",-32.68882369995117,topk,,"a large, red chair facing",-10.350297927856444,topk,,"a grey, small chair facing backwards",-9.52704906463623,topk,,a large desk,-29.442184448242188,topk,,a desk facing backwards,-29.60331344604492,topk,,"a small, grey desk is facing backwards",-30.82985496520996,topk,
5,a backwards grey chair,-8.397932052612305,topk,,a large grey chair facing the front,-32.65201568603516,topk,,a red desk facing backwards,-10.299490928649902,topk,,"a small, grey chair  facing backwards",-9.506706237792969,topk,,"a large grey desk facing forwards""",-31.58265686035156,topk,,"a large, red desk, facing backwards",-32.08217239379883,topk,,"a small, grey desk ",-28.607154846191406,topk,
6,a grey chair that is facing backwards,-9.226198196411133,topk,,"a large grey chair, facing forwards",-31.829242706298828,topk,,"a large, red chair  (3)",-10.436680793762209,topk,,a grey chair,-8.411796569824219,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,a red desk facing backwards,-31.253002166748047,topk,,"a small, grey desk  facing backwards",-30.068334579467773,topk,
7,"a large, grey chair, facing backwards",-10.421256065368652,topk,,"a large, grey chair that is facing forwards",-30.90616226196289,topk,,a large chair facing backwards,-9.796709060668944,topk,,a small grey chair ,-8.124876976013184,topk,,"a large, grey desk  |   facing forwards",-32.84526062011719,topk,,"a large, red desk with its back facing us",-33.28743362426758,topk,,"a small grey desk facing backwards""",-31.154245376586918,topk,
8,a large grey chair,-8.677618980407715,topk,,a forward-facing grey chair,-31.579164505004883,topk,,"a large, red chair facing backwards",-1.311235785484314,topk,,a grey desk facing backwards,-9.094156265258787,topk,,"a large, grey desk, facing forwards",-29.54278945922852,topk,,"a large, red chair facing backwards",-29.441146850585938,topk,,a grey desk facing backwards,-29.69685935974121,topk,
9,"a large, grey chair that is facing backwards",-9.187337875366213,topk,,a grey chair,-31.21598625183105,topk,,"a large, red chair (3)",-11.01319694519043,topk,,a small chair facing backwards,-7.786143779754639,topk,,"a large, grey desk",-25.23326110839844,topk,,a chair facing backwards,-30.81062126159668,topk,,a small grey desk facing backwards is in the room,-32.42307662963867,topk,
