,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-31.07417106628418,topk,,"a small, red chair facing the left",-7.0915117263793945,topk,,"a small, blue chair facing backwards""",-29.20994758605957,topk,,a grey sofa facing forwards,-32.32653045654297,topk,,"a small, red sofa ",-27.62816047668457,topk,,"a  small, blue sofa facing backwards",-32.78738784790039,topk,,a grey sofa facing forwards,-31.01601791381836,topk,
1,"a small, red chair, facing right",-29.92699432373047,topk,,"a small, red chair - facing to the left",-10.610276222229004,topk,,"a blue chair, facing backwards",-31.266437530517575,topk,,"a grey, large chair facing forward",-33.11499786376953,topk,,a red sofa facing left,-30.55426025390625,topk,,a blue chair facing backwards,-31.825439453125,topk,,"a large, grey sofa, facing forwards",-31.56416320800781,topk,
2,a red chair ,-30.81583404541016,topk,,a blue chair facing backwards,-10.251888275146484,topk,,"a small, blue chair with its back to us",-32.55363845825195,topk,,a large gray chair facing forwards,-31.699539184570312,topk,,a small red sofa facing to the left,-26.26732444763184,topk,,"a blue, small sofa facing backwards",-32.689247131347656,topk,,"a large, grey sofa",-30.04864883422852,topk,
3,"a small, red chair - facing to the right",-31.51439476013184,topk,,a small red chair is facing to the left,-10.774337768554688,topk,,a blue chair that is facing backwards,-31.64910888671875,topk,,a chair facing forwards,-31.799375534057617,topk,,"a small, red sofa faces left",-30.466629028320312,topk,,"a small, blue sofa with its back to us",-33.81558609008789,topk,,a small red chair facing to the left,-32.010711669921875,topk,
4,a red chair is facing to the right,-31.306196212768555,topk,,a small red chair facing to the left,-9.241966247558594,topk,,"a small, blue chair facing backward",-30.13825035095215,topk,,"a large chair, facing forwards",-31.97740173339844,topk,,a small red sofa facing left,-28.200353622436523,topk,,a small blue sofa is facing backwards,-33.452938079833984,topk,,"a large, grey sofa  facing forwards",-31.515186309814453,topk,
5,a red chair facing to the left,-31.234813690185547,topk,,a red chair facing to the left,-6.916220188140869,topk,,"a small, blue chair facing backwards'",-30.70994758605957,topk,,"a large, grey sofa",-32.764251708984375,topk,,"a small, red sofa",-28.14378547668457,topk,,"a small, blue sofa facing backwards",-28.5496768951416,topk,,"a large, grey sofa is facing forwards",-31.47660255432129,topk,
6,a small red chair,-24.644926071166992,topk,,"a small, red chair 2",-10.32597541809082,topk,,"a small, blue chair",-26.656892776489254,topk,,a small red chair facing to the left,-32.69401931762695,topk,,a small,-30.815265655517575,topk,,a blue sofa facing backwards,-33.09727096557617,topk,,"a small, blue sofa facing backwards",-30.40577507019043,topk,
7,"a small, red chair  (1)",-31.43238067626953,topk,,a small red chair,-10.305135726928713,topk,,"a small, blue chair facing backwards is in the room",-31.96700859069824,topk,,"a small, blue chair",-29.96280860900879,topk,,a small red sofa,-27.402099609375,topk,,"a small, blue sofa facing upwards",-32.98428726196289,topk,,a blue sofa facing backwards,-31.623424530029297,topk,
8,"a small, red chair facing to the right",-23.116064071655277,topk,,"a small, red chair facing to the right",-6.665860652923584,topk,,"a small, blue chair facing backwards, object 3",-32.04147720336914,topk,,"a grey, large chair",-32.32907485961914,topk,,a small red sofa facing the left,-29.196964263916016,topk,,"a small, blue sofa that is facing backwards",-31.19913482666016,topk,,a small red chair,-32.35717010498047,topk,
9,"a red chair, facing right",-29.711048126220703,topk,,a small red chair ,-9.836385726928713,topk,,"a small, blue sofa facing backwards",-29.380001068115234,topk,,a grey chair,-26.62069702148437,topk,,a red sofa facing the left,-30.46957778930664,topk,,"a small, blue chair facing backwards",-31.85454559326172,topk,,"a small, red chair facing to the right",-29.669530868530277,topk,
10,a small chair,-29.74583625793457,topk,,a small red chair facing the left,-7.357713222503662,topk,,"a small, blue chair is facing backwards",-30.681509017944336,topk,,a large chair facing forwards,-28.1575927734375,topk,,"a small, red sofa is in the room",-31.36629867553711,topk,,"a small, blue, backwards-facing sofa",-32.90618896484375,topk,,"a large, grey sofa faces forwards",-32.218589782714844,topk,
11,a small chair facing the right,-30.873239517211918,topk,,"a small, red chair is facing to the left",-9.37440586090088,topk,,"a small, blue chair facing to the left",-31.225963592529297,topk,,a large grey chair,-25.45922470092773,topk,,"a small, red sofa, facing left",-30.063188552856445,topk,,"a small, blue sofa",-30.596717834472656,topk,,"a large, grey sofa""",-32.25177383422852,topk,
