,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey desk face forwards",-31.902061462402344,topk,,a large blue table,-11.770254135131836,topk,,"a small, green desk facing to the left",-32.268898010253906,topk,,"a small, green table",-8.989205360412598,topk,,"a large, blue desk",-30.28881454467773,topk,,"a large, red fan""",-8.788665771484375,topk,,a fan facing to the left,-30.970117568969727,topk,
1,"a large, grey, desk, facing forwards",-31.30356979370117,topk,,a large desk that is blue in colour and facing forwards,-11.336014747619627,topk,,a large desk,-29.243358612060547,topk,,a little green desk,-9.038405418395996,topk,,"a small, green fan",-30.987998962402344,topk,,a large red desk,-9.34577751159668,topk,,"a small, green fan",-22.316131591796875,topk,
2,"a large desk, grey in color",-32.1458625793457,topk,,"a small, green desk",-9.889474868774414,topk,,a large red desk is facing backwards,-31.35749244689941,topk,,"a small, green desk",-1.825143337249756,topk,,"a large, blue fan  facing forwards",-29.857479095458984,topk,,a large red fan facing backward,-9.541418075561523,topk,,"a small, green desk",-30.99277877807617,topk,
3,a large desk,-28.61991310119629,topk,,"a large, blue table",-11.492705345153809,topk,,a large red desk,-27.530118942260746,topk,,"a small, green fan",-8.293892860412598,topk,,a large blue fan ,-29.96263694763184,topk,,a red desk facing backwards,-9.971458435058594,topk,,"a small, green desk facing to the left",-30.778791427612305,topk,
4,"a large, grey desk  #1",-32.22552490234375,topk,,a large desk,-8.159015655517578,topk,,a large desk with a red color facing backwards,-32.12668228149414,topk,,"a small desk, green in color, facing to the left",-11.691484451293944,topk,,"a large, blue fan in the room",-30.91377067565918,topk,,"a small, green fan facing to the left",-10.256831169128418,topk,,a small fan facing left,-30.132862091064453,topk,
5,"a grey, large, desk, facing forwards",-32.44892501831055,topk,,a large desk with a blue top,-11.592605590820312,topk,,"a small, green fan facing to the left",-32.18536758422852,topk,,a small desk facing the left,-10.252938270568848,topk,,a large blue fan facing forwards ,-30.50483703613281,topk,,"a large, red fan facing backward",-8.387848854064941,topk,,"a large, red fan",-31.30790138244629,topk,
6,"a large, grey desk, facing forwards",-29.412506103515625,topk,,a large desk with a blue surface,-11.42499828338623,topk,,a  red desk facing backwards,-32.29383850097656,topk,,"a large, grey desk",-10.251182556152344,topk,,"a large, blue fan is in the room",-30.949785232543945,topk,,"a large, red fan",-3.819915294647217,topk,,a small green fan faces to the left,-30.866655349731445,topk,
7,"a large, grey desk",-31.29100799560547,topk,,a large desk that is blue in color and facing forwards,-10.963006019592283,topk,,a large red desk that is facing backwards,-33.0114631652832,topk,,"a green, small desk",-9.974544525146484,topk,,a large blue fan facing forwards in the room,-31.43390464782715,topk,,"a large, red fan facing forwards",-8.661286354064941,topk,,a green fan facing to the left,-28.72122573852539,topk,
8,"a large, grey desk in the room",-31.19601821899414,topk,,a large desk facing forwards that is blue,-11.561455726623535,topk,,a Red desk,-31.37269401550293,topk,,a green desk,-5.498836040496826,topk,,"a large, blue fan",-24.729137420654297,topk,,a large red fan ,-9.662101745605469,topk,,a small green fan is facing to the left,-30.466344833374023,topk,
9,a blue desk,-30.668725967407227,topk,,"a long, blue desk",-11.425216674804688,topk,,"a large red desk, facing backwards",-31.24226188659668,topk,,"a small desk, facing to the left",-10.800960540771484,topk,,a large blue fan facing forward,-30.08220672607422,topk,,"a large red fan, facing backwards",-10.004852294921877,topk,,"a green, small desk",-30.589630126953125,topk,
