,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large,-30.90961265563965,topk,,"a small, red sofa that is facing to the right",-30.957111358642575,topk,,"a small, blue sofa facing to the right""",-28.756591796875,topk,,"a small green sofa, facing backwards",-30.85464859008789,topk,,"a small, red desk in the room",-32.20369338989258,topk,,"a small, blue desk ",-6.912477493286133,topk,,"a small, green desk face backwards",-30.842674255371094,topk,
1,"a large red sofa""",-31.45701789855957,topk,,"a small, red sofa, facing to the right",-28.386613845825195,topk,,"a small, blue sofa faces to the right",-31.457195281982425,topk,,a green sofa facing backwards,-30.063926696777344,topk,,"a small, red desk Facing to the right",-32.53388595581055,topk,,a small blue desk facing to the right ,-9.864543914794922,topk,,a blue desk facing to the right,-31.558528900146484,topk,
2,a large red sofa facing the right,-28.66815948486328,topk,,"a small, red sofa is facing to the right",-31.83398056030273,topk,,"a small, blue couch",-31.209125518798828,topk,,"a small, green sofa  ",-31.26683616638184,topk,,"a small, red  desk facing to the right",-31.960155487060547,topk,,a small blue desk  facing to the right,-10.134469032287598,topk,,a desk facing backwards,-30.127174377441406,topk,
3,"a large, red facing right sofa",-31.60478973388672,topk,,"a small, red couch facing to the right",-31.67923355102539,topk,,"a small, blue sofa facing to the right",-28.334716796875,topk,,"a small, blue sofa facing to the right",-30.844276428222656,topk,,"a small, red desk""",-31.26888465881348,topk,,"a small, blue desk facing right",-8.641486167907715,topk,,"a small, green desk, facing backwards",-30.33581924438477,topk,
4,a red sofa facing right,-28.045114517211918,topk,,"a small red sofa, facing to the right",-30.023588180541992,topk,,"a small, blue sofa is facing to the right",-30.1164493560791,topk,,"a small, green sofa with its back facing the viewer",-32.24240493774414,topk,,"a small, blue desk facing to the right",-30.875904083251957,topk,,"a small, blue desk that is facing to the right",-9.954888343811035,topk,,a green desk facing backwards,-28.335866928100582,topk,
5,"a  large, red sofa facing to the right",-31.531856536865234,topk,,a small red sofa facing to the right,-25.52543830871582,topk,,a blue sofa,-29.203044891357425,topk,,a green desk facing backwards,-29.697473526000977,topk,,"a small, red desk  is facing to the right",-32.66107177734375,topk,,a blue desk facing to the right,-10.315882682800291,topk,,a small green desk facing backwards,-30.70281982421875,topk,
6,"a red sofa, facing right",-31.01814079284668,topk,,a large red sofa,-31.1878719329834,topk,,"a small, blue sofa facing backwards",-31.728944778442383,topk,,a small green desk facing backwards,-29.84819602966309,topk,,"a small, red desk faces right",-32.46352005004883,topk,,a small blue desk ,-10.336946487426758,topk,,"a small, blue desk facing to the right",-29.616697311401367,topk,
7,a red sofa ,-30.181140899658203,topk,,a small red sofa facing the right,-29.84491729736328,topk,,"a small, blue sofa facing the right",-31.87457656860352,topk,,"a small, green sofa facing the wall",-31.23331451416016,topk,,"a small, red desk that is facing to the right",-31.716577529907227,topk,,a green desk facing backwards,-10.953947067260742,topk,,"a small, green desk facing downwards",-30.80440139770508,topk,
8,a large red sofa,-26.06639289855957,topk,,"a small, red sofa (2)",-30.916637420654297,topk,,"a small blue sofa facing to the right""",-31.83970642089844,topk,,"a small, green sofa with its back to us",-31.82370948791504,topk,,a large red sofa,-32.23506546020508,topk,,"a small, blue desk facing the right",-9.323760986328123,topk,,a small desk,-31.41925811767578,topk,
9,"a large red sofa, facing to the right",-31.1289119720459,topk,,"a small, red sofa""",-30.45873260498047,topk,,a small blue sofa facing to the right ,-31.40220642089844,topk,,"a small, green sofa is facing backwards",-31.025367736816406,topk,,"a small, red desk-facing to the right",-31.78561019897461,topk,,"a small, blue  desk facing to the right",-10.65483570098877,topk,,a small desk facing backwards,-28.37773323059082,topk,
