,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a chair, blue, large",-30.42573356628418,topk,,"a large, blue chair with its back to us",-11.558547973632812,topk,,"a large, green chair facing the left",-29.29475212097168,topk,,"a  small, grey chair facing forwards",-10.542976379394531,topk,,"a large fan, facing backwards",-32.43312072753906,topk,,a fan facing to the left,-30.072525024414062,topk,,"a small, grey fan face forwards",-31.43442916870117,topk,
1,a blue chair facing left,-31.130096435546875,topk,,a backwards-facing blue chair,-10.005219459533691,topk,,a chair that is green and large and facing to the left,-33.432594299316406,topk,,a chair facing forwards,-10.087300300598145,topk,,a small grey fan facing forwards,-29.98373031616211,topk,,"a large, green fan facing to the right",-33.44788360595703,topk,,"a grey, small fan facing forwards",-30.465044021606445,topk,
2,"a large, blue chair, facing to the left",-29.792552947998047,topk,,a blue chair facing backwards,-5.642885208129883,topk,,"a large, green chair to the left",-32.12354278564453,topk,,a grey chair ,-10.107177734375,topk,,a large fan is facing backwards,-32.2575569152832,topk,,a large green fan is facing to the left,-32.72626495361328,topk,,"a small, grey fan is facing forwards",-30.07773780822754,topk,
3,a large blue chair ,-30.27722930908203,topk,,"a large, blue chair facing the wall",-10.580750465393066,topk,,"a large, green chair",-26.004323959350582,topk,,a small grey chair,-9.73103141784668,topk,,"a small, green fan facing to the left",-33.06025314331055,topk,,"a large, green chair",-31.99128150939941,topk,,a small grey fan facing forwards,-30.98056983947754,topk,
4,a blue chair is facing to the left,-31.145313262939453,topk,,"a blue chair, facing backwards",-9.963845252990724,topk,,a large green chair facing the left,-29.654157638549805,topk,,a large blue chair facing to the left,-9.296311378479004,topk,,a large blue chair facing to the left,-33.366153717041016,topk,,a large green fan to the left,-31.084142684936523,topk,,"a large, green chair",-31.260475158691406,topk,
5,"a large, blue, facing-left chair",-31.507591247558597,topk,,a small grey fan facing forwards,-10.015016555786133,topk,,a large blue chair facing to the left,-31.147932052612305,topk,,a small grey chair facing forwards,-7.190977573394775,topk,,"a large, blue, fan, facing, backwards",-33.86085891723633,topk,,a small grey fan facing forwards,-32.07712936401367,topk,,a large blue chair facing to the left,-30.627513885498047,topk,
6,"a large, blue chair 1",-31.385772705078125,topk,,a large blue chair facing to the left,-9.499122619628906,topk,,"a large, green chair  (3)",-32.49715805053711,topk,,a small grey chair facing to the front,-10.806665420532228,topk,,a backwards-facing blue fan,-32.946311950683594,topk,,a large green fan on the left,-33.0750617980957,topk,,a small grey fan  facing forwards,-31.2807674407959,topk,
7,a large blue chair facing to the left,-25.991714477539062,topk,,a large blue chair facing backward,-8.573894500732422,topk,,"a large green chair, facing to the left",-32.58726501464844,topk,,a grey chair,-10.216552734375,topk,,"a  large, blue fan  facing backwards",-32.579158782958984,topk,,"a large, green fan face to the left",-32.37738037109375,topk,,"a small, grey fan""",-30.773815155029297,topk,
8,a big blue chair facing left,-30.218172073364254,topk,,a large chair facing backwards,-8.815343856811523,topk,,"a large, green chair ",-29.074636459350582,topk,,"a small, grey, chair facing forwards",-10.72575569152832,topk,,a green fan facing to the left,-32.6065559387207,topk,,a green chair,-28.894237518310547,topk,,a small grey chair facing forwards,-31.54147720336914,topk,
9,a blue chair facing the left,-31.39414596557617,topk,,a small grey chair facing forwards,-9.858044624328612,topk,,"a large, green chair facing left",-28.93311882019043,topk,,"a small, grey chair",-1.6931490898132324,topk,,"a large, blue  fan facing backwards",-33.64894104003906,topk,,"a large, green fan facing  to the left",-32.977622985839844,topk,,a blue fan facing backwards,-30.494245529174805,topk,
