,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing to the right in the room",-30.66555595397949,topk,,"a small, red chair facing the left",-29.21807289123535,topk,,a blue chair facing backwards,-8.26704216003418,topk,,a grey sofa facing forwards,-31.583229064941406,topk,,"a small, red sofa (5)",-10.65530776977539,topk,,"a  small, blue sofa facing backwards",-33.7134895324707,topk,,a grey sofa facing forwards,-29.259315490722656,topk,
1,a small red chair to the right,-30.23918914794922,topk,,"a small, red chair facing to the left;",-31.537715911865234,topk,,"a small, blue chair in the room",-10.091506004333496,topk,,a large grey chair faces forwards,-31.82522773742676,topk,,"a small, red sofa ",-6.724916458129883,topk,,"a blue, small sofa facing backwards",-32.669315338134766,topk,,"a large, grey sofa, facing forwards",-30.981983184814453,topk,
2,"a small, red chair, facing right",-30.4038028717041,topk,,"a small, red chair facing to the left  ",-31.233028411865234,topk,,"a blue chair, facing backwards",-9.299463272094728,topk,,a large gray chair facing forwards,-31.68790626525879,topk,,a red sofa facing left,-9.68942928314209,topk,,a blue chair facing backwards,-32.67055892944336,topk,,"a large, grey sofa",-29.93529319763184,topk,
3,"a small, red chair facing to the right of the room",-31.31075096130371,topk,,"a small, red chair facing to the left """,-31.826778411865234,topk,,"a small, blue chair with its back to us",-10.60972785949707,topk,,a chair facing forwards,-31.75124740600586,topk,,a small sofa facing left,-10.844982147216797,topk,,"a small, blue sofa with its back to us",-33.75569534301758,topk,,a small red chair facing to the left,-31.946853637695312,topk,
4,a red chair ,-30.80756187438965,topk,,a small red chair facing to the left,-31.414045333862305,topk,,a blue chair that is facing backwards,-9.222341537475586,topk,,a grey chair facing forward,-31.164066314697266,topk,,"a small, red sofa faces left",-9.539470672607422,topk,,a small blue sofa is facing backwards,-33.378780364990234,topk,,"a large, grey sofa  facing forwards",-30.489500045776367,topk,
5,a small red chair 1,-30.937488555908203,topk,,a red chair facing to the left,-29.061254501342773,topk,,"a small, blue chair facing backward",-9.316325187683104,topk,,"a large grey chair, facing forwards",-32.10954666137695,topk,,a small  red sofa facing to the left,-10.651700973510742,topk,,"a small, blue sofa facing the back of the room",-34.00727081298828,topk,,"a large, grey sofa is facing forwards",-31.3881893157959,topk,
6,a red chair is facing to the right,-30.851083755493164,topk,,"a small, red chair facing to the right",-28.79574012756348,topk,,"a small, blue sofa facing backwards",-7.42061185836792,topk,,"a large, grey chair that is facing forwards",-31.40708923339844,topk,,"a small, red sofa",-4.818666458129883,topk,,"a small, blue sofa facing backwards",-28.46719741821289,topk,,"a small, blue sofa facing backwards",-29.387296676635746,topk,
7,"a small, red chair facing to the right 1",-31.417272567749023,topk,,a small red chair ,-32.01481628417969,topk,,a blue sofa facing backwards,-9.13596534729004,topk,,a grey chair,-31.78559875488281,topk,,"a small, red sofa facing  to the left",-10.718875885009766,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,a blue sofa facing backwards,-31.64151382446289,topk,
8,a small red chair,-30.254648208618164,topk,,a small red chair facing the left,-31.218780517578125,topk,,"a small, blue chair facing to the left",-9.232781410217283,topk,,a large grey chair,-30.56138229370117,topk,,a small red sofa,-4.513503551483154,topk,,"a small, blue sofa facing upwards",-32.26407623291016,topk,,a small red chair,-32.28165817260742,topk,
9,"a small, red chair facing to the right,",-29.39418029785156,topk,,"a small, red chair is facing to the left",-31.45796775817871,topk,,"a small, blue chair is facing backwards",-8.721339225769043,topk,,a small red chair,-32.03462600708008,topk,,a red sofa facing the left,-9.640253067016602,topk,,"a small, blue sofa that is facing backwards",-31.19856834411621,topk,,a large chair facing forwards,-32.33610153198242,topk,
