,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-9.554953575134276,topk,,"a small, red chair facing the left",-7.136041641235352,topk,,a blue chair facing backwards,-26.606529235839844,topk,,"a large, grey chair ",-31.583553314208984,topk,,"a small, red sofa (5)",-31.55273056030273,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,"a large, grey sofa, facing forwards",-31.386877059936523,topk,
1,a small red chair to the right,-8.81731128692627,topk,,"a small, red chair - facing to the left",-10.612585067749023,topk,,"a small, blue chair in the room",-32.97141647338867,topk,,"a large, grey chair facing forwards  (4)",-33.73569107055664,topk,,"a small, red sofa, facing to the left of the room",-34.210208892822266,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa",-29.93485641479492,topk,
2,a small red chair facing to the left,-9.15981674194336,topk,,a blue chair facing backwards,-10.225629806518556,topk,,"a blue chair, facing backwards",-31.68800544738769,topk,,a large gray chair facing forwards,-31.68790626525879,topk,,"a red sofa, facing to the left",-31.497652053833008,topk,,"a blue, small sofa facing backwards",-32.10177230834961,topk,,"a large, grey sofa  facing forwards",-30.489063262939453,topk,
3,a small red chair,-8.832770347595215,topk,,a small red chair is facing to the left,-10.476442337036133,topk,,a small blue chair is facing backwards,-32.5120849609375,topk,,a chair facing forwards,-30.157928466796875,topk,,"a small, red, left-facing sofa",-31.556087493896484,topk,,"a small, blue sofa with its back to us",-35.65212631225586,topk,,"a large, grey sofa is facing forwards",-31.387752532958984,topk,
4,"a small, red chair  (1)",-9.976799964904783,topk,,"a small, red chair, facing to the left, in a room",-13.903751373291016,topk,,a blue chair that is facing backwards,-31.247732162475582,topk,,"a large, grey chair facing forwards,",-33.81968307495117,topk,,a red sofa facing left,-28.333534240722656,topk,,a small blue sofa is facing backwards,-33.378780364990234,topk,,"a small, blue sofa facing backwards",-29.387296676635746,topk,
5,"a small, red chair facing to the right",-1.6631141901016235,topk,,a small red chair facing to the left,-9.332014083862305,topk,,"a small, blue chair with its back to us",-33.21290588378906,topk,,"a large, grey chair that is facing forwards",-31.40806579589844,topk,,"a small, red sofa, facing to the left, in a room",-34.72336196899414,topk,,"a small, blue sofa facing the back of the room",-33.59544372558594,topk,,a blue sofa facing backwards,-32.3376350402832,topk,
6,a small chair,-8.362825393676758,topk,,a red chair facing to the left,-7.823714733123779,topk,,"a small, blue sofa facing backwards",-30.259077072143555,topk,,a grey chair,-31.78559875488281,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,"a small, blue sofa facing backwards",-33.254493713378906,topk,,a grey chair,-31.70893859863281,topk,
7,a small red chair ,-8.465582847595215,topk,,"a small, red chair 2",-9.120586395263672,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,a large grey chair,-30.579330444335938,topk,,"a small, red sofa faces left",-30.42423820495605,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,a small red chair facing to the right,-32.077884674072266,topk,
8,a small chair facing the right,-9.452316284179688,topk,,"a small, red chair, facing to the left, in the room",-29.814077377319336,topk,,"a small, blue chair is facing backwards",-30.74770736694336,topk,,a large chair facing forwards,-28.16156768798828,topk,,"a small, red sofa facing  to the left",-31.602933883666992,topk,,"a small, blue sofa facing upwards",-32.95112991333008,topk,,a small red chair,-32.28165817260742,topk,
9,a chair facing right,-9.867268562316896,topk,,a small red chair,-10.331220626831056,topk,,a blue chair facing away,-31.879966735839844,topk,,"a  large, grey chair facing forwards",-32.27472305297852,topk,,a small red sofa,-25.39826774597168,topk,,"a small, blue sofa that is facing backwards",-33.37944412231445,topk,,a large chair facing forwards,-32.33610153198242,topk,
10,a chair facing to the right,-9.333252906799316,topk,,"a small, red chair facing to the right",-6.713708877563477,topk,,"a small, blue chair facing to the left",-32.28610610961914,topk,,"a small, red chair facing to the right",-29.854909896850582,topk,,a red sofa facing the left,-31.31273651123047,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,"a small, red chair facing to the right",-29.65480232238769,topk,
11,"a small, red chair that is facing to the right",-10.336958885192873,topk,,a small red chair ,-9.932783126831056,topk,,a small blue chair facing to the left,-32.74287033081055,topk,,"a small, blue chair facing backwards",-30.131357192993164,topk,,"a small, red sofa facing to the left",-32.58803939819336,topk,,"a small, blue, backwards-facing sofa",-32.52851486206055,topk,,"a large, grey sofa faces forwards",-32.13767623901367,topk,
12,a small red chair facing the right,-7.48840856552124,topk,,a small red chair facing the left,-8.121123313903809,topk,,"a small, red chair facing to the right",-32.37380599975586,topk,,a large grey facing forwards chair,-31.74735641479492,topk,,"a small, red sofa is in the room",-31.3052978515625,topk,,"a small, blue sofa with its back facing us",-33.83404541015625,topk,,"a large, grey, facing forwards sofa",-32.563575744628906,topk,
