,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair facing left,-4.805221557617188,topk,,a blue chair facing backwards,-27.596010208129883,topk,,"a large, green chair facing the left",-30.00010108947754,topk,,"a  small, grey chair facing forwards",-32.04883575439453,topk,,"a large blue fan, facing backwards",-9.1038179397583,topk,,a fan facing to the left,-30.072525024414062,topk,,"a small, grey fan face forwards",-31.43442916870117,topk,
1,"a large, blue chair, facing to the left",-12.096353530883787,topk,,"a large, blue chair facing backwards  (2)",-31.51749610900879,topk,,a green chair to the left,-30.78692054748535,topk,,a small grey chair,-30.052059173583984,topk,,a fan in the room,-10.485600471496582,topk,,a green chair facing to the left,-30.65237617492676,topk,,"a grey, small fan facing forwards",-30.465044021606445,topk,
2,a large blue chair ,-8.392463684082031,topk,,"a large, blue chair facing backwards <|user|>",-32.45911407470703,topk,,a green chair facing to the left,-29.76306533813477,topk,,a large blue chair facing to the left,-30.80217170715332,topk,,a large blue fan facing to the left,-10.578577041625977,topk,,"a large, green chair",-31.99128150939941,topk,,"a small, grey fan is facing forwards",-30.07655334472656,topk,
3,a large blue chair 1,-8.923726081848145,topk,,a large blue chair facing backward,-30.527019500732425,topk,,a chair that is green and large and facing to the left,-33.4307861328125,topk,,"a small, grey chair in the room",-32.15073013305664,topk,,a large blue fan ,-8.42483139038086,topk,,a large green fan to the left,-31.084306716918945,topk,,a small grey fan facing forwards,-29.13735580444336,topk,
4,"a large, blue chair 1",-8.459846496582031,topk,,a small grey chair facing forwards,-30.97045135498047,topk,,"a large, green chair",-32.55894470214844,topk,,a small grey chair facing forwards,-27.942007064819336,topk,,a small grey fan facing forwards,-8.610854148864746,topk,,a small grey fan facing forwards,-32.07712936401367,topk,,a small grey fan  facing forwards,-30.723312377929688,topk,
5,a large blue chair facing to the left,-9.06912612915039,topk,,"a large, blue chair facing to the right",-32.6716423034668,topk,,a large green chair facing the left,-29.654157638549805,topk,,a small grey chair facing forward,-29.00965118408203,topk,,a blue fan is facing backwards,-9.322237968444824,topk,,a green fan facing to the left,-27.71837043762207,topk,,a large blue chair facing to the left,-31.66033935546875,topk,
6,"a large, blue chair facing to the left in the room",-8.946168899536133,topk,,"a large, blue chair facing backwards  ",-30.831174850463867,topk,,a large green chair facing left,-31.013845443725582,topk,,a green chair,-31.71583747863769,topk,,a large fan is facing backwards,-10.886465072631836,topk,,a green fan ,-31.869747161865234,topk,,"a small, grey fan""",-30.773815155029297,topk,
7,a big blue chair facing left,-8.333407402038574,topk,,a chair facing backwards,-29.031639099121094,topk,,"a large, green chair  (3)",-32.49260711669922,topk,,a grey chair,-26.791994094848636,topk,,a large  blue fan,-10.228567123413086,topk,,a large green fan facing the left,-30.69911766052246,topk,,a small grey chair facing forwards,-30.90085220336914,topk,
8,a large chair facing to the left,-8.685497283935547,topk,,"a large, blue chair, facing backwards",-30.2297477722168,topk,,"a large, green chair ",-31.090261459350582,topk,,a small grey chair ,-29.87751579284668,topk,,a blue fan facing backwards,-5.715134143829346,topk,,a green fan is facing to the left,-31.80227470397949,topk,,a grey fan facing forward,-30.919527053833008,topk,
9,a blue chair is facing left,-9.248854637145996,topk,,"a large, blue fan",-31.113525390625,topk,,a small grey chair facing forwards,-31.6554012298584,topk,,"a small, grey chair",-25.698396682739254,topk,,a blue fan in the room,-10.82079029083252,topk,,"a large, green fan, facing left",-32.26051330566406,topk,,a blue fan facing backwards,-30.494245529174805,topk,
