,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a big blue chair facing left,-30.252403259277344,topk,,a large,-31.79476928710937,topk,,"a large, green chair, facing left",-31.91257667541504,topk,,"a small, grey chair faces forwards",-9.45535373687744,topk,,"a large, blue fan-facing backwards",-10.227147102355955,topk,,"a large, green fan on the left",-30.71073341369629,topk,,a small fan facing forwards,-29.13837432861328,topk,
1,a large,-31.07327461242676,topk,,"a large, blue chair with its back to us",-32.96738052368164,topk,,a green chair facing to the left,-28.999664306640625,topk,,a small grey chair facing the front,-9.688724517822266,topk,,a blue fan,-4.5989532470703125,topk,,a green fan,-31.6750431060791,topk,,"a small, grey fan""",-30.768205642700195,topk,
2,a chair facing to the left,-30.38667106628418,topk,,a large blue chair facing backwards in the room,-31.244935989379883,topk,,a chair facing to the left,-30.994264602661133,topk,,a small-grey-chair-facing-forwards,-9.845874786376951,topk,,"a large, blue fan that is facing backwards",-9.393407821655272,topk,,a green chair facing to the left,-32.12148666381836,topk,,"a grey, small fan facing forwards",-30.554874420166016,topk,
3,a large blue chair facing the left,-28.08523368835449,topk,,"a large, blue fan facing backwards",-29.317272186279297,topk,,a chair facing left,-31.028228759765625,topk,,a small grey chair facing forward,-7.5644378662109375,topk,,a large,-10.065996170043944,topk,,"a  large, green fan facing to the left",-32.07052993774414,topk,,a small fan,-30.785608291625977,topk,
4,a chair facing left,-31.299331665039062,topk,,"a large, blue chair  facing backwards",-30.8648624420166,topk,,"a large, green chair  (3)",-32.51444625854492,topk,,"a grey, small chair facing forwards",-8.765348434448242,topk,,"a large, blue fan faced backwards",-10.553300857543944,topk,,a green fan on the left,-30.895977020263672,topk,,"a large, blue fan facing backwards",-27.541553497314453,topk,
5,"a large, blue chair 1",-31.337207794189453,topk,,a chair is facing backwards,-32.32200622558594,topk,,a large green chair facing the left,-33.17702102661133,topk,,a chair facing forwards,-9.174662590026855,topk,,"a large, blue fan facing backwards",-1.921178102493286,topk,,"a large, green fan facing the left",-30.272321701049805,topk,,a grey chair,-30.410633087158203,topk,
6,"a large blue chair, facing to the left",-31.078702926635746,topk,,"a large, blue chair with its back to the viewer",-33.95927429199219,topk,,"a green chair, facing left",-30.62535858154297,topk,,a grey chair,-9.451329231262209,topk,,"a large, blue fan  ",-9.288259506225586,topk,,a green fan facing left,-31.45475578308105,topk,,a grey fan facing forward,-30.99573516845703,topk,
7,"a large, blue chair, facing left",-30.351993560791016,topk,,a chair facing backwards,-28.29629898071289,topk,,"a large, blue chair facing to the left",-30.39718437194824,topk,,"a small grey chair, facing forwards",-9.773545265197754,topk,,"a large, blue fan 5",-10.291016578674316,topk,,"a large, green fan, facing to the left",-29.34186553955078,topk,,a small grey fan,-27.34895896911621,topk,
8,a blue chair is facing left,-31.138256072998047,topk,,"a large, blue chair facing upwards",-31.769927978515625,topk,,"a large, green chair that is facing to the left",-32.026859283447266,topk,,a grey chair facing forward,-9.44211196899414,topk,,"a large, blue fan  (5)",-9.703901290893556,topk,,"a large, green fan is facing to the left",-31.238204956054688,topk,,"a small, grey fan faces forwards",-30.765846252441406,topk,
9,a blue chair on the left,-31.531110763549805,topk,,a large blue fan facing backwards,-32.27262878417969,topk,,a green chair,-27.559005737304688,topk,,a small gray chair facing forwards,-9.882107734680176,topk,,"a large, blue fan is facing backwards",-8.982881546020508,topk,,"a green fan, facing to the left",-30.88433837890625,topk,,a large blue fan facing backwards,-30.948543548583984,topk,
