,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large desk,-28.70415687561035,topk,,a large desk,-30.165061950683597,topk,,a large desk,-8.164946556091309,topk,,"a green, small desk facing to the left",-9.484313011169434,topk,,a large blue fan is facing forwards,-30.848583221435547,topk,,"a large,",-31.181367874145508,topk,,a little green fan,-9.476327896118164,topk,
1,"a large,",-31.31946563720703,topk,,"a  large, blue desk",-31.922134399414062,topk,,a large desk that is red in color and facing backwards,-11.181934356689451,topk,,"a large, blue desk facing forwards",-8.06223201751709,topk,,"a large, blue fan""",-29.72098159790039,topk,,"a large, red fan facing backwards",-22.82339859008789,topk,,"a large, blue desk facing forwards",-9.896668434143066,topk,
2,"a desk, facing forwards",-31.5018367767334,topk,,"a large,",-32.58927536010742,topk,,a desk,-8.157278060913086,topk,,a desk,-10.195399284362791,topk,,"a large, blue desk facing forwards",-29.071718215942383,topk,,"a large, red fan faces backwards",-30.660978317260746,topk,,"a large, red fan facing backwards",-8.722976684570312,topk,
3,"a large grey desk, facing forwards",-30.021093368530277,topk,,"a large desk facing forwards, painted blue",-33.282981872558594,topk,,a red desk facing backwards,-3.5101985931396484,topk,,"a green, small desk",-9.910243034362791,topk,,a blue fan is facing forwards,-30.653779983520508,topk,,a red desk facing backwards,-30.016712188720703,topk,,"a small, green fan to the left",-7.793409824371338,topk,
4,a desk,-31.320104598999023,topk,,a large desk that is blue in colour and facing forwards,-33.36016845703125,topk,,a large desk facing backwards,-7.591625213623047,topk,,"a small, green desk is facing to the left",-8.7711820602417,topk,,a large blue fan,-30.242769241333008,topk,,"a large, red fan  ",-30.943288803100582,topk,,a small green fan facing left,-6.173165321350098,topk,
5,"a desk, large, grey, facing forwards",-31.597291946411133,topk,,a large desk that is blue in colour,-33.52290725708008,topk,,"a red, large desk facing backwards",-10.07926082611084,topk,,a desk facing to the left,-9.299991607666016,topk,,a large blue fan  facing forwards,-30.94371032714844,topk,,"a large red fan, facing backwards",-30.987289428710938,topk,,"a small, green fan facing to the left",-6.632907867431641,topk,
6,"a grey, large desk facing forwards",-31.62778854370117,topk,,a blue desk is facing forwards,-31.65229034423828,topk,,a red desk is facing backwards,-7.188102722167969,topk,,a small green desk is facing to the left,-9.698247909545898,topk,,"a large, blue fan facing forwards in the room",-30.0246524810791,topk,,"a large, red fan facing to the left",-31.13862609863281,topk,,a small green fan,-6.073806285858154,topk,
7,"a grey, large, desk, facing, forwards",-33.16473388671875,topk,,"a large desk that is blue in color, facing forwards",-34.0674934387207,topk,,a red desk that is facing backwards,-9.07769775390625,topk,,a small green desk ,-8.196431159973145,topk,,"a large, blue fan faces forwards",-30.15125846862793,topk,,a large red fan facing backwards,-29.08760452270508,topk,,a small green fan faces left,-10.369698524475098,topk,
8,a large desk ,-31.3083610534668,topk,,a large blue desk facing forward,-32.17528533935547,topk,,"a red desk, facing backwards",-9.194894790649414,topk,,"a small, green desk facing left",-6.974956035614014,topk,,a blue desk facing forwards,-31.25181198120117,topk,,"a large, red fan that is facing backwards",-30.445158004760746,topk,,"a large, blue fan facing forwards",-8.817131042480469,topk,
9,a grey facing forwards desk,-31.43282699584961,topk,,a blue desk facing forwards,-27.1577205657959,topk,,"a large, red desk, facing backwards",-8.216208457946777,topk,,"a small, green desk facing the left",-8.583856582641602,topk,,a large blue fan facing forwards,-31.38507843017578,topk,,"a  large, red fan facing backwards",-30.8087100982666,topk,,"a small, green fan, facing to the left",-9.026252746582031,topk,
