,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue fan,-26.32526016235352,topk,,"a small, green fan",-22.927875518798828,topk,,a large blue fan faces to the left,-31.31092071533203,topk,,"a small, green fan",-30.399333953857425,topk,,a green couch facing to the left,-32.10010528564453,topk,,a green fan,-9.846129417419434,topk,,"a  large, red sofa facing backwards",-9.379236221313477,topk,
1,a small fan facing left,-31.797218322753903,topk,,a small fan facing left,-31.27991104125977,topk,,"a large, blue fan facing the left",-30.23450469970703,topk,,a backwards facing red fan,-30.98786354064941,topk,,"a small, green couch facing to the left",-31.159423828125,topk,,"a large, blue sofa faced to the left",-11.000380516052246,topk,,a blue fan,-10.46486473083496,topk,
2,"a blue fan, facing to the left",-31.473093032836918,topk,,a small green fan,-29.85028839111328,topk,,a large blue fan facing to the left,-28.753416061401367,topk,,a large fan that is red in color and is facing backwards,-32.69384002685547,topk,,a small green sofa is facing left,-32.37730407714844,topk,,"a large, blue sofa  ",-10.879862785339355,topk,,a large,-10.763554573059082,topk,
3,a small fan,-28.54638290405273,topk,,a blue fan,-31.934852600097656,topk,,"a large, blue fan  ",-31.093238830566406,topk,,a large red fan facing backwards,-30.63492202758789,topk,,a small sofa facing to the left,-29.70594024658203,topk,,"a large, blue sofa faces left",-10.497776985168455,topk,,a large red sofa,-10.421998977661133,topk,
4,"a fan, blue, small, facing left",-31.833763122558597,topk,,a small fan,-31.01277732849121,topk,,"a large, blue sofa",-30.299522399902344,topk,,a large fan with a red color and facing backwards,-32.00967788696289,topk,,a small green sofa is facing to the left,-30.793834686279297,topk,,"a  large, blue sofa facing to the left",-9.670754432678224,topk,,"a large, blue sofa",-10.779840469360352,topk,
5,"a small fan facing to the left, colored blue",-32.049217224121094,topk,,a small green fan facing the left,-31.95075035095215,topk,,"a large, blue fan  (3)",-31.056474685668945,topk,,"a red, large fan",-31.23518943786621,topk,,a sofa facing to the left,-31.83864021301269,topk,,a sofa facing to the left,-10.223925590515137,topk,,"a large, red couch",-9.50629711151123,topk,
6,"a blue, small fan facing left",-30.29438018798828,topk,,a green fan is facing left,-32.148521423339844,topk,,a large blue fan is facing to the left,-30.2163028717041,topk,,a large blue fan facing to the left,-31.242074966430664,topk,,a small green sofa  facing to the left,-31.905746459960938,topk,,"a large, blue sofa to the left",-10.507013320922852,topk,,a large  red sofa facing backwards,-10.805535316467283,topk,
7,a small fan facing the left,-30.846206665039062,topk,,"a small fan facing to the left, colored green",-31.88280487060547,topk,,"a large, blue fan is facing to the left",-29.848926544189453,topk,,a large red fan backwards,-30.41902732849121,topk,,"a large, blue sofa",-32.214534759521484,topk,,a large blue sofa faces to the left,-10.76274585723877,topk,,"a large, red sofa facing backwards",-6.197717189788818,topk,
8,"a blue, small fan facing to the left",-31.046140670776367,topk,,a green fan on the left,-32.03077697753906,topk,,"a large blue fan, facing to the left",-29.91371154785156,topk,,"a red, facing-backwards fan",-31.89069366455078,topk,,a small sofa,-31.152137756347656,topk,,"a large, blue sofa",-8.442362785339355,topk,,"a large, red sofa ",-7.451619148254394,topk,
9,a blue fan in the room,-30.8623046875,topk,,a green fan in the room,-31.14105033874512,topk,,a large blue fan to the left,-31.043794631958008,topk,,a red facing backwards fan,-31.086545944213867,topk,,"a large, red sofa facing backwards",-30.247690200805664,topk,,"a large, blue sofa faces to the left",-10.193723678588867,topk,,a large red fan,-10.90875244140625,topk,
10,a blue fan faces left,-30.983003616333008,topk,,a little green fan facing left,-31.910720825195312,topk,,"a large, blue fan, facing to the left",-29.08756828308105,topk,,"a large, red sofa facing backwards",-28.55161666870117,topk,,"a small green sofa, facing left",-32.52063751220703,topk,,"a large blue sofa, facing to the left",-9.63123893737793,topk,,"a large,",-10.05651569366455,topk,
11,a blue fan is facing to the left,-30.76972007751465,topk,,"a small fan, green in color, facing to the left",-32.69134521484375,topk,,"a small, blue fan facing to the left",-29.912792205810547,topk,,a large red fan,-30.55183982849121,topk,,a small  green sofa,-32.032161712646484,topk,,"a large, blue sofa""",-10.176737785339355,topk,,a large red sofa facing backward,-10.158326148986816,topk,
12,"a blue fan""",-31.26276016235352,topk,,a small green fan ,-30.42831420898437,topk,,"a large blue fan, facing left",-30.81791114807129,topk,,a large red fan ,-30.30183982849121,topk,,a blue sofa,-29.580093383789062,topk,,a large blue sofa  facing to the left,-9.814176559448242,topk,,"a small, blue fan",-10.04940414428711,topk,
13,"a blue fan, small in size, facing left",-31.643503189086918,topk,,"a large, red sofa facing backwards",-31.791139602661133,topk,,a blue fan facing to the left,-30.629905700683597,topk,,"a large,",-31.238374710083008,topk,,"a large, green sofa facing to the left",-31.496252059936523,topk,,"a small, blue fan facing to the left",-10.759930610656738,topk,,"a large, red sofa""",-10.162556648254396,topk,
14,"a small fan, blue in color, facing to the left",-30.806549072265625,topk,,a green fan facing left,-27.52953720092773,topk,,"a large, blue fan""",-30.921363830566406,topk,,"a red, backwards fan",-30.923826217651367,topk,,a sofa,-31.143394470214844,topk,,a large blue sofa facing the left,-8.505239486694336,topk,,"a small, blue fan facing to the left",-9.647787094116213,topk,
15,a blue fan facing left ,-31.11097717285156,topk,,"a green fan, facing to the left",-30.205867767333984,topk,,a large blue fan facing the left,-31.06361198425293,topk,,a large red fan is facing backwards,-30.35383033752441,topk,,"a green, small sofa",-31.832056045532227,topk,,"a large blue sofa, facing left",-10.769990921020508,topk,,"a large, red sofa facing upwards",-10.76805305480957,topk,
