,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a chair facing to the right,-8.348278999328613,topk,,a chair facing to the left,-8.215622901916504,topk,,a small blue chair,-4.38347053527832,topk,,"a grey, large chair facing forwards",-30.477842330932617,topk,,a small sofa facing to the left,-31.411170959472656,topk,,a blue facing backwards,-10.991961479187012,topk,,"a large,",-32.27293014526367,topk,
1,"a small red chair, facing right",-9.429545402526855,topk,,"a  small, red chair facing to the left",-10.208466529846191,topk,,"a small, blue chair facing to the left",-10.210562705993652,topk,,a large grey facing forwards chair,-31.74735641479492,topk,,"a small, red sofa ",-27.60965347290039,topk,,"a small blue sofa, facing backwards",-10.62039566040039,topk,,"a small, blue sofa facing backwards",-29.387296676635746,topk,
2,"a small, red chair  facing to the right",-7.961730480194092,topk,,"a small, red chair that is facing to the left",-9.97006607055664,topk,,"a small, blue chair facing the opposite direction of the others",-13.562261581420898,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,a small red couch,-31.747371673583984,topk,,"a small, blue sofa facing backwards",-6.389070510864258,topk,,a large grey sofa,-31.685895919799805,topk,
3,"a small, red chair 1",-8.420610427856445,topk,,"a small, red chair ",-6.913983345031738,topk,,"a small, blue sofa facing backwards",-7.42061185836792,topk,,"a large, gray chair facing forward",-33.063926696777344,topk,,"a small red sofa, facing left",-31.56497573852539,topk,,a small blue sofa facing backward,-9.73948097229004,topk,,a large grey facing forwards,-30.678617477416992,topk,
4,"a small, red chair ",-9.04262924194336,topk,,"a small, red chair 1",-10.448711395263672,topk,,a blue chair,-9.561586380004885,topk,,a large grey chair facing to the right,-33.2408561706543,topk,,"a small, red sofa faced to the left",-31.63611221313477,topk,,"a small, blue sofa facing to the right",-10.608322143554688,topk,,"a large, grey, sofa, facing forwards",-32.63214492797852,topk,
5,"a small, red chair facing right",-10.059195518493652,topk,,a small,-9.820322036743164,topk,,"a small, blue chair backwards",-9.388683319091797,topk,,a grey chair,-31.78559875488281,topk,,a small,-30.808135986328125,topk,,a small sofa facing backwards,-10.61049461364746,topk,,"a large, grey facing forwards sofa",-31.767688751220703,topk,
6,a red chair facing to the right,-9.42820644378662,topk,,a small red chair facing right,-10.554022789001465,topk,,"a small, blue chair is facing backwards",-8.707969665527344,topk,,a large grey facing forwards,-32.40360641479492,topk,,a small red sofa facing to the left,-26.2322940826416,topk,,"a small blue sofa facing backwards""",-10.428550720214844,topk,,a large grey sofa  facing forwards,-32.228641510009766,topk,
7,a small red chair facing right,-8.294330596923828,topk,,a small red chair  facing to the left,-11.22192668914795,topk,,a blue chair facing backward,-9.585989952087402,topk,,a large grey chair  facing forwards,-32.71996307373047,topk,,"a small, red sofa in the room",-31.96761512756348,topk,,"a small, blue sofa (6) facing backwards",-11.695476531982422,topk,,"a large, grey sofa",-29.93485641479492,topk,
8,a small red chair facing to the left,-10.113924026489258,topk,,a small red chair facing to the left,-9.332014083862305,topk,,"a blue, small chair facing backwards",-10.362466812133787,topk,,"a large, gray chair facing forwards",-31.282676696777344,topk,,"a small, red sofa, facing left",-30.48275375366211,topk,,a small,-10.835844039916992,topk,,a large grey sofa facing forwards in the room,-31.62924575805664,topk,
9,"a small, red chair facing the right",-12.475340843200684,topk,,"a small, red chair facing the right",-9.370416641235352,topk,,"a small, blue chair facing to the right",-9.353578567504885,topk,,"a grey, large chair",-32.291385650634766,topk,,"a small, red chair facing to the left",-30.402870178222656,topk,,"a blue, facing-backwards sofa",-10.910385131835938,topk,,a large grey chair facing forwards,-32.059120178222656,topk,
