,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-31.024147033691406,topk,,"a small, red chair facing the left",-29.21807289123535,topk,,a backwards-facing blue chair,-10.356688499450684,topk,,a grey sofa facing forwards,-31.583229064941406,topk,,"a small, red sofa (5)",-31.55896377563477,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,"a large, grey sofa facing forwards ",-27.624345779418945,topk,
1,a small red chair to the right,-31.2650146484375,topk,,"a small, red chair - facing to the left",-32.69461441040039,topk,,a blue chair facing backwards,-10.222389221191406,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,"a small, red sofa ",-27.60965347290039,topk,,"a blue, small sofa facing backwards",-32.10177230834961,topk,,a grey sofa facing forwards,-29.99446678161621,topk,
2,"a small, red chair, facing right",-30.4038028717041,topk,,a blue chair facing backwards,-32.30766296386719,topk,,"a small, blue chair in the room",-10.091506004333496,topk,,a large gray chair facing forwards,-31.10343170166016,topk,,"a small, red, left-facing sofa",-31.6115665435791,topk,,"a small, blue sofa with its back to us",-33.75327682495117,topk,,"a large, grey sofa, facing forwards",-31.38731384277344,topk,
3,a red chair ,-30.80756187438965,topk,,a small red chair is facing to the left,-32.9012451171875,topk,,"a blue chair, facing backwards",-9.662614822387695,topk,,a chair facing forwards,-30.157928466796875,topk,,a small sofa,-29.70389175415039,topk,,a small blue sofa is facing backwards,-33.378780364990234,topk,,"a large, grey sofa",-29.93529319763184,topk,
4,a red chair is facing to the right,-31.24012756347656,topk,,"a small, red chair, facing to the left, in a room",-35.92634963989258,topk,,a small blue chair is facing backwards,-10.473124504089355,topk,,a grey chair facing forward,-31.164066314697266,topk,,a small red sofa facing to the left,-28.554126739501957,topk,,"a small, blue sofa facing the back of the room",-33.9995231628418,topk,,"a large, grey sofa facing forwards""",-28.194658279418945,topk,
5,a small red chair facing to the left,-32.70866012573242,topk,,a small red chair facing to the left,-31.414045333862305,topk,,a blue chair that is facing backwards,-9.222341537475586,topk,,a grey chair ,-31.66841125488281,topk,,"a small red sofa, facing to the left",-31.01843643188477,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,"a large, grey sofa  facing forwards",-30.489500045776367,topk,
6,a small red chair,-30.254648208618164,topk,,a red chair facing to the left,-29.905746459960938,topk,,"a small, blue chair with its back to us",-10.609642028808594,topk,,a large grey chair facing the front,-32.72474670410156,topk,,"a small, red sofa faces left",-30.412569046020508,topk,,"a small, blue sofa that is facing backwards",-35.43299865722656,topk,,"a large, grey sofa is facing forwards",-31.3881893157959,topk,
7,"a small, red chair  (1)",-31.39727783203125,topk,,"a small, red chair, facing to the left, in the room",-33.77536392211914,topk,,"a small, blue chair is facing backwards",-8.721908569335938,topk,,"a large grey chair, facing forwards",-31.829402923583984,topk,,a small red sofa facing left,-29.583141326904297,topk,,"a small, blue chair facing backwards",-32.134117126464844,topk,,"a small, blue sofa facing backwards",-29.387296676635746,topk,
8,"a small, red chair facing to the right",-30.63576889038086,topk,,a small red chair,-32.41325378417969,topk,,a blue sofa facing backwards,-9.879711151123049,topk,,a large grey chair facing forwards in the room,-32.011775970458984,topk,,"a small, red sofa",-24.48465156555176,topk,,"a small, blue, backwards-facing sofa",-32.52851486206055,topk,,"a small, red chair facing to the right",-30.53873634338379,topk,
9,a small red chair ,-29.590585708618164,topk,,"a small, red chair with its back to the right",-33.32313919067383,topk,,"a small, blue chair facing to the left",-10.234634399414062,topk,,a small red chair facing to the left,-32.603485107421875,topk,,a small,-30.808135986328125,topk,,"a small, blue sofa with its back facing us",-33.821746826171875,topk,,"a large, grey sofa faces forwards",-31.851024627685547,topk,
