,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a chair facing to the right,-29.77015495300293,topk,,"a small, red chair facing  to the left",-32.77507400512695,topk,,"a small, blue chair facing to the left",-9.244085311889648,topk,,"a grey, large chair facing forwards",-30.477842330932617,topk,,a small sofa facing to the left,-30.62946319580078,topk,,a blue facing backwards,-10.991961479187012,topk,,"a large,",-32.27293014526367,topk,
1,"a small red chair, facing right",-30.851423263549805,topk,,a chair facing to the left,-30.297657012939453,topk,,"a small, blue chair facing the opposite direction of the others",-11.83630084991455,topk,,"a  large, grey chair facing forwards",-31.413333892822266,topk,,"a small, red sofa ",-27.60968399047852,topk,,"a small blue sofa, facing backwards",-10.896244049072266,topk,,"a small, blue sofa facing backwards",-30.709930419921875,topk,
2,a red chair to the right,-30.0561580657959,topk,,"a  small, red chair facing to the left",-32.29049301147461,topk,,"a small, blue sofa facing backwards",-7.42061185836792,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,"a small red sofa, facing left",-31.07019424438477,topk,,"a small, blue sofa facing backwards",-6.389070510864258,topk,,a large grey sofa,-28.819873809814453,topk,
3,"a small, red chair facing right",-27.7122802734375,topk,,"a small, red chair that is facing to the left",-31.671751022338867,topk,,a blue chair,-9.974957466125488,topk,,a large grey facing forwards chair,-32.475704193115234,topk,,a small red sofa faces left,-31.454614639282227,topk,,a small blue sofa facing backward,-9.73948097229004,topk,,a large grey facing forwards,-32.04848098754883,topk,
4,"a small, red chair  facing to the right",-30.20073699951172,topk,,"a small, red chair ",-28.996017456054688,topk,,"a small, blue chair backwards",-9.388683319091797,topk,,a grey chair,-28.79341125488281,topk,,a small,-30.808135986328125,topk,,"a small, blue sofa facing to the right",-9.779107093811035,topk,,"a large, grey, sofa, facing forwards",-32.624107360839844,topk,
5,"a small, red chair ",-30.46450424194336,topk,,"a small, red chair 1",-32.53074645996094,topk,,a small blue chair ,-10.131175994873049,topk,,"a large grey chair facing forwards""",-32.4376335144043,topk,,a small red sofa facing to the left,-26.25360870361328,topk,,a small sofa facing backwards,-10.61049461364746,topk,,"a large, grey facing forwards sofa",-31.721250534057617,topk,
6,"a small, red chair 1",-30.91704368591309,topk,,a small,-31.9023551940918,topk,,"a small, blue chair is facing backwards",-8.5315523147583,topk,,a grey chair ,-31.66841125488281,topk,,"a small, red sofa 5",-31.22080612182617,topk,,"a small blue sofa facing backwards""",-10.428550720214844,topk,,a sofa facing forwards,-31.974184036254883,topk,
7,a red chair facing to the right,-27.26983070373535,topk,,a small red chair  facing to the left,-32.57143020629883,topk,,a small chair facing backwards,-9.90358829498291,topk,,a large grey chair facing forwards,-32.00022506713867,topk,,"a small, red sofa, facing left",-29.97259521484375,topk,,"a small, blue sofa (6) facing backwards",-11.695476531982422,topk,,"a large, grey sofa",-29.93529319763184,topk,
8,a small red chair facing right,-29.716209411621094,topk,,a small red chair facing to the left,-31.414045333862305,topk,,"a small, blue chair (3) facing backwards",-11.683087348937988,topk,,a small red chair facing to the left,-33.62264633178711,topk,,a sofa,-30.48279571533203,topk,,a small,-10.835844039916992,topk,,a large grey chair facing forwards,-31.231184005737305,topk,
9,a small red chair facing to the left,-30.581695556640625,topk,,"a small, red chair facing the right",-32.508426666259766,topk,,"a blue, small chair facing backwards",-9.802602767944336,topk,,"a small, red chair facing to the left",-31.511159896850582,topk,,"a small, red chair facing to the left",-31.39510536193848,topk,,"a blue, facing-backwards sofa",-10.910385131835938,topk,,a small red chair facing to the left,-31.946853637695312,topk,
