,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.607345581054688,topk,,"a large, grey chair ",-29.022933959960938,topk,,a red chair ,-29.372732162475582,topk,,"a small, grey chair facing backwards ",-8.85645580291748,topk,,"a large, grey desk facing forwards""",-28.17485237121582,topk,,"a large, red desk with its back facing the viewer",-11.593246459960938,topk,,"a large, grey desk facing backwards",-31.55750274658203,topk,
1,a large grey chair facing backwards in the room,-29.744834899902344,topk,,"a large, grey chair facing forwards;",-31.101476669311523,topk,,a red chair facing backward,-29.885475158691406,topk,,"a small, grey chair facing backwards""",-9.64551830291748,topk,,"a large, grey desk facing forwards'",-30.65922737121582,topk,,"a large, red desk""",-9.927112579345703,topk,,"a small, grey desk faced backwards",-31.83640480041504,topk,
2,a grey chair ,-30.39471435546875,topk,,"a large, grey chair facing forwards is in the room",-32.32929992675781,topk,,"a large, red chair  (3)",-32.05947494506836,topk,,"a small, grey chair that is facing backwards",-10.973456382751465,topk,,"a large, grey desk facing forwards is in the room",-31.68643951416016,topk,,"a large, red desk facing the opposite direction of the other objects",-13.079463005065918,topk,,"a large, grey chair facing backwards",-30.906888961791992,topk,
3,"a large, grey chair facing backwards",-28.65062522888184,topk,,a chair facing forwards,-29.490272521972656,topk,,a large chair facing backwards,-31.413896560668945,topk,,"a small, grey chair facing backwards  (4)",-10.329899787902832,topk,,a large desk,-29.442184448242188,topk,,a large desk,-8.874666213989258,topk,,a desk facing backwards,-31.30877685546875,topk,
4,"a grey chair facing backwards, large in size",-30.92755126953125,topk,,"a large, grey chair facing forwards <|user|>  <|bot|>",-35.59154510498047,topk,,a small red chair,-31.476619720458984,topk,,"a large, grey chair facing backwards",-7.212647914886475,topk,,"a large, grey desk, facing forwards",-29.54278945922852,topk,,"a large, red desk, facing backwards",-10.114740371704102,topk,,"a small, grey desk is facing backwards",-30.83016395568848,topk,
5,a large chair facing backwards,-29.20745277404785,topk,,"a large, grey chair facing backwards",-31.1877555847168,topk,,"a large, red chair facing backwards",-29.59862327575684,topk,,a small grey chair,-8.499876976013184,topk,,"a large, grey desk",-25.23326110839844,topk,,a red desk facing backwards,-8.628351211547852,topk,,"a small, grey desk facing backwards is object 7",-31.92599296569824,topk,
6,a backwards grey chair,-29.025775909423828,topk,,"a large, grey chair facing forwards,",-31.703039169311523,topk,,"a large, red chair (3)",-32.65250015258789,topk,,"a grey, small chair facing backwards",-9.52704906463623,topk,,"a large, grey desk facing forwards """,-31.70610237121582,topk,,"a large, red desk with its back facing us",-11.333836555480955,topk,,"a small, grey desk ",-28.607154846191406,topk,
7,"a large, grey chair, facing backwards",-32.10293960571289,topk,,"a large, grey chair that is facing forwards",-31.332355499267575,topk,,a large red chair facing backwards,-26.911027908325195,topk,,"a small, grey chair  facing backwards",-10.445533752441406,topk,,"a  large, grey desk facing forwards",-30.23788452148437,topk,,"a large red desk, facing backwards",-10.33608627319336,topk,,a grey desk facing backwards,-30.3944149017334,topk,
8,a large grey chair,-30.3201961517334,topk,,a forward-facing grey chair,-31.579164505004883,topk,,a large chair,-30.576210021972656,topk,,a small grey chair ,-8.124876976013184,topk,,"a large, grey desk  ",-30.92076110839844,topk,,"a large, red table facing backwards",-10.1056489944458,topk,,a grey chair,-31.233997344970703,topk,
9,"a large, grey chair that is facing backwards",-30.41632461547852,topk,,a grey chair,-31.21598625183105,topk,,a large red chair,-30.976192474365234,topk,,a small chair facing backwards,-7.786143779754639,topk,,a large grey desk ,-30.972347259521484,topk,,"a large, red chair facing backwards",-7.491929054260254,topk,,"a small, grey desk facing backwards""",-28.536279678344727,topk,
