,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a chair facing to the right,-8.348278999328613,topk,,a chair facing to the left,-8.215622901916504,topk,,a small blue chair,-7.474925994873047,topk,,"a  large, grey chair facing forwards",-31.413333892822266,topk,,a small sofa facing to the left,-10.52579402923584,topk,,a blue facing backwards,-33.07008361816406,topk,,"a large, grey sofa facing forwards'",-8.452886581420898,topk,
1,a red chair to the right,-9.7145414352417,topk,,"a  small, red chair facing to the left",-11.22983741760254,topk,,"a small, blue chair facing to the left",-9.24415397644043,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,"a small, red sofa ",-6.724916458129883,topk,,"a small blue sofa, facing backwards",-32.69852066040039,topk,,"a small, blue sofa facing backwards",-7.379486560821533,topk,
2,"a small, red chair facing right",-6.2450103759765625,topk,,"a small, red chair that is facing to the left",-12.02229118347168,topk,,"a small, blue chair facing the opposite direction of the others",-11.828571319580078,topk,,a large grey chair facing to the right,-33.2408561706543,topk,,"a small red sofa, facing left",-10.639056205749512,topk,,"a small, blue sofa facing backwards",-28.467205047607425,topk,,a large grey sofa,-9.66362190246582,topk,
3,"a small, red chair ",-6.402004718780518,topk,,"a small, red chair ",-6.913983345031738,topk,,"a small, blue sofa facing backwards",-7.42061185836792,topk,,a large grey sofa,-32.4623908996582,topk,,a small red sofa faces left,-10.569849014282228,topk,,a small blue sofa facing backward,-31.817607879638672,topk,,"a large, grey sofa facing forwards in a room",-9.459782600402832,topk,
4,"a small, red chair  facing to the right",-7.961962223052978,topk,,"a small, red chair 1",-10.448711395263672,topk,,a blue chair,-9.974957466125488,topk,,a grey chair facing forwards ,-31.90624046325684,topk,,"a small, red sofa faced to the left",-10.751349449157717,topk,,"a small, blue sofa facing to the right",-32.66981506347656,topk,,a large grey facing forwards,-8.67080307006836,topk,
5,"a small, red chair 1",-8.420610427856445,topk,,a small,-9.820322036743164,topk,,"a small, blue chair with its back facing the viewer",-11.913161277770996,topk,,a grey chair,-31.78559875488281,topk,,a small,-9.92337131500244,topk,,a small sofa facing backwards,-32.688621520996094,topk,,"a large, grey facing forwards sofa",-9.7134370803833,topk,
6,a red chair facing to the right,-5.847955703735352,topk,,a small red chair facing right,-10.554022789001465,topk,,a small blue chair ,-10.131175994873049,topk,,a large grey facing forwards,-31.07316780090332,topk,,a small red sofa facing to the left,-10.023395538330078,topk,,"a small blue sofa facing backwards""",-32.506675720214844,topk,,"a large, grey sofa facing forwards is object 7",-9.965237617492676,topk,
7,a small,-9.7264986038208,topk,,a small red chair  facing to the left,-10.489401817321776,topk,,"a small, blue chair backwards",-10.237448692321776,topk,,a large grey chair  facing forwards,-32.21513748168945,topk,,"a small, red sofa-facing to the left",-10.742924690246582,topk,,"a small, blue sofa (6) facing backwards",-33.150047302246094,topk,,"a large, grey sofa",-7.927479267120361,topk,
8,"a small, red chair facing the right",-6.416621685028076,topk,,a small red chair facing to the left,-10.212113380432127,topk,,"a small, blue chair is facing backwards",-8.710195541381836,topk,,"a large, gray chair facing forwards",-31.282676696777344,topk,,"a small, red sofa, facing left",-9.627948760986328,topk,,a small,-32.913970947265625,topk,,a large grey chair facing forwards,-9.223368644714355,topk,
9,"a small, red chair facing to the left",-7.178739547729492,topk,,"a small, red chair facing the right",-10.426395416259766,topk,,a small chair facing backwards,-9.90358829498291,topk,,"a large grey chair facing forwards""",-32.4376335144043,topk,,"a small, red chair facing to the left",-9.526885032653809,topk,,"a small, blue sofa  ",-32.93196487426758,topk,,a large grey sofa facing forwards in the room,-9.62259578704834,topk,
10,a small chair facing to the right,-7.193994522094727,topk,,a small red chair ,-9.932783126831056,topk,,"a blue, small chair facing backwards",-9.802602767944336,topk,,"a grey, large chair",-30.032634735107425,topk,,a sofa,-9.598031997680664,topk,,"a small, red chair facing to the left",-32.880149841308594,topk,,a small red chair facing to the left,-9.939041137695312,topk,
11,a red chair,-9.612247467041016,topk,,"a small, red chair facing left",-6.819012641906738,topk,,"a small, blue chair facing the back",-10.956372261047363,topk,,"a large, grey sofa",-30.33307838439941,topk,,"a small, red sofa facing to the left",-1.9879549741744995,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa facing forwards is object 7 in the room",-11.161585807800291,topk,
12,a red chair is facing to the right,-9.429207801818848,topk,,a blue chair facing backwards,-10.225629806518556,topk,,"a small blue chair, facing backwards",-10.457088470458984,topk,,a large grey chair facing forwards,-29.44414520263672,topk,,"a small, red sofa that is facing to the left",-10.091898918151855,topk,,a sofa facing backwards,-33.032447814941406,topk,,"a small, red chair facing to the left",-8.553241729736328,topk,
13,a small chair facing the right,-9.4684419631958,topk,,a small chair facing to the left,-8.41965389251709,topk,,"a small, blue chair facing to the right",-11.693157196044922,topk,,a large gray chair facing forward,-32.21280670166016,topk,,"a small, red sofa",-3.599916219711304,topk,,"a small, red sofa facing to the left",-32.73029708862305,topk,,a sofa,-9.043774604797363,topk,
14,"a small, red chair that is facing to the right",-9.80111026763916,topk,,a small red chair is facing to the left,-10.809148788452148,topk,,a small blue chair that is facing backwards,-10.809318542480469,topk,,"a small, red chair facing to the left",-32.5384635925293,topk,,"a small, red sofa facing left",-6.815454483032227,topk,,"a small, blue sofa that is facing backwards",-31.197568893432617,topk,,"a small, red sofa facing to the left",-9.37590503692627,topk,
15,"a small, red, facing-right chair",-10.096960067749023,topk,,"a small, red chair facing to the right ",-11.148390769958496,topk,,a blue chair facing backwards,-10.222389221191406,topk,,a blue chair facing backwards,-32.527244567871094,topk,,"a small, red sofa (5)",-10.674226760864258,topk,,a blue sofa facing backward,-32.478904724121094,topk,,"a large, grey facing forwards",-9.6821870803833,topk,
16,"a small, red chair facing the left",-9.579535484313965,topk,,"a small red chair facing to the left""",-10.14009952545166,topk,,a blue chair is facing backwards,-9.258118629455566,topk,,a large grey chair facing forwards in a room,-33.48616027832031,topk,,a small red sofa to the left,-11.053714752197266,topk,,"a small, blue sofa, facing backwards",-29.88277816772461,topk,,a large grey sofa ,-9.92143440246582,topk,
17,a chair facing right,-8.989819526672363,topk,,"a small, red chair 2",-10.30296516418457,topk,,"a small, blue chair with its back facing you",-11.01418399810791,topk,,a small blue chair facing backwards,-31.647872924804688,topk,,a small red sofa,-9.801749229431152,topk,,"a small, blue sofa",-30.525714874267575,topk,,"a large, grey sofa facing forwards 7",-9.366748809814451,topk,
18,"a small, red chair facing",-9.783336639404297,topk,,"a small, red sofa",-10.379152297973633,topk,,"a small, blue chair facing the opposite direction of the other chairs",-12.33419418334961,topk,,a large sofa,-31.553058624267575,topk,,"a small, red sofa""",-10.021791458129885,topk,,"a small, blue sofa facing backward",-31.42959213256836,topk,,"a large, grey chair facing forwards",-6.9409003257751465,topk,
19,"a small, red chair  ",-9.605130195617676,topk,,"a small, red chair facing the left",-7.136041641235352,topk,,a small blue chair facing backwards,-4.590323925018311,topk,,"a large, grey, facing forwards chair",-32.55757522583008,topk,,"a small,",-9.63863754272461,topk,,"a small, blue sofa  facing backwards",-31.47835731506348,topk,,"a large, grey sofa, facing forwards",-9.379499435424805,topk,
20,"a small,",-9.364118576049805,topk,,"a small, red chair facing",-10.451825141906738,topk,,"a small, blue sofa",-9.837054252624512,topk,,a large gray chair facing forwards,-32.97550201416016,topk,,a chair,-10.269906997680664,topk,,"a small,",-32.70893859863281,topk,,"a grey, large sofa facing forwards",-9.75014877319336,topk,
21,"a small, red chair is facing to the right",-9.17924976348877,topk,,"a small, red chair  ",-10.171795845031738,topk,,"a small, blue chair with its back to us",-10.629493713378906,topk,,"a small, blue chair facing backwards",-30.131357192993164,topk,,a red sofa,-5.977269172668457,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,"a large, grey sofa ",-7.599354267120361,topk,
