,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair on the left,-31.57969284057617,topk,,a backwards-facing blue chair,-31.95834350585937,topk,,"a large, green chair facing the left",-9.48252296447754,topk,,"a small grey chair facing forwards""",-31.05645179748535,topk,,"a large blue fan, facing backwards",-30.487468719482425,topk,,a fan facing to the left,-30.072525024414062,topk,,"a small, grey fan face forwards",-31.43442916870117,topk,
1,a large blue facing left chair,-31.2553653717041,topk,,a blue chair facing backwards,-28.26311492919922,topk,,a green chair to the left,-10.298632621765137,topk,,"a large, green chair",-29.891366958618164,topk,,"a large, blue fan that is facing backwards",-31.238365173339844,topk,,"a large, green chair",-31.99128150939941,topk,,"a grey, small fan facing forwards",-31.05877113342285,topk,
2,a blue chair facing left,-31.130096435546875,topk,,"a large, blue chair facing the wall",-32.533870697021484,topk,,a green chair facing to the left,-8.19861125946045,topk,,a small grey chair,-30.052059173583984,topk,,a large blue fan facing to the left,-31.134296417236328,topk,,a large green fan to the left,-31.084306716918945,topk,,"a small, grey fan is facing forwards",-30.07773780822754,topk,
3,"a large, blue chair, facing to the left",-29.79256248474121,topk,,"a blue chair, facing backwards",-32.34476852416992,topk,,"a large, green chair",-5.221120357513428,topk,,a large blue chair facing to the left,-30.80217170715332,topk,,a large blue fan ,-29.850048065185547,topk,,"a large, green fan face to the left",-33.116416931152344,topk,,a small grey fan facing forwards,-29.13735580444336,topk,
4,a large blue chair ,-30.27722930908203,topk,,a small grey fan facing forwards,-31.968141555786133,topk,,a large green chair facing left,-6.349880695343018,topk,,a small grey fan facing forwards,-32.15452575683594,topk,,a small grey fan facing forwards,-30.71607208251953,topk,,a green chair,-28.894237518310547,topk,,a small grey chair,-29.568998336791992,topk,
5,a large blue chair 1,-30.808490753173828,topk,,a large blue chair facing to the left,-32.567474365234375,topk,,a large green chair facing the left,-8.089706420898438,topk,,"a small, grey chair in the room",-32.15073013305664,topk,,a blue fan facing backwards,-27.82721900939941,topk,,a blue fan facing backwards,-32.208274841308594,topk,,a large blue chair facing to the left,-30.627513885498047,topk,
6,a blue chair is facing to the left,-31.4992790222168,topk,,a large blue chair facing backward,-30.527019500732425,topk,,a large blue chair facing to the left,-11.068771362304688,topk,,a small grey chair facing forwards in the room,-30.642683029174805,topk,,"a large, blue fan is in the room",-30.98285675048828,topk,,a green fan facing to the left,-31.02904319763184,topk,,a small grey fan  facing forwards,-30.725940704345703,topk,
7,"a large, blue, facing-left chair",-31.507591247558597,topk,,a blue chair facing backwards ,-31.91936492919922,topk,,a green chair that is facing to the left,-12.303016662597656,topk,,a small grey chair facing forwards,-25.72832679748535,topk,,"a small, grey chair",-30.956016540527344,topk,,a green fan ,-31.869747161865234,topk,,"a large, green chair",-31.260475158691406,topk,
8,"a large, blue chair 1",-30.34461212158203,topk,,a large chair facing backwards,-30.131113052368164,topk,,"a large, green chair ",-7.510182857513428,topk,,a small grey chair facing forward,-29.00965118408203,topk,,"a large, blue fan",-24.68512344360352,topk,,a large green fan facing the left,-30.69911766052246,topk,,"a small, grey fan""",-30.773815155029297,topk,
9,a large blue chair facing to the left,-30.32084274291992,topk,,a small grey chair facing forwards,-30.97045135498047,topk,,"a large, green chair facing left",-7.36866569519043,topk,,a small grey chair facing to the front,-32.322959899902344,topk,,a large fan facing backwards,-30.25951194763184,topk,,a green fan is facing to the left,-32.05998229980469,topk,,a grey fan facing forward,-30.919527053833008,topk,
10,a big blue chair facing left,-30.218172073364254,topk,,"a large, blue chair facing the opposite direction of the other chairs",-34.87384414672852,topk,,a small grey chair facing forwards,-10.09094524383545,topk,,a grey chair,-26.791994094848636,topk,,a large fan,-29.627426147460938,topk,,"a large, green fan, facing left",-32.26051330566406,topk,,a blue fan facing backwards,-30.494245529174805,topk,
