,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small blue fan to the left,-9.541263580322266,topk,,"a large, red fan facing backwards",-10.259697914123535,topk,,"a large, blue fan faces to the left",-9.109872817993164,topk,,"a large, red fan facing backwards",-24.58707618713379,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,"a large, blue sofa  facing to the left",-30.003780364990234,topk,,a large red sofa,-10.421998977661133,topk,
1,a small blue fan ,-7.185510635375977,topk,,"a small, green fan faces left",-11.271114349365234,topk,,"a large, blue fan""",-9.384252548217772,topk,,"a large, red fan faces backwards",-30.665491104125977,topk,,a little green sofa facing to the left,-31.901775360107425,topk,,"a large, blue sofa is facing to the left",-30.65205955505371,topk,,"a large,",-10.05651569366455,topk,
2,a small blue fan is facing to the left,-9.65375804901123,topk,,"a small, green fan to the left",-11.259132385253906,topk,,a large fan that is blue in color and facing to the left,-10.576055526733398,topk,,a backwards-facing red fan,-30.229145050048828,topk,,a small green sofa,-25.058353424072266,topk,,"a large, blue sofa  (6)",-32.35770797729492,topk,,"a large, red sofa""",-10.162556648254396,topk,
3,a small fan that is blue in color and facing to the left,-10.65577507019043,topk,,a small blue fan facing to the left,-10.978912353515623,topk,,a large blue fan ,-8.014968872070312,topk,,"a large, red fan  ",-30.70345687866211,topk,,a green sofa that is facing to the left,-31.42624282836914,topk,,a large blue sofa ,-31.180465698242188,topk,,"a large, red fan facing backwards",-10.145180702209473,topk,
4,a blue fan is in the room,-9.848939895629885,topk,,"a small, green fan in a room",-11.15225887298584,topk,,a large blue fan,-5.3040313720703125,topk,,"a large, red fan facing to the left",-30.614086151123047,topk,,a green sofa ,-30.042333602905277,topk,,"a large, blue sofa",-30.071269989013672,topk,,"a large, red sofa",-8.248494148254395,topk,
5,a small blue fan facing the left,-8.867278099060059,topk,,"a small, green fan facing to the right",-11.278918266296388,topk,,a large blue fan is facing left,-9.73918628692627,topk,,"a large, red fan that is facing backwards",-29.33734893798828,topk,,"a green, small sofa",-31.832674026489254,topk,,a large blue sofa facing the left,-30.13267135620117,topk,,"a large, red sofa, facing backwards",-11.38438892364502,topk,
6,a small blue fan on the left,-8.675529479980469,topk,,"a small, green fan facing to the left",-2.427355527877808,topk,,"a large, blue fan, facing left",-9.93564796447754,topk,,"a large, red fan facing backwards ",-28.08707618713379,topk,,"a green, small sofa facing left",-30.793237686157227,topk,,"a large blue sofa, facing to the left",-31.26011276245117,topk,,"a large, red sofa facing the opposite direction of the other objects",-11.810052871704102,topk,
7,a small blue fan facing to the left,-6.071206569671631,topk,,a small green fan,-4.62653923034668,topk,,"a large blue fan, facing left",-8.906123161315918,topk,,"a large, red fan facing to the right",-30.145336151123047,topk,,"a small, green couch",-29.96820068359375,topk,,"a blue, large sofa",-32.30787658691406,topk,,"a large, red sofa ",-7.451619148254394,topk,
8,a blue small fan,-9.22607421875,topk,,"a small, green fan is in the room",-10.50521755218506,topk,,a large fan facing to the left,-7.745632171630859,topk,,a large fan that is red in color and facing backwards,-31.22147560119629,topk,,a small,-31.958017349243164,topk,,"a large, blue sofa to the left",-32.13618850708008,topk,,"a large, blue sofa",-10.78087329864502,topk,
9,a small fan facing left,-8.038337707519531,topk,,"a small, green fan, facing to the left",-8.716312408447266,topk,,"a large blue fan, facing to the left",-8.377167701721191,topk,,"a small, green fan facing to the left",-28.45516586303711,topk,,"a small, green sofa",-22.34320068359375,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa facing backward",-8.53367805480957,topk,
