,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small blue fan facing to the left,-24.963592529296875,topk,,"a small, green fan (2)",-31.119186401367188,topk,,"a small, blue fan facing to the left",-8.375683784484863,topk,,"a small, blue fan facing to the left",-8.426106452941895,topk,,"a small, green sofa  (5)",-30.355966567993164,topk,,a large blue sofa is facing to the left,-31.677907943725582,topk,,"a large, red sofa facing forwards",-29.537586212158203,topk,
1,"a small, blue fan facing to the left",-29.587495803833008,topk,,"a small, green fan",-25.94647216796875,topk,,"a  large, blue fan facing to the left",-9.67900276184082,topk,,"a large, red fan""",-10.08431625366211,topk,,a green couch facing left,-30.7510986328125,topk,,"a large, blue sofa faced to the left",-33.39617156982422,topk,,"a small, blue fan facing to the left",-30.745445251464844,topk,
2,"a small blue fan, facing left",-29.381324768066406,topk,,"a small, green fan facing to the left",-25.535490036010746,topk,,a large blue fan facing to the left,-6.425731658935547,topk,,"a small, green fan",-9.545820236206056,topk,,"a small, green sofa, facing to the left, in a room",-35.446285247802734,topk,,"a large, blue sofa is facing to the left",-30.451229095458984,topk,,a large sofa facing backwards,-28.32720375061035,topk,
3,"a small fan, blue in color, facing left",-31.21457290649414,topk,,"a small, green fan 2",-31.101219177246094,topk,,a large blue fan ,-8.014968872070312,topk,,"a large fan, facing backwards",-10.065133094787598,topk,,a green sofa is facing left,-30.39897727966309,topk,,"a large, blue sofa (6)",-32.69304656982422,topk,,"a large, red sofa facing backwards ",-31.874492645263672,topk,
4,"a small, blue fan in the room",-30.310287475585938,topk,,a green fan facing to the left,-26.123842239379883,topk,,"a large, blue fan faces to the left",-9.109872817993164,topk,,a large fan that is red in color and facing backwards,-10.504462242126465,topk,,"a small, green couch",-29.96820068359375,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,a large red sofa facing to the right,-31.999271392822266,topk,
5,a small blue fan is facing left,-30.50981712341309,topk,,a green fan ,-29.85835838317871,topk,,"a large, blue fan, facing left",-9.93564796447754,topk,,"a small, green fan facing to the left",-7.6016526222229,topk,,a small sofa,-28.93260383605957,topk,,"a large, blue sofa 6",-31.63119125366211,topk,,a large red sofa facing backward,-30.365840911865234,topk,
6,a small fan facing left,-28.92867088317871,topk,,a green fan in the room,-31.14105033874512,topk,,"a large, blue fan facing left",-7.455976486206055,topk,,a red sofa facing backwards,-7.949881553649902,topk,,"a small, green sofa ",-30.70861053466797,topk,,a large blue sofa  facing to the left,-31.443084716796875,topk,,"a large, red sofa facing the opposite direction of other objects",-33.81371307373047,topk,
7,"a small, blue fan  facing to the left",-29.942407608032227,topk,,a small green fan facing the left,-30.355323791503903,topk,,"a large, blue fan is facing to the left",-8.311816215515137,topk,,"a large, red, backwards fan",-9.85813808441162,topk,,"a small, green sofa faces left",-30.804492950439453,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,"a large, red sofa is facing backwards",-29.769271850585938,topk,
8,"a small, blue fan to the left",-29.285144805908203,topk,,a green fan is facing to the left,-30.76923370361328,topk,,"a large, blue fan in the room",-9.661998748779297,topk,,"a large, red fan facing backward",-7.921419143676758,topk,,a green sofa ,-30.042333602905277,topk,,"a large, blue sofa""",-31.805644989013672,topk,,a red sofa facing backwards,-30.237865447998047,topk,
9,"a small blue fan""",-30.54098129272461,topk,,a blue fan facing to the left,-31.02855682373047,topk,,a large fan that is blue and facing to the left,-10.891392707824709,topk,,"a large, red fan  (4)",-10.600393295288086,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,a blue sofa facing to the left,-28.57257652282715,topk,,"a large, red sofa facing to the right",-31.45940589904785,topk,
