,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large red sofa,-24.332256317138672,topk,,"a small, red sofa faces to the right",-10.306937217712402,topk,,"a small, blue sofa that is facing to the right",-31.822444915771484,topk,,a small green sofa ,-30.78891372680664,topk,,a large red sofa,-10.984313011169434,topk,,"a small, blue  desk facing to the right",-32.60908508300781,topk,,"a small, red desk",-30.625661849975582,topk,
1,"a large,",-30.73153114318848,topk,,a large red sofa,-10.450379371643066,topk,,"a small, blue sofa  facing to the right",-29.745445251464844,topk,,"a small, green desk facing backwards",-31.2593994140625,topk,,"a small, green desk facing backwards",-9.613935470581056,topk,,"a small, green desk facing backwards",-32.69268798828125,topk,,"a small, green desk facing backwards",-22.189807891845703,topk,
2,"a large, red sofa that is facing to the right",-31.18600082397461,topk,,"a small, red sofa ",-8.680122375488281,topk,,"a small, blue  sofa",-32.18460464477539,topk,,a small green desk facing backwards,-29.775697708129883,topk,,a desk,-10.876420021057127,topk,,"a small, blue desk that faces to the right",-32.56074905395508,topk,,"a small, green desk  facing backwards",-30.07916259765625,topk,
3,"a large, red sofa""",-31.21754646301269,topk,,"a small, red couch",-9.04511260986328,topk,,a small blue sofa facing to the right,-29.1247615814209,topk,,"a small, green sofa facing the opposite direction of the others",-32.83779525756836,topk,,a ,-12.006145477294922,topk,,"a small, blue desk facing to the left",-31.99420547485352,topk,,a small green desk facing backwards,-30.622604370117188,topk,
4,"a large, red sofa, facing to the right",-33.48088073730469,topk,,"a small, red sofa facing backwards",-9.790582656860352,topk,,"a small blue sofa facing to the right""",-31.85611724853516,topk,,a small green sofa,-31.10141372680664,topk,,a small  red desk  facing to the right,-12.870966911315918,topk,,"a small, blue desk",-26.11587905883789,topk,,"a small, green desk facing downwards",-30.791370391845703,topk,
5,"a large, red sofa faces right",-31.19967460632324,topk,,"a small, red sofa is facing to the right",-10.992195129394531,topk,,"a small, blue sofa  ",-32.2238655090332,topk,,"a small, green sofa face",-31.342926025390625,topk,,"a large, red sofa",-11.758864402770996,topk,,"a small blue desk, facing to the right",-32.164852142333984,topk,,"a small, green desk face backwards",-30.802146911621094,topk,
6,"a large, red sofa",-24.48114013671875,topk,,"a large, red sofa",-10.329305648803713,topk,,"a small, blue sofa facing to the  right",-42.30208206176758,topk,,"a small, blue sofa facing to the right",-30.803754806518555,topk,,a desk facing to the right,-10.321399688720703,topk,,"a small, blue sofa facing to the right",-29.696622848510746,topk,,"a large, red sofa",-29.870723724365234,topk,
7,a large red facing right sofa,-30.75546264648437,topk,,"a small, red sofa facing to the right  (2)",-12.931082725524902,topk,,a small blue sofa facing to the right ,-31.35611724853516,topk,,a small green sofa facing backwards,-28.57209205627441,topk,,"a small, blue desk",-12.1730375289917,topk,,"a small, blue desk-facing to the right",-32.56238555908203,topk,,"a small, green desk faced backwards",-31.56732177734375,topk,
8,"a large, red sofa 1",-31.27618408203125,topk,,"a small, red sofa that is facing to the right",-14.25505542755127,topk,,a blue sofa,-28.930753707885746,topk,,a small sofa facing backwards,-29.16878318786621,topk,,"a small , red desk facing to the right",-11.472360610961914,topk,,"a small, blue desk that is facing to the right",-31.939594268798828,topk,,a small green desk ,-31.62206077575684,topk,
9,"a large, red sofa  (1)",-30.829145431518555,topk,,a small,-10.26366138458252,topk,,"a small, blue sofa, facing to the right",-29.97770881652832,topk,,a small green sofa facing to the left,-31.43965530395508,topk,,a small  red desk facing to the right,-10.625330924987791,topk,,"a small, blue desk faced to the right",-32.17862319946289,topk,,"a small, green desk facing the left",-31.5368595123291,topk,
