,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey, desk, facing forwards",-31.30333709716797,topk,,"a large, blue desk",-25.33342170715332,topk,,"a small, green desk",-30.827146530151367,topk,,"a small, green table",-8.989205360412598,topk,,a fan in the room,-32.015594482421875,topk,,"a large, red fan""",-29.78866577148437,topk,,"a small, green desk",-5.52316427230835,topk,
1,"a large, grey desk facing forwards""",-28.806663513183597,topk,,a large desk,-30.17464256286621,topk,,"a small, green desk facing to the left",-30.223642349243164,topk,,"a small, green desk",-3.979357957839966,topk,,a large  blue fan facing forwards,-32.13640213012695,topk,,a large fan that is red in color and facing backwards,-33.27590560913086,topk,,"a small, green fan",-7.829451084136963,topk,
2,"a large, grey desk facing forwards'",-30.478538513183597,topk,,"a large, blue desk facing forwards'",-31.147689819335938,topk,,a large desk,-29.243358612060547,topk,,"a large, blue desk",-7.614285945892334,topk,,"a large blue fan""",-31.82982444763184,topk,,a large red fan facing backward,-30.54141998291016,topk,,"a small, green fan on the left",-9.412092208862305,topk,
3,"a large, grey desk facing forwards is in the room",-30.515336990356445,topk,,"a large, blue desk facing forwards  (2)",-32.61452865600586,topk,,a desk facing backwards,-29.94804573059082,topk,,"a small, green desk facing to the left",-2.3773014545440674,topk,,a large fan that is blue in colour,-33.3241081237793,topk,,"a small, green fan facing to the left",-31.25683212280273,topk,,"a small, green fan facing to the left",-6.570396423339844,topk,
4,a large desk,-28.61991310119629,topk,,"a large, blue desk in the room",-31.92830467224121,topk,,a large red desk,-28.175487518310547,topk,,"a small, green fan facing to the left",-8.710021018981934,topk,,"a small, green fan facing to the left",-32.15645980834961,topk,,a red desk facing backwards,-30.055736541748047,topk,,a green fan facing to the left,-8.334506034851074,topk,
5,"a large, grey desk facing forwards  (1)",-32.02762222290039,topk,,a blue desk,-27.481595993041992,topk,,a red desk facing backwards,-25.49531555175781,topk,,"a small, green desk faced to the left",-9.955235481262209,topk,,a large fan that is blue in colour and facing forwards,-33.38059997558594,topk,,"a large, red fan facing backward",-29.387847900390625,topk,,a small green fan is facing to the left,-9.840438842773438,topk,
6,"a large, grey desk, facing forwards",-29.060522079467773,topk,,"a large, blue desk, facing forwards",-30.059370040893555,topk,,a red desk is in the room,-31.29526710510254,topk,,"a small green desk, facing left",-10.003589630126951,topk,,"a blue, large fan facing forwards",-31.727685928344727,topk,,"a large, red fan",-24.81991577148437,topk,,a small green desk facing left,-9.623139381408691,topk,
7,"a large, grey desk in the room",-31.19442176818848,topk,,"a  large, blue desk",-31.902984619140625,topk,,"a large red desk, facing backwards",-31.22746467590332,topk,,"a green, small desk",-9.973048210144045,topk,,a large blue fan facing forwards ,-30.50483703613281,topk,,"a large, red fan facing forwards",-29.661285400390625,topk,,a green desk,-7.671481132507324,topk,
8,"a large, grey desk facing forwards 1",-31.63032531738281,topk,,a desk facing forwards,-31.95960807800293,topk,,a red desk facing away,-29.570045471191406,topk,,a small green desk facing left,-7.240230083465576,topk,,a green fan facing to the left,-31.821834564208984,topk,,a large red fan ,-30.6621036529541,topk,,a small green fan facing the left,-7.542937755584717,topk,
9,"a large, grey desk  ",-30.80105209350586,topk,,a blue desk facing forwards ,-31.79424095153809,topk,,"a red desk facing backwards""",-30.32344055175781,topk,,"a small, green desk faces to the left",-9.434869766235352,topk,,a large blue fan facing forwards in the room,-31.41852188110352,topk,,"a large red fan, facing backwards",-31.004852294921875,topk,,a small green fan to the left,-8.777688980102539,topk,
10,a grey desk is facing forwards,-29.52223014831543,topk,,a blue desk facing forwards in the room,-32.10112380981445,topk,,a red desk with its back facing you,-31.558422088623047,topk,,a small green desk facing left ,-10.067813873291016,topk,,a large fan,-28.713211059570312,topk,,"a large, red fan faces backwards",-30.706941604614254,topk,,a small green fan facing left,-9.455472946166992,topk,
11,a large grey desk ,-30.88848114013672,topk,,a blue desk facing forwards,-27.79424095153809,topk,,a large desk that is red in color and facing backwards,-32.42514419555664,topk,,"a green, small desk facing to the left",-10.097309112548828,topk,,"a  large, blue fan  facing forwards",-32.13504409790039,topk,,"a large, red fan in the room",-31.151220321655277,topk,,"a large, blue fan facing forwards",-8.762643814086914,topk,
12,a large grey desk  facing forwards,-30.200632095336918,topk,,a large blue desk facing forwards,-30.23713111877441,topk,,a red desk facing backwards is in the room,-30.487468719482425,topk,,a small green desk ,-8.20907211303711,topk,,a blue desk fan,-31.558053970336918,topk,,a large fan facing backwards,-28.19344520568848,topk,,a small green fan facing to the left ,-9.410036087036133,topk,
13,a grey desk in front,-30.50170135498047,topk,,"a large desk, blue in colour, facing forwards",-32.13788604736328,topk,,a red desk backwards,-30.86212921142578,topk,,"a small, green desk to the left",-9.622819900512695,topk,,a blue desk facing forwards,-31.29082679748535,topk,,a large fan,-29.65049362182617,topk,,a small fan facing to the left,-8.169096946716309,topk,
14,a large grey desk is facing forwards,-30.60723876953125,topk,,"a large, blue desk is in the room",-31.699766159057617,topk,,a large desk facing backwards,-27.866119384765625,topk,,a small green desk is facing to the left,-9.702754020690918,topk,,a large blue fan facing forwards,-26.52827453613281,topk,,a large red fan,-30.72467994689941,topk,,a green fan facing the left,-10.024245262145996,topk,
15,a grey desk in a room,-30.47942543029785,topk,,"a large, blue desk facing forwards in the room",-31.817079544067383,topk,,"a large, red desk",-22.79799461364746,topk,,a green desk facing left,-9.351811408996582,topk,,a fan facing forwards,-30.05535888671875,topk,,"a  large, red fan facing backwards",-30.822742462158203,topk,,a small green fan facing to the left,-8.535036087036133,topk,
16,a large grey facing forwards desk,-30.3675594329834,topk,,"a large desk, blue in color, facing forwards",-32.00120544433594,topk,,a red desk,-25.24740219116211,topk,,a green table,-9.396429061889648,topk,,a large fan facing forwards,-27.90383720397949,topk,,"a large, red fan  facing backwards",-29.64343643188477,topk,,"a small, green fan""",-9.720075607299805,topk,
17,"a large, grey desk facing forwards, ",-31.44414520263672,topk,,"a large, blue desk facing forwards in a room",-32.36791229248047,topk,,a large red desk facing backward,-30.57403564453125,topk,,"a small, green desk that is facing to the left",-9.700611114501951,topk,,"a large fan, blue",-30.29288673400879,topk,,"a large, blue fan facing forwards",-31.31661605834961,topk,,"a small, green fan is facing to the left",-9.661089897155762,topk,
18,"a large, grey desk ",-29.92605209350586,topk,,"a large, blue desk ",-27.61467170715332,topk,,"a red desk, facing backwards",-28.04608154296875,topk,,"a small, green desk facing the left",-8.59836196899414,topk,,a blue fan,-25.940114974975582,topk,,"a large, red fan that is facing backwards",-30.496551513671875,topk,,a green fan,-8.280951499938965,topk,
19,"a grey desk, facing forwards",-28.657236099243164,topk,,"a large, blue desk facing forwards ",-28.577377319335938,topk,,a red desk that is facing backwards,-29.550153732299805,topk,,a small green desk facing the left,-7.710115909576416,topk,,a large fan is facing forwards,-31.340591430664062,topk,,"a large, red fan facing to the left",-33.58830261230469,topk,,a green fan to the left,-9.705659866333008,topk,
20,"a grey, large desk facing forwards",-29.54056167602539,topk,,"a large, blue desk  ",-30.95060920715332,topk,,a red table,-29.459367752075195,topk,,"a small, green desk face to the left",-9.691905975341797,topk,,"a  large, blue fan facing forwards",-30.560453414916992,topk,,a large red fan facing backwards,-29.07274627685547,topk,,"a small, green fan facing the left",-9.320783615112305,topk,
21,a grey facing forwards desk,-30.870380401611328,topk,,"a large, blue desk facing forwards",-25.569564819335938,topk,,"a red, large desk facing backwards",-31.124542236328125,topk,,a small green desk,-5.123134136199951,topk,,"a large blue fan facing forwards""",-30.85639953613281,topk,,a red fan ,-31.32427024841309,topk,,"a large, red fan facing backwards",-8.608309745788574,topk,
22,a grey desk,-25.60219955444336,topk,,"a large, blue desk""",-31.222190856933597,topk,,a small green desk facing to the left,-30.28546905517578,topk,,a small green desk to the left,-8.697763442993164,topk,,a fan,-29.19104766845703,topk,,"a large, red desk",-30.392608642578125,topk,,"a large, blue desk facing forwards",-9.827423095703123,topk,
23,a large grey desk in the room,-30.81063842773437,topk,,"a large, blue desk faces forwards",-31.34941291809082,topk,,"a red desk""",-30.39583969116211,topk,,"a small, green desk""",-9.205921173095703,topk,,a large blue fan,-30.21263694763184,topk,,"a red fan, facing backwards",-30.49477767944336,topk,,a small green fan,-8.800400733947754,topk,
24,"a large, grey desk facing forwards in a room",-30.97839736938477,topk,,a large desk facing forwards,-30.15338897705078,topk,,a desk,-29.26505470275879,topk,,a large grey desk,-10.114789962768556,topk,,a green fan,-32.29843521118164,topk,,"a large, red fan  ",-31.01522827148437,topk,,"a small, green fan faces to the left",-9.56077480316162,topk,
25,"a large desk, grey, facing forwards",-31.43631172180176,topk,,a blue desk is facing forwards,-31.58099937438965,topk,,a red desk facing backwards in the room,-30.72432327270508,topk,,a small green desk facing to the left,-4.167813301086426,topk,,a large blue fan facing the front,-33.03379821777344,topk,,a fan,-29.90803337097168,topk,,a green fan facing left,-8.448476791381836,topk,
26,a grey large desk facing forwards,-30.88900375366211,topk,,"a large, blue desk is facing forwards",-30.962764739990234,topk,,a red desk is facing backwards,-28.528545379638672,topk,,"a small, green desk facing left",-7.001977920532227,topk,,a large blue fan  facing forwards,-30.91289520263672,topk,,"a large,",-31.211992263793945,topk,,"a small, green fan to the left",-10.088830947875977,topk,
27,a grey desk is in the room,-30.553964614868164,topk,,a,-30.509366989135746,topk,,a red fan,-29.636701583862305,topk,,a green desk facing to the left,-9.337976455688477,topk,,"a large fan, facing forwards",-31.62631225585937,topk,,"a large, red fan, facing backwards",-28.72994613647461,topk,,"a small, green fan ",-7.493513584136963,topk,
28,a large desk facing forwards,-27.286945343017575,topk,,"a large, blue desk  facing forwards",-30.232044219970703,topk,,a red desk faces backwards,-30.6791934967041,topk,,a green desk facing the left,-9.46366024017334,topk,,"a large,",-31.695932388305664,topk,,"a large, red fan facing backwards",-22.840974807739254,topk,,"a small green fan, facing to the left",-10.289834976196287,topk,
29,"a large desk, grey in color, facing forwards",-30.45353126525879,topk,,"a large, blue desk facing forwards,",-30.647689819335938,topk,,a red desk turned backwards,-30.652196884155277,topk,,"a small, green desk  facing to the left",-9.11606502532959,topk,,a large blue desk,-29.922426223754883,topk,,"a large, red fan facing the opposite direction of the other objects",-34.88199234008789,topk,,a small fan,-10.04446506500244,topk,
30,a large gray desk facing forwards,-30.03927230834961,topk,,"a blue desk, facing forwards",-30.66917991638184,topk,,a large red desk ,-30.425487518310547,topk,,"a small, green desk is facing to the left",-8.74248218536377,topk,,"a large, red fan facing backwards",-33.039798736572266,topk,,"a large, red fan  (6)",-31.68560791015625,topk,,"a small, green fan  facing to the left",-8.954086303710938,topk,
31,a grey desk in the room,-29.434852600097656,topk,,"a large, blue desk  (2)",-31.177143096923828,topk,,a,-28.745880126953125,topk,,"a small, green desk ",-6.666858196258545,topk,,"a large blue fan, facing forwards",-30.55130195617676,topk,,"a large, red fan facing to the right",-32.15380096435547,topk,,a,-8.596395492553711,topk,
32,"a large, grey desk facing forwards in the room",-29.36670684814453,topk,,"a large, blue desk facing forwards""",-28.928939819335938,topk,,a red desk facing backwards ,-29.15156555175781,topk,,a little green table,-10.007155418395996,topk,,"a large, blue desk facing forwards",-32.270774841308594,topk,,"a large, red fan faced backwards",-31.03707695007324,topk,,"a small, green fan, facing to the left",-9.319988250732422,topk,
33,"a large, grey desk facing forwards ",-27.439476013183597,topk,,a blue desk ,-30.294095993041992,topk,,a large red desk facing backwards,-29.440465927124023,topk,,a,-8.690367698669434,topk,,a large fan ,-32.07258605957031,topk,,a red fan,-30.958255767822266,topk,,a small green fan ,-8.847275733947754,topk,
34,a large,-30.881004333496094,topk,,a grey thing facing forwards,-44.85958862304688,logic,,a red desk with its back to us,-31.46883201599121,topk,,"a small, green desk  ",-9.877796173095703,topk,,a large blue fan faces forwards,-31.4886417388916,topk,,a red fan facing backwards,-29.779258728027344,topk,,a green fan on the left,-9.642156600952148,topk,
35,a,-28.937767028808597,topk,,a grey thing facing to the left,-52.31748580932617,logic,,a red desk ,-28.17708969116211,topk,,"a large, red desk facing backwards",-8.945725440979004,topk,,a large fan that is blue and facing forwards,-32.84231185913086,topk,,"a large, red fan ",-27.99179077148437,topk,,"a small, green fan facing left",-7.576800346374512,topk,
36,"a large, grey desk facing forwards",-24.556663513183597,topk,,a grey thing,-42.39599990844727,logic,,a red desk facing backward,-29.822683334350582,topk,,"a green, small desk facing left",-9.962352752685549,topk,,"a  large, blue fan",-32.01692581176758,topk,,"a large, red fan is facing backwards",-30.39356803894043,topk,,"a small green fan facing to the left""",-9.917848587036133,topk,
37,"a large grey desk, facing forwards",-29.6379337310791,topk,,a grey thing facing backwards,-51.06644821166992,logic,,a grey thing facing forwards,-20.55057907104492,logic,,"a small, green desk, facing to the left",-8.469304084777832,topk,,a large,-31.85897827148437,topk,,a,-29.23425674438477,topk,,a grey thing facing forwards,-22.77372360229492,logic,
38,"a large, grey desk is facing forwards",-30.36556625366211,topk,,a grey fan facing forwards,-44.25814437866211,logic,,a grey thing facing to the left,-27.02969741821289,logic,,"a small green desk, facing to the left",-9.546037673950195,topk,,a large fan in the room,-32.06230163574219,topk,,a blue fan facing forwards,-31.1223258972168,topk,,a grey thing facing to the left,-27.540773391723636,logic,
39,"a large desk, grey in colour, facing forwards",-30.82806205749512,topk,,a grey fan facing to the left,-46.31934356689453,logic,,a grey thing,-18.102453231811523,logic,,a small green table,-8.988117218017578,topk,,a large blue fan facing forwards in a room,-32.89189910888672,topk,,"a large, red desk facing backwards",-28.583585739135746,topk,,a grey thing,-20.35770034790039,logic,
