,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-8.81731128692627,topk,,"a small, red chair facing the left",-10.764615058898926,topk,,a blue chair facing backwards,-32.247779846191406,topk,,a grey sofa facing forwards,-9.696510314941406,topk,,"a small, red sofa (5)",-31.5400447845459,topk,,"a small blue sofa facing backwards""",-32.506675720214844,topk,,a grey sofa facing forwards,-29.259315490722656,topk,
1,"a small, red chair, facing right",-8.981928825378418,topk,,a blue chair facing backwards,-10.225629806518556,topk,,"a small, blue chair in the room",-32.11689376831055,topk,,"a grey, large chair facing forward",-11.26504611968994,topk,,"a red sofa, facing to the left",-31.497652053833008,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,"a large, grey sofa, facing forwards",-31.381593704223636,topk,
2,a red chair ,-9.385684967041016,topk,,a small red chair is facing to the left,-10.81902313232422,topk,,"a blue chair, facing backwards",-31.324853897094727,topk,,a large grey chair faces forwards,-10.192867279052734,topk,,"a small, red, left-facing sofa",-31.610462188720703,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa",-29.93529319763184,topk,
3,"a small, red chair, facing to the right, in the room",-11.817411422729492,topk,,a small red chair facing left ,-10.47679615020752,topk,,a small blue chair is facing backwards,-32.49851608276367,topk,,a large gray chair facing forwards,-9.216712951660156,topk,,a red sofa facing left,-30.574190139770508,topk,,"a blue, small sofa facing backwards",-32.669315338134766,topk,,"a large, grey sofa  facing forwards",-31.34912109375,topk,
4,a red chair is facing to the right,-9.81825065612793,topk,,a small red chair facing to the left,-9.332014083862305,topk,,a blue chair that is facing backwards,-31.247732162475582,topk,,a grey chair ,-9.781692504882812,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,"a small, blue sofa with its back to us",-33.75597381591797,topk,,"a large, grey sofa is facing forwards",-31.111003875732425,topk,
5,a small red chair facing to the left,-9.15981674194336,topk,,a red chair facing to the left,-8.636215209960938,topk,,"a small, blue chair with its back to us",-32.602195739746094,topk,,a grey chair facing forward,-8.605155944824219,topk,,a small sofa facing left,-31.7297477722168,topk,,a small blue sofa facing backwards in the room,-32.794921875,topk,,"a small, blue sofa facing backwards",-29.387296676635746,topk,
6,a small red chair facing the right side,-10.611871719360352,topk,,"a small, red chair 2",-10.30296516418457,topk,,"a small, blue chair facing the opposite direction of the other objects",-34.83687210083008,topk,,"a large chair, facing forwards",-10.771876335144045,topk,,"a small, red sofa faces left",-30.94176483154297,topk,,"a small, blue sofa facing the back of the room",-33.60802459716797,topk,,a small red chair facing to the right,-33.25579071044922,topk,
7,a small red chair,-8.832770347595215,topk,,"a small, red chair, facing to the left, in the room",-11.648016929626465,topk,,"a small, blue sofa facing backwards",-30.27093315124512,topk,,a large grey chair facing the front,-10.83802604675293,topk,,a small  red sofa facing to the left,-31.53646469116211,topk,,"a small, blue sofa facing backwards",-28.467205047607425,topk,,"a small, red chair facing to the right",-29.65480232238769,topk,
8,"a small, red chair  (1)",-9.975400924682615,topk,,a small red chair,-10.331220626831056,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,"a large grey chair, facing forwards",-10.222156524658203,topk,,"a small, red sofa facing  to the left",-31.602096557617188,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,"a large, grey sofa faces forwards",-31.851024627685547,topk,
9,"a small, red chair facing to the right",-9.214044570922852,topk,,"a small, red chair facing to the right",-6.713708877563477,topk,,"a small, blue chair facing to the left",-31.28398704528809,topk,,a small red chair facing to the left,-10.71676254272461,topk,,a small red sofa,-25.39826774597168,topk,,"a small, blue sofa facing upwards",-32.26407623291016,topk,,"a large, grey sofa""",-32.08373260498047,topk,
