,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a red chair facing to the right,-30.850082397460938,topk,,a chair facing to the left,-32.82526016235352,topk,,"a small, blue chair facing to the left",-31.26954460144043,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,"a small red sofa, facing left",-31.55758285522461,topk,,"a large, grey sofa facing forwards",-33.79500198364258,topk,,"a large, grey facing forwards",-31.690000534057617,topk,
1,a small red chair facing left,-30.652080535888672,topk,,a chair facing left,-31.17579460144043,topk,,"a small, blue chair  ",-31.6796989440918,topk,,"a large, grey sofa facing forwards",-30.63907241821289,topk,,a blue sofa facing backwards,-32.66653060913086,topk,,a blue sofa that is facing backwards,-33.14754867553711,topk,,"a large, grey sofa facing forwards",-28.721406936645508,topk,
2,a small red chair facing to the right,-29.44266700744629,topk,,a small red chair facing to the right,-31.55297088623047,topk,,"a small, blue chair facing to the right",-31.37891960144043,topk,,"a large, grey chair facing forwards'",-31.79063415527344,topk,,a red couch facing left,-32.187618255615234,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,"a large, gray sofa facing forwards",-30.97481346130371,topk,
3,a small red chair,-30.254648208618164,topk,,"a small red chair, facing to the left",-31.644088745117188,topk,,a chair facing backwards,-31.31827163696289,topk,,"a large chair, facing forwards",-31.937864303588867,topk,,a red chair facing left,-32.517093658447266,topk,,"a small, blue sofa facing upwards",-34.04487991333008,topk,,a large grey sofa facing forward,-31.32226181030273,topk,
4,a red chair facing left,-30.163597106933597,topk,,"a small, red chair  (2)",-33.16172790527344,topk,,"a large, grey chair facing forwards",-32.17164611816406,topk,,a small red chair facing to the right,-30.97848320007324,topk,,"a small, red, sofa",-31.85089683532715,topk,,"a small, blue sofa facing to the right",-31.83795166015625,topk,,a small red chair facing to the right,-31.165603637695312,topk,
5,a small red chair facing to the left,-30.581695556640625,topk,,a small red chair,-32.41325378417969,topk,,a small chair facing backwards,-31.92898178100586,topk,,a grey chair,-26.63321304321289,topk,,a small sofa facing to the left,-31.40538215637207,topk,,"a small, blue sofa facing the opposite direction of the other objects",-36.2060661315918,topk,,"a large, grey couch facing forwards",-31.58320999145508,topk,
6,a chair facing to the right,-30.755128860473636,topk,,"a small, red chair facing the left",-29.21807289123535,topk,,"a small, blue chair in the room",-32.97141647338867,topk,,"a large, grey chair faces forwards",-31.30120658874512,topk,,a sofa facing to the left,-32.13432693481445,topk,,"a small, blue sofa facing the wall",-33.085201263427734,topk,,a small red chair,-32.28165817260742,topk,
7,a small red chair is facing to the right,-31.28938865661621,topk,,a small red chair facing to the left,-32.29414367675781,topk,,"a small, blue chair with its back facing the viewer",-33.451263427734375,topk,,a chair facing forwards,-31.75124740600586,topk,,a small red sofa on the left,-32.67585372924805,topk,,"a small, blue sofa with its back to us",-33.76410675048828,topk,,a large chair facing forwards,-32.33610153198242,topk,
8,a small red chair facing the right,-28.153209686279297,topk,,"a small, red chair that is facing to the left",-32.052101135253906,topk,,"a small, blue chair facing away",-32.06729507446289,topk,,a large chair facing forwards,-28.159921646118164,topk,,a ,-32.34217071533203,topk,,a small blue sofa,-33.19025802612305,topk,,"a large, grey chair facing forwards",-28.948713302612305,topk,
9,"a small, red chair  (1)",-31.39727783203125,topk,,"a small, red, left-facing chair",-33.16232681274414,topk,,"a small, blue chair ",-31.6562614440918,topk,,a small red chair,-32.03462600708008,topk,,a small red sofa faces to the left,-32.6154899597168,topk,,"a small, blue sofa faces backwards",-32.70479965209961,topk,,a small red chair facing to the left,-31.946853637695312,topk,
10,a red chair ,-30.80756187438965,topk,,a red chair facing to the left,-29.061254501342773,topk,,"a blue, small chair facing backwards",-31.827991485595703,topk,,"a large, grey chair facing forwards",-25.196882247924805,topk,,"a small, red, left-facing sofa",-31.610462188720703,topk,,"a  small, blue sofa facing backwards",-33.7134895324707,topk,,a large grey sofa  facing forwards,-32.75572204589844,topk,
11,"a small, red chair, facing right",-29.92497062683105,topk,,"a small, red chair is facing to the left",-31.45796775817871,topk,,"a small, blue sofa facing backwards",-29.44600486755371,topk,,"a large grey chair, facing forwards",-31.829402923583984,topk,,a red chair facing to the left,-32.16218185424805,topk,,"a small, blue sofa with its back to the viewer",-34.17287826538086,topk,,"a large, grey chair",-31.59268951416016,topk,
12,a red chair facing the right,-30.30801773071289,topk,,"a chair, red, small, facing left",-32.9261474609375,topk,,"a small, blue chair that's facing backwards",-32.28123092651367,topk,,"a large, grey chair is facing forwards",-30.554969787597656,topk,,"a small, red couch facing to the left",-31.647974014282227,topk,,"a small, blue sofa-facing backwards",-33.14918899536133,topk,,"a large,",-32.27293014526367,topk,
13,"a small red chair facing right""",-30.8765811920166,topk,,"a small, red chair  ",-32.25382995605469,topk,,"a small, blue chair  (3)",-32.41469955444336,topk,,"a large, grey chair",-29.942928314208984,topk,,a small red sofa to the left,-30.84105491638184,topk,,"a small, blue sofa facing backwards",-33.254493713378906,topk,,a grey sofa facing forwards,-29.259315490722656,topk,
14,"a small, red, facing-right chair",-31.517990112304688,topk,,a blue chair facing backwards,-32.30766296386719,topk,,"a small, blue chair, facing backwards",-32.582645416259766,topk,,a grey sofa,-30.91106414794922,topk,,a small Red sofa,-32.01886367797852,topk,,"a small, blue sofa in the room",-33.609764099121094,topk,,a blue sofa,-31.17567253112793,topk,
