,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-9.60227108001709,topk,,"a small, red chair facing the left",-8.105982780456543,topk,,a blue chair facing backwards,-32.247779846191406,topk,,a grey sofa facing forwards,-31.583229064941406,topk,,"a small, red sofa (5)",-31.55270004272461,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,a large grey sofa is facing forwards,-32.84647750854492,topk,
1,a small red chair to the right,-9.841915130615234,topk,,"a small, red chair - facing to the left",-10.612579345703123,topk,,"a small, blue chair in the room",-32.98722839355469,topk,,a large grey chair faces forwards,-32.079586029052734,topk,,"a small, red sofa ",-27.60965347290039,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa, facing forwards",-30.98305320739746,topk,
2,"a small, red chair, facing right",-8.503095626831055,topk,,a small red chair is facing to the left,-10.476442337036133,topk,,"a blue chair, facing backwards",-31.324853897094727,topk,,a grey chair faces forwards,-32.54114532470703,topk,,"a red sofa, facing to the left",-31.497652053833008,topk,,"a blue, small sofa facing backwards",-32.10177230834961,topk,,a chair facing forwards,-32.436336517333984,topk,
3,a red chair ,-9.385684967041016,topk,,a small red chair facing to the left,-5.63228702545166,topk,,a small blue chair is facing backwards,-32.49851608276367,topk,,a large gray chair facing forwards,-31.68790626525879,topk,,a red sofa facing left,-28.333534240722656,topk,,"a small, blue sofa with its back to us",-33.75569534301758,topk,,"a large, grey sofa",-29.93485641479492,topk,
4,a red chair is facing to the right,-9.429207801818848,topk,,a red chair facing to the left,-6.979221820831299,topk,,a blue chair that is facing backwards,-31.247732162475582,topk,,a grey chair ,-31.66841125488281,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,"a small, blue sofa facing backwards",-28.46719741821289,topk,,"a large, grey sofa  facing forwards",-31.370473861694336,topk,
5,a small red chair facing to the left,-11.286781311035156,topk,,"a small, red chair 2",-10.30296516418457,topk,,"a small, blue chair with its back to us",-32.63572311401367,topk,,a grey chair facing forward,-30.49187469482422,topk,,"a small, red sofa faces left",-30.94176483154297,topk,,a blue sofa facing backwards,-28.790367126464844,topk,,"a large, grey sofa is facing forwards",-31.375253677368164,topk,
6,a small red chair,-8.832770347595215,topk,,a small red chair,-10.331220626831056,topk,,"a small, blue chair that is facing backward",-33.203460693359375,topk,,a chair facing forwards,-31.75124740600586,topk,,a small  red sofa facing to the left,-31.53646469116211,topk,,"a small, blue sofa facing upwards",-32.26407623291016,topk,,"a small, blue sofa facing backwards",-29.387296676635746,topk,
7,"a small, red chair  (1)",-9.975400924682615,topk,,"a small, red chair facing to the right",-6.713708877563477,topk,,a small blue chair facing to the left,-32.74287033081055,topk,,a large grey chair that is facing forwards,-32.97637176513672,topk,,"a small, red sofa",-28.13309097290039,topk,,"a small, blue sofa that is facing backwards",-31.19856834411621,topk,,a blue sofa facing backwards,-31.64151382446289,topk,
8,a small chair,-8.362825393676758,topk,,a small red chair ,-9.932783126831056,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,a large grey chair facing the front,-32.17900466918945,topk,,"a small, red sofa facing  to the left",-31.602806091308597,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,a small red chair,-30.34178352355957,topk,
9,a small red chair ,-8.465582847595215,topk,,a small red chair facing the left,-9.136748313903809,topk,,"a small, blue chair facing to the left",-33.86012649536133,topk,,"a large grey chair, facing forwards",-32.10954666137695,topk,,a small red sofa,-25.39826774597168,topk,,"a small, blue, backwards-facing sofa",-32.52851486206055,topk,,a large chair facing forwards,-32.33610153198242,topk,
