,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a red sofa, facing to the right",-31.235376358032227,topk,,a small red couch,-30.850814819335938,topk,,"a small, blue sofa faces to the right",-31.49550437927246,topk,,"a small, green sofa ",-30.452301025390625,topk,,"a small, red desk",-3.733063220977783,topk,,a small blue desk ,-32.330467224121094,topk,,"a small, green desk",-25.559568405151367,topk,
1,a red sofa facing the right,-29.339170455932617,topk,,"a small, red desk",-30.709152221679688,topk,,a small red sofa,-31.32970428466797,topk,,a small green sofa facing backwards,-28.57209205627441,topk,,"a small, red desk  (5)",-10.623335838317873,topk,,"a small, blue desk (6)",-33.10892105102539,topk,,"a small, green desk facing to the left",-31.213623046875,topk,
2,"a large, red sofa facing to the right",-30.28542900085449,topk,,a little red sofa facing to the right,-32.19482421875,topk,,"a small, blue sofa facing backwards",-31.75821685791016,topk,,"a small, green sofa facing backwards",-27.636110305786133,topk,,"a small, red desk ",-6.397125720977783,topk,,"a small, blue desk facing to  the right",-33.26080703735352,topk,,"a small, green deck facing backwards",-31.57921028137207,topk,
3,"a large, red sofa is in the room",-31.085155487060547,topk,,a small sofa,-32.77259826660156,topk,,"a small, blue sofa faced to the right",-32.05144500732422,topk,,a green sofa facing backward,-30.936187744140625,topk,,"a large, red sofa facing to the right",-10.006622314453123,topk,,"a  small, blue desk facing to the right",-32.24180221557617,topk,,"a small, green sofa facing backwards",-30.55488967895508,topk,
4,"a large, red sofa  facing to the right",-29.55451774597168,topk,,"a small, red",-31.693527221679688,topk,,"a small, blue sofa is in the room",-32.25556564331055,topk,,"a small, green sofa with its back to us",-31.82369613647461,topk,,"a small, red desk  is facing to the right",-11.458949089050291,topk,,"a small, blue desk that faces to the right",-32.99394226074219,topk,,a desk facing backwards,-30.121671676635746,topk,
5,"a large, red sofa, facing to the right",-29.33222198486328,topk,,a red sofa facing the right,-32.19575500488281,topk,,a small blue sofa facing the right,-30.68501853942871,topk,,"a small, green sofa facing the opposite direction of the others",-32.425376892089844,topk,,"a small, red desk is in the room",-10.547740936279297,topk,,"a small, blue desk facing to the left",-31.99420928955078,topk,,"a small, green desk face backwards",-30.802146911621094,topk,
6,a red sofa ,-30.111143112182617,topk,,a Small red sofa facing to the right,-33.14716720581055,topk,,"a small, blue sofa",-25.143613815307617,topk,,"a small, green sofa faces backwards",-30.733448028564453,topk,,a desk facing to the right,-10.321399688720703,topk,,"a small, blue desk facing right",-30.540401458740234,topk,,"a small, green desk facing to the right",-30.18263816833496,topk,
7,"a large, red couch",-30.35785675048828,topk,,a ,-32.21112823486328,topk,,a small blue sofa facing to the right,-26.1778621673584,topk,,a green desk facing backwards,-29.60669708251953,topk,,a blue desk,-10.878193855285645,topk,,"a small, blue desk  facing to the right",-29.27851104736328,topk,,"a small, green desk facing",-31.330432891845703,topk,
8,"a large, red sofa facing the right",-30.7607479095459,topk,,"a large, red sofa facing to the right",-33.00273513793945,topk,,a blue sofa facing the right,-31.85982131958008,topk,,"a small, green sofa with its back facing the viewer",-32.655181884765625,topk,,"a small, red desk facing the right",-8.735542297363281,topk,,"a small, blue desk ",-28.89712905883789,topk,,"a large, red sofa facing to the right",-31.73464584350586,topk,
9,"a large, red sofa 1",-31.295434951782227,topk,,"a small, red sofa",-22.47477531433105,topk,,a small blue sofa  facing to the right,-31.442934036254883,topk,,a green sofa is facing backwards,-31.01556396484375,topk,,"a small, red desk, facing to the right",-12.655524253845217,topk,,"a small blue desk, facing to the right",-32.51070022583008,topk,,"a small, red sofa",-31.547536849975582,topk,
10,a big red sofa facing right,-31.12504005432129,topk,,"a small, red, sofa, facing to the right",-33.9705924987793,topk,,"a small, blue sofa facing right",-30.135168075561523,topk,,"a small, green sofa with its back facing forward",-32.30017852783203,topk,,"a small, blue desk facing to the right",-9.67401123046875,topk,,"a small, blue table",-32.72801208496094,topk,,"a small, green desk facing the opposite direction of the others",-32.82188415527344,topk,
11,"a large, red sofa that is facing to the right",-33.32941055297852,topk,,a small red sofa,-24.82937240600586,topk,,"a small, blue sofa that is facing to the right",-31.484729766845703,topk,,"a small, green sofa that faces backwards",-30.6929874420166,topk,,"a small, red desk 5",-11.26930332183838,topk,,"a small, blue desk",-26.11587905883789,topk,,"a small, green desk facing forwards",-28.705432891845703,topk,
