,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-7.12994384765625,topk,,"a large, grey chair ",-29.022933959960938,topk,,a red chair ,-7.755543708801269,topk,,"a small, grey chair that is facing backwards",-30.009870529174805,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,"a large, red desk with its back facing the viewer",-11.593246459960938,topk,,"a large, grey desk facing backwards",-9.745000839233398,topk,
1,a grey chair ,-8.848505020141602,topk,,"a large, grey chair facing forwards;",-31.101476669311523,topk,,a red chair facing backward,-8.268287658691406,topk,,"a large, grey chair facing backwards",-28.714601516723636,topk,,"a large, grey desk-facing forwards",-32.03807067871094,topk,,"a large, red desk""",-9.927112579345703,topk,,"a large, grey chair facing backwards",-9.086336135864258,topk,
2,"a large, grey, backwards chair",-9.930130004882812,topk,,"a large, grey chair facing forwards is in the room",-31.49713516235352,topk,,a  red  chair,-10.06295680999756,topk,,a small grey chair,-30.0018310546875,topk,,"a  large, grey desk  facing forwards",-32.197601318359375,topk,,"a large, red desk facing the opposite direction of the other objects",-13.811381340026855,topk,,"a small, grey desk is facing backwards",-8.762548446655273,topk,
3,"a large, grey chair facing backwards",-7.079579830169678,topk,,"a large, grey chair facing backwards",-31.1877555847168,topk,,"a large, grey chair facing backwards",-9.855469703674316,topk,,"a small, grey chair  (4)",-32.11678695678711,topk,,a chair facing forwards,-31.84574508666992,topk,,a large desk,-8.874666213989258,topk,,"a small, grey desk facing backwards is object 7",-10.08991241455078,topk,
4,a large chair facing backwards,-7.667425155639648,topk,,"a large, grey chair facing forwards,",-31.703039169311523,topk,,a large red desk,-10.14032745361328,topk,,"a grey, small chair facing backwards",-31.643096923828125,topk,,a large grey desk facing forward,-30.36248779296875,topk,,a desk facing backwards,-8.591733932495117,topk,,"a small, grey desk ",-6.7946553230285645,topk,
5,a backwards grey chair,-7.440520286560059,topk,,a large grey chair facing the front,-31.81676483154297,topk,,"a large, red chair  (3)",-10.44234561920166,topk,,"a small, grey chair in the room",-32.50952911376953,topk,,a large desk,-29.442184448242188,topk,,"a large, red desk, facing backwards",-10.144062042236328,topk,,"a small, grey desk  facing backwards",-8.274221420288086,topk,
6,"a large, grey chair, facing backwards",-7.903816223144531,topk,,"a large, grey chair that is facing forwards",-30.90766716003418,topk,,a red chair facing backwards ,-9.204720497131348,topk,,"a small, grey chair  facing backwards",-31.0086612701416,topk,,a forward-facing grey desk,-32.08109664916992,topk,,a red desk facing backwards,-8.628351211547852,topk,,a grey desk facing backwards,-7.884363174438477,topk,
7,a large grey chair backwards,-9.067628860473633,topk,,a grey chair,-31.21598625183105,topk,,a large chair facing backwards,-9.796709060668944,topk,,a grey desk facing backwards,-30.59610939025879,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,"a large, red desk with its back facing us",-11.333836555480955,topk,,"a large, red chair facing backwards",-9.827927589416504,topk,
8,a grey chair that is facing backwards,-10.007220268249512,topk,,a large chair facing forwards,-30.00082397460937,topk,,"a large, red chair facing backwards",-1.311235785484314,topk,,a small grey chair ,-29.6268310546875,topk,,"a large, grey desk  |   facing forwards",-32.84433364868164,topk,,"a large, red table facing backwards",-10.1056489944458,topk,,"a small, grey chair",-8.826298713684082,topk,
9,a grey chair,-9.551630020141602,topk,,"a  large, grey chair facing forwards",-30.83134078979492,topk,,"a large, red chair (3)",-11.035369873046877,topk,,a small chair facing backwards,-29.288095474243164,topk,,"a large, grey desk, facing forwards",-29.54278945922852,topk,,"a large, red chair facing backwards",-7.491929054260254,topk,,"a small, grey desk facing backwards""",-6.702065944671631,topk,
