,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-28.67291259765625,topk,,"a large, grey chair ",-7.0326995849609375,topk,,"a large, red chair facing the opposite direction of the other chairs",-35.45853805541992,topk,,"a small, grey chair facing backwards ",-27.550617218017575,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,"a large, red desk with its back facing the viewer",-11.57973289489746,topk,,"a small, grey desk faced backwards",-10.023905754089355,topk,
1,a grey chair ,-30.3914737701416,topk,,"a large, grey chair (2) facing forwards",-15.213058471679688,topk,,"a large, grey chair facing backwards",-31.472658157348636,topk,,"a small, grey chair facing backwards""",-28.917804718017575,topk,,"a large, grey desk-facing forwards",-32.03807067871094,topk,,"a large, red desk""",-9.927112579345703,topk,,"a large, grey chair facing backwards",-9.086336135864258,topk,
2,"a large, grey chair facing backwards",-28.622535705566406,topk,,a grey chair facing forward,-10.10227394104004,topk,,"a large, red chair faces backwards",-32.16201400756836,topk,,"a small, grey chair that is facing backwards",-30.41468048095703,topk,,"a  large, grey desk  facing forwards",-33.18635940551758,topk,,"a large, red desk facing the opposite direction of the other objects",-13.809388160705566,topk,,a small grey chair,-10.13535213470459,topk,
3,"a grey chair facing backwards, large",-31.50136947631836,topk,,a large grey chair that is facing forwards,-11.037020683288574,topk,,"a large, red chair facing",-31.96748733520508,topk,,"a small, grey chair facing backwards  (4)",-31.810068130493164,topk,,a grey desk facing forward,-31.234941482543945,topk,,a large desk,-8.874666213989258,topk,,"a small, grey desk in the room",-10.22047996520996,topk,
4,"a grey chair facing backwards, large in size",-30.9250545501709,topk,,"a large, grey chair facing backwards",-9.19752025604248,topk,,"a large, red chair  (3)",-32.06429672241211,topk,,"a large, grey chair facing backwards",-28.714601516723636,topk,,a chair facing forwards,-31.84574508666992,topk,,a desk facing backwards,-7.65409517288208,topk,,"a small, grey desk is facing backwards",-8.762548446655273,topk,
5,a backwards grey chair,-28.983488082885746,topk,,a large grey chair facing the front,-10.661778450012209,topk,,a large chair facing backwards,-31.413896560668945,topk,,a small grey chair,-30.0018310546875,topk,,"a large, grey desk;",-32.03794860839844,topk,,"a large, red desk, facing backwards",-10.114740371704102,topk,,a ,-10.242595672607422,topk,
6,a large grey chair backwards,-30.610597610473636,topk,,"a large grey chair, facing forwards",-10.187499046325684,topk,,"a large, red chair facing backwards",-22.928422927856445,topk,,"a grey, small chair facing backwards",-31.029001235961918,topk,,a large desk,-29.442184448242188,topk,,a red desk facing backwards,-8.628351211547852,topk,,"a small, grey desk facing the wall",-10.324437141418455,topk,
7,"a large, grey chair, facing backwards",-32.044921875,topk,,"a large, grey chair that is facing forwards",-11.438468933105469,topk,,"a large, red chair (3)",-31.7907772064209,topk,,"a small, grey chair  facing backwards",-31.0086612701416,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,"a large, red desk with its back facing us",-11.333836555480955,topk,,"a small, grey desk ",-6.7946553230285645,topk,
8,a large grey chair,-30.28835678100586,topk,,a forward-facing grey chair,-9.58892822265625,topk,,"a small, grey chair",-32.014007568359375,topk,,a small grey chair ,-29.6268310546875,topk,,"a large, grey desk  |   facing forwards",-33.824310302734375,topk,,a grey chair,-9.900962829589844,topk,,"a small, grey desk  facing backwards",-9.863277435302734,topk,
9,"a large, grey chair that is facing backwards",-30.82692527770996,topk,,a grey chair,-9.225751876831056,topk,,"a small, red chair facing backwards",-32.36656188964844,topk,,a grey desk facing backwards,-30.59610939025879,topk,,"a large, grey desk, facing forwards",-29.54209518432617,topk,,"a large, red chair facing backwards",-7.491929054260254,topk,,a grey desk facing backwards,-7.884363174438477,topk,
10,a chair facing backwards,-29.054912567138672,topk,,a large grey chair,-10.601696968078612,topk,,a chair facing backwards,-31.72233772277832,topk,,a small chair facing backwards,-29.288095474243164,topk,,"a large, grey desk",-25.23326110839844,topk,,"a large, red desk that is facing backwards",-9.65986156463623,topk,,a small chair facing backwards,-10.045637130737305,topk,
11,a large grey chair facing the opposite direction of the other chairs,-34.92298889160156,topk,,"a large, grey desk",-10.477788925170898,topk,,"a red, large chair facing backwards",-31.9929256439209,topk,,"a large, red chair facing backwards",-29.284358978271484,topk,,"a large, grey desk in the room",-33.17660140991211,topk,,a chair facing backwards,-9.788857460021973,topk,,"a small, grey chair",-8.826298713684082,topk,
12,a large grey chair ,-29.67116928100586,topk,,"a  large, grey chair facing forwards",-8.841106414794922,topk,,"a large, red, facing-backwards chair",-32.96226501464844,topk,,a small chair,-30.304065704345703,topk,,a chair facing backwards,-32.01290512084961,topk,,"a large, red desk  facing backwards",-9.207315444946287,topk,,a chair facing backwards,-10.110630989074709,topk,
13,a grey chair facing away,-30.32754135131836,topk,,"a large, grey chair face forwards",-10.795003890991213,topk,,a large chair,-30.576210021972656,topk,,"a small, grey chair facing backward",-30.6639404296875,topk,,"a  large, grey desk facing forwards",-30.23788452148437,topk,,"a large, red desk facing backward",-7.471238136291504,topk,,"a small, grey desk, facing backwards",-10.824862480163574,topk,
14,a large chair,-30.6884822845459,topk,,a large chair facing forwards,-11.465668678283691,topk,,a large red chair,-25.69501495361328,topk,,"a small, grey chair facing backwards;",-30.659992218017575,topk,,"a large, grey desk  ",-30.92076110839844,topk,,"a large, red desk (6)",-10.017810821533203,topk,,a small grey chair facing backwards,-7.583234786987305,topk,
