,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the left",-31.024147033691406,topk,,"a small, red chair facing the left",-7.136041641235352,topk,,a blue chair facing backwards,-27.43535423278809,topk,,"a large, grey chair ",-7.15777063369751,topk,,"a small, red sofa (5)",-31.55270004272461,topk,,"a  small, blue sofa facing backwards",-10.674599647521973,topk,,a grey sofa facing forwards,-29.259315490722656,topk,
1,a small red chair to the right,-30.23918914794922,topk,,a small red chair is facing to the left,-10.81902313232422,topk,,"a small, blue chair in the room",-32.98970413208008,topk,,a large grey chair faces forwards,-10.192867279052734,topk,,"a small, red sofa ",-27.60965347290039,topk,,a blue chair facing backwards,-9.812588691711426,topk,,"a large, grey couch",-30.852792739868164,topk,
2,"a small, red chair, facing right",-30.4038028717041,topk,,a small red chair facing to the left,-9.332014083862305,topk,,"a blue chair, facing backwards",-31.324853897094727,topk,,a large gray chair facing forwards,-9.216712951660156,topk,,a red sofa facing left,-28.333534240722656,topk,,"a blue, small sofa facing backwards",-10.591188430786133,topk,,"a large, grey sofa, facing forwards",-31.040794372558597,topk,
3,a red chair ,-30.80756187438965,topk,,a red chair facing to the left,-6.979221820831299,topk,,"a small, blue chair with its back to us",-32.653194427490234,topk,,a chair facing forwards,-7.476421356201172,topk,,a small red sofa facing to the left,-26.2322940826416,topk,,"a small, blue sofa with its back to us",-11.677568435668944,topk,,"a large, grey sofa",-29.947229385375977,topk,
4,a red chair is facing to the right,-30.851083755493164,topk,,"a small, red chair 2",-9.120586395263672,topk,,a blue chair that is facing backwards,-31.247732162475582,topk,,"a large grey chair, facing forwards",-10.222156524658203,topk,,"a small red sofa, facing to the left",-31.019346237182617,topk,,a small blue sofa is facing backwards,-11.300653457641602,topk,,"a large, grey sofa  facing forwards",-30.548311233520508,topk,
5,a small red chair facing to the left,-30.581695556640625,topk,,"a small, red chair, facing to the left, in the room",-11.697710037231444,topk,,a blue chair facing backwards ,-31.62285423278809,topk,,"a large, grey chair that is facing forwards",-9.808837890625,topk,,"a small, red sofa faces left",-30.921016693115234,topk,,"a small, blue sofa facing backwards",-6.389070510864258,topk,,"a large, grey sofa is facing forwards",-31.42762565612793,topk,
6,a small red chair,-30.254648208618164,topk,,a small red chair,-10.331220626831056,topk,,"a small, blue sofa facing backwards",-29.447662353515625,topk,,a grey chair,-4.746493816375732,topk,,a small red sofa facing left,-27.261369705200195,topk,,a blue sofa facing backwards,-10.229413032531738,topk,,"a small, blue sofa facing backwards",-30.413055419921875,topk,
7,"a small, red chair  (1)",-31.39727783203125,topk,,"a small, red chair facing to the right",-7.3373332023620605,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,a large chair facing forwards,-6.273203372955322,topk,,"a small, red sofa",-25.70340156555176,topk,,"a small, blue sofa facing upwards",-10.185949325561523,topk,,a blue sofa facing backwards,-32.3376350402832,topk,
8,"a small, red chair facing to the right",-30.63562393188477,topk,,a small red chair ,-9.932783126831056,topk,,"a small, blue chair is facing backwards",-30.744985580444336,topk,,a large grey chair,-5.684826850891113,topk,,a small,-30.808135986328125,topk,,"a small, blue sofa that is facing backwards",-9.120441436767578,topk,,a small red chair,-32.28165817260742,topk,
9,a small chair,-29.78470230102539,topk,,a small red chair facing the left,-7.386974334716797,topk,,"a small, blue chair facing the opposite direction of the other chairs",-33.733829498291016,topk,,"a  large, grey chair facing forwards",-9.52661418914795,topk,,a small red sofa,-27.39957427978516,topk,,"a small, blue chair facing backwards",-8.860257148742676,topk,,a large chair facing forwards,-32.33610153198242,topk,
