,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small blue fan facing to the left,-6.848573207855225,topk,,"a small, blue fan facing to the left",-31.628219604492188,topk,,a large blue fan facing to the left,-26.410154342651367,topk,,"a large, red fan facing the opposite direction of the others",-11.844091415405272,topk,,"a small, green sofa  (5)",-30.357372283935547,topk,,a large blue sofa is facing to the left,-31.677907943725582,topk,,"a large, red sofa facing forwards",-29.537586212158203,topk,
1,"a small blue fan, facing left",-8.086116790771484,topk,,a green small fan,-32.30580139160156,topk,,"a large, blue fan faces to the left",-30.6469841003418,topk,,a large fan that is red in color and facing backwards,-10.504462242126465,topk,,a green couch facing left,-30.7510986328125,topk,,"a small, blue fan facing to the left",-32.38883972167969,topk,,"a small, blue fan facing to the left",-30.745445251464844,topk,
2,"a small fan, blue in color, facing left",-10.338905334472656,topk,,"a  small, green fan",-32.49186706542969,topk,,"a large, blue fan, facing left",-31.45914077758789,topk,,"a small, green fan facing to the left",-7.6016526222229,topk,,"a small, green fan",-30.64007568359375,topk,,"a large, blue sofa is facing to the left",-33.29907989501953,topk,,a large sofa facing backwards,-28.32720375061035,topk,
3,a small blue fan is facing left,-9.65663242340088,topk,,"a small, green fan",-22.927875518798828,topk,,"a small, green fan facing to the left",-30.980920791625977,topk,,a red sofa facing backwards,-7.949881553649902,topk,,a green sofa is facing left,-30.74138069152832,topk,,"a large, blue sofa  ",-32.468807220458984,topk,,"a large, red sofa facing backwards ",-26.968528747558597,topk,
4,a small fan facing left,-8.984182357788086,topk,,"a green fan""",-31.31148338317871,topk,,"a large, blue fan facing left",-28.993087768554688,topk,,a large red fan facing backward,-8.643402099609375,topk,,"a small, green couch",-29.96820068359375,topk,,a large blue sofa  facing to the left,-32.15606689453125,topk,,"a large, red sofa facing backwards in the room",-30.11190414428711,topk,
5,a small blue fan is in the room,-10.121722221374512,topk,,a green fan is facing left,-32.145347595214844,topk,,"a large, blue fan is facing to the left",-30.08955955505371,topk,,a red fan that is facing backwards,-9.195623397827148,topk,,a small sofa,-28.93260383605957,topk,,"a  large, blue sofa facing to the left",-31.29966354370117,topk,,a large red sofa facing backward,-30.365840911865234,topk,
6,a blue fan on the left,-8.719332695007324,topk,,a green fan is to the left,-32.991966247558594,topk,,"a large, blue fan faces left",-31.37272453308105,topk,,"a large, red fan facing the opposite direction",-11.37360382080078,topk,,"a small, green sofa ",-30.70861053466797,topk,,"a large, blue sofa""",-31.757869720458984,topk,,"a large, red sofa is facing backwards",-29.770864486694336,topk,
7,"a small blue fan""",-9.66325855255127,topk,,a green fan faces left,-32.28449249267578,topk,,"a large, blue fan  (3)",-31.056474685668945,topk,,"a large, red fan facing backward",-9.364166259765623,topk,,"a small, green sofa faces left",-30.39191627502441,topk,,"a large, blue sofa, facing left",-32.37526321411133,topk,,a red sofa facing backwards,-30.237865447998047,topk,
8,a small fan that is blue in color and facing to the left,-10.669487953186035,topk,,a green fan (2),-32.471805572509766,topk,,"a large, blue fan",-26.218238830566406,topk,,a red fan facing the opposite direction of the other fans,-11.508291244506836,topk,,a green sofa ,-29.534521102905277,topk,,a large blue sofa faces to the left,-32.39189147949219,topk,,"a large, red sofa facing to the right",-30.63848114013672,topk,
9,a small blue fan faces left,-9.517756462097168,topk,,a small fan that is green and facing to the left,-32.949317932128906,topk,,a large blue fan  facing to the left,-31.394432067871094,topk,,a backwards red fan,-8.216596603393555,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,"a large, blue sofa that is facing to the left",-32.51301574707031,topk,,"a large, red sofa facing to the left",-31.771543502807617,topk,
10,"a blue fan, small in size, facing left",-10.412281036376951,topk,,a green fan facing to the left,-26.123842239379883,topk,,a large blue fan is facing to the left,-30.492019653320312,topk,,"a large, red fan faces backwards",-9.812832832336426,topk,,a green small sofa,-30.191240310668945,topk,,"a large, blue sofa facing to the left",-23.56996154785156,topk,,"a large, red sofa faces backwards",-30.917179107666016,topk,
11,a small blue fan to the left,-9.53463649749756,topk,,a green fan ,-29.85835838317871,topk,,"a large, blue sofa facing to the left",-30.7404899597168,topk,,"a large, blue fan",-8.444336891174316,topk,,"a small, green sofa""",-30.74767303466797,topk,,"a small, green sofa facing to the left",-32.41983413696289,topk,,"a large, red sofa facing backwards is in the room",-30.964506149291992,topk,
12,a blue fan facing to the left,-6.330820083618164,topk,,a small fan that is green in color,-32.848751068115234,topk,,"a large, blue fan facing to the left",-26.98191261291504,topk,,a large fan facing backwards,-7.306570053100586,topk,,"a green sofa, facing to the left",-30.21576499938965,topk,,"a large, blue fan facing to the left",-33.29168701171875,topk,,"a large, red sofa facing backwards is object 7 in the room",-31.66217994689941,topk,
13,a small blue fan  (1),-9.87754249572754,topk,,a green fan in the room,-31.14105033874512,topk,,"a large, blue fan to the left",-31.571882247924805,topk,,a large fan,-8.578415870666504,topk,,"a small, green sofa that is facing to the right",-38.83041000366211,topk,,"a large, blue sofa facing left",-29.88582992553711,topk,,a red sofa is facing backwards,-31.02002716064453,topk,
14,a blue fan facing the left,-8.052101135253906,topk,,a green fan is facing to the left,-31.229869842529297,topk,,"a large fan, blue",-29.98451042175293,topk,,a red fan facing backward,-7.752184391021728,topk,,"a small, green sofa face",-30.52111053466797,topk,,a large blue sofa facing to the left of the room,-32.636680603027344,topk,,"a large, blue sofa facing to the left",-29.73349952697754,topk,
