,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a  large red sofa,-32.1064567565918,topk,,a small red couch,-32.19646072387695,topk,,"a small, blue sofa faces to the right",-31.152122497558597,topk,,a green sofa that is facing backwards,-32.060482025146484,topk,,"a small, red desk",-3.733063220977783,topk,,"a small, blue desk to the right",-32.60371780395508,topk,,"a small, green desk",-25.55951690673828,topk,
1,a large  red sofa facing to the right,-32.360225677490234,topk,,a large red sofa facing to the right,-32.49028015136719,topk,,"a small blue sofa facing to the right""",-31.83083915710449,topk,,a small green sofa facing the opposite direction of the other sofas,-33.169654846191406,topk,,"a small, red desk  (5)",-10.623335838317873,topk,,"a  small, blue desk facing to the right",-32.24180221557617,topk,,"a small, green desk facing to the left",-31.21351432800293,topk,
2,"a large, red, sofa, facing, right",-32.69582748413086,topk,,a small sofa,-27.929277420043945,topk,,"a small, blue couch facing to the right",-33.13383865356445,topk,,"a small, green couch",-31.77218437194824,topk,,"a small, red desk ",-6.397125720977783,topk,,"a small, blue desk that faces to the right",-32.56441116333008,topk,,"a small, green deck facing backwards",-31.580415725708008,topk,
3,a huge red sofa,-32.201133728027344,topk,,"a small, red desk",-30.646638870239254,topk,,"a small, blue sofa facing backwards",-32.58609390258789,topk,,a small green sofa facing backwards,-28.57209205627441,topk,,"a large, red sofa facing to the right",-10.006622314453123,topk,,a blue desk facing the right,-32.87160873413086,topk,,"a small, green sofa facing backwards",-30.55488967895508,topk,
4,a large  red sofa,-32.646209716796875,topk,,a little red sofa facing to the right,-32.19482421875,topk,,"a small, blue sofa is in the room",-32.25556564331055,topk,,a green sofa facing backward,-30.936187744140625,topk,,"a small, red desk  is facing to the right",-11.709166526794434,topk,,"a small, blue desk facing to the left",-31.994140625,topk,,a desk facing backwards,-30.121671676635746,topk,
5,"a large, red, sofa, facing, to the right",-34.06791687011719,topk,,"a small, red",-31.716951370239254,topk,,"a small, blue sofa faced to the right",-32.755836486816406,topk,,a small green sofa facing the opposite direction of the others,-33.30630111694336,topk,,a small red sofa,-10.57408046722412,topk,,"a small, blue desk facing right",-31.35516357421875,topk,,"a small, green desk facing",-31.33038330078125,topk,
6,a  large  red  sofa  facing  to  the  right,-32.94132995605469,topk,,a small red sofa  (2),-32.84684371948242,topk,,"a small, blue sofaFacing to the right",-32.46331787109375,topk,,a green facing-backwards sofa,-31.65496253967285,topk,,"a small, red desk face to the right",-9.864372253417969,topk,,"a small, blue desk  facing to the right",-29.289569854736328,topk,,"a small, green desk facing to the right",-31.121232986450195,topk,
7,"a large, red facing to the right",-32.64179992675781,topk,,a small red sofa is facing to the right,-33.110965728759766,topk,,a small blue sofa facing the right,-30.68501853942871,topk,,a green desk facing backwards,-29.60669708251953,topk,,"a small, red desk to the right",-10.898228645324709,topk,,"a small, blue desk ",-28.89712905883789,topk,,"a small, green desk face backwards",-31.487993240356445,topk,
8,"a  large, red sofa  facing to the right",-32.901119232177734,topk,,a ,-32.21112823486328,topk,,"a small, blue sofa",-25.143613815307617,topk,,a green sofa is facing backwards,-30.65851402282715,topk,,"a small, red desk is in the room",-10.547740936279297,topk,,a green desk facing backwards,-32.887142181396484,topk,,"a large, red sofa facing to the right",-31.73464584350586,topk,
9,a ,-32.31848907470703,topk,,a small red sofa facing right,-32.786651611328125,topk,,a small blue sofa facing to the right,-26.98708915710449,topk,,"a  small, green sofa facing backwards",-31.113510131835938,topk,,a desk facing to the right,-10.321399688720703,topk,,"a small, blue desk;",-33.07681655883789,topk,,"a small, red sofa",-31.547536849975582,topk,
10,"a large, red",-31.84424591064453,topk,,"a small, red sofa",-22.474763870239254,topk,,a small blue sofa  facing to the right,-31.45883560180664,topk,,a small green sofa facing to the right,-32.68168640136719,topk,,a small  red desk facing to the right,-10.625104904174805,topk,,a blue desk,-31.00394058227539,topk,,"a small, green desk facing forwards",-28.705381393432617,topk,
11,"a large, red facing to the right sofa",-33.03242492675781,topk,,a small red sofa  facing to the right,-30.643234252929688,topk,,"a small, blue sofa facing right",-29.35196685791016,topk,,a small green sofa facing the wall,-32.54391098022461,topk,,"a small, blue desk facing to the right",-9.67401123046875,topk,,"a small, blue desk",-26.11587905883789,topk,,"a small, green desk facing the wall",-31.197668075561523,topk,
12,"a large, red facing-right sofa",-32.89712905883789,topk,,"a  small, red sofa facing to the right",-31.15732765197754,topk,,"a small, blue sofa that is facing to the right",-31.82703971862793,topk,,a small blue sofa facing to the right,-31.00422096252441,topk,,"a small, red desk 5",-11.26930332183838,topk,,"a small, blue desk  (6)",-32.308197021484375,topk,,a green desk facing backwards,-28.31507682800293,topk,
13,"a red, large sofa facing right",-32.341644287109375,topk,,a small red couch facing to the right,-32.42159652709961,topk,,"a small, blue sofa  ",-31.221738815307617,topk,,"a small, green couch facing backwards",-30.336456298828125,topk,,"a small, red  desk facing to the right",-10.741083145141602,topk,,a blue desk facing right,-32.12199401855469,topk,,"a small, green table facing backwards",-30.60249900817871,topk,
14,"a large, red couch",-31.55291557312012,topk,,a small red sofa,-33.54888916015625,topk,,a small red sofa facing to the right,-32.00227355957031,topk,,a green sofa facing the opposite direction of the other sofas,-33.68939971923828,topk,,"a small, red desk""",-9.920562744140623,topk,,a small blue sofa facing to the right,-31.94960594177246,topk,,a blue desk,-31.006542205810547,topk,
15,"a small, red desk facing to the right",-32.643211364746094,topk,,"a small red sofa, facing to the right",-32.35722732543945,topk,,"a small, blue sofa facing the right",-30.46769142150879,topk,,a small sofa facing backwards,-30.009033203125,topk,,"a small, red desk faces to the right",-10.98912239074707,topk,,"a small, blue desk-facing to the right",-32.56238555908203,topk,,"a small, green desk is facing backwards",-30.057126998901367,topk,
16,a big red sofa facing right,-31.16335105895996,topk,,a small red sofa that is facing to the right,-32.21125793457031,topk,,"a small, blue sofa facing to the left",-31.35262680053711,topk,,a green sofa facing backwards in the room,-32.24100875854492,topk,,"a small, red desk  ",-9.93943977355957,topk,,"a small, blue desk facing backwards",-31.75908470153809,topk,,"a small, green desk facing ",-31.75225830078125,topk,
17,"a small, blue desk facing to the right",-32.58075714111328,topk,,a small  red sofa facing to the right,-31.782215118408203,topk,,"a small, blue sofa ",-28.002988815307617,topk,,a green couch,-29.97818756103516,topk,,"a small, red desk that is facing to the right",-10.925053596496582,topk,,"a small, blue desk face",-30.89712905883789,topk,,"a small, red desk facing to the right",-30.82948875427246,topk,
18,a red facing-right sofa,-32.37346267700195,topk,,a red sofa facing right,-31.552248001098636,topk,,"a small, blue sofa that faces to the right",-32.15325927734375,topk,,"a green sofa, facing backwards",-31.793764114379883,topk,,"a small, red desk facing to the left",-11.15794849395752,topk,,"a small, blue desk facing  to the right",-32.661216735839844,topk,,"a small, blue desk facing to the right",-29.56427574157715,topk,
19,"a large, red  sofa",-31.816221237182617,topk,,"a small, red  sofa facing to the right",-33.2059440612793,topk,,"a small, blue couch",-32.59135818481445,topk,,a green sofa facing backwards ,-31.5981559753418,topk,,a red desk,-6.819400787353516,topk,,"a small, blue desk is facing to the right",-31.008176803588867,topk,,a small desk facing backwards,-29.86575698852539,topk,
20,"a red, large sofa",-32.45414733886719,topk,,a small red sofa facing to the right,-33.24565124511719,topk,,"a small, blue sofa""",-31.081113815307617,topk,,a green facing backwards sofa,-31.20315361022949,topk,,a sofa,-10.90194320678711,topk,,"a small, blue desk""",-31.46744155883789,topk,,a small green desk ,-31.62206077575684,topk,
21,"a large, red facing right",-32.71449661254883,topk,,"a small , red sofa facing to the right",-32.18811798095703,topk,,a small blue sofa ,-30.68439292907715,topk,,a sofa facing backwards,-30.735225677490234,topk,,"a small, red desk  facing to the right",-7.748341083526611,topk,,"a small, blue desk faced to the right",-32.17862319946289,topk,,a small green desk facing backward,-31.60243034362793,topk,
22,"a large, red facing right sofa",-31.589494705200195,topk,,"a small, red couch facing to the right",-30.932374954223636,topk,,"a small, blue sofa is facing to the right",-32.87592697143555,topk,,"a small green sofa, facing backwards",-30.908714294433597,topk,,"a small, red desk 1",-11.148033142089844,topk,,a small blue desk,-26.74637031555176,topk,,a small blue desk facing to the right,-31.701595306396484,topk,
23,a large red facing-right sofa,-31.764480590820312,topk,,a sofa,-30.140817642211918,topk,,a blue sofa,-27.22768783569336,topk,,a small green sofa is facing backwards,-30.172704696655277,topk,,a small desk facing to the right,-8.121432304382324,topk,,a small desk facing to the right,-31.92495346069336,topk,,"a  small, green desk facing backwards",-31.31126976013184,topk,
