,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, red chair facing the right side",-31.907947540283203,topk,,a chair facing to the left,-30.297657012939453,topk,,"a small, blue chair  ",-31.6796989440918,topk,,a large grey chair faces forwards,-9.938509941101074,topk,,"a large, grey sofa facing forwards",-32.20659255981445,topk,,"a large, grey sofa facing forwards",-32.55015182495117,topk,,"a large, grey facing forwards",-9.6821870803833,topk,
1,"a red, small chair facing right",-30.964733123779297,topk,,"a small, red chair  (2)",-32.31797790527344,topk,,"a small, blue chair facing to the left",-32.254661560058594,topk,,"a large, grey sofa facing forwards",-8.752351760864258,topk,,a small red couch,-31.747371673583984,topk,,"a small, blue sofa facing to the right",-34.33428955078125,topk,,"a large, grey sofa facing forwards",-2.5935115814208984,topk,
2,a red chair facing to the right,-30.850082397460938,topk,,a small red chair facing to the right,-31.55297088623047,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,a chair facing forwards,-7.476421356201172,topk,,a blue sofa facing backwards,-31.865406036376957,topk,,"a small, blue sofa facing the opposite direction of the other objects",-36.8580322265625,topk,,"a large, gray sofa facing forwards",-9.760686874389648,topk,
3,a small red chair facing to the right,-29.44266700744629,topk,,a small red chair facing left,-32.57556915283203,topk,,"a small, blue chair facing to the right",-31.383272171020508,topk,,a grey chair,-9.46532917022705,topk,,a chair facing to the left,-32.9193229675293,topk,,"a small, blue sofa facing the wall",-33.74311065673828,topk,,a blue sofa facing backwards,-9.63370132446289,topk,
4,a small red chair,-30.254648208618164,topk,,"a red chair, facing left",-32.31825256347656,topk,,"a small, blue chair facing backwards 3",-32.3604850769043,topk,,"a large, grey chair faces forwards",-9.4144868850708,topk,,a red sofa is facing left,-32.37625503540039,topk,,a small blue sofa facing to the left,-34.22734832763672,topk,,a small red chair facing to the right,-9.157791137695312,topk,
5,a red chair facing left,-30.917856216430664,topk,,a small red chair,-32.41325378417969,topk,,"a small, blue chair facing backwards is in the room",-32.02411651611328,topk,,a small red chair facing to the right,-10.68573760986328,topk,,a small red chair facing to the left,-32.191524505615234,topk,,"a small, blue sofa with its back to us",-34.39217758178711,topk,,"a large, grey couch facing forwards",-9.575396537780762,topk,
6,a small red chair facing to the left,-30.581695556640625,topk,,"a small, red chair facing the left",-29.21807289123535,topk,,a chair facing backwards,-30.676332473754883,topk,,a large chair facing forwards,-6.274848461151123,topk,,a small sofa facing to the left,-32.3277587890625,topk,,a small blue sofa,-33.19025802612305,topk,,"a large, grey sofa facing forwards  ",-9.906011581420898,topk,
7,a small red chair is facing to the right,-30.908355712890625,topk,,a small red chair facing to the left,-31.414045333862305,topk,,"a small, blue chair facing backwards ",-28.168704986572266,topk,,a grey chair facing forward,-8.605155944824219,topk,,"a small,  red sofa",-32.79436111450195,topk,,"a small, blue sofa faces backwards",-32.384727478027344,topk,,"a large, grey chair facing forwards",-6.9409003257751465,topk,
8,a small red chair facing the right,-28.906173706054688,topk,,"a small, red chair turned to the left",-32.93705368041992,topk,,"a small, blue chair facing backwards, ",-31.623594284057617,topk,,a grey chair is facing forwards,-9.570235252380373,topk,,a red sofa ,-32.17593002319336,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,"a large, grey sofa facing forwards is object 7",-9.957619667053224,topk,
9,"a small, red chair  (1)",-31.39727783203125,topk,,"a small, red chair that is facing to the left",-31.671751022338867,topk,,"a small, blue chair ",-31.6562614440918,topk,,a grey chair ,-9.781692504882812,topk,,a  red sofa,-32.39354705810547,topk,,a small blue sofa is facing backwards,-33.37693786621094,topk,,"a large, grey chair",-9.58487606048584,topk,
