,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large,",-31.24935913085937,topk,,a large desk,-8.191102027893066,topk,,a large desk,-29.215660095214844,topk,,a small desk facing left,-30.09500312805176,topk,,a large blue fan is facing forwards,-9.94076442718506,topk,,"a large,",-31.21537399291992,topk,,"a large, red fan facing backwards",-8.765585899353027,topk,
1,a desk,-27.43465232849121,topk,,"a large, blue desk facing forwards",-2.3715603351593018,topk,,"a large,",-31.18153953552246,topk,,"a green, small desk facing to the left",-30.660463333129883,topk,,"a large,",-10.780027389526367,topk,,"a large, red fan facing backwards",-22.845947265625,topk,,a large blue fan,-10.764676094055176,topk,
2,"a grey, large desk facing forwards",-31.61534309387207,topk,,"a large, blue desk""",-9.027593612670898,topk,,a desk,-29.18882942199707,topk,,"a large, blue desk facing forwards",-31.11938095092773,topk,,"a large fan, blue in colour, facing forwards",-11.429168701171877,topk,,"a large, red fan faces backwards",-30.69372940063477,topk,,"a small, green fan facing to the left,",-10.491400718688965,topk,
3,a grey desk that is facing forwards,-31.9093017578125,topk,,a large blue desk facing forwards,-5.166628360748291,topk,,a large red desk is facing backwards,-31.05849838256836,topk,,a desk,-30.790603637695312,topk,,a blue fan is facing forwards,-9.76498794555664,topk,,a red desk facing backwards,-29.997241973876957,topk,,"a small, green fan to the left",-7.754382133483887,topk,
4,a grey desk faces forwards,-30.97900009155273,topk,,a blue desk is facing forwards,-9.917398452758787,topk,,a large desk facing backwards,-27.833955764770508,topk,,"a green, small desk",-30.540063858032227,topk,,a large blue fan ,-9.0352783203125,topk,,a large blue fan,-31.631332397460938,topk,,a small fan facing left,-10.479013442993164,topk,
5,a grey desk  ,-31.729684829711918,topk,,a large blue desk facing forward,-9.635377883911133,topk,,"a red, large desk facing backwards",-31.135820388793945,topk,,"a small, green desk is facing to the left",-29.60490226745605,topk,,a large blue fan,-8.632967948913574,topk,,"a large, red fan  ",-30.981128692626957,topk,,"a small, green fan facing to the left",-3.1248364448547363,topk,
6,"a grey, large, desk, facing, forwards",-33.09220123291016,topk,,"a large, blue desk in the room",-9.95254611968994,topk,,"a large, red desk backwards",-30.99203872680664,topk,,a desk facing to the left,-29.893844604492188,topk,,a large blue desk facing forwards,-10.845312118530272,topk,,"a large, red fan facing downwards",-31.689697265625,topk,,"a small, green fan facing to the left""",-7.234211444854736,topk,
7,a grey desk in a room,-31.15534019470215,topk,,a blue desk facing forwards,-5.165482997894287,topk,,"a small, green fan facing to the left",-31.012571334838867,topk,,"a small, green desk that faces to the left",-31.05587387084961,topk,,a large blue fan  facing forwards,-10.65492820739746,topk,,"a large, red fan facing to the left",-31.1319580078125,topk,,a small green fan,-3.7774465084075928,topk,
8,a grey facing forwards desk,-30.90195083618164,topk,,a blue desk ,-8.323089599609375,topk,,"a large, red desk, facing backwards",-31.557601928710938,topk,,"a small, green desk facing left",-27.52983856201172,topk,,"a large fan, blue, facing forwards",-11.450116157531738,topk,,"a large, red fan-facing backwards",-31.650671005249023,topk,,"a large, blue fan facing forwards",-8.807676315307617,topk,
9,a blue desk facing forwards,-31.49244880676269,topk,,"a large, blue desk is in the room",-9.714272499084473,topk,,"a large, red desk with its back facing you",-32.465579986572266,topk,,"a small, green desk facing the left",-28.425687789916992,topk,,a blue fan is in the room,-11.124200820922852,topk,,"a large, red fan that is facing backwards",-30.798627853393555,topk,,"a small, green fan, facing to the left",-9.369467735290527,topk,
10,a grey desk facing forwards in a room,-30.725807189941406,topk,,"a blue desk, facing forwards",-8.756162643432617,topk,,"a large, red desk that is facing backwards",-30.03292465209961,topk,,"a large, grey desk",-30.71671485900879,topk,,a blue desk facing forwards,-10.31138038635254,topk,,"a  large, red fan facing backwards",-30.880327224731445,topk,,"a small, green desk facing to the left",-9.268030166625977,topk,
11,a grey desk facing forwards,-25.72210693359375,topk,,"a small, green desk facing to the left",-11.294147491455078,topk,,a red fan,-29.63307762145996,topk,,"a small, green fan facing to the left",-29.33786964416504,topk,,a large blue fan facing forwards,-7.338179111480713,topk,,"a large, red fan facing to the right",-32.18313217163086,topk,,"a small, green fan facing to the left'",-9.156085968017578,topk,
12,"a grey, large, desk, facing forwards",-32.36476135253906,topk,,"a large, blue desk faces forwards",-9.427781105041504,topk,,"a large, red desk""",-30.57797622680664,topk,,"a small, green desk""",-29.873146057128903,topk,,"a small, green fan facing to the left",-11.165121078491213,topk,,"a large, red fan (6)",-31.819656372070312,topk,,a small fan,-10.064672470092772,topk,
13,a grey desk is in the room,-30.525110244750977,topk,,a desk facing forwards,-10.005565643310549,topk,,a large red desk facing backwards,-30.99535751342773,topk,,"a small, green desk face",-29.427833557128903,topk,,"a  large, blue fan facing forwards",-9.616900444030762,topk,,"a small, green fan facing to the left",-34.553001403808594,topk,,a green fan,-6.579456329345703,topk,
14,a grey desk is facing forwards,-29.48660659790039,topk,,"a large blue desk, facing forwards",-10.238348007202148,topk,,a  red  desk,-30.817174911499023,topk,,"a small, green, facing-left desk",-30.975107192993164,topk,,a large fan facing forwards,-8.81937026977539,topk,,"a large, red fan facing backward",-29.377197265625,topk,,"a small, green fan facing to the left in the room",-11.74224853515625,topk,
15,a grey desk facing forwards ,-29.80804443359375,topk,,"a large, blue desk",-3.4025936126708984,topk,,"a large, red desk facing away",-31.247493743896484,topk,,a small desk,-28.254138946533203,topk,,a blue fan ,-9.818357467651367,topk,,"a large, red fan ",-27.981128692626957,topk,,"a small, green fan facing to the left of the room",-10.100615501403809,topk,
16,"a large, gray desk facing forwards",-31.25627899169922,topk,,"a large desk, blue in color, facing forwards",-10.0320463180542,topk,,"a large, red desk facing backwards is object 3",-31.63827133178711,topk,,"a small, green desk  ",-30.498146057128903,topk,,a large fan is facing forwards,-10.78087329864502,topk,,a large red desk facing backwards,-30.878154754638672,topk,,"a large, blue desk",-9.545074462890623,topk,
17,a large,-30.919330596923828,topk,,a large desk with a blue surface,-10.14063835144043,topk,,"a large, red desk facing backwards  (3)",-31.93705177307129,topk,,"a small, green desk facing to the left",-22.998899459838867,topk,,a blue fan facing forward,-10.257680892944336,topk,,a red fan,-26.278335571289062,topk,,"a green, small fan facing left",-10.230806350708008,topk,
18,a grey desk;,-31.479684829711918,topk,,"a large, blue desk  (2)",-9.263874053955078,topk,,"a large, red desk facing backwards is object 3 in the room",-32.66744613647461,topk,,a green table,-29.96228408813477,topk,,a green fan facing left,-10.946159362792969,topk,,"a large, red fan backwards",-31.481128692626957,topk,,"a small, green fan that is facing to the left",-10.649006843566896,topk,
19,"a grey desk, large, facing forwards",-31.382343292236328,topk,,"a large, blue desk  ",-9.011968612670898,topk,,"a large red desk, facing backwards",-31.20826911926269,topk,,"a small, green desk, facing to the left",-33.629600524902344,topk,,a large,-10.948450088500977,topk,,"a large, blue fan facing forwards",-31.375940322875977,topk,,a small green desk facing to the left,-8.238359451293945,topk,
20,a large grey desk,-24.20981216430664,topk,,a large desk that is blue in color and is facing forwards,-12.132054328918455,topk,,"a large, red desk",-24.71078872680664,topk,,a small desk facing to the left,-27.061553955078125,topk,,a large fan,-7.804281234741211,topk,,"a large, red fan, facing backwards",-31.55544090270996,topk,,"a small, green fan facing to the left is in the room",-10.543335914611816,topk,
21,a grey desk in the room,-29.43394660949707,topk,,a large desk is blue,-10.339458465576172,topk,,"a large, red desk facing backward",-29.942806243896484,topk,,"a small, green desk faced to the left",-30.62722396850586,topk,,a blue fan,-6.568357467651367,topk,,"a large, red fan""",-29.817066192626957,topk,,"a small, green fan is facing to the left",-9.715652465820312,topk,
22,a huge grey desk facing forward,-31.57562828063965,topk,,a large blue desk ,-8.926426887512207,topk,,"a large, red fan",-30.413501739501957,topk,,"a small, green desk ",-27.310646057128903,topk,,"a large, blue desk",-7.565783977508545,topk,,"a large, red fan  (6)",-31.76937294006348,topk,,"a small, green fan facing to the left;",-10.382648468017578,topk,
23,a  large grey desk,-31.6204776763916,topk,,"a large desk facing forwards, colored blue",-10.071490287780762,topk,,"a large, red desk facing backwards""",-28.71512985229492,topk,,a large grey desk,-30.63414001464844,topk,,"a blue fan, facing forwards",-9.781379699707031,topk,,"a large, red fan facing the opposite direction of the other objects",-34.825584411621094,topk,,"a small, green fan in the room",-10.663232803344728,topk,
24,a grey desk  (1),-31.555137634277344,topk,,"a large, blue desk, facing forwards",-10.759441375732422,topk,,"a large, red desk faced backwards",-30.86128616333008,topk,,"a small, green desk in the room",-30.9999942779541,topk,,"a large fan, facing forwards",-10.022250175476074,topk,,a large,-31.46348190307617,topk,,"a small, green fan on the left side of the room",-10.817788124084473,topk,
25,"a grey desk, facing forwards",-31.40789031982422,topk,,"a large, blue desk is facing forwards",-9.038881301879885,topk,,a small green desk,-29.34133720397949,topk,,"a small, green desk that is facing to the left",-30.374778747558597,topk,,"a large fan, blue in color, facing forwards",-11.52611255645752,topk,,a large fan,-29.670917510986328,topk,,"a  small, green fan facing to the left",-10.7341890335083,topk,
26,"a large, grey, desk, facing forwards",-31.37786293029785,topk,,"a large, blue desk that is facing forwards",-10.340027809143066,topk,,"a large, red desk faces backwards",-30.7102108001709,topk,,a small green table,-29.5965518951416,topk,,a large fan in the room,-11.16643524169922,topk,,"a large, red desk",-30.338699340820312,topk,,a,-8.665587425231934,topk,
27,"a grey desk facing forwards, large",-32.074153900146484,topk,,"a large, blue desk face forwards",-10.467000961303713,topk,,"a large, red desk is facing backwards",-29.42684936523437,topk,,a small green desk,-23.84675407409668,topk,,"a large, red fan",-10.690957069396973,topk,,"a large, red fan",-24.824878692626957,topk,,"a green, small fan facing to the left",-10.497991561889648,topk,
28,"a large, grey, desk facing forwards",-31.925704956054688,topk,,"a large, blue desk-facing forwards",-10.061460494995115,topk,,"a large, red desk facing backwards ",-27.70731735229492,topk,,"a small, green table",-30.73437118530273,topk,,"a large blue fan, facing forwards",-9.976101875305176,topk,,a large fan facing backwards,-27.47905731201172,topk,,a fan,-10.764150619506836,topk,
29,a grey large desk facing forwards,-30.889915466308597,topk,,"a large, blue desk  #2",-10.53181266784668,topk,,"a large, red desk facing the opposite direction of the others",-33.716156005859375,topk,,a small desk facing the left,-30.208816528320312,topk,,"a large blue fan""",-10.9415283203125,topk,,"a large, red fan  facing backwards",-29.627880096435547,topk,,"a small, green fan on the left",-9.46471881866455,topk,
30,a grey desk facing forwards is in the room,-31.005847930908203,topk,,"a large, blue desk 2",-10.185863494873049,topk,,"a large, red desk  ",-30.42953872680664,topk,,"a large, grey desk facing forwards",-30.233177185058597,topk,,a grey desk,-10.869378089904783,topk,,"a large, red fan facing the wall",-31.789634704589844,topk,,"a small, green fan faces to the left",-9.952229499816896,topk,
31,a large gray desk facing forwards,-30.064159393310547,topk,,"a large, blue desk ",-5.629156112670898,topk,,a,-28.704912185668945,topk,,"a small, green desk faces left",-31.335376739501957,topk,,a blue fan in the room,-11.196513175964355,topk,,"a large, red fan is facing backwards",-30.369604110717773,topk,,"a large, red desk facing backwards",-10.048563957214355,topk,
32,a large grey facing forwards desk,-30.366193771362305,topk,,a,-8.577178955078125,topk,,"a large, red desk with its back facing us",-32.028079986572266,topk,,"a small, green desk (4)",-31.958717346191406,topk,,a blue fan facing forwards,-5.773306369781494,topk,,"a large, red fan face",-29.801441192626957,topk,,"a small, green desk",-10.6316556930542,topk,
33,a grey desk ,-28.339059829711918,topk,,a blue desk is in the room,-10.437944412231444,topk,,"a large, red desk turning away",-31.147077560424805,topk,,"a small, green desk, facing left",-31.31821632385254,topk,,a large blue fan facing forward,-9.177916526794434,topk,,a fan facing backwards,-28.9329776763916,topk,,a green desk,-9.14276123046875,topk,
34,a grey desk,-25.589059829711918,topk,,"a large desk, blue in colour, facing forwards",-10.25535774230957,topk,,"a large, red desk facing backwards",-24.01200485229492,topk,,"a small, green fan",-30.804668426513672,topk,,a,-9.018152236938477,topk,,a blue fan facing forwards,-31.26150131225586,topk,,a fan facing to the left,-9.890088081359863,topk,
35,a grey desk facing forward,-30.688623428344727,topk,,a blue desk,-5.565277099609375,topk,,"a small, green desk",-28.7453556060791,topk,,a,-29.28139877319336,topk,,"a  large, blue fan",-11.08913230895996,topk,,a,-29.25162124633789,topk,,"a small, green fan facing to the left ",-6.921711444854736,topk,
36,a grey desk facing forwards in the room,-32.82136154174805,topk,,"a large, blue desk  facing forwards",-9.199773788452148,topk,,a large red desk,-31.16349601745605,topk,,a blue desk,-30.83015251159668,topk,,"a  large, blue fan  facing forwards",-11.201769828796388,topk,,a large red fan,-25.506784439086918,topk,,"a small, green fan  facing to the left",-9.01956272125244,topk,
37,"a grey desk""",-31.190622329711918,topk,,a large blue desk,-6.418614387512207,topk,,a desk facing backwards,-28.90973281860352,topk,,"a small, green desk",-24.599708557128903,topk,,a large blue desk,-10.696638107299805,topk,,a fan,-29.978900909423828,topk,,"a small, green fan facing to the left, ",-10.451534271240234,topk,
38,a,-28.94246482849121,topk,,a large desk that is blue and facing forwards,-10.635476112365724,topk,,"a large, red desk facing forwards",-30.622493743896484,topk,,"a large, red desk facing backwards",-29.566442489624023,topk,,a blue fan faces forwards,-10.91371726989746,topk,,"a large, red fan facing to the back",-32.28191375732422,topk,,a small fan facing to the left,-8.219963073730469,topk,
39,a grey table,-31.26066398620605,topk,,a large desk that is blue in color and facing forwards,-10.970932006835938,topk,,"a large, red desk facing the opposite direction of the other desks",-33.40668487548828,topk,,a green desk,-26.05760955810547,topk,,a big blue fan,-9.886482238769531,topk,,"a large, red desk facing backwards",-28.55798721313477,topk,,"a small, green fan facing to the left  ",-10.749835968017578,topk,
40,a grey facing desk,-31.408950805664062,topk,,a grey thing facing forwards,-44.85958862304688,logic,,"a large, red desk facing backwards'",-29.94169235229492,topk,,"a small, green desk faces to the left",-30.126813888549805,topk,,"a blue, large fan facing forwards",-10.776606559753418,topk,,"a large, red fan in the room",-31.69717025756836,topk,,a grey thing facing forwards,-43.08622360229492,logic,
41,"a grey, large desk",-31.1232967376709,topk,,a grey thing facing to the left,-52.31748580932617,logic,,"a large, red desk ",-27.41391372680664,topk,,"a green, small desk facing left",-29.955461502075195,topk,,a large blue fan faces forwards,-10.56795883178711,topk,,a large  red fan,-31.73861122131348,topk,,a grey thing facing to the left,-47.853271484375,logic,
42,a grey desk in front,-31.467592239379883,topk,,a grey thing,-42.39599990844727,logic,,"a large, red desk facing backwards;",-31.09012985229492,topk,,"a small, green desk is in the room",-31.582738876342773,topk,,a green fan facing to the left,-10.822909355163574,topk,,"a large, red fan facing forwards",-29.674072265625,topk,,a grey thing,-40.67020034790039,logic,
43,"a grey, large desk, facing forwards",-31.95960807800293,topk,,a grey thing facing backwards,-51.06644821166992,logic,,"a large, red desk facing backwards is in the room",-31.22626304626465,topk,,"a small, green desk to the left",-29.369464874267575,topk,,a grey thing facing forwards,-20.883060455322266,logic,,"a large, red fan faced backwards",-31.062875747680664,topk,,a grey thing facing backwards,-47.25791931152344,logic,
44,a big grey desk facing forward,-31.09182929992676,topk,,a grey fan facing forwards,-44.25814437866211,logic,,a grey thing facing forwards,-41.63066101074219,logic,,a grey thing facing forwards,-22.30169486999512,logic,,a grey thing facing to the left,-26.625768661499023,logic,,a grey thing facing forwards,-42.02853775024414,logic,,a grey fan facing forwards,-37.27754211425781,logic,
45,a grey desk  facing forwards,-30.84279060363769,topk,,a grey fan facing to the left,-46.31934356689453,logic,,a grey thing facing to the left,-48.10978317260742,logic,,a grey thing facing to the left,-27.408525466918945,logic,,a grey thing,-18.58477783203125,logic,,a grey thing facing to the left,-47.3234748840332,logic,,a grey fan facing to the left,-38.04278564453125,logic,
