,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair to the right,-8.81731128692627,topk,,"a small, red chair facing the left",-7.136041641235352,topk,,a blue chair facing backwards,-27.43535423278809,topk,,"a large, grey chair ",-29.044490814208984,topk,,"a small, red sofa ",-27.60968399047852,topk,,"a small blue sofa facing backwards""",-32.506675720214844,topk,,a grey sofa facing forwards,-7.251502990722656,topk,
1,"a small, red chair, facing right",-8.503095626831055,topk,,"a small, red chair - facing to the left",-10.612585067749023,topk,,"a blue chair, facing backwards",-31.324853897094727,topk,,a grey sofa facing forwards,-31.583229064941406,topk,,"a red sofa, facing to the left",-31.497652053833008,topk,,"a  small, blue sofa facing backwards",-32.75273132324219,topk,,"a large, grey sofa, facing forwards",-9.379499435424805,topk,
2,a red chair ,-9.385684967041016,topk,,a blue chair facing backwards,-10.225629806518556,topk,,a small blue chair is facing backwards,-32.49851608276367,topk,,a large grey chair faces forwards,-31.82522773742676,topk,,a red sofa facing left,-30.574190139770508,topk,,a blue chair facing backwards,-31.890714645385746,topk,,"a large, grey sofa",-7.927479267120361,topk,
3,"a small, red chair, facing to the right, in the room",-11.817815780639648,topk,,a small red chair is facing to the left,-10.819218635559082,topk,,a blue chair that is facing backwards,-31.748628616333008,topk,,a large gray chair facing forwards,-31.10343170166016,topk,,"a  small, red sofa facing to the left",-31.362957000732425,topk,,"a blue, small sofa facing backwards",-32.10177230834961,topk,,"a small, red sofa",-9.093873023986816,topk,
4,a small red chair 1,-9.51561164855957,topk,,a small red chair facing left ,-10.47679615020752,topk,,"a small, blue chair with its back to us",-32.635032653808594,topk,,a grey chair facing forward,-31.164066314697266,topk,,"a small, red sofa faces left",-30.941795349121094,topk,,a small blue sofa facing backwards in the room,-32.63242721557617,topk,,"a large, grey sofa  facing forwards",-9.371840476989746,topk,
5,a red chair is facing to the right,-9.429207801818848,topk,,a small red chair facing to the left,-9.332014083862305,topk,,a blue chair facing backwards ,-31.62285423278809,topk,,"a large grey chair, facing forwards",-31.829402923583984,topk,,a small  red sofa facing to the left,-31.53646469116211,topk,,"a small, blue sofa facing the back of the room",-35.56832504272461,topk,,"a large, grey sofa is facing forwards",-9.1036376953125,topk,
6,a small red chair facing to the left,-9.15981674194336,topk,,a red chair facing to the left,-6.979221820831299,topk,,"a small, blue sofa facing backwards",-30.27093315124512,topk,,"a large, grey chair that is facing forwards",-31.695878982543945,topk,,"a small, red sofa",-28.13312149047852,topk,,"a small, blue sofa facing backwards",-28.46719741821289,topk,,"a small, blue sofa facing backwards",-7.379486560821533,topk,
7,a small red chair facing to the right in the room,-10.484980583190918,topk,,a small red chair,-10.331220626831056,topk,,a blue sofa facing backwards,-31.16135597229004,topk,,a large grey chair facing forwards in the room,-32.150489807128906,topk,,a small red sofa,-25.39826774597168,topk,,a blue sofa facing backwards,-32.30754089355469,topk,,a blue sofa facing backwards,-10.32982349395752,topk,
8,a small red chair,-8.832770347595215,topk,,"a small, red chair facing to the right",-6.635888576507568,topk,,"a small, blue chair facing to the left",-31.25783920288086,topk,,a grey chair,-31.78559875488281,topk,,a red sofa facing the left,-31.31273651123047,topk,,"a small, blue sofa facing upwards",-32.95112991333008,topk,,a large grey chair,-8.943093299865723,topk,
9,"a small, red chair facing to the right",-9.213943481445312,topk,,a small red chair ,-9.932783126831056,topk,,"a small, blue chair is facing backwards",-30.747299194335938,topk,,a large chair facing forwards,-28.16156768798828,topk,,"a small, red sofa facing to the left,",-32.64791488647461,topk,,"a small, blue sofa that is facing backwards",-31.19856834411621,topk,,a small red chair,-10.273845672607422,topk,
10,"a small, red chair facing the right side",-9.653335571289062,topk,,"a small, red chair is facing to the left",-9.375932693481444,topk,,"a small, red chair facing to the right",-32.36901092529297,topk,,a large grey chair,-27.5715446472168,topk,,"a small, red sofa is in the room",-31.305498123168945,topk,,"a small, blue chair facing backwards",-30.938383102416992,topk,,a large chair facing forwards,-10.328289031982422,topk,
11,"a red chair, facing right",-8.334003448486328,topk,,"a  small, red chair facing to the left",-10.208466529846191,topk,,a chair facing backwards,-30.676332473754883,topk,,"a  large, grey chair facing forwards",-31.413333892822266,topk,,"a small, red sofa, facing left",-30.550132751464844,topk,,"a small, blue, backwards-facing sofa",-32.52823257446289,topk,,"a small, red chair facing to the right",-7.64699125289917,topk,
12,a small chair,-8.362825393676758,topk,,"a small, red chair  ",-10.171795845031738,topk,,"a small, blue chair facing backwards",-31.21171760559082,topk,,"a small, red chair facing to the right",-29.854909896850582,topk,,"a small, red sofa faces to the left",-30.709999084472656,topk,,"a small, blue sofa",-30.525714874267575,topk,,"a large, grey sofa faces forwards",-10.126092910766602,topk,
13,a small red chair ,-8.465582847595215,topk,,"a small, red chair, facing to the left",-7.080118656158447,topk,,a blue chair is facing backwards,-31.283506393432617,topk,,"a small, blue chair facing backwards",-30.131357192993164,topk,,"a small, red sofa is facing to the left",-31.21627616882324,topk,,"a small, blue sofa with its back to the viewer",-36.11273956298828,topk,,"a large, grey, facing forwards sofa",-10.535677909851074,topk,
14,a chair facing right,-8.989819526672363,topk,,"a small, red chair that is facing to the left",-9.589699745178224,topk,,"a small, blue chair backwards",-31.4140739440918,topk,,a large grey facing forwards chair,-31.74735641479492,topk,,a red chair,-30.905656814575195,topk,,a small blue sofa facing backwards ,-31.616050720214844,topk,,"a large, grey sofa""",-10.075916290283203,topk,
15,a red chair facing the right,-7.204677581787109,topk,,"a small, red, left-facing chair",-10.516802787780762,topk,,"a small, blue chair  ",-31.6796989440918,topk,,a large grey chair facing forwards ,-30.500133514404297,topk,,"a small, red sofa that is facing to the left",-30.540189743041992,topk,,"a small, blue sofa facing backward",-30.693761825561523,topk,,"a small, blue chair facing backwards",-8.407012939453125,topk,
16,a chair facing to the right,-8.348278999328613,topk,,a small red chair facing right,-10.554022789001465,topk,,"a small, blue sofa",-31.86244773864746,topk,,a large grey chair ,-30.6418571472168,topk,,"a small, red sofa""",-30.90655899047852,topk,,a blue sofa facing backward,-32.478904724121094,topk,,a large grey sofa facing forwards ,-8.480506896972656,topk,
17,"a small, red chair that is facing to the right",-10.336799621582031,topk,,"a small, red chair (2) facing to the left",-12.52785301208496,topk,,"a small, blue chair  facing backwards",-32.06635284423828,topk,,a large chair,-29.12762451171875,topk,,"a small, red sofa 5",-31.21248435974121,topk,,"a small, blue sofa  ",-32.93196487426758,topk,,"a small, blue sofa",-10.141840934753418,topk,
18,a small red chair facing the right,-6.731332302093506,topk,,"a small red chair, facing to the left",-9.965372085571287,topk,,"a small blue chair, facing backwards",-32.47791290283203,topk,,"a large, grey chair, facing forwards",-30.625221252441406,topk,,a sofa,-30.48279571533203,topk,,a blue facing backwards,-33.07008361816406,topk,,"a large, grey, sofa, facing forwards",-10.608304977416992,topk,
