,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large red sofa facing to the right,-25.54496192932129,topk,,a small red couch,-30.850814819335938,topk,,"a blue, facing-right sofa",-33.98982238769531,topk,,"a small, green desk",-29.852340698242188,topk,,"a small, red desk",-3.733063220977783,topk,,a small blue desk ,-10.31484317779541,topk,,"a small, green desk",-25.559568405151367,topk,
1,"a large, red sofa facing to the right is in the room",-31.431495666503903,topk,,"a small, red sofa  (2)",-30.1237907409668,topk,,"a small,blue sofa",-33.9881591796875,topk,,"a small, green sofa facing forwards",-30.83741950988769,topk,,"a small, red desk  (5)",-10.623335838317873,topk,,"a small, blue desk to the right",-10.588094711303713,topk,,"a small, green desk facing to the left",-30.3391170501709,topk,
2,a red sofa facing the right,-29.95261573791504,topk,,"a small, red sofa (2)",-30.88935089111328,topk,,"a small, blue  sofa",-33.89701843261719,topk,,"a small, green sofa ",-30.452301025390625,topk,,"a small, red desk ",-6.397125720977783,topk,,"a small, blue  desk facing to the right",-10.593461036682127,topk,,"a small, green deck facing backwards",-31.57921028137207,topk,
3,"a large, red sofa facing to the right",-27.743282318115234,topk,,"a small, red sofa ",-26.836374282836918,topk,,a small sofa,-33.349002838134766,topk,,a small green sofa facing backwards,-28.57209205627441,topk,,a red desk facing to the right,-9.671814918518066,topk,,"a  small, blue desk facing to the right",-10.226176261901855,topk,,"a small, green sofa facing backwards",-30.55488967895508,topk,
4,"a large, red sofa  facing to the right",-29.555328369140625,topk,,a small red sofa facing the right,-30.409557342529297,topk,,a small green sofa facing backwards,-33.347373962402344,topk,,"a small, green sofa facing backwards",-30.214059829711918,topk,,"a large, red sofa facing to the right",-10.006622314453123,topk,,"a small, blue desk that faces to the right",-10.97832202911377,topk,,a desk facing backwards,-30.121671676635746,topk,
5,"a large, red sofa, facing to the right",-31.27476501464844,topk,,a small sofa,-29.995635986328125,topk,,"a small, green sofa facing backwards",-32.93341064453125,topk,,a green sofa facing backward,-30.936187744140625,topk,,"a small, red sofa",-10.272198677062988,topk,,a blue desk facing the right,-10.855982780456545,topk,,"a small, green desk face backwards",-30.802146911621094,topk,
6,a red sofa ,-30.111143112182617,topk,,a small red sofa is facing to the right,-30.95469093322754,topk,,a blue small sofa,-33.62887191772461,topk,,"a small, green sofa facing the opposite direction of the others",-32.43134689331055,topk,,a small red sofa,-10.57408046722412,topk,,"a small, blue desk facing to the left",-9.978585243225098,topk,,"a small, green desk facing to the right",-31.121570587158203,topk,
7,a large red sofa to the right,-30.08905601501465,topk,,"a small, red sofa facing backwards",-30.501522064208984,topk,,a small sofa that is blue in color and facing to the right,-34.4754524230957,topk,,"a small, green sofa faces backwards",-31.037841796875,topk,,"a small, red desk face to the right",-9.864619255065918,topk,,"a small, blue desk facing right",-8.52477741241455,topk,,"a small, green desk facing",-31.330432891845703,topk,
8,"a large, red sofa facing the right",-30.76028251647949,topk,,"a small, red sofa  facing to the right",-29.000696182250977,topk,,a ,-33.579254150390625,topk,,a green desk facing backwards,-29.60669708251953,topk,,"a small, red desk is in the room",-10.547740936279297,topk,,"a small, blue desk  facing to the right",-7.262976169586182,topk,,"a large, red sofa facing to the right",-31.73464584350586,topk,
9,"a large, red sofa 1",-30.10249137878418,topk,,"a small, red sofa",-25.039499282836918,topk,,"a large, red sofa facing to the right",-34.17130279541016,topk,,"a small, green sofa with its back facing the viewer",-32.256629943847656,topk,,a small  red desk facing to the right,-10.625391960144045,topk,,"a small, blue desk ",-6.881504058837891,topk,,"a small, green desk facing forwards",-29.59355735778809,topk,
10,a large red sofa facing the right,-28.63040351867676,topk,,"a small, red sofa facing the right",-31.196388244628903,topk,,"a small, red sofa",-32.154937744140625,topk,,a green sofa is facing backwards,-30.65851402282715,topk,,"a small, red desk facing the right",-9.606687545776367,topk,,"a small blue desk, facing to the right",-10.495115280151367,topk,,"a small, green desk facing the wall",-31.868040084838867,topk,
11,a red sofa facing right,-29.557172775268555,topk,,a small red sofa  facing to the right,-32.503150939941406,topk,,"a small, blue couch facing to the right",-32.41593933105469,topk,,"a  small, green sofa facing backwards",-31.113510131835938,topk,,"a small, blue desk facing to the right",-9.673701286315918,topk,,"a small, blue desk",-4.100254535675049,topk,,"a small, green table facing backwards",-30.60249900817871,topk,
12,"a large, red sofa facing to the right'",-30.618282318115234,topk,,a small red sofa,-29.60902976989746,topk,,"a  small, blue sofa  facing to the right",-34.053157806396484,topk,,"a small, green sofa that faces backwards",-31.126466751098636,topk,,"a small, red desk 5",-10.337238311767578,topk,,a small blue desk facing right,-9.199487686157228,topk,,a small green desk facing backwards ,-30.16459274291992,topk,
13,"a large, red sofa facing to the right""",-28.672969818115234,topk,,"a  small, red sofa facing to the right",-31.15732765197754,topk,,"a small, blue  sofa facing to the right",-33.02627944946289,topk,,a small green sofa facing to the right,-31.73653030395508,topk,,a red desk facing the right,-10.904644012451172,topk,,"a small, blue desk  (6)",-10.3255033493042,topk,,"a small, green desk is facing backwards",-30.05303192138672,topk,
14,a large red facing right sofa,-30.740455627441406,topk,,"a small, red sofa is facing to the right",-31.70312118530273,topk,,a small Blue sofa facing to the right,-34.54583740234375,topk,,a small blue sofa facing to the right,-31.00422096252441,topk,,"a small, red desk""",-9.920562744140623,topk,,"a small, red desk facing to the right",-10.865620613098145,topk,,"a small, green desk facing ",-31.752307891845703,topk,
15,a red sofa is facing to the right,-30.69983291625977,topk,,"a small red sofa, facing to the right",-30.07393264770508,topk,,a Small blue sofa,-33.068359375,topk,,"a small, green sofa facing to the left",-30.59828186035156,topk,,"a small, red desk faces to the right",-8.91775131225586,topk,,a blue desk facing right,-10.789183616638184,topk,,"a small, red desk facing to the right",-30.82948875427246,topk,
16,"a large, red sofa  (1)",-30.860145568847656,topk,,"a small, red sofa that is facing to the right",-30.510236740112305,topk,,"a small, blue sofa",-23.01194190979004,topk,,"a small, green sofa facing downwards",-31.433277130126957,topk,,"a small, red desk  ",-9.93943977355957,topk,,a small blue sofa facing to the right,-9.93062973022461,topk,,"a small green desk facing backwards""",-31.21928024291992,topk,
17,"a large,",-30.73153114318848,topk,,"a small, red sofa facing to the left",-31.752120971679688,topk,,"a small, blue, right-facing sofa",-33.148921966552734,topk,,a small sofa facing backwards,-29.16878318786621,topk,,"a small, red desk that is facing to the right",-10.541095733642578,topk,,"a small, blue desk-facing to the right",-11.411333084106444,topk,,"a small, blue desk facing to the right",-29.563989639282227,topk,
18,"a large, red sofa""",-30.77032852172852,topk,,"a small, red desk facing to the right",-31.225658416748047,topk,,"a small, blue desk facing to the right",-33.14137649536133,topk,,"a small, green sofa  ",-31.280426025390625,topk,,"a small, red desk facing to the left",-11.204808235168455,topk,,a small blue desk  facing to the right,-10.14272403717041,topk,,a small desk facing backwards,-28.34923553466797,topk,
19,"a large, red sofa facing to the right ",-27.844844818115234,topk,,a small red sofa facing to the right,-28.68338394165039,topk,,a blue small sofa facing to the right,-32.703468322753906,topk,,"a small, green sofa facing the left",-30.934228897094727,topk,,a red desk,-8.941842079162598,topk,,"a small, blue desk face to the right",-9.8612060546875,topk,,a small green desk ,-31.62206077575684,topk,
20,a red sofa,-29.282793045043945,topk,,"a small, red couch facing to the right",-30.916736602783203,topk,,"a small, blue (3) sofa facing to the right",-34.56998825073242,topk,,a sofa facing backwards,-30.735225677490234,topk,,a sofa,-9.693645477294922,topk,,"a small, blue desk facing backwards",-9.72790241241455,topk,,a small green desk facing backward,-31.60243034362793,topk,
21,a large red sofa is facing to the right,-30.59354591369629,topk,,"a small, red sofa""",-30.453561782836918,topk,,a blue couch facing right,-33.336673736572266,topk,,"a small green sofa, facing backwards",-30.905366897583008,topk,,"a small, red  desk",-10.312020301818848,topk,,"a small, blue desk facing  to the right",-10.652819633483888,topk,,"a  small, green desk facing backwards",-31.31126976013184,topk,
