,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a fan facing to the left,-30.700424194335938,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,"a small, blue fan facing to the left",-29.912792205810547,topk,,"a small, blue fan facing to the left",-29.279621124267575,topk,,a green small sofa facing to the left,-31.57231903076172,topk,,a large blue sofa is facing to the left,-9.816811561584473,topk,,"a small, blue fan facing to the left",-30.745445251464844,topk,
1,"a small fan, blue in color, facing left",-31.22064018249512,topk,,a fan facing to the left,-30.58946228027344,topk,,a small blue fan facing to the left,-31.64790153503418,topk,,"a large, red fan facing the opposite direction of the others",-32.371673583984375,topk,,a green couch facing left,-31.434179306030277,topk,,"a small, blue fan facing to the left",-10.759930610656738,topk,,"a large, red sofa facing the opposite direction of the others",-33.623233795166016,topk,
2,"a blue, small fan facing to the left",-31.046140670776367,topk,,"a small, green fan face",-31.21992492675781,topk,,"a  large, blue fan facing to the left",-31.21611213684082,topk,,a large fan that is red in color and facing backwards,-31.35797882080078,topk,,a green sofa is facing left,-30.74138069152832,topk,,"a large, blue sofa faced to the left",-11.000560760498049,topk,,a large sofa facing backwards,-28.326313018798828,topk,
3,"a small fan facing to the left, blue in color",-31.94550895690918,topk,,"a small, green fan, facing left",-31.594968795776367,topk,,"a large blue fan facing to the left,",-31.873374938964844,topk,,"a small, green fan facing to the left",-29.401586532592773,topk,,"a small, green couch",-29.96820068359375,topk,,"a large, blue sofa is facing to the left",-11.692697525024414,topk,,a large red sofa facing to the right,-31.999271392822266,topk,
4,a small fan facing left,-29.86309051513672,topk,,"a small, green fan",-25.94648742675781,topk,,a large blue fan in the room,-32.69746398925781,topk,,a red fan that is facing backwards,-29.452608108520508,topk,,a small sofa,-31.152137756347656,topk,,"a large, blue sofa (6)",-11.06770133972168,topk,,"a large, red sofa facing  backwards",-32.28128433227539,topk,
5,a blue fan on the left,-29.600317001342773,topk,,"a green fan""",-31.31148338317871,topk,,a large blue fan facing to the left,-31.139232635498047,topk,,a red sofa facing backwards,-29.567195892333984,topk,,a small sofa facing left,-31.376609802246094,topk,,"a large, blue sofa 6",-11.009142875671388,topk,,a large red sofa facing backward,-30.365840911865234,topk,
6,a small fan that is blue in color and facing to the left,-31.52839469909668,topk,,"a small, green fan facing to the left",-25.53550338745117,topk,,"a small, green fan facing to the left",-30.980920791625977,topk,,"a large, red fan  (4)",-31.46554946899414,topk,,"a small, green fan facing to the left",-32.282718658447266,topk,,a large blue sofa  facing to the left,-9.814176559448242,topk,,a  red sofa facing backwards,-32.0248908996582,topk,
7,"a fan, blue, small, facing left",-31.833763122558597,topk,,a green fan facing to the left,-26.123842239379883,topk,,"a large fan, blue in color, facing left",-32.81028747558594,topk,,"a large, red fan",-30.92631721496582,topk,,a small green sofa  facing to the left,-31.90212821960449,topk,,"a  large, blue sofa facing to the left",-9.670754432678224,topk,,"a large, red sofa is facing backwards",-29.77574157714844,topk,
8,"a blue fan, small in size, facing left",-31.643644332885746,topk,,a green fan ,-29.85835838317871,topk,,a large  blue fan,-31.86013603210449,topk,,a red fan facing the opposite direction of the other fans,-32.34573745727539,topk,,a green sofa ,-30.042333602905277,topk,,"a large, blue sofa on the left",-12.184846878051758,topk,,"a large, red sofa facing the opposite direction of other objects",-33.81768798828125,topk,
9,a blue fan in the room,-30.8623046875,topk,,a green fan is facing to the left,-30.76923370361328,topk,,a large fan is facing to the left,-32.04280471801758,topk,,a backwards red fan,-29.07011032104492,topk,,a green sofa on the left,-31.96133041381836,topk,,"a large, blue sofa  facing to the left""",-13.971538543701172,topk,,"a large, red sofa facing to the right",-33.35545349121094,topk,
10,"a blue fan, small and facing left",-31.450315475463867,topk,,a blue fan facing to the left,-31.02855682373047,topk,,a large blue fan facing to the left of the room,-32.58100891113281,topk,,"a large, red fan faces backwards",-30.66634750366211,topk,,a green sofa faces to the left,-31.43051147460937,topk,,a blue sofa facing to the left,-9.830418586730955,topk,,"a large, red sofa facing to the left",-34.07134246826172,topk,
11,a blue fan facing to the left,-30.905038833618164,topk,,"a small fan facing to the left, colored green",-31.69408798217773,topk,,a large fan that is blue and facing to the left,-31.88826560974121,topk,,a backwards-facing red fan,-30.229145050048828,topk,,a blue sofa facing to the left,-30.312856674194336,topk,,a large blue sofa faces to the left,-10.76274585723877,topk,,"a large, red sofa faces backwards",-33.16968536376953,topk,
12,a blue fan facing the left,-30.745344161987305,topk,,"a large, green fan facing to the left",-30.303003311157227,topk,,"a large, blue fan",-23.221397399902344,topk,,a large fan facing backwards,-27.41401672363281,topk,,a little green sofa facing left,-31.148439407348636,topk,,"a large, blue sofa, facing left",-11.180377960205078,topk,,"a large, red sofa facing the wall",-31.636234283447266,topk,
13,a small fan that is blue in color and is facing to the left,-32.09283828735352,topk,,"a large, blue fan facing to the left",-30.361473083496094,topk,,a blue fan facing to the left,-29.77718544006348,topk,,a large fan,-29.43193244934082,topk,,"a large, green sofa",-31.28376579284668,topk,,"a large, blue sofa that is facing to the left",-10.519597053527832,topk,,"a large, red sofa is facing backwards in the room",-32.56810760498047,topk,
14,a small fan facing the left,-31.613155364990234,topk,,"a small, green fan  (2)",-30.388813018798828,topk,,a blue fan facing the left,-32.070777893066406,topk,,a red fan facing backward,-28.60569953918457,topk,,a green small sofa facing left,-31.36490249633789,topk,,"a large, blue sofa in the room",-11.30507469177246,topk,,"a large, red sofa facing upwards",-32.620391845703125,topk,
15,a blue fan,-30.46009063720703,topk,,a small fan facing to the left,-30.6895751953125,topk,,a large blue fan  facing to the left,-31.394432067871094,topk,,a large red fan,-25.114856719970703,topk,,a green sofa that is facing to the left,-31.96336555480957,topk,,"a large, blue sofa facing to the left",-11.575632095336914,topk,,"a large red sofa, facing backwards",-32.16487121582031,topk,
16,a little blue fan,-31.20465850830078,topk,,a green fan facing the left,-30.04017639160156,topk,,a large blue fan is facing to the left,-32.87097930908203,topk,,"a large, blue fan facing to the left",-29.701879501342773,topk,,"a green sofa, facing to the left",-29.719165802001957,topk,,"a large, blue fan facing to the left",-10.851126670837402,topk,,"a large, blue sofa facing to the left",-30.673179626464844,topk,
17,a small fan facing to the left,-31.81588363647461,topk,,"a small, green fan""",-30.32929992675781,topk,,"a large blue fan, facing to the left",-29.925273895263672,topk,,"a large, red fan that is facing backwards",-29.749704360961918,topk,,"a large, blue sofa facing to the left",-29.184547424316406,topk,,"a large, blue sofa facing left",-9.047233581542969,topk,,"a small, green sofa facing to the left",-33.20063400268555,topk,
18,"a small, blue fan",-22.704004287719727,topk,,"a small, green fan is facing to the left",-30.313106536865234,topk,,a large fan is blue and facing to the left,-32.97584533691406,topk,,"a large, red fan facing to the left",-30.645339965820312,topk,,a green sofa facing the left,-29.27711677551269,topk,,"a large, blue sofa facing to the  left",-12.53182315826416,topk,,a large  red sofa facing backwards,-31.9031925201416,topk,
19,a small fan that is blue,-31.55390930175781,topk,,a green fan,-26.88960838317871,topk,,a blue fan,-30.39091110229492,topk,,a red fan ,-28.880386352539062,topk,,a small green sofa facing the left,-30.060449600219727,topk,,a large blue sofa faces left,-10.394559860229492,topk,,"a large, red sofa facing the back of the room",-32.846092224121094,topk,
20,"a small fan, blue in color, facing to the left",-30.80655860900879,topk,,"a small, green fan is in the room",-31.3649845123291,topk,,"a small, blue fan",-31.550762176513672,topk,,a large red sofa facing backwards,-29.58570671081543,topk,,a green sofa  facing to the left,-30.742162704467773,topk,,a large sofa facing to the left,-7.974667549133301,topk,,a large red sofa facing backwards,-29.94767951965332,topk,
