,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, green facing forwards",-9.695497512817385,topk,,a green desk facing right,-29.60959815979004,topk,,"a large, green table",-31.43646240234375,topk,,"a large, grey desk, facing to the left",-30.080284118652344,topk,,"a small, green desk chair facing to the right",-30.1825008392334,topk,,"a large, green chair that is facing forwards",-32.6318244934082,topk,,"a large, grey chair ",-29.289697647094727,topk,
1,"a small, green desk",-8.04529094696045,topk,,"a small green desk, facing to the right",-31.02301025390625,topk,,"a small, green desk",-30.832210540771484,topk,,a large desk,-29.729412078857425,topk,,"a small, green desk",-30.780038833618164,topk,,a chair facing forwards,-30.89220428466797,topk,,a grey chair ,-32.862735748291016,topk,
2,"a small, green desk facing to the left",-11.73274040222168,topk,,"a small, green desk facing the right",-28.68913459777832,topk,,a large green desk is facing forwards,-31.17318344116211,topk,,"a large, grey chair facing to the left",-31.526365280151367,topk,,"a small, green chair  ",-30.95035552978516,topk,,"a large, green chair",-27.05831718444824,topk,,"a large, grey chair faces to the left",-32.25440216064453,topk,
3,a small green desk in the room,-9.915046691894531,topk,,"a small, green desk  (2)",-31.80047035217285,topk,,a large desk,-28.28951835632324,topk,,"a small, green desk facing forwards",-31.077808380126957,topk,,"a small, green desk facing to the left",-32.053802490234375,topk,,"a large, green chair ",-30.00362968444824,topk,,"a grey, large chair facing to the left",-32.91656494140625,topk,
4,"a small, green desk facing to the right",-9.895011901855469,topk,,"a small, green desk",-25.84648895263672,topk,,a large green desk facing to the front,-31.6950740814209,topk,,a large desk facing left,-31.27562141418457,topk,,"a small, green desk facing to the right",-29.074800491333008,topk,,"a large, green chair  facing forwards",-30.951478958129883,topk,,"a small, green desk facing forwards",-32.98537063598633,topk,
5,"a green desk, facing forwards",-9.224069595336914,topk,,"a small, green desk facing  to the right",-31.909854888916016,topk,,"a small, green desk facing forwards",-29.06353759765625,topk,,"a large, grey desk",-25.62835693359375,topk,,"a large, grey chair facing to the left",-31.395591735839844,topk,,"a large, green chair is facing forwards",-31.776220321655277,topk,,a grey chair,-32.862735748291016,topk,
6,"a small, green desk facing forwards",-6.7327494621276855,topk,,"a small, green desk, facing to the right, in a room",-35.09005355834961,topk,,"a large, green desk ",-30.518604278564453,topk,,"a large, grey desk in the room",-32.21792984008789,topk,,"a small, green chair",-24.90348052978516,topk,,a green chair is facing forwards,-33.065067291259766,topk,,a large grey chair,-32.73762512207031,topk,
7,"a small, green, desk, facing, forwards",-11.367393493652344,topk,,a desk facing to the right,-28.097291946411133,topk,,"a large desk, facing forwards",-31.419456481933597,topk,,a grey desk facing the left,-31.557058334350582,topk,,"a small, green desk facing forwards",-30.95690155029297,topk,,"a large, green chair facing the camera",-33.394500732421875,topk,,"a large, grey chair;",-33.000633239746094,topk,
8,a small desk facing forwards in the room,-10.17714786529541,topk,,"a small, green desk faced to the right",-30.999486923217773,topk,,a large desk facing forward,-31.309425354003903,topk,,a grey table,-31.33964157104492,topk,,a small green chair ,-31.59814453125,topk,,"a large, green chair that faces forwards",-32.96944808959961,topk,,a large grey chair facing to the left,-32.65807342529297,topk,
9,a small desk in the room,-10.126904487609863,topk,,"a small, green desk, facing right",-31.923768997192383,topk,,"a large, green desk  (3)",-31.42915725708008,topk,,a grey desk facing to the left,-27.55432891845703,topk,,a green chair facing the right,-30.20379638671875,topk,,a large chair facing forwards,-30.49567413330078,topk,,a grey chair facing left,-32.80693054199219,topk,
10,a desk facing forwards,-8.129983901977539,topk,,"a small, green desk, facing to the right",-35.2796745300293,topk,,a large green desk facing the front of the room,-32.646121978759766,topk,,a grey chair facing to the left,-31.70619010925293,topk,,"a small, green chair is facing to the right",-30.382843017578125,topk,,"a large, green chair facing the front",-32.24424362182617,topk,,"a large, grey chair facing the left",-30.40334701538086,topk,
11,"a small, green desk 1",-9.052030563354492,topk,,"a small, green desk that is facing to the right",-31.858760833740234,topk,,"a large, green desk that is facing forwards",-31.725709915161133,topk,,"a large, grey desk facing left",-29.88469696044922,topk,,a small green chair facing the right,-29.93309783935547,topk,,"a large, green chair, facing forwards",-33.330528259277344,topk,,a large chair facing to the left,-31.98857879638672,topk,
12,a small green desk facing the front,-10.083420753479004,topk,,a green desk facing to the right,-28.28473472595215,topk,,a green desk,-26.753211975097656,topk,,"a large, grey desk  ",-31.06585693359375,topk,,"a small, green chair in the room",-32.06946563720703,topk,,a large chair,-32.64768981933594,topk,,a grey desk facing to the left,-33.19432067871094,topk,
13,a small green desk  facing forwards,-9.75498104095459,topk,,a small green desk to the right,-31.601842880249023,topk,,"a large, green desk in the room",-31.53230857849121,topk,,a large grey desk ,-31.411985397338867,topk,,a small green chair facing to the right,-30.162158966064453,topk,,"a large, green, chair facing forwards",-33.527645111083984,topk,,"a large, grey chair face to the left",-33.268856048583984,topk,
14,a small green desk ,-8.670093536376953,topk,,"a small, green desk turned to the right",-30.598819732666016,topk,,a desk facing forwards,-29.97249794006348,topk,,"a large, green desk facing forwards",-30.329025268554688,topk,,a chair facing to the right,-29.35048484802246,topk,,a green desk chair facing forwards,-32.774662017822266,topk,,"a large, grey chair facing left",-30.088775634765625,topk,
15,"a small, green desk is facing forwards",-9.416770935058594,topk,,a small green desk ,-31.570911407470703,topk,,"a large desk, facing forwards, green",-31.56455612182617,topk,,"a large, grey desk ",-28.19085693359375,topk,,"a small, green chair faced to the right",-32.147891998291016,topk,,"a large, green desk chair facing forwards",-31.555774688720703,topk,,a grey desk chair facing to the left,-33.212772369384766,topk,
16,"a small green desk, facing forwards",-10.343743324279783,topk,,"a small, green desk faces to the right",-31.587146759033203,topk,,"a large, green desk facing to the left",-32.80250930786133,topk,,a grey desk,-27.97146797180176,topk,,"a small, green chair facing right",-28.65704917907715,topk,,"a large, green desk facing forwards",-30.941713333129883,topk,,"a large, grey chair to the left",-30.601947784423828,topk,
17,"a small, green desk - facing forwards",-10.131403923034668,topk,,"a small, green desk facing right",-28.718172073364254,topk,,"a large, green desk  ",-30.784229278564453,topk,,"a large, grey desk to the left",-31.445104598999023,topk,,"a small, green chair, facing to the right",-29.079090118408203,topk,,a large green chair facing forwards,-32.795894622802734,topk,,a grey chair facing to the left,-31.558927536010746,topk,
18,"a small, green desk  (1)",-10.202911376953123,topk,,"a small, green desk turning to the right",-31.17188262939453,topk,,"a large, green desk",-31.206104278564453,topk,,"a grey desk, facing to the left",-31.99860000610352,topk,,"a small green chair, facing to the right",-31.894750595092773,topk,,"a large, green chair faces forwards",-33.02339172363281,topk,,a large grey chair ,-32.76106262207031,topk,
19,a small green desk,-9.435718536376951,topk,,"a large, green desk facing to the right",-29.42464637756348,topk,,"a large desk, green in color, facing forwards",-31.812360763549805,topk,,a large grey desk,-28.318235397338867,topk,,a green chair to the right,-31.505617141723636,topk,,a green chair ,-33.45244598388672,topk,,"a large, grey chair, facing to the left",-32.892208099365234,topk,
20,"a small, green, desk facing forwards",-9.430996894836426,topk,,a small green desk turned to the right,-31.37315559387207,topk,,a large green desk  facing forwards,-31.658588409423828,topk,,a desk,-29.855091094970703,topk,,a little green chair,-30.378337860107425,topk,,a green chair facing forwards,-32.42803955078125,topk,,"a large, grey desk facing the left",-33.41706085205078,topk,
21,"a small, green desk that is facing forwards",-10.362178802490234,topk,,a desk facing right,-30.37592887878418,topk,,"a large, green desk 3",-32.35972213745117,topk,,a large grey desk facing the left,-31.355653762817383,topk,,"a  small, green chair facing to the right",-31.405635833740234,topk,,a large green chair facing to the left,-33.31721878051758,topk,,"a large, grey chair  ",-32.274070739746094,topk,
22,a small green desk facing forwards,-8.287958145141602,topk,,"a small, green desk to the right",-29.43568229675293,topk,,"a large, green desk facing to the right",-31.73430061340332,topk,,"a  large, grey desk facing to the left",-31.723552703857425,topk,,a green desk chair facing to the right,-30.797889709472656,topk,,"a large, green chair facing to the left",-32.81272506713867,topk,,a green chair facing forwards,-32.38623046875,topk,
23,"a small, green, desk, facing forwards",-9.978174209594728,topk,,"a  small, green desk facing to the right",-31.4287109375,topk,,a large green desk,-27.27130126953125,topk,,"a large, grey desk facing to the left",-26.022083282470703,topk,,"a small, green chair face",-30.38785552978516,topk,,a large green chair facing to the right,-33.1024169921875,topk,,"a large, grey, chair facing to the left",-33.42357635498047,topk,
24,"a small, green desk  facing forwards",-7.688858509063721,topk,,a small green desk facing the right,-32.529808044433594,topk,,a green table,-30.39552116394043,topk,,a large grey desk facing left,-29.54146194458008,topk,,"a green, small chair facing to the right",-31.629987716674805,topk,,"a large,",-33.49983215332031,topk,,"a large, grey chair""",-33.04945373535156,topk,
25,a small green desk facing to the right,-9.72683811187744,topk,,a small desk facing to the right,-28.557191848754883,topk,,"a large, green desk facing forwards",-29.51131248474121,topk,,a grey desk facing left,-28.55129623413086,topk,,"a small, green chair  facing to the right",-30.207090377807617,topk,,"a large green chair, facing forwards",-33.13422775268555,topk,,"a large, grey chair is facing to the left",-31.55604362487793,topk,
26,a small green facing forwards desk,-9.760879516601562,topk,,a small green desk facing to the right,-31.573524475097656,topk,,a large green desk ,-30.16192626953125,topk,,a,-30.7154541015625,topk,,"a small, green chair facing to the right",-22.219993591308597,topk,,"a large, green chair facing forwards",-23.65342330932617,topk,,"a large, grey chair in the room",-32.84495544433594,topk,
