,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a large,-31.118183135986328,topk,,a large,-31.690235137939453,topk,,"a large, red chair",-25.17547035217285,topk,,"a small, grey desk facing backwards",-31.483360290527344,topk,,"a small, grey desk facing forwards",-31.91983985900879,topk,,a grey desk facing forwards,-31.875036239624023,topk,,"a small, grey desk facing forwards",-29.979528427124023,topk,
1,a large grey chair facing backwards,-30.53314971923828,topk,,"a large, grey chair  ",-32.31197738647461,topk,,a large,-30.68383026123047,topk,,"a small, grey chair faces backwards",-32.08485412597656,topk,,a large,-32.105838775634766,topk,,a red desk facing backward,-31.317419052124023,topk,,"a small, grey desk ",-28.607154846191406,topk,
2,"a grey, large chair, facing backwards",-31.455167770385746,topk,,a chair facing forwards,-29.490272521972656,topk,,a red chair is facing backwards,-30.594850540161133,topk,,a small grey facing backwards chair,-31.281673431396484,topk,,"a large grey desk, facing forwards",-31.870418548583984,topk,,a large,-31.6547908782959,topk,,a small grey desk facing forwards,-31.449756622314453,topk,
3,a grey chair,-31.0945987701416,topk,,a grey chair,-31.21598625183105,topk,,a red chair facing backward,-29.885475158691406,topk,,a chair facing backwards,-30.111433029174805,topk,,"a large, grey table",-31.802637100219727,topk,,"a large, red desk facing",-32.17045593261719,topk,,"a small, grey desk, facing backwards",-32.63736343383789,topk,
4,a backwards-facing large grey chair,-30.93367958068848,topk,,"a small, grey desk facing backwards",-31.943613052368164,topk,,"a large, red chair facing backwards""",-28.413209915161133,topk,,"a large, grey chair facing forwards",-29.433351516723636,topk,,a chair facing forwards,-31.84574508666992,topk,,a large desk,-30.823883056640625,topk,,"a small, grey desk facing backwards",-23.245153427124023,topk,
5,"a grey chair, facing backwards",-28.97159767150879,topk,,"a large, grey chair faces forwards",-32.47640609741211,topk,,"a large, red chair that is facing backwards",-31.52412986755371,topk,,a small chair facing backwards,-29.288095474243164,topk,,"a small, grey desk facing backwards",-29.52921485900879,topk,,"a small, grey desk facing backwards",-29.768611907958984,topk,,a desk facing backwards,-31.30877685546875,topk,
6,a large grey chair ,-29.67116928100586,topk,,a large chair facing forwards,-29.16298484802246,topk,,a red chair ,-29.372732162475582,topk,,"a large, grey chair",-31.3020076751709,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,a desk facing backwards,-29.60331344604492,topk,,"a small grey desk, facing backwards",-31.34349250793457,topk,
7,a grey chair ,-30.3914737701416,topk,,a grey chair facing forward,-32.09251022338867,topk,,"a large,",-30.69542694091797,topk,,"a small, grey, backwards-facing chair",-31.859189987182617,topk,,"a large, grey desk ",-27.92076110839844,topk,,"a large, red desk is facing backwards",-30.980762481689453,topk,,a small desk,-31.51922035217285,topk,
8,"a large, grey chair facing forwards",-29.390522003173828,topk,,"a large, grey chair facing forwards",-22.96898651123047,topk,,"a large, red chair facing backwards",-23.655397415161133,topk,,"a small grey chair, facing backwards",-30.41618537902832,topk,,"a large, grey chair facing forwards",-30.101806640625,topk,,"a large, red desk  facing backwards",-31.155357360839844,topk,,"a large, red desk facing backwards",-31.92066764831543,topk,
9,a large grey chair is facing backwards,-30.54296112060547,topk,,a grey chair facing forwards ,-32.26930236816406,topk,,a red desk,-30.330026626586918,topk,,"a small, grey chair  ",-31.06587600708008,topk,,a grey desk,-27.10032844543457,topk,,a chair facing backwards,-30.81062126159668,topk,,"a large, grey chair facing forwards",-31.783832550048828,topk,
10,a chair facing backwards,-31.018983840942383,topk,,"a large grey chair, facing forwards",-32.18461608886719,topk,,"a large, red chair, facing backwards",-29.534643173217773,topk,,a small-grey-chair-facing-backwards,-31.11578941345215,topk,,"a large, grey desk, facing forwards",-29.96428680419922,topk,,"a large, red desk with its back facing you",-32.98617935180664,topk,,a small chair facing backwards,-31.858135223388672,topk,
11,"a large, grey chair",-29.55572509765625,topk,,"a large, grey chair (2)",-32.815582275390625,topk,,"a  large, red chair facing backwards",-30.930103302001957,topk,,a grey desk facing backwards,-31.476884841918945,topk,,"a large, grey desk facing forward",-31.43696975708008,topk,,"a large, red desk",-26.087268829345703,topk,,a small desk facing backwards,-30.010257720947266,topk,
12,a big grey chair facing away,-30.521324157714844,topk,,"a large, grey chair is facing forwards",-31.26030731201172,topk,,"a large, red chair facing backwards;",-30.827272415161133,topk,,"a large, red chair facing backwards",-30.16512107849121,topk,,"a large, grey desk  facing forwards",-29.04628562927246,topk,,a red table,-31.325702667236328,topk,,"a small, grey table facing backwards",-31.268096923828125,topk,
13,a large grey chair facing forwards,-30.39481544494629,topk,,"a large, grey chair",-26.37447738647461,topk,,"a large, red chair facing backwards  ",-31.12414932250977,topk,,a small grey desk facing backwards,-30.44839859008789,topk,,"a desk, facing forwards",-31.504688262939453,topk,,"a large, red desk  ",-31.923206329345703,topk,,a grey desk,-31.516111373901367,topk,
14,"a large grey chair, facing backwards",-30.060562133789062,topk,,"a large,",-31.842796325683597,topk,,"a large, red chair facing backward",-29.75658416748047,topk,,"a small, grey chair facing the opposite direction of the others",-36.09512710571289,topk,,"a large,",-31.98434066772461,topk,,a red desk facing backwards,-31.253002166748047,topk,,a chair facing backwards,-31.923131942749023,topk,
15,a large grey chair facing back,-30.44950294494629,topk,,a forward-facing grey chair,-32.28034210205078,topk,,"a large, red chair ",-28.23015785217285,topk,,"a small, gray chair",-30.578636169433597,topk,,a large grey desk facing forwards,-26.19851875305176,topk,,"a large, red desk that is facing backwards",-31.61173439025879,topk,,a small grey desk that is facing backwards,-31.99844741821289,topk,
16,"a large, grey chair that is facing backwards",-30.816484451293945,topk,,a desk,-31.75400161743164,topk,,a large red chair ,-30.95246696472168,topk,,a small grey chair is facing backwards,-30.884950637817383,topk,,a desk,-29.076845169067383,topk,,"a large, red desk faced backwards",-31.74963760375977,topk,,a grey desk facing backwards,-29.69685935974121,topk,
17,"a large, grey chair, facing backwards",-29.041996002197266,topk,,a large grey chair  facing forwards,-32.300045013427734,topk,,a large chair,-30.576210021972656,topk,,"a small, grey chair faced backwards",-31.776634216308597,topk,,"a large, grey desk face",-30.63951110839844,topk,,"a large,",-31.819042205810547,topk,,a desk,-31.902462005615234,topk,
18,a large gray chair facing backwards,-30.238712310791016,topk,,"a  large, grey chair facing forwards",-30.83134078979492,topk,,"a large, red chair facing backwards  (3)",-31.631193161010746,topk,,"a small, grey chair that is facing backwards",-34.521488189697266,topk,,"a large, grey desk  ",-30.92076110839844,topk,,a desk,-31.0738582611084,topk,,"a small, grey desk with its back facing the viewer",-34.428565979003906,topk,
