,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a blue chair facing left,-31.130096435546875,topk,,"a large, blue chair with its back to us",-11.108593940734863,topk,,a green chair to the left,-30.78692054748535,topk,,"a  small, grey chair facing forwards",-10.542976379394531,topk,,"a large, blue fan that is facing backwards",-31.20966339111328,topk,,a fan facing to the left,-30.920560836791992,topk,,"a small, grey fan face forwards",-31.43442916870117,topk,
1,"a large, blue chair, facing to the left",-29.79254722595215,topk,,a backwards-facing blue chair,-10.005219459533691,topk,,a green chair facing to the left,-27.62238121032715,topk,,a grey chair ,-10.107177734375,topk,,a large blue fan facing to the left,-31.949668884277344,topk,,a green chair facing to the left,-29.824121475219727,topk,,"a grey, small fan facing forwards",-30.465044021606445,topk,
2,a large blue chair ,-30.27722930908203,topk,,a blue chair facing backwards,-5.642885208129883,topk,,"a large, green, left-facing chair",-32.90314102172852,topk,,a grey chair facing forward,-9.514163970947266,topk,,a large blue fan ,-29.795921325683597,topk,,"a large, green chair",-31.99128150939941,topk,,"a small, grey fan is facing forwards",-30.07655334472656,topk,
3,a blue chair is facing to the left,-31.4992790222168,topk,,"a large, blue chair facing the wall",-10.013510704040527,topk,,"a large, green chair",-23.18098258972168,topk,,a small grey chair,-9.73707675933838,topk,,a small grey fan facing forwards,-29.98194694519043,topk,,a large green fan to the left,-31.084306716918945,topk,,a small grey fan facing forwards,-29.13735580444336,topk,
4,"a large, blue chair 1",-30.34461212158203,topk,,"a blue chair, facing backwards",-9.963845252990724,topk,,a large green chair facing the left,-29.654157638549805,topk,,a small grey fan facing forwards,-10.65539836883545,topk,,"a large, blue fan in the room",-31.73826789855957,topk,,a small grey fan facing forwards,-32.07712936401367,topk,,a small grey fan  facing forwards,-30.723312377929688,topk,
5,a large blue chair facing to the left,-30.959516525268555,topk,,a small grey fan facing forwards,-10.015016555786133,topk,,a large green chair facing left,-30.25180053710937,topk,,a large blue chair facing to the left,-10.353857040405272,topk,,a blue fan facing backwards,-27.086225509643555,topk,,a green chair,-30.77117156982422,topk,,"a large, green chair",-31.260475158691406,topk,
6,a big blue chair facing left,-30.218172073364254,topk,,a large blue chair facing to the left,-10.586806297302246,topk,,a large blue chair facing to the left,-31.14870262145996,topk,,"a small, grey chair in the room",-10.63572883605957,topk,,"a large, blue fan is in the room",-30.96388053894043,topk,,a green fan facing to the left,-31.02904319763184,topk,,a large blue chair facing to the left,-31.66033935546875,topk,
7,a blue chair facing the left,-28.865314483642575,topk,,a large blue chair facing backward,-8.573894500732422,topk,,"a large green chair, facing to the left",-32.28056716918945,topk,,a small grey chair facing forwards,-9.421414375305176,topk,,"a large, blue fan",-24.664356231689453,topk,,a green fan ,-31.869747161865234,topk,,"a small, grey fan""",-31.282018661499023,topk,
8,a large chair facing to the left,-30.570262908935547,topk,,"a large, blue chair facing the opposite direction of the other chairs",-12.924509048461914,topk,,a green chair that is facing to the left,-32.41434097290039,topk,,a small grey chair facing to the front,-10.864901542663574,topk,,a large blue fan facing to the right,-32.34450149536133,topk,,a large green fan facing the left,-30.69911766052246,topk,,a small grey chair facing forwards,-30.066164016723636,topk,
9,a blue chair is facing left,-31.133621215820312,topk,,a small grey chair facing forwards,-9.858044624328612,topk,,"a chair, green, large, facing, left",-33.34070587158203,topk,,a green chair,-10.209978103637695,topk,,a large fan facing backwards,-28.95482444763184,topk,,a green fan is facing to the left,-32.05998229980469,topk,,a blue fan facing backwards,-30.494245529174805,topk,
10,"a large, blue chair facing left",-28.037015914916992,topk,,"a large, blue chair facing to the right",-9.750653266906738,topk,,a small grey chair facing forwards,-31.6554012298584,topk,,a grey chair,-7.107177734375,topk,,a large fan,-29.627426147460938,topk,,"a large, green fan  facing to the left",-30.29966354370117,topk,,a green chair,-30.89169311523437,topk,
11,a large blue chair,-30.38660430908203,topk,,a large blue chair facing backwards ,-8.864595413208008,topk,,"a chair that is large, green, and facing to the left",-33.49005126953125,topk,,"a small, grey chair facing the front",-10.820308685302734,topk,,"a large, blue fan face",-30.469043731689453,topk,,"a large, green fan facing to the left",-28.957143783569336,topk,,"a small, grey chair",-30.41483688354492,topk,
