,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,a small red chair facing left,-9.245738983154297,topk,,"a small, red chair facing to the",-33.21664047241211,topk,,"a small, blue chair  ",-31.63633918762207,topk,,"a large, grey facing forwards",-10.184852600097656,topk,,"a small red sofa, facing left",-31.06230735778809,topk,,"a large, grey sofa facing forwards",-32.48137283325195,topk,,"a large, grey facing forwards",-9.810867309570312,topk,
1,a small red chair facing to the right,-8.026981353759766,topk,,a chair facing to the left,-30.303207397460938,topk,,"a small, blue chair facing to the left",-32.1984748840332,topk,,a large grey chair faces forwards,-10.184674263000488,topk,,"a large, grey sofa facing forwards",-32.2470703125,topk,,a blue sofa that is facing backwards,-33.12439727783203,topk,,"a large, grey sofa facing forwards",-6.797004222869873,topk,
2,a small red chair,-8.835370063781738,topk,,a chair facing left,-31.16588020324707,topk,,a blue sofa facing backwards,-31.09551048278809,topk,,"a large, grey sofa facing forwards",-8.743814468383789,topk,,a blue sofa facing backwards,-31.899763107299805,topk,,a blue sofa facing backwards,-33.09727096557617,topk,,"a large, gray sofa facing forwards",-9.66728973388672,topk,
3,"a small, red chair facing the left",-9.593229293823242,topk,,a small red chair facing to the right,-31.58623313903809,topk,,"a small, blue couch",-32.2510986328125,topk,,a grey chair facing to the right,-11.001354217529297,topk,,a red sofa is facing left,-32.00316619873047,topk,,"a small, blue sofa facing upwards",-32.30360412597656,topk,,a small red chair facing to the right,-9.104462623596191,topk,
4,a small red chair facing to the left,-9.144293785095217,topk,,"a small red chair, facing to the left",-32.01496887207031,topk,,"a small, blue chair facing to the right",-31.395891189575195,topk,,a small red chair facing to the right,-9.05339241027832,topk,,a small red chair facing to the left,-32.162437438964844,topk,,"a small, blue sofa facing to the right",-32.71107482910156,topk,,"a large, grey couch facing forwards",-9.701395988464355,topk,
5,a small red chair is facing to the right,-9.446547508239746,topk,,"a small, red chair  (2)",-32.2812385559082,topk,,"a small, blue chair faces backwards",-32.65568542480469,topk,,a grey chair,-9.830751419067385,topk,,a small sofa facing to the left,-30.651756286621094,topk,,"a small, blue sofa facing the wall",-33.048519134521484,topk,,a small red chair,-10.294672012329102,topk,
6,a small red chair facing the right,-10.575900077819824,topk,,a small red chair facing left,-32.53269577026367,topk,,a chair facing backwards,-30.615068435668945,topk,,"a large, grey chair faces forwards",-9.166933059692385,topk,,a red sofa ,-32.1678581237793,topk,,"a small, blue sofa faces backwards",-32.77256393432617,topk,,"a large, grey chair facing forwards",-7.036451816558838,topk,
7,"a small, red chair  (1)",-9.962908744812012,topk,,a small red chair,-32.38716506958008,topk,,"a large, grey chair facing forwards",-32.11813735961914,topk,,a chair facing forwards,-9.846250534057615,topk,,a ,-32.30201721191406,topk,,"a small, blue sofa-facing backwards",-33.20548248291016,topk,,a small red chair facing to the left,-9.948212623596191,topk,
8,a small red chair  facing to the right,-9.63296127319336,topk,,a small chair facing the left,-32.39678955078125,topk,,a small chair facing backwards,-32.52827453613281,topk,,a small red chair,-10.16734504699707,topk,,a small red sofa faces to the left,-32.24692153930664,topk,,"a small, blue sofa facing backwards",-28.5496768951416,topk,,a large grey sofa  facing forwards,-10.796388626098633,topk,
9,"a small, red chair, facing right",-11.085006713867188,topk,,"a small, red chair facing the left",-29.17354202270508,topk,,a small blue sofa,-31.36842155456543,topk,,a grey chair is facing forwards,-9.463004112243652,topk,,a red chair facing to the left,-32.14307403564453,topk,,"a small, blue sofa facing backward",-30.78016662597656,topk,,"a large, grey chair",-9.711605072021484,topk,
