,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-6.964771270751953,topk,,"a large, grey chair ",-7.0326995849609375,topk,,"a large, red chair facing backwards""",-28.380868911743164,topk,,"a small, grey chair that is facing backwards",-30.415958404541016,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,"a large, red desk with its back facing the viewer",-12.004944801330566,topk,,"a small, grey chair facing backwards ",-32.12921524047852,topk,
1,a grey chair ,-8.7521390914917,topk,,a chair facing forwards,-10.015663146972656,topk,,a large chair facing backwards,-31.413896560668945,topk,,"a large, grey chair facing backwards",-28.714601516723636,topk,,"a large, grey desk-facing forwards",-32.03807067871094,topk,,"a large, red desk""",-9.927112579345703,topk,,"a large, grey desk facing backwards",-31.55750274658203,topk,
2,"a large, grey chair facing backwards",-7.008084297180176,topk,,a grey chair facing forward,-10.10227394104004,topk,,"a large, red chair facing backwards ",-27.427743911743164,topk,,a small grey chair,-30.0018310546875,topk,,"a  large, grey desk  facing forwards",-33.18635940551758,topk,,a large desk,-8.874666213989258,topk,,"a large, grey chair facing backwards",-31.831512451171875,topk,
3,"a grey chair facing backwards, large",-9.856075286865234,topk,,a large grey chair that is facing forwards,-10.66531753540039,topk,,"a large, red chair facing backwards",-23.662118911743164,topk,,"a small, grey chair  (4)",-32.09299850463867,topk,,a grey desk facing forward,-32.0873908996582,topk,,a desk facing backwards,-8.591733932495117,topk,,a desk facing backwards,-31.30877685546875,topk,
4,"a grey chair facing backwards, large in size",-8.982621192932129,topk,,"a large, grey chair facing backwards",-10.182963371276855,topk,,"a large, red chair facing backwards, ",-31.388158798217773,topk,,"a small, grey chair  facing backwards",-31.00829696655273,topk,,"a large, grey  desk facing forwards",-32.26687240600586,topk,,"a large, red desk, facing backwards",-7.694989681243896,topk,,"a small, grey desk is facing backwards",-30.575946807861328,topk,
5,a large chair facing backwards,-6.716684341430664,topk,,a large grey chair facing the front,-10.661778450012209,topk,,a large red chair facing backwards,-29.08740234375,topk,,a small grey facing backwards,-30.674924850463867,topk,,a forward-facing grey desk,-32.08109664916992,topk,,"a large, red desk facing the opposite direction",-10.202335357666016,topk,,"a small, grey desk ",-28.607154846191406,topk,
6,a backwards grey chair,-7.383198738098144,topk,,"a large grey chair, facing forwards",-10.187499046325684,topk,,a large chair,-30.576210021972656,topk,,a small grey chair ,-29.6268310546875,topk,,"a large, grey desk faced forwards",-31.996734619140625,topk,,a red desk facing backwards,-8.628351211547852,topk,,"a small, grey desk  facing backwards",-30.08672142028809,topk,
7,"a large, grey chair, facing backwards",-7.849178791046143,topk,,"a large, grey chair that is facing forwards",-13.535250663757324,topk,,a large red chair,-30.94465446472168,topk,,a small chair facing backwards,-29.288095474243164,topk,,"a large, grey desk, facing forwards",-32.21213912963867,topk,,"a large, red desk face",-8.567736625671387,topk,,"a small grey desk facing backwards""",-31.154245376586918,topk,
8,a grey chair that is facing backwards,-9.878240585327148,topk,,a forward-facing grey chair,-9.58892822265625,topk,,"a large, red chair that is facing backwards",-31.13163185119629,topk,,"a large, red chair facing backwards",-29.284358978271484,topk,,"a large, grey desk",-25.23326110839844,topk,,"a large red desk, facing backwards",-10.33608627319336,topk,,a small chair facing backwards,-31.858135223388672,topk,
9,a grey chair,-9.5099515914917,topk,,a grey chair,-9.225751876831056,topk,,a large red chair facing backward,-29.66146469116211,topk,,"a small, grey chair",-31.17525100708008,topk,,"a  large, grey desk facing forwards",-31.225187301635746,topk,,"a large, red chair facing backwards",-7.491929054260254,topk,,"a small, grey chair",-30.63879776000977,topk,
10,a large grey chair,-8.677618980407715,topk,,a large chair facing forwards,-7.172751426696777,topk,,a red chair,-24.99635887145996,topk,,"a small, grey, backwards-facing chair",-31.858945846557617,topk,,"a large, grey desk   facing forwards",-32.29154586791992,topk,,"a large, red desk that is facing backwards",-9.65986156463623,topk,,a chair facing backwards,-31.138744354248047,topk,
11,"a large, grey chair that is facing backwards",-9.188053131103516,topk,,"a large, grey desk",-10.477788925170898,topk,,"a large, red chair""",-31.47234535217285,topk,,a small chair,-30.304065704345703,topk,,"a large, grey desk  ",-30.92076110839844,topk,,a chair facing backwards,-9.788857460021973,topk,,"a small, grey desk, facing backwards",-29.79569625854492,topk,
12,a chair facing backwards,-9.407167434692385,topk,,"a  large, grey chair facing forwards",-10.012981414794922,topk,,"a large, red chair facing forwards",-30.11592483520508,topk,,"a small, grey chair facing the opposite direction of the other chairs",-35.31329727172852,topk,,a large grey desk ,-30.972347259521484,topk,,"a large, red desk  facing backwards",-8.26823902130127,topk,,a small grey chair facing backwards,-29.39573097229004,topk,
13,a large grey chair ,-7.997931480407715,topk,,a large chair,-10.147727012634276,topk,,"a large, red desk",-31.254173278808597,topk,,a small grey chair facing backwards in a room,-32.10054397583008,topk,,a large grey desk  facing forwards,-31.334199905395508,topk,,"a large, red desk facing backward",-7.471238136291504,topk,,a small gray desk facing backwards,-31.357322692871094,topk,
14,a grey chair facing away,-8.665228843688965,topk,,a small grey chair facing backwards,-10.549246788024902,topk,,a red desk,-30.330026626586918,topk,,"a small, gray chair facing backwards",-32.96890640258789,topk,,a large grey desk is facing forwards,-31.948057174682617,topk,,a small grey chair facing backwards,-9.88579273223877,topk,,a small grey desk facing backwards,-26.154245376586918,topk,
