,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large, grey chair ",-6.964771270751953,topk,,"a large, grey chair ",-7.0326995849609375,topk,,"a large, red chair facing the opposite direction of the other chairs",-13.865960121154783,topk,,"a small, grey chair that is facing backwards",-30.405607223510746,topk,,"a large, grey desk face forwards",-31.31352806091309,topk,,a large desk,-30.823883056640625,topk,,"a large, grey desk facing backwards",-31.55750274658203,topk,
1,a grey chair ,-8.7521390914917,topk,,a large gray chair facing forwards,-10.281970977783203,topk,,a  red  chair,-10.06295680999756,topk,,"a large, grey chair facing backwards",-28.714601516723636,topk,,a grey desk facing forward,-31.234941482543945,topk,,a desk facing backwards,-29.60331344604492,topk,,"a small, grey desk faced backwards",-32.430519104003906,topk,
2,"a large, grey chair facing backwards",-7.008051872253418,topk,,a grey chair facing forward,-10.10227394104004,topk,,"a large, red chair faces backwards",-10.160372734069824,topk,,a small grey chair,-30.029468536376957,topk,,a grey desk facing forwards ,-31.85697364807129,topk,,"a large, red desk, facing backwards",-29.644210815429688,topk,,"a large, grey chair facing backwards",-30.898836135864254,topk,
3,"a grey chair facing backwards, large",-9.856075286865234,topk,,"a large, grey chair facing backwards",-10.182963371276855,topk,,"a large, grey chair facing backwards",-10.507871627807615,topk,,"a small, grey chair  (4)",-32.09770584106445,topk,,a chair facing forwards,-31.84574508666992,topk,,"a large, red chair facing backwards",-29.441146850585938,topk,,a small grey chair,-31.94784927368164,topk,
4,"a grey chair facing backwards, large in size",-9.284976959228516,topk,,a large grey chair facing the front,-9.826529502868652,topk,,"a large, red chair facing",-10.350297927856444,topk,,"a grey, small chair facing backwards",-31.643096923828125,topk,,a large desk,-29.442184448242188,topk,,"a large, red desk that is facing backwards",-31.609081268310547,topk,,"a small, grey desk facing the wall",-32.13693618774414,topk,
5,a large chair facing backwards,-6.716684341430664,topk,,"a large grey chair, facing forwards",-9.839009284973145,topk,,"a large, red chair  (3)",-10.42164421081543,topk,,"a small, grey chair  facing backwards",-31.007673263549805,topk,,"a large grey desk facing forwards""",-31.58265686035156,topk,,a chair facing backwards,-31.73807716369629,topk,,"a small, grey desk is facing backwards",-30.839460372924805,topk,
6,a backwards grey chair,-7.383198738098144,topk,,"a large, grey chair that is facing forwards",-9.338562965393066,topk,,a large chair facing backwards,-8.406156539916992,topk,,a small grey chair facing forwards,-31.60265350341797,topk,,"a large, grey desk faced forwards",-32.547908782958984,topk,,"a large, red desk  facing backwards",-31.71903610229492,topk,,"a small, grey desk ",-28.607154846191406,topk,
7,a large grey chair backwards,-8.94308853149414,topk,,a forward-facing grey chair,-9.58892822265625,topk,,a small red chair,-9.859429359436035,topk,,a grey desk facing backwards,-30.59610939025879,topk,,"a large, grey desk, facing forwards",-36.72183990478516,topk,,"a large, red desk facing backward",-29.42045783996582,topk,,"a small, grey desk  facing backwards",-30.94108009338379,topk,
8,a grey chair that is facing backwards,-9.878240585327148,topk,,a large grey chair facing forwards in the room,-10.297759056091309,topk,,"a large, red chair facing backwards",-1.311235785484314,topk,,a small grey chair ,-29.662281036376957,topk,,"a large, grey desk",-25.23326110839844,topk,,"a large, red desk facing backwards in the room",-39.26919174194336,topk,,"a large, red chair facing backwards",-31.640424728393555,topk,
9,"a large, grey chair, facing backwards",-10.460366249084473,topk,,a backwards grey chair,-10.332893371582031,topk,,"a large, red chair (3)",-11.897150993347168,topk,,"a large, red chair facing backwards",-29.284358978271484,topk,,"a  large, grey desk facing forwards",-30.23788452148437,topk,,"a large, red desk facing backwards  (6)",-31.28099822998047,topk,,a small chair facing backwards,-31.858135223388672,topk,
10,a large grey chair,-8.677618980407715,topk,,a grey chair,-9.225751876831056,topk,,a chair facing backwards,-10.105148315429688,topk,,"a small, grey chair",-25.33087730407715,topk,,"a large, grey desk  ",-30.92076110839844,topk,,a large desk facing backwards,-29.67489242553711,topk,,"a small, grey chair",-30.63879776000977,topk,
11,"a large, grey chair that is facing backwards",-18.74964141845703,topk,,a large chair facing forwards,-8.010590553283691,topk,,"a red, large chair facing backwards",-10.375736236572266,topk,,a small grey facing backwards chair,-31.281673431396484,topk,,a large grey desk ,-30.972347259521484,topk,,"a large, red desk facing backwards""",-27.95195198059082,topk,,a chair facing backwards,-31.138744354248047,topk,
12,a large grey chair ,-7.997931480407715,topk,,"a  large, grey chair facing forwards",-8.841106414794922,topk,,a large chair,-8.959023475646973,topk,,"a small, grey chair facing backward",-29.28086471557617,topk,,a large grey desk  facing forwards,-31.334199905395508,topk,,"a large, red desk",-26.087268829345703,topk,,"a small, grey desk, facing backwards",-29.7956600189209,topk,
13,a grey chair facing away,-8.665228843688965,topk,,a large grey chair facing forwards ,-8.290904998779297,topk,,a large red chair facing backwards,-10.544792175292969,topk,,a chair facing backwards,-30.111433029174805,topk,,a large grey desk is facing forwards,-31.948057174682617,topk,,a red desk,-26.97193717956543,topk,,a small desk facing backwards,-30.010257720947266,topk,
14,a large chair,-9.06020164489746,topk,,"a large grey chair facing forwards""",-10.259654998779297,topk,,a large chair that is red in color and facing backwards,-12.230406761169434,topk,,a backwards-facing small grey chair,-31.48057556152344,topk,,"a large, grey desk  facing forwards",-29.04644775390625,topk,,"a small, grey desk facing backwards",-29.768611907958984,topk,,a small grey chair facing backwards,-29.39573097229004,topk,
15,a large grey chair 1,-9.27064609527588,topk,,a large chair,-10.147727012634276,topk,,a small grey chair facing backwards,-10.493213653564451,topk,,"a small, grey, backwards-facing chair",-31.827316284179688,topk,,a large grey desk facing forwards in the room,-32.123905181884766,topk,,a red table,-31.325702667236328,topk,,a small gray desk facing backwards,-31.357322692871094,topk,
16,"a large, grey chair  facing backwards",-8.626955032348633,topk,,a small grey chair facing backwards,-9.625496864318848,topk,,"a large, red chair that is facing backwards",-9.514444351196287,topk,,"a small, grey chair face",-31.04962730407715,topk,,"a large, grey desk ",-27.92076110839844,topk,,"a large, red desk facing backwards'",-29.88163948059082,topk,,"a small, grey desk facing backwards",-23.245153427124023,topk,
17,a large grey facing backwards chair,-8.76087760925293,topk,,"a large, grey chair, facing forwards",-10.607372283935549,topk,,a red chair,-3.3791708946228027,topk,,a large red chair,-31.2802734375,topk,,"a small, grey desk facing backwards",-29.52921485900879,topk,,"a large, red desk ",-29.181018829345703,topk,,a small grey desk facing backwards,-30.051586151123047,topk,
18,a grey chair is facing backwards,-9.235658645629885,topk,,"a large, grey chair  ",-10.321762084960938,topk,,"a large red chair, facing backwards",-10.114999771118164,topk,,"a small, gray chair facing backwards",-31.868793487548828,topk,,a small grey desk facing backwards,-30.748918533325195,topk,,"a large, red desk facing backwards 6",-31.71874046325684,topk,,"a small, grey desk facing downwards",-31.924840927124023,topk,
19,"a grey, large chair, facing backwards",-9.888391494750977,topk,,"a large, grey chair is facing forwards",-9.27009105682373,topk,,"a large, red chair""",-9.855157852172852,topk,,"a small, grey chair  ",-31.06525230407715,topk,,"a grey desk, facing forwards",-31.792808532714844,topk,,a backwards-facing red desk,-31.687990188598636,topk,,a grey desk,-29.23710250854492,topk,
20,"a large grey chair, facing backwards",-8.05183219909668,topk,,a large grey chair facing forwards,-5.165904521942139,topk,,"a large, red chair facing forwards",-9.66084098815918,topk,,a small-grey-chair-facing-backwards,-32.040287017822266,topk,,"a grey, large desk facing forwards",-32.42399597167969,topk,,"a small, grey chair facing backwards",-31.73084259033203,topk,,"a small, grey desk that is facing backwards",-30.74166488647461,topk,
21,a large grey chair facing backwards,-8.117833137512207,topk,,"a small, grey desk facing backwards",-10.956486701965332,topk,,"a large, red desk",-9.63698673248291,topk,,"a small, grey chair is facing backwards",-30.669448852539062,topk,,"a large,",-31.98434066772461,topk,,a desk,-31.0738582611084,topk,,a small grey desk ,-30.761043548583984,topk,
22,"a large, grey chair facing backward",-9.441150665283203,topk,,"a large,",-9.852560997009276,topk,,a red desk,-8.712838172912598,topk,,"a small, grey desk facing backwards",-30.728837966918945,topk,,"a large, grey desk  (5)",-32.055721282958984,topk,,"a large, red desk is facing backwards",-31.269445419311523,topk,,"a small, grey desk facing forwards",-29.979528427124023,topk,
23,a large grey chair facing forwards,-8.74614143371582,topk,,"a large, grey chair faces forwards",-10.486191749572754,topk,,"a large, red chair faced backwards",-10.522500038146973,topk,,"a small, grey chair faced backwards",-31.776010513305664,topk,,"a small, grey desk facing forwards",-31.91983985900879,topk,,"a large, red desk facing backwards in a room",-31.5162410736084,topk,,"a small, grey desk""",-31.974342346191406,topk,
24,a large grey chair that is facing backwards,-9.615442276000977,topk,,a large chair facing forward,-10.266501426696776,topk,,"a small, grey desk facing backwards",-10.287084579467772,topk,,a small gray chair facing backwards,-30.5411434173584,topk,,a large grey desk,-31.245784759521484,topk,,a large,-31.6547908782959,topk,,"a small, grey desk facing backward",-29.588903427124023,topk,
25,a backwards facing grey chair,-9.363816261291504,topk,,a backwards-facing grey chair,-10.172203063964844,topk,,"a large,",-9.078238487243652,topk,,"a small, grey chair ",-27.95587730407715,topk,,a large desk facing forwards,-28.040170669555664,topk,,"a large, red desk facing forwards",-30.773462295532227,topk,,"a small, grey desk  ",-31.505592346191406,topk,
