,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a large red sofa, facing to the right",-30.6638298034668,topk,,a small red couch,-30.850814819335938,topk,,"a small, blue  sofa",-10.598668098449709,topk,,"a small, green sofa facing forwards",-31.62677383422852,topk,,a small red desk facing the right,-31.148513793945312,topk,,a small blue desk ,-32.330467224121094,topk,,"a small, green table",-30.095558166503903,topk,
1,a large red sofa facing to the right,-31.72493553161621,topk,,a small red sofa facing the right,-32.69529724121094,topk,,a small sofa,-11.763065338134766,topk,,"a small, green sofa ",-30.452301025390625,topk,,"a small, red desk",-24.830718994140625,topk,,"a small, blue desk to the right",-32.60371780395508,topk,,"a small, green desk facing the back of the room",-32.78443908691406,topk,
2,"a large, red, sofa, facing, right",-32.18573760986328,topk,,a little red couch,-32.35914993286133,topk,,a blue small sofa,-10.201790809631348,topk,,a small green sofa facing backwards,-28.57209205627441,topk,,"a small, red desk  (5)",-31.726686477661133,topk,,"a small, blue  desk facing to the right",-32.60908508300781,topk,,"a small, green desk",-25.559568405151367,topk,
3,a large red sofa is in the room,-32.06928253173828,topk,,a little red sofa facing to the right,-32.19482421875,topk,,"a small, green sofa facing backwards",-11.34747314453125,topk,,"a small, green sofa facing backwards",-27.63615226745605,topk,,"a small, red desk ",-27.494781494140625,topk,,"a  small, blue desk facing to the right",-32.24180221557617,topk,,"a small, green desk facing to the left",-30.33888816833496,topk,
4,"a large, red facing to the right",-32.58910369873047,topk,,"a small, red desk",-32.37501907348633,topk,,"a  small, blue sofa",-10.276738166809082,topk,,a green sofa facing backward,-30.936187744140625,topk,,a red desk facing to the right,-30.769474029541016,topk,,"a small, blue desk that faces to the right",-32.56074905395508,topk,,"a small, green deck facing backwards",-31.580415725708008,topk,
5,a large sofa facing right,-30.105972290039062,topk,,"a small, red",-31.709178924560547,topk,,"a large, red sofa facing to the right",-11.549128532409668,topk,,"a small, green sofa facing the opposite direction of the others",-32.4697380065918,topk,,"a large, red sofa facing to the right",-31.10428047180176,topk,,a blue desk facing the right,-32.87160873413086,topk,,a small table facing backwards,-31.88321304321289,topk,
6,"a large, red",-31.79535675048828,topk,,a red sofa facing the right,-32.19575500488281,topk,,"a small blue sofa facing to the right""",-10.24480438232422,topk,,"a small, green sofa faces backwards",-31.037841796875,topk,,"a small, red desk face to the right",-30.95347595214844,topk,,"a small, blue desk facing to the left",-31.99420547485352,topk,,"a small, green sofa facing backwards",-30.55488967895508,topk,
7,a large red sofa to the right,-30.088966369628903,topk,,a small red sofa is facing to the right,-33.16193008422852,topk,,a small red sofa,-11.856183052062988,topk,,a green desk facing backwards,-29.60669708251953,topk,,"a small red desk, facing to the right",-31.516801834106445,topk,,"a small, blue desk facing right",-30.540401458740234,topk,,a desk facing backwards,-30.121671676635746,topk,
8,"a large, red couch",-30.35785675048828,topk,,a ,-32.21112823486328,topk,,"a small, blue desk",-11.09787940979004,topk,,"a small, green sofa with its back facing the viewer",-32.618038177490234,topk,,"a small, red desk is in the room",-31.64539909362793,topk,,"a small, blue desk  facing to the right",-29.278600692749023,topk,,"a small, green desk face backwards",-30.802146911621094,topk,
9,a large red sofa  facing to the right,-31.34992027282715,topk,,a small red sofa  (2),-33.243797302246094,topk,,a small blue sofa faces to the right,-11.175423622131348,topk,,a green sofa is facing backwards,-30.65851402282715,topk,,a desk facing to the right,-31.419055938720703,topk,,"a small blue desk, facing to the right",-32.164695739746094,topk,,"a small, green desk facing to the right",-30.18263816833496,topk,
