,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,"a small, blue fan facing the left",-28.194869995117188,topk,,"a small, green fan",-22.927875518798828,topk,,a large blue fan faces to the left,-31.6497745513916,topk,,"a small, green fan",-28.17805290222168,topk,,a blue fan,-30.811494827270508,topk,,"a large, blue sofa faced to the left",-33.40212631225586,topk,,"a  large, red sofa facing backwards",-30.47689247131348,topk,
1,"a small, blue fan on the left",-30.989482879638672,topk,,a blue fan,-31.934852600097656,topk,,a small fan,-31.34059333801269,topk,,a blue fan,-30.390403747558597,topk,,a green sofa faces left,-30.90743064880371,topk,,"a large, blue sofa  ",-32.50876998901367,topk,,a large,-31.86120986938477,topk,
2,a small fan facing left,-29.86309051513672,topk,,a small green fan,-27.60018920898437,topk,,a large fan that is blue in color and facing to the left,-43.0919189453125,topk,,"a large, red fan that is facing backwards",-29.337247848510746,topk,,"a small, green couch facing to the left",-31.15938186645508,topk,,"a large, blue sofa face to the left",-32.92898178100586,topk,,"a large, red sofa is facing backwards in the room",-32.594478607177734,topk,
3,a blue fan,-30.46009063720703,topk,,a small fan,-31.01277732849121,topk,,a large blue fan facing to the left,-27.962799072265625,topk,,a large red fan facing backwards,-25.574710845947266,topk,,a green sofa that is facing to the left,-31.96336555480957,topk,,a blue sofa is facing to the left,-32.999473571777344,topk,,a red sofa is facing backwards,-31.02002716064453,topk,
4,"a blue fan, facing to the left",-30.08247375488281,topk,,a green fan is facing left,-31.78309440612793,topk,,"a large, blue fan  ",-31.093238830566406,topk,,"a large, red fan facing forwards",-30.43118476867676,topk,,a small green sofa is facing to the left,-30.50684928894043,topk,,"a large, blue sofa faces left",-32.53476333618164,topk,,"a large, red sofa facing the right",-32.54898834228516,topk,
5,"a small, blue fan is in the room",-31.035551071166992,topk,,a small green fan facing the left,-33.050270080566406,topk,,"a large, blue fan  (3)",-31.056474685668945,topk,,a large red fan backwards,-30.41902732849121,topk,,a sofa facing to the left,-29.89737892150879,topk,,"a  large, blue sofa facing to the left",-32.13969421386719,topk,,"a large, red sofa facing the opposite direction",-33.33737564086914,topk,
6,"a small, blue fan""",-31.17087745666504,topk,,"a small fan facing to the left, colored green",-31.87772560119629,topk,,a large blue fan is facing to the left,-30.2163028717041,topk,,a large red sofa,-29.302356719970703,topk,,"a green sofa, facing left",-30.030153274536133,topk,,a sofa facing to the left,-31.852832794189453,topk,,"a large, red sofa with its back facing us",-33.30392837524414,topk,
7,a small fan that is blue in color,-31.448122024536133,topk,,a green fan on the left,-32.03077697753906,topk,,"a large blue fan, facing to the left",-30.27598571777344,topk,,"a large, red sofa facing backwards",-28.552433013916016,topk,,a small sofa,-28.93260383605957,topk,,"a large, blue sofa to the left",-33.08721923828125,topk,,"a large, red sofa facing the opposite direction of the other furniture",-34.64552307128906,topk,
8,a small fan,-28.54638290405273,topk,,a green fan in the room,-31.14105033874512,topk,,"a large, blue fan is facing to the left",-32.50657653808594,topk,,"a large, red fan is facing backwards",-28.35546112060547,topk,,"a large, red sofa facing backwards",-30.247690200805664,topk,,"a large, blue sofa faces to the left",-31.831932067871094,topk,,a large red sofa,-31.519655227661133,topk,
9,"a small, blue fan  facing to the left",-29.941837310791016,topk,,a little green fan,-30.33858108520508,topk,,a large blue fan to the left,-31.043794631958008,topk,,a large red fan,-27.19246482849121,topk,,a green sofa on the left,-30.92847442626953,topk,,"a large, blue sofa",-26.86814308166504,topk,,"a large, blue sofa",-31.878530502319336,topk,
10,"a blue, small fan facing left",-30.29438018798828,topk,,"a small fan, green in color, facing to the left",-32.47349166870117,topk,,"a large, blue fan, facing to the left",-29.08956718444824,topk,,a large red fan ,-30.30183982849121,topk,,a green sofa is facing left,-30.74138069152832,topk,,"a large, blue sofa;",-32.80564498901367,topk,,"a large, red couch",-30.603954315185547,topk,
11,"a small, blue fan  (1)",-30.189712524414062,topk,,a small green fan ,-30.42831420898437,topk,,"a small, blue fan facing to the left",-29.912792205810547,topk,,a large red fan is facing backwards,-30.351734161376957,topk,,"a green sofa, facing to the left",-29.719165802001957,topk,,"a large,",-32.837242126464844,topk,,a large  red sofa facing backwards,-32.820552825927734,topk,
12,a blue fan is facing to the left,-30.31236267089844,topk,,"a large, red sofa facing backwards",-31.791139602661133,topk,,"a large blue fan, facing left",-30.818477630615234,topk,,"a small, blue fan",-30.24020004272461,topk,,"a green, small sofa",-29.482664108276367,topk,,"a large, blue sofa facing left",-32.88112258911133,topk,,"a large, red sofa facing backwards",-32.14851760864258,topk,
13,"a small, blue fan 1",-30.888389587402344,topk,,a green fan facing left,-31.14287567138672,topk,,a large fan facing to the left,-28.485137939453125,topk,,"a small, blue fan facing to the left",-29.279621124267575,topk,,a sofa,-31.143394470214844,topk,,"a large, blue sofa""",-31.805644989013672,topk,,"a large,",-31.154170989990234,topk,
14,"a small, blue fan in the room",-30.31279182434082,topk,,"a green fan, facing to the left",-30.20587158203125,topk,,a large blue fan ,-29.552080154418945,topk,,"a large, red fan",-24.71908187866211,topk,,"a large, green sofa facing to the left",-31.496252059936523,topk,,"a blue sofa, facing to the left",-33.244140625,topk,,"a large red sofa, facing backwards",-31.83009910583496,topk,
15,"a blue fan, small in size, facing left",-31.643503189086918,topk,,a fan facing to the left,-30.58946228027344,topk,,"a large, blue fan""",-30.921363830566406,topk,,a large red fan facing backward,-29.480960845947266,topk,,a small green sofa,-27.392257690429688,topk,,"a small, blue fan facing to the left",-33.49494552612305,topk,,a large red sofa facing backward,-30.365840911865234,topk,
16,"a small fan, blue in color, facing to the left",-30.81430053710937,topk,,"a small, blue fan facing to the left",-30.603355407714844,topk,,"a large, blue fan, facing left",-31.08868408203125,topk,,"a large, red fan facing to the right",-30.129714965820312,topk,,a green sofa facing left in the room,-31.898496627807617,topk,,"a large, blue sofa that is facing to the left",-32.15314102172852,topk,,"a small, blue fan",-31.147062301635746,topk,
17,"a small, blue fan",-24.631256103515625,topk,,"a large, red fan",-30.88367462158203,topk,,a large fan in the room,-31.281147003173828,topk,,"a large red fan, facing backwards",-30.786415100097656,topk,,a green sofa,-30.104833602905277,topk,,"a large, blue sofa, facing left",-32.79573059082031,topk,,"a small, blue fan facing to the left",-30.745445251464844,topk,
18,"a small, blue fan facing left",-26.852523803710938,topk,,"a green fan""",-31.31148338317871,topk,,a large blue fan facing the left,-31.06361198425293,topk,,a backwards red fan,-29.07011032104492,topk,,a small green sofa facing to the left,-25.56585693359375,topk,,a green sofa,-30.732654571533203,topk,,"a large, red sofa facing upwards",-32.620391845703125,topk,
19,"a small, blue fan facing to the left",-23.227783203125,topk,,a small green fan to the left,-31.521530151367188,topk,,"a large, blue sofa facing to the left",-33.06936264038086,topk,,a backwards-facing red fan,-29.600635528564453,topk,,a green couch facing left,-30.7510986328125,topk,,"a large, blue sofa  (6)",-32.348785400390625,topk,,a chair,-31.999814987182617,topk,
20,"a small, blue fan ",-27.006256103515625,topk,,a Green fan,-31.848800659179688,topk,,a large blue fan is facing left,-31.27629852294922,topk,,"a large, red, backwards fan",-30.711652755737305,topk,,a green sofa is facing to the left,-31.96515846252441,topk,,"a large, blue couch",-32.98120880126953,topk,,"a large, red sofa facing the opposite direction of the others",-33.95738983154297,topk,
21,a blue fan is facing left,-30.545089721679688,topk,,a green fan  facing to the left,-32.08208465576172,topk,,"a large, blue fan  facing to the left",-30.0676212310791,topk,,"a large, red fan  facing backwards",-30.396390914916992,topk,,a green sofa faces to the left,-31.43051147460937,topk,,"a small, green sofa",-32.18217849731445,topk,,"a large, red sofa facing the opposite direction of the other objects",-33.5030403137207,topk,
22,a blue fan facing the left,-29.582550048828125,topk,,a small fan that is green in color and facing to the left,-32.46905899047852,topk,,a large blue fan facing left,-30.66628074645996,topk,,a fan facing backwards,-28.147510528564453,topk,,"a small, green sofa",-22.34320068359375,topk,,"a large, blue sofa facing to the left",-26.77763557434082,topk,,a large red sofa ,-31.300905227661133,topk,
23,"a small, blue fan is facing to the left",-30.346593856811523,topk,,a small green fan facing left,-28.49765968322754,topk,,"a large, blue fan ",-30.311988830566406,topk,,"a large, red fan facing backwards",-23.05618476867676,topk,,"a large, blue sofa facing to the left",-29.184547424316406,topk,,a blue sofa facing the left,-31.33317756652832,topk,,"a large, red sofa, facing backwards",-32.4820442199707,topk,
24,a blue fan facing to the left,-30.089826583862305,topk,,"a green fan, facing left",-30.811094284057617,topk,,"a large, blue fan facing to the left""",-31.338462829589844,topk,,"a large, red fan faces backwards",-30.665491104125977,topk,,a green sofa to the left,-30.13284492492676,topk,,"a large, blue sofa  facing to the left",-30.003965377807617,topk,,"a large, red, backwards-facing sofa",-32.173770904541016,topk,
25,a blue fan facing left,-30.70472717285156,topk,,"a small, green sofa facing to the left",-30.717981338500977,topk,,"a large, blue fan facing to the left",-27.041587829589844,topk,,a large fan facing backwards,-28.15871238708496,topk,,a green small sofa facing left,-31.36490249633789,topk,,"a large, blue sofa ",-29.165019989013672,topk,,"a small, green sofa facing to the left",-31.68558883666992,topk,
26,a blue fan is in the room,-31.20903968811035,topk,,"a large, green fan facing to the left",-30.303003311157227,topk,,"a large, blue fan facing to the left, ",-34.023223876953125,topk,,a red fan,-23.81107711791992,topk,,a green sofa  facing to the left,-30.74871826171875,topk,,"a large, blue sofa is facing to the left",-33.32258224487305,topk,,a large sofa,-30.653718948364254,topk,
27,"a small, blue fan that is facing to the left",-31.183292388916016,topk,,a blue fan facing to the left,-31.02855682373047,topk,,a large blue sofa,-30.72652816772461,topk,,"a large, red fan ",-27.79720687866211,topk,,a small green sofa facing left,-28.567445755004883,topk,,"a large, blue sofa (6)",-32.70913314819336,topk,,"a large, red sofa  facing backwards",-29.9165096282959,topk,
28,"a small, blue fan (1)",-30.52215576171875,topk,,"a small fan, green in color, facing left",-33.792266845703125,topk,,"a large, blue fan faces to the left",-31.006235122680664,topk,,"a large, red fan backwards",-28.74251937866211,topk,,"a small, green couch facing left",-31.657190322875977,topk,,a green fan facing to the left,-32.91226577758789,topk,,"a large, red sofa facing the wall",-31.63140869140625,topk,
